voltage (V),current_density (mA/cm^2),direction
1.010,19.3330,forward
1.020,18.7939,forward
1.030,18.0961,forward
1.040,17.1926,forward
1.050,16.0226,forward
1.060,14.5070,forward
1.070,12.5435,forward
1.080,9.9996,forward
1.090,6.7032,forward
1.100,2.4315,forward
1.110,-3.1042,forward
1.120,-10.2784,forward
1.130,-19.5763,forward
1.140,-31.6268,forward
1.150,-47.2451,forward
