time (h),temperature (°C),relative_humidity (%)
93.5000,22.25,43.8
93.6667,2.05,45.2
93.8333,-19.42,46.0
94.0000,-40.14,45.0
94.1667,-40.07,44.9
94.3333,-40.24,43.7
94.5000,-40.08,44.2
94.6667,-40.04,44.3
94.8333,-39.67,43.5
95.0000,-40.16,43.9
95.1667,-39.72,41.7
95.3333,-39.46,42.9
95.5000,-40.13,42.7
95.6667,-39.89,42.7
95.8333,-39.10,41.6
96.0000,-39.27,41.8
96.1667,-18.92,41.7
96.3333,1.80,40.8
96.5000,22.93,41.9
96.6667,43.07,41.1
96.8333,64.46,39.6
97.0000,85.14,39.7
97.1667,85.39,40.3
97.3333,84.51,39.7
97.5000,85.21,39.3
97.6667,85.52,39.5
97.8333,84.78,39.6
98.0000,85.13,40.1
98.1667,84.52,39.3
98.3333,84.97,38.5
98.5000,84.98,37.5
98.6667,84.75,38.8
98.8333,84.64,38.0
99.0000,85.18,38.2
99.1667,63.47,39.1
99.3333,43.14,37.6
99.5000,22.26,37.0
99.6667,1.73,36.3
99.8333,-18.58,37.1
100.0000,-40.31,36.9
100.1667,-39.80,36.7
100.3333,-40.07,37.3
100.5000,-39.82,36.4
100.6667,-39.95,35.4
100.8333,-39.78,36.4
101.0000,-39.99,35.3
101.1667,-40.06,35.9
101.3333,-40.30,35.7
101.5000,-40.02,36.8
101.6667,-39.93,37.1
101.8333,-39.19,35.7
102.0000,-40.60,37.1
102.1667,-18.33,35.3
102.3333,1.46,36.7
102.5000,22.54,36.0
102.6667,43.13,35.6
102.8333,64.57,36.3
103.0000,85.51,35.7
103.1667,84.27,36.6
103.3333,85.59,35.9
103.5000,84.94,34.6
103.6667,84.50,35.7
103.8333,84.92,36.6
104.0000,85.42,35.1
104.1667,84.41,35.6
104.3333,84.73,37.1
104.5000,85.54,36.6
104.6667,85.10,37.5
104.8333,85.43,35.2
105.0000,85.10,37.6
105.1667,63.89,36.9
105.3333,43.54,38.9
105.5000,22.52,36.2
105.6667,1.79,38.2
105.8333,-19.23,38.5
106.0000,-40.75,37.7
106.1667,-39.83,36.8
106.3333,-39.84,38.2
106.5000,-40.07,39.8
106.6667,-40.10,38.8
106.8333,-40.10,37.6
107.0000,-39.81,38.2
107.1667,-39.82,37.4
107.3333,-40.52,38.3
107.5000,-39.83,38.1
107.6667,-40.54,39.8
107.8333,-39.52,40.5
108.0000,-39.96,39.3
108.1667,-19.07,40.9
108.3333,1.85,39.2
108.5000,21.89,40.2
108.6667,42.59,41.2
108.8333,64.37,40.4
109.0000,85.01,41.3
109.1667,84.49,41.5
109.3333,84.89,42.5
109.5000,85.00,41.0
109.6667,84.55,41.4
109.8333,85.07,42.3
110.0000,84.70,40.8
110.1667,85.28,40.2
110.3333,85.30,42.7
110.5000,84.94,42.7
110.6667,84.54,41.3
110.8333,85.77,42.7
111.0000,84.82,42.7
111.1667,63.96,43.8
111.3333,43.41,42.9
111.5000,22.70,42.4
111.6667,1.78,42.3
111.8333,-18.76,42.6
112.0000,-39.38,42.7
112.1667,-40.58,42.7
112.3333,-40.26,42.8
112.5000,-39.94,42.4
112.6667,-40.34,42.4
112.8333,-40.27,43.4
113.0000,-39.79,42.5
113.1667,-39.92,42.9
113.3333,-40.13,43.3
113.5000,-40.52,42.1
113.6667,-40.26,42.6
113.8333,-40.10,44.2
114.0000,-40.41,43.6
114.1667,-19.75,42.5
114.3333,0.97,43.6
114.5000,22.62,42.3
114.6667,43.14,43.8
114.8333,63.89,43.8
115.0000,85.25,41.6
115.1667,84.71,41.9
115.3333,84.91,42.5
115.5000,84.47,42.1
115.6667,84.98,41.8
115.8333,84.82,42.2
116.0000,85.13,42.6
116.1667,85.18,43.2
116.3333,85.16,41.4
116.5000,84.96,40.3
116.6667,85.25,42.0
116.8333,84.70,41.3
117.0000,84.82,41.1
117.1667,64.65,41.0
117.3333,43.70,40.5
117.5000,21.88,38.7
117.6667,1.89,38.9
117.8333,-19.28,39.8
118.0000,-40.12,39.3
118.1667,-39.68,39.4
118.3333,-39.75,38.9
118.5000,-39.90,40.3
118.6667,-39.80,37.5
118.8333,-40.47,38.8
119.0000,-40.12,39.0
119.1667,-39.99,39.1
119.3333,-39.95,37.4
119.5000,-40.00,38.5
119.6667,-40.20,38.5
119.8333,-39.70,36.9
120.0000,-40.34,37.3
120.1667,-19.31,37.5
120.3333,1.33,38.9
120.5000,22.71,35.9
120.6667,43.49,36.3
120.8333,64.45,34.4
121.0000,85.36,34.4
121.1667,85.03,35.9
121.3333,84.92,35.0
121.5000,84.53,34.9
121.6667,85.08,34.7
121.8333,84.77,35.1
122.0000,84.84,34.6
122.1667,84.88,34.2
122.3333,85.01,32.5
122.5000,84.48,34.3
122.6667,84.91,32.3
122.8333,85.01,33.9
123.0000,84.86,34.4
123.1667,64.57,32.7
123.3333,43.25,31.9
123.5000,22.30,32.3
123.6667,1.86,32.4
123.8333,-19.18,32.3
124.0000,-40.22,32.8
124.1667,-39.54,31.4
124.3333,-39.41,32.8
124.5000,-40.02,33.2
124.6667,-39.57,31.7
124.8333,-40.17,31.8
125.0000,-40.27,30.9
125.1667,-40.56,31.9
125.3333,-40.02,32.7
125.5000,-39.85,32.2
125.6667,-40.30,31.5
125.8333,-39.83,32.3
126.0000,-40.12,31.6
126.1667,-19.53,31.6
126.3333,1.40,33.3
126.5000,22.71,31.7
126.6667,42.88,31.6
126.8333,64.57,32.5
127.0000,85.14,32.9
127.1667,85.13,31.7
127.3333,85.38,31.9
127.5000,84.78,32.6
127.6667,84.89,35.2
127.8333,84.92,32.6
128.0000,84.87,32.4
128.1667,84.39,33.7
128.3333,85.22,33.3
128.5000,84.80,33.5
128.6667,84.86,33.2
128.8333,84.96,34.1
129.0000,85.33,35.3
129.1667,64.20,35.6
129.3333,42.98,33.4
129.5000,22.24,35.1
129.6667,1.41,32.9
129.8333,-19.59,36.2
130.0000,-39.78,34.8
130.1667,-40.06,35.4
130.3333,-40.07,36.0
130.5000,-39.42,35.3
130.6667,-39.42,35.0
130.8333,-40.36,36.3
131.0000,-40.36,35.6
131.1667,-40.02,36.6
131.3333,-40.71,37.3
131.5000,-40.49,38.6
131.6667,-40.09,38.1
131.8333,-40.22,39.8
132.0000,-39.77,37.3
132.1667,-19.46,39.2
132.3333,1.81,39.1
132.5000,22.86,39.1
132.6667,42.72,40.2
132.8333,64.63,39.9
133.0000,84.56,40.4
133.1667,85.59,38.6
133.3333,85.22,39.5
133.5000,85.26,40.0
133.6667,84.13,41.5
133.8333,85.31,41.3
134.0000,84.79,41.6
134.1667,84.55,41.2
134.3333,85.28,41.7
134.5000,84.73,43.2
134.6667,85.35,41.7
134.8333,85.00,42.4
135.0000,84.63,41.4
135.1667,64.32,43.3
135.3333,42.92,41.7
135.5000,22.21,43.8
135.6667,1.81,44.0
135.8333,-19.04,44.0
136.0000,-40.21,41.6
136.1667,-40.31,42.8
136.3333,-40.52,42.9
136.5000,-40.22,43.6
136.6667,-40.06,42.6
136.8333,-40.46,43.9
137.0000,-39.84,44.5
137.1667,-40.20,44.6
137.3333,-39.94,43.4
137.5000,-40.39,45.1
137.6667,-39.73,43.6
137.8333,-39.95,44.8
138.0000,-39.95,44.4
138.1667,-19.41,45.3
138.3333,1.45,45.1
138.5000,22.94,43.7
138.6667,43.04,44.1
138.8333,64.05,45.5
139.0000,85.53,45.6
139.1667,84.97,43.9
139.3333,84.80,44.2
139.5000,84.95,44.8
139.6667,85.21,44.6
139.8333,85.22,45.4
140.0000,85.08,43.4
140.1667,85.35,44.2
140.3333,84.63,42.6
140.5000,84.90,44.4
140.6667,85.38,44.0
140.8333,84.62,42.1
141.0000,84.64,44.8
141.1667,64.26,43.1
141.3333,43.60,43.9
141.5000,22.34,43.9
141.6667,1.61,43.8
141.8333,-18.94,43.1
142.0000,-40.69,43.9
142.1667,-39.87,41.2
142.3333,-39.83,42.1
142.5000,-39.96,43.4
142.6667,-39.71,41.8
142.8333,-39.98,42.2
143.0000,-39.95,42.8
143.1667,-40.33,41.3
143.3333,-39.76,42.2
143.5000,-40.51,40.7
143.6667,-40.06,41.3
143.8333,-39.89,40.7
144.0000,-40.16,39.6
144.1667,-18.28,40.4
144.3333,1.40,40.3
144.5000,22.31,39.6
144.6667,43.61,40.6
144.8333,63.98,40.5
145.0000,85.49,39.2
145.1667,84.54,39.7
145.3333,85.33,39.8
145.5000,84.86,39.4
145.6667,85.38,40.0
145.8333,84.95,39.8
146.0000,85.54,37.4
146.1667,84.78,39.0
146.3333,85.33,39.3
146.5000,84.82,39.5
146.6667,84.80,37.4
146.8333,85.18,39.3
147.0000,84.63,39.9
147.1667,64.00,37.6
147.3333,43.43,37.8
147.5000,22.91,37.8
147.6667,1.13,37.9
147.8333,-19.45,38.9
148.0000,-39.67,36.8
148.1667,-39.46,37.7
148.3333,-40.25,37.5
148.5000,-39.81,37.3
148.6667,-40.24,37.8
148.8333,-40.24,38.5
149.0000,-40.05,37.7
149.1667,-40.21,35.8
149.3333,-40.03,36.9
149.5000,-39.62,36.4
149.6667,-40.07,37.2
149.8333,-40.11,38.1
150.0000,-40.16,38.8
150.1667,-19.41,35.6
150.3333,2.32,37.5
150.5000,23.03,37.0
150.6667,43.26,37.6
150.8333,63.99,37.9
151.0000,84.69,38.3
151.1667,84.95,38.4
151.3333,85.37,37.4
151.5000,85.48,38.8
151.6667,85.07,37.2
151.8333,84.61,38.5
152.0000,85.08,39.9
152.1667,85.38,37.8
152.3333,85.39,38.1
152.5000,85.26,36.7
152.6667,85.48,39.1
152.8333,85.28,39.6
153.0000,84.98,39.7
153.1667,64.81,38.5
153.3333,43.61,39.2
153.5000,23.12,40.6
153.6667,2.19,39.6
153.8333,-19.17,39.8
154.0000,-40.26,41.1
154.1667,-40.27,40.7
154.3333,-39.90,41.9
154.5000,-39.80,42.4
154.6667,-39.92,41.9
154.8333,-39.71,42.0
155.0000,-39.71,42.1
155.1667,-39.98,41.1
155.3333,-39.89,43.1
155.5000,-40.78,42.8
155.6667,-39.85,42.2
155.8333,-40.41,43.0
156.0000,-40.01,43.8
156.1667,-19.61,43.8
156.3333,1.72,44.0
156.5000,21.99,42.9
156.6667,42.94,43.0
156.8333,64.48,44.7
157.0000,85.09,44.7
157.1667,85.04,46.6
157.3333,85.03,45.2
157.5000,84.75,45.3
157.6667,84.75,45.7
157.8333,85.02,46.3
158.0000,85.07,46.1
158.1667,85.02,45.1
158.3333,84.93,46.8
158.5000,85.25,46.8
158.6667,85.12,46.0
158.8333,85.26,46.6
159.0000,84.84,48.5
159.1667,64.34,46.7
159.3333,43.45,46.1
159.5000,22.72,45.9
159.6667,1.67,46.3
159.8333,-19.35,47.3
160.0000,-40.16,47.3
160.1667,-39.55,46.6
160.3333,-40.05,48.0
160.5000,-39.82,46.4
160.6667,-40.16,47.7
160.8333,-40.19,47.8
161.0000,-40.09,47.8
161.1667,-39.92,48.6
161.3333,-40.29,46.8
161.5000,-39.91,47.3
161.6667,-40.02,48.0
161.8333,-40.46,49.6
162.0000,-39.77,47.8
162.1667,-18.81,47.8
162.3333,1.61,48.1
162.5000,22.77,47.6
162.6667,43.16,48.7
162.8333,63.77,47.1
163.0000,85.08,47.9
163.1667,84.71,47.9
163.3333,84.58,47.3
163.5000,85.12,47.6
163.6667,84.92,47.2
163.8333,85.21,48.1
164.0000,85.55,46.5
164.1667,85.05,46.4
164.3333,84.84,47.8
164.5000,84.98,47.7
164.6667,84.65,45.5
164.8333,84.95,46.1
165.0000,84.89,48.1
165.1667,64.13,46.5
165.3333,43.60,43.7
165.5000,22.36,45.4
165.6667,2.15,46.1
165.8333,-19.36,45.0
166.0000,-39.48,46.5
166.1667,-39.81,43.6
166.3333,-40.29,43.7
166.5000,-40.24,43.0
166.6667,-39.92,43.6
166.8333,-39.75,43.1
167.0000,-39.73,41.8
167.1667,-39.58,42.4
167.3333,-40.68,42.5
167.5000,-40.50,41.7
167.6667,-39.90,41.6
167.8333,-39.94,42.6
168.0000,-39.95,41.4
