direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1146,21.791,84.06,20.417,0.990,20.623,1.561,2985
forward,1000,1.1046,21.573,83.96,20.009,0.980,20.417,1.577,2985

voltage (V),current_density (mA/cm^2),direction
0.900,21.1689,forward
0.910,21.1348,forward
0.920,21.0915,forward
0.930,21.0364,forward
0.940,20.9659,forward
0.950,20.8756,forward
0.960,20.7595,forward
0.970,20.6101,forward
0.980,20.4173,forward
0.990,20.1685,forward
1.000,19.8469,forward
1.010,19.4311,forward
1.020,18.8931,forward
1.030,18.1969,forward
1.040,17.2954,forward
1.050,16.1278,forward
1.060,14.6156,forward
1.070,12.6564,forward
1.080,10.1180,forward
1.090,6.8288,forward
1.100,2.5665,forward
1.110,-2.9572,forward
1.120,-10.1157,forward
1.130,-19.3933,forward
1.140,-31.4175,forward
1.150,-47.0017,forward
