direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1172,22.754,84.13,21.388,0.990,21.604,1.595,2985
forward,1000,1.1072,22.526,84.04,20.960,0.980,21.388,1.611,3030

voltage (V),current_density (mA/cm^2),direction
0.160,22.7003,reverse
0.150,22.7036,reverse
0.140,22.7070,reverse
0.130,22.7103,reverse
0.120,22.7136,reverse
0.110,22.7170,reverse
0.100,22.7203,reverse
0.090,22.7236,reverse
0.080,22.7270,reverse
0.070,22.7303,reverse
0.060,22.7336,reverse
0.050,22.7370,reverse
0.040,22.7403,reverse
0.030,22.7436,reverse
0.020,22.7470,reverse
0.010,22.7503,reverse
-0.000,22.7536,reverse
-0.010,22.7570,reverse
-0.020,22.7603,reverse
-0.030,22.7636,reverse
-0.040,22.7670,reverse
-0.050,22.7703,reverse
-0.060,22.7736,reverse
-0.070,22.7770,reverse
-0.080,22.7803,reverse
-0.090,22.7836,reverse
-0.100,22.7870,reverse
-0.100,22.5594,forward
-0.090,22.5561,forward
-0.080,22.5528,forward
-0.070,22.5494,forward
-0.060,22.5461,forward
-0.050,22.5428,forward
-0.040,22.5394,forward
-0.030,22.5361,forward
-0.020,22.5328,forward
-0.010,22.5294,forward
-0.000,22.5261,forward
0.010,22.5228,forward
0.020,22.5194,forward
0.030,22.5161,forward
0.040,22.5128,forward
0.050,22.5094,forward
0.060,22.5061,forward
0.070,22.5028,forward
0.080,22.4994,forward
0.090,22.4961,forward
0.100,22.4928,forward
0.110,22.4894,forward
0.120,22.4861,forward
0.130,22.4828,forward
0.140,22.4794,forward
0.150,22.4761,forward
0.160,22.4728,forward
0.170,22.4694,forward
0.180,22.4661,forward
0.190,22.4628,forward
0.200,22.4594,forward
0.210,22.4561,forward
0.220,22.4528,forward
0.230,22.4494,forward
0.240,22.4461,forward
0.250,22.4428,forward
0.260,22.4394,forward
0.270,22.4361,forward
0.280,22.4328,forward
0.290,22.4294,forward
0.300,22.4261,forward
0.310,22.4228,forward
0.320,22.4194,forward
0.330,22.4161,forward
0.340,22.4128,forward
0.350,22.4094,forward
0.360,22.4061,forward
0.370,22.4028,forward
0.380,22.3994,forward
0.390,22.3961,forward
0.400,22.3928,forward
0.410,22.3894,forward
0.420,22.3861,forward
0.430,22.3828,forward
0.440,22.3794,forward
0.450,22.3761,forward
0.460,22.3727,forward
0.470,22.3694,forward
0.480,22.3661,forward
0.490,22.3627,forward
0.500,22.3594,forward
0.510,22.3561,forward
0.520,22.3527,forward
0.530,22.3494,forward
0.540,22.3461,forward
0.550,22.3427,forward
0.560,22.3394,forward
0.570,22.3361,forward
0.580,22.3327,forward
0.590,22.3294,forward
0.600,22.3260,forward
0.610,22.3227,forward
0.620,22.3193,forward
0.630,22.3160,forward
0.640,22.3126,forward
0.650,22.3093,forward
0.660,22.3059,forward
0.670,22.3025,forward
0.680,22.2991,forward
0.690,22.2956,forward
0.700,22.2922,forward
0.710,22.2887,forward
0.720,22.2851,forward
0.730,22.2815,forward
0.740,22.2778,forward
0.750,22.2740,forward
0.760,22.2701,forward
0.770,22.2659,forward
0.780,22.2616,forward
0.790,22.2569,forward
0.800,22.2518,forward
0.810,22.2462,forward
0.820,22.2400,forward
0.830,22.2328,forward
0.840,22.2246,forward
0.850,22.2149,forward
0.860,22.2033,forward
0.870,22.1893,forward
0.880,22.1721,forward
0.890,22.1508,forward
0.900,22.1242,forward
0.910,22.0908,forward
0.920,22.0483,forward
0.930,21.9943,forward
0.940,21.9253,forward
0.950,21.8369,forward
0.960,21.7232,forward
0.970,21.5768,forward
0.980,21.3881,forward
0.990,21.1446,forward
1.000,20.8298,forward
1.010,20.4228,forward
1.020,19.8963,forward
1.030,19.2148,forward
1.040,18.3325,forward
1.050,17.1899,forward
1.060,15.7099,forward
1.070,13.7925,forward
1.080,11.3083,forward
1.090,8.0894,forward
1.100,3.9182,forward
1.110,-1.4874,forward
1.120,-8.4929,forward
1.130,-17.5722,forward
1.140,-29.3393,forward
1.150,-44.5904,forward
