time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
5.9667,27.92,0.0,60.8,0.0000,0.000,0.000
6.1333,27.98,28.5,60.0,0.8548,0.657,0.561
6.3000,28.76,59.9,60.2,0.8756,1.358,1.189
6.4667,29.05,91.5,60.1,0.8852,2.058,1.822
6.6333,29.09,127.6,60.5,0.8901,2.805,2.497
6.8000,29.63,160.6,60.8,0.8967,3.521,3.157
6.9667,29.69,193.3,59.9,0.8965,4.263,3.822
7.1333,29.91,229.7,60.1,0.9019,5.037,4.542
7.3000,30.38,255.3,60.0,0.9081,5.520,5.013
7.4667,31.39,294.5,58.8,0.9057,6.444,5.836
7.6333,31.38,325.0,60.4,0.9113,6.994,6.374
7.8000,31.23,360.5,60.2,0.9107,7.776,7.082
7.9667,31.96,392.3,60.6,0.9129,8.452,7.716
8.1333,31.94,422.5,60.6,0.9116,9.062,8.262
8.3000,33.05,458.9,59.7,0.9133,9.821,8.970
8.4667,32.70,491.0,60.2,0.9169,10.558,9.681
8.6333,33.49,526.7,59.8,0.9122,11.316,10.322
8.8000,34.10,560.7,59.7,0.9176,11.816,10.842
8.9667,34.00,590.3,60.1,0.9152,12.527,11.465
9.1333,34.44,623.2,60.3,0.9202,13.075,12.032
9.3000,34.90,660.9,60.5,0.9176,13.878,12.734
9.4667,35.11,697.2,60.1,0.9221,14.648,13.506
9.6333,35.78,727.5,60.2,0.9220,15.178,13.995
9.8000,35.90,759.7,60.6,0.9215,16.042,14.783
9.9667,36.81,792.4,59.5,0.9169,16.690,15.303
10.1333,36.19,824.9,59.6,0.9171,17.272,15.839
10.3000,37.36,862.0,60.4,0.9213,18.003,16.587
10.4667,37.18,891.6,59.9,0.9210,18.656,17.182
10.6333,37.77,924.3,60.2,0.9172,19.264,17.668
10.8000,38.05,959.9,60.2,0.9235,19.967,18.440
10.9667,38.58,993.3,59.7,0.9179,20.580,18.891
11.1333,38.63,1000.5,60.4,0.9206,20.828,19.175
11.3000,39.56,999.0,60.8,0.9176,20.812,19.098
11.4667,39.69,999.8,59.5,0.9162,20.749,19.010
11.6333,40.30,999.6,59.6,0.9139,21.026,19.216
11.8000,40.22,995.2,59.4,0.9108,20.912,19.046
11.9667,40.50,999.8,59.8,0.9145,20.691,18.923
12.1333,40.91,996.9,59.6,0.9115,20.795,18.956
12.3000,41.96,1000.5,58.9,0.9112,20.708,18.869
12.4667,41.51,999.9,60.1,0.9087,20.688,18.798
12.6333,41.92,997.1,59.9,0.9157,20.587,18.852
12.8000,42.52,998.8,58.9,0.9122,20.640,18.828
12.9667,42.32,996.6,61.0,0.9099,20.550,18.698
13.1333,43.49,971.3,60.3,0.9066,20.137,18.256
13.3000,43.17,939.1,59.7,0.9044,19.368,17.517
13.4667,43.86,905.4,60.2,0.9046,18.805,17.011
13.6333,44.06,871.6,60.5,0.9025,18.273,16.492
13.8000,44.46,838.2,60.0,0.9019,17.341,15.639
13.9667,45.37,811.1,59.7,0.8994,16.725,15.043
14.1333,44.42,772.9,61.0,0.8973,16.018,14.373
14.3000,43.87,738.5,60.5,0.9008,15.326,13.805
14.4667,44.21,707.6,60.8,0.9000,14.493,13.043
14.6333,42.95,673.2,60.2,0.8972,13.985,12.547
14.8000,42.70,643.1,59.5,0.8951,13.324,11.927
14.9667,42.19,604.7,59.4,0.8983,12.624,11.341
15.1333,41.93,570.5,59.9,0.8963,12.002,10.757
15.3000,41.51,542.0,60.5,0.8959,11.305,10.129
15.4667,40.31,507.6,60.4,0.8967,10.521,9.435
15.6333,39.80,472.7,60.0,0.8933,9.986,8.921
15.8000,39.26,438.6,59.0,0.8948,9.254,8.281
15.9667,39.38,408.0,60.1,0.8915,8.616,7.682
16.1333,38.21,376.6,59.5,0.8936,7.963,7.115
16.3000,37.90,338.8,59.4,0.8901,7.205,6.413
16.4667,37.21,306.4,60.1,0.8884,6.506,5.780
16.6333,37.17,276.0,60.1,0.8848,5.894,5.215
16.8000,36.46,241.3,60.0,0.8867,5.141,4.558
16.9667,36.60,209.0,59.8,0.8807,4.454,3.922
17.1333,35.56,175.0,59.3,0.8792,3.773,3.317
17.3000,35.12,138.9,59.5,0.8759,2.992,2.620
17.4667,34.37,105.9,61.4,0.8693,2.286,1.987
17.6333,33.93,72.1,59.2,0.8585,1.601,1.374
17.8000,33.87,38.8,61.1,0.8509,0.871,0.741
17.9667,32.90,6.1,60.2,0.8008,0.143,0.115
18.1333,33.09,0.0,60.1,0.0000,0.000,0.000
18.3000,32.66,0.0,59.2,0.0000,0.000,0.000
18.4667,31.12,0.0,60.3,0.0000,0.000,0.000
18.6333,31.54,0.0,60.5,0.0000,0.000,0.000
18.8000,30.54,0.0,60.1,0.0000,0.000,0.000
18.9667,30.31,0.0,59.2,0.0000,0.000,0.000
19.1333,29.67,0.0,59.5,0.0000,0.000,0.000
19.3000,29.30,0.0,60.1,0.0000,0.000,0.000
19.4667,28.58,0.0,59.4,0.0000,0.000,0.000
19.6333,27.31,0.0,60.4,0.0000,0.000,0.000
19.8000,27.56,0.0,60.5,0.0000,0.000,0.000
19.9667,27.73,0.0,59.7,0.0000,0.000,0.000
20.1333,27.01,0.0,60.7,0.0000,0.000,0.000
20.3000,26.01,0.0,59.5,0.0000,0.000,0.000
20.4667,25.86,0.0,59.9,0.0000,0.000,0.000
20.6333,25.08,0.0,60.1,0.0000,0.000,0.000
20.8000,24.02,0.0,59.8,0.0000,0.000,0.000
20.9667,24.05,0.0,59.7,0.0000,0.000,0.000
21.1333,23.88,0.0,60.6,0.0000,0.000,0.000
21.3000,22.36,0.0,60.0,0.0000,0.000,0.000
21.4667,22.22,0.0,59.8,0.0000,0.000,0.000
21.6333,21.98,0.0,60.0,0.0000,0.000,0.000
21.8000,21.32,0.0,60.0,0.0000,0.000,0.000
21.9667,21.18,0.0,60.2,0.0000,0.000,0.000
22.1333,21.17,0.0,59.9,0.0000,0.000,0.000
22.3000,19.88,0.0,59.8,0.0000,0.000,0.000
22.4667,19.77,0.0,59.4,0.0000,0.000,0.000
22.6333,19.20,0.0,58.9,0.0000,0.000,0.000
22.8000,18.47,0.0,59.8,0.0000,0.000,0.000
22.9667,18.49,0.0,59.6,0.0000,0.000,0.000
23.1333,17.39,0.0,59.3,0.0000,0.000,0.000
23.3000,17.25,0.0,59.1,0.0000,0.000,0.000
23.4667,16.60,0.0,60.0,0.0000,0.000,0.000
23.6333,16.37,0.0,60.0,0.0000,0.000,0.000
23.8000,15.82,0.0,61.0,0.0000,0.000,0.000
23.9667,14.69,0.0,60.8,0.0000,0.000,0.000
24.1333,15.49,0.0,59.6,0.0000,0.000,0.000
24.3000,15.57,0.0,59.6,0.0000,0.000,0.000
24.4667,15.91,0.0,60.1,0.0000,0.000,0.000
24.6333,16.52,0.0,59.7,0.0000,0.000,0.000
24.8000,16.45,0.0,60.9,0.0000,0.000,0.000
24.9667,17.33,0.0,60.4,0.0000,0.000,0.000
25.1333,17.31,0.0,60.1,0.0000,0.000,0.000
25.3000,17.84,0.0,60.0,0.0000,0.000,0.000
25.4667,18.14,0.0,60.1,0.0000,0.000,0.000
25.6333,18.89,0.0,59.5,0.0000,0.000,0.000
25.8000,19.35,0.0,59.9,0.0000,0.000,0.000
25.9667,18.78,0.0,61.0,0.0000,0.000,0.000
26.1333,19.15,0.0,60.5,0.0000,0.000,0.000
26.3000,20.08,0.0,59.7,0.0000,0.000,0.000
26.4667,20.62,0.0,59.4,0.0000,0.000,0.000
26.6333,20.76,0.0,60.9,0.0000,0.000,0.000
26.8000,20.90,0.0,59.6,0.0000,0.000,0.000
26.9667,21.16,0.0,59.5,0.0000,0.000,0.000
27.1333,21.44,0.0,59.7,0.0000,0.000,0.000
27.3000,21.95,0.0,59.5,0.0000,0.000,0.000
27.4667,22.82,0.0,60.4,0.0000,0.000,0.000
27.6333,22.48,0.0,59.9,0.0000,0.000,0.000
27.8000,22.84,0.0,59.4,0.0000,0.000,0.000
27.9667,23.35,0.0,59.9,0.0000,0.000,0.000
28.1333,24.36,0.0,59.7,0.0000,0.000,0.000
28.3000,24.36,0.0,60.4,0.0000,0.000,0.000
28.4667,24.83,0.0,60.5,0.0000,0.000,0.000
28.6333,24.93,0.0,59.9,0.0000,0.000,0.000
28.8000,25.64,0.0,59.6,0.0000,0.000,0.000
28.9667,24.90,0.0,60.1,0.0000,0.000,0.000
29.1333,26.28,0.0,59.4,0.0000,0.000,0.000
29.3000,26.61,0.0,59.1,0.0000,0.000,0.000
29.4667,26.64,0.0,59.4,0.0000,0.000,0.000
29.6333,27.10,0.0,60.7,0.0000,0.000,0.000
29.8000,27.40,0.0,59.9,0.0000,0.000,0.000
29.9667,28.09,0.0,60.1,0.0000,0.000,0.000
30.1333,28.35,27.5,59.5,0.8446,0.620,0.524
30.3000,28.56,58.1,60.3,0.8639,1.288,1.112
30.4667,29.02,90.3,60.7,0.8754,1.955,1.712
30.6333,28.93,127.5,60.4,0.8845,2.757,2.439
30.8000,29.51,158.1,60.4,0.8888,3.409,3.030
30.9667,29.92,192.1,59.5,0.8886,4.141,3.679
31.1333,30.25,226.0,60.3,0.8942,4.840,4.328
31.3000,30.85,260.5,59.9,0.8996,5.545,4.989
31.4667,30.87,295.9,59.8,0.8981,6.301,5.659
31.6333,32.22,326.0,60.6,0.8988,6.835,6.143
31.8000,31.92,361.8,60.0,0.9009,7.643,6.885
31.9667,31.88,391.2,60.7,0.9044,8.207,7.422
32.1333,32.84,421.4,59.6,0.9000,8.861,7.975
32.3000,32.66,462.0,60.0,0.9097,9.642,8.771
32.4667,32.75,496.2,60.1,0.9071,10.402,9.436
32.6333,33.69,524.6,60.3,0.9031,10.882,9.828
32.8000,33.74,558.0,60.7,0.9110,11.554,10.526
32.9667,34.04,592.6,60.3,0.9100,12.359,11.246
33.1333,34.80,628.0,58.8,0.9065,13.059,11.837
33.3000,35.02,655.4,60.2,0.9068,13.569,12.304
33.4667,35.51,689.9,58.8,0.9092,14.213,12.922
33.6333,35.66,725.7,60.3,0.9105,14.940,13.603
33.8000,35.70,760.3,59.9,0.9138,15.711,14.357
33.9667,36.06,791.8,60.0,0.9104,16.247,14.791
34.1333,36.41,827.3,60.0,0.9093,16.917,15.383
34.3000,36.20,860.1,59.4,0.9136,17.593,16.072
34.4667,37.38,891.4,60.7,0.9154,18.213,16.673
34.6333,37.93,926.9,60.2,0.9099,18.816,17.121
34.8000,38.03,960.4,59.7,0.9122,19.694,17.965
34.9667,38.56,992.1,60.2,0.9160,20.012,18.330
35.1333,38.73,1000.3,59.8,0.9103,20.428,18.597
35.3000,39.08,998.9,60.4,0.9132,20.399,18.627
35.4667,39.37,998.3,59.5,0.9115,20.277,18.483
35.6333,39.21,1003.0,59.9,0.9077,20.531,18.636
35.8000,40.38,1002.3,61.0,0.9093,20.511,18.651
35.9667,40.91,1003.0,60.0,0.9037,20.645,18.657
36.1333,40.89,999.0,60.0,0.9077,20.228,18.362
36.3000,41.22,1001.3,60.1,0.9097,20.559,18.703
36.4667,41.51,1001.0,60.6,0.9066,20.555,18.635
36.6333,42.18,999.0,59.3,0.9070,20.237,18.354
36.8000,42.94,1002.0,60.3,0.9031,20.401,18.424
36.9667,43.16,998.6,59.4,0.9024,20.561,18.555
37.1333,43.89,975.7,60.2,0.8993,20.047,18.029
37.3000,43.27,940.9,59.5,0.9026,19.204,17.333
37.4667,43.62,908.3,60.1,0.8967,18.542,16.627
37.6333,44.30,874.2,60.1,0.8965,17.901,16.047
37.8000,44.31,839.5,60.1,0.8960,17.207,15.418
37.9667,44.72,804.2,59.6,0.8949,16.470,14.739
38.1333,44.94,773.9,59.3,0.8930,15.847,14.152
38.3000,44.58,739.7,60.1,0.8949,15.226,13.625
38.4667,43.76,708.3,59.2,0.8903,14.484,12.894
38.6333,43.58,671.5,59.6,0.8914,13.830,12.329
38.8000,42.45,638.6,60.3,0.8915,13.134,11.709
38.9667,42.21,603.4,60.6,0.8894,12.463,11.084
39.1333,41.02,574.7,59.6,0.8930,11.827,10.562
39.3000,41.68,538.8,59.8,0.8878,11.201,9.944
39.4667,40.52,504.8,60.6,0.8894,10.484,9.325
39.6333,40.17,474.1,59.9,0.8897,9.830,8.745
39.8000,39.21,438.1,60.5,0.8886,9.105,8.091
39.9667,38.66,406.5,60.2,0.8854,8.446,7.478
40.1333,38.90,373.9,60.2,0.8891,7.764,6.903
40.3000,38.06,339.4,59.5,0.8870,7.104,6.302
40.4667,37.61,306.2,60.3,0.8849,6.422,5.683
40.6333,36.79,273.0,60.5,0.8812,5.715,5.036
40.8000,36.81,237.0,60.9,0.8774,4.995,4.383
40.9667,36.30,207.4,59.4,0.8759,4.368,3.826
41.1333,35.89,175.7,59.9,0.8703,3.719,3.237
41.3000,34.90,141.9,60.2,0.8723,3.022,2.636
41.4667,34.26,105.7,60.5,0.8638,2.288,1.976
41.6333,33.56,70.2,59.9,0.8533,1.527,1.303
41.8000,33.97,38.1,60.6,0.8384,0.848,0.711
41.9667,33.29,5.5,60.5,0.7945,0.131,0.104
42.1333,32.45,0.0,60.0,0.0000,0.000,0.000
42.3000,32.29,0.0,60.4,0.0000,0.000,0.000
42.4667,32.01,0.0,59.3,0.0000,0.000,0.000
42.6333,31.07,0.0,59.9,0.0000,0.000,0.000
42.8000,30.28,0.0,59.8,0.0000,0.000,0.000
42.9667,30.45,0.0,59.6,0.0000,0.000,0.000
43.1333,29.75,0.0,59.9,0.0000,0.000,0.000
43.3000,29.02,0.0,59.9,0.0000,0.000,0.000
43.4667,29.10,0.0,59.7,0.0000,0.000,0.000
43.6333,27.78,0.0,59.7,0.0000,0.000,0.000
43.8000,27.42,0.0,59.7,0.0000,0.000,0.000
43.9667,27.47,0.0,59.9,0.0000,0.000,0.000
44.1333,26.64,0.0,59.4,0.0000,0.000,0.000
44.3000,26.15,0.0,59.4,0.0000,0.000,0.000
44.4667,25.34,0.0,59.1,0.0000,0.000,0.000
44.6333,25.14,0.0,60.1,0.0000,0.000,0.000
44.8000,23.88,0.0,60.3,0.0000,0.000,0.000
44.9667,24.24,0.0,60.2,0.0000,0.000,0.000
45.1333,22.98,0.0,60.1,0.0000,0.000,0.000
45.3000,23.27,0.0,60.9,0.0000,0.000,0.000
45.4667,22.32,0.0,60.7,0.0000,0.000,0.000
45.6333,22.42,0.0,59.6,0.0000,0.000,0.000
45.8000,21.49,0.0,59.5,0.0000,0.000,0.000
45.9667,21.01,0.0,59.5,0.0000,0.000,0.000
46.1333,20.03,0.0,59.5,0.0000,0.000,0.000
46.3000,20.12,0.0,59.4,0.0000,0.000,0.000
46.4667,19.36,0.0,59.7,0.0000,0.000,0.000
46.6333,19.15,0.0,59.8,0.0000,0.000,0.000
46.8000,18.18,0.0,60.2,0.0000,0.000,0.000
46.9667,17.89,0.0,59.5,0.0000,0.000,0.000
47.1333,17.47,0.0,59.9,0.0000,0.000,0.000
47.3000,16.96,0.0,59.7,0.0000,0.000,0.000
47.4667,16.58,0.0,60.4,0.0000,0.000,0.000
47.6333,15.69,0.0,59.5,0.0000,0.000,0.000
47.8000,15.55,0.0,59.7,0.0000,0.000,0.000
47.9667,15.45,0.0,60.4,0.0000,0.000,0.000
48.1333,15.75,0.0,60.5,0.0000,0.000,0.000
48.3000,15.77,0.0,59.9,0.0000,0.000,0.000
48.4667,16.14,0.0,60.6,0.0000,0.000,0.000
48.6333,16.13,0.0,60.5,0.0000,0.000,0.000
48.8000,15.88,0.0,60.2,0.0000,0.000,0.000
48.9667,16.59,0.0,60.0,0.0000,0.000,0.000
49.1333,17.70,0.0,60.0,0.0000,0.000,0.000
49.3000,18.16,0.0,60.1,0.0000,0.000,0.000
49.4667,17.89,0.0,60.1,0.0000,0.000,0.000
49.6333,18.38,0.0,59.8,0.0000,0.000,0.000
49.8000,19.05,0.0,60.0,0.0000,0.000,0.000
49.9667,19.23,0.0,60.0,0.0000,0.000,0.000
50.1333,19.70,0.0,60.1,0.0000,0.000,0.000
50.3000,19.63,0.0,59.7,0.0000,0.000,0.000
50.4667,20.65,0.0,60.4,0.0000,0.000,0.000
50.6333,20.72,0.0,59.4,0.0000,0.000,0.000
50.8000,20.96,0.0,60.1,0.0000,0.000,0.000
50.9667,20.80,0.0,59.9,0.0000,0.000,0.000
51.1333,22.32,0.0,61.1,0.0000,0.000,0.000
51.3000,22.35,0.0,60.5,0.0000,0.000,0.000
51.4667,22.39,0.0,59.9,0.0000,0.000,0.000
51.6333,22.63,0.0,60.4,0.0000,0.000,0.000
51.8000,22.69,0.0,59.7,0.0000,0.000,0.000
51.9667,23.54,0.0,60.9,0.0000,0.000,0.000
52.1333,24.12,0.0,60.2,0.0000,0.000,0.000
52.3000,24.18,0.0,59.3,0.0000,0.000,0.000
52.4667,24.24,0.0,59.8,0.0000,0.000,0.000
52.6333,24.59,0.0,59.6,0.0000,0.000,0.000
52.8000,25.73,0.0,59.6,0.0000,0.000,0.000
52.9667,25.34,0.0,59.8,0.0000,0.000,0.000
53.1333,26.27,0.0,60.6,0.0000,0.000,0.000
53.3000,26.50,0.0,60.0,0.0000,0.000,0.000
53.4667,26.53,0.0,59.9,0.0000,0.000,0.000
53.6333,27.23,0.0,58.9,0.0000,0.000,0.000
53.8000,27.87,0.0,59.6,0.0000,0.000,0.000
53.9667,28.19,0.0,60.4,0.0000,0.000,0.000
54.1333,28.24,26.1,60.2,0.8400,0.588,0.494
54.3000,28.28,57.5,59.9,0.8591,1.262,1.085
54.4667,28.38,94.5,60.1,0.8726,2.047,1.787
54.6333,29.16,127.7,60.4,0.8792,2.732,2.402
54.8000,29.79,157.1,59.6,0.8799,3.334,2.933
54.9667,30.21,192.7,60.0,0.8882,4.099,3.641
55.1333,30.12,225.9,59.8,0.8873,4.782,4.243
55.3000,30.12,260.5,60.0,0.8959,5.429,4.864
55.4667,30.84,292.4,59.3,0.8944,6.145,5.496
55.6333,31.81,328.6,59.1,0.8946,6.877,6.152
55.8000,31.87,361.1,59.5,0.8949,7.507,6.718
55.9667,31.88,394.8,60.3,0.8995,8.170,7.349
56.1333,32.57,423.1,59.7,0.9020,8.713,7.859
56.3000,32.80,460.9,60.7,0.8987,9.615,8.641
56.4667,33.34,496.4,60.4,0.9027,10.200,9.208
56.6333,33.52,526.6,59.8,0.9061,10.781,9.769
56.8000,33.70,562.3,60.5,0.9029,11.584,10.460
56.9667,33.97,594.9,60.7,0.9054,12.303,11.139
57.1333,34.49,628.1,59.8,0.9032,12.903,11.655
57.3000,34.92,659.6,59.4,0.9038,13.646,12.334
57.4667,34.83,692.7,59.2,0.9065,14.278,12.943
57.6333,35.66,727.7,59.6,0.9056,14.891,13.486
57.8000,36.04,759.7,59.4,0.9061,15.699,14.224
57.9667,36.41,798.5,60.0,0.9086,16.256,14.770
58.1333,37.05,829.4,59.6,0.9053,17.001,15.391
58.3000,36.89,855.9,59.5,0.9096,17.309,15.745
58.4667,38.12,889.9,59.6,0.9046,18.137,16.406
58.6333,37.73,924.6,60.5,0.9054,18.658,16.892
58.8000,38.02,963.5,60.9,0.9072,19.541,17.727
58.9667,38.54,995.0,59.5,0.9066,20.255,18.362
59.1333,38.87,1000.4,60.8,0.9062,20.219,18.323
59.3000,39.16,1000.7,59.9,0.9120,20.153,18.379
59.4667,39.26,999.6,60.8,0.9063,20.250,18.352
59.6333,39.62,999.7,59.7,0.9082,20.152,18.301
59.8000,40.33,999.7,60.7,0.9073,20.213,18.340
59.9667,40.36,998.8,60.6,0.9044,20.309,18.368
60.1333,41.36,1000.0,59.5,0.9035,20.144,18.201
60.3000,41.34,997.6,59.7,0.9056,19.955,18.071
60.4667,41.59,995.1,59.7,0.9037,20.004,18.078
60.6333,41.73,1003.7,60.3,0.9025,20.204,18.234
60.8000,42.22,1002.8,60.0,0.8996,20.246,18.212
60.9667,42.21,999.9,59.7,0.9009,20.070,18.081
61.1333,42.98,972.0,60.5,0.8970,19.654,17.630
61.3000,43.09,941.6,59.6,0.8999,18.943,17.048
61.4667,43.68,908.0,60.9,0.8973,18.223,16.351
61.6333,44.46,872.5,60.2,0.8892,17.745,15.779
61.8000,44.77,841.9,59.7,0.8931,17.162,15.326
61.9667,45.16,810.6,59.6,0.8910,16.375,14.590
62.1333,44.65,774.5,59.6,0.8883,15.755,13.995
62.3000,44.48,740.4,59.2,0.8899,14.964,13.317
62.4667,43.70,704.6,59.5,0.8929,14.283,12.753
62.6333,43.20,676.5,59.3,0.8871,13.764,12.210
62.8000,42.13,642.3,59.4,0.8881,13.187,11.711
62.9667,42.28,611.0,60.9,0.8874,12.467,11.064
63.1333,41.70,571.4,59.9,0.8865,11.727,10.396
63.3000,40.68,539.9,59.7,0.8855,11.224,9.939
63.4667,39.99,507.5,60.9,0.8894,10.354,9.209
63.6333,39.64,469.8,60.8,0.8820,9.728,8.581
63.8000,39.54,440.4,59.9,0.8864,9.062,8.033
63.9667,38.85,404.6,60.7,0.8868,8.366,7.419
64.1333,38.68,370.6,59.1,0.8841,7.655,6.768
64.3000,37.82,339.5,60.1,0.8851,7.025,6.218
64.4667,37.94,305.7,59.4,0.8798,6.360,5.596
64.6333,37.36,271.4,60.3,0.8765,5.677,4.976
64.8000,36.10,237.7,60.2,0.8784,4.964,4.360
64.9667,36.26,206.1,60.0,0.8744,4.332,3.788
65.1333,35.29,174.0,60.3,0.8709,3.701,3.224
65.3000,35.04,139.3,59.6,0.8682,2.952,2.563
65.4667,33.82,106.6,59.6,0.8630,2.279,1.967
65.6333,33.95,70.3,60.3,0.8557,1.513,1.295
65.8000,33.71,42.6,59.4,0.8377,0.944,0.791
65.9667,33.57,6.2,60.3,0.7915,0.145,0.115
66.1333,31.95,0.0,60.7,0.0000,0.000,0.000
66.3000,31.80,0.0,59.6,0.0000,0.000,0.000
66.4667,31.75,0.0,59.8,0.0000,0.000,0.000
66.6333,31.56,0.0,60.0,0.0000,0.000,0.000
66.8000,30.69,0.0,59.7,0.0000,0.000,0.000
66.9667,30.28,0.0,60.6,0.0000,0.000,0.000
67.1333,29.56,0.0,60.0,0.0000,0.000,0.000
67.3000,28.80,0.0,60.3,0.0000,0.000,0.000
67.4667,29.39,0.0,60.7,0.0000,0.000,0.000
67.6333,28.26,0.0,59.8,0.0000,0.000,0.000
67.8000,27.28,0.0,59.9,0.0000,0.000,0.000
67.9667,26.44,0.0,60.2,0.0000,0.000,0.000
68.1333,27.03,0.0,59.6,0.0000,0.000,0.000
68.3000,26.27,0.0,60.5,0.0000,0.000,0.000
68.4667,25.95,0.0,60.4,0.0000,0.000,0.000
68.6333,24.52,0.0,60.8,0.0000,0.000,0.000
68.8000,24.44,0.0,60.2,0.0000,0.000,0.000
68.9667,23.72,0.0,60.0,0.0000,0.000,0.000
69.1333,23.99,0.0,59.5,0.0000,0.000,0.000
69.3000,23.37,0.0,60.0,0.0000,0.000,0.000
69.4667,22.52,0.0,59.1,0.0000,0.000,0.000
69.6333,22.05,0.0,60.9,0.0000,0.000,0.000
69.8000,21.71,0.0,60.5,0.0000,0.000,0.000
69.9667,21.00,0.0,59.8,0.0000,0.000,0.000
70.1333,20.77,0.0,59.9,0.0000,0.000,0.000
70.3000,20.01,0.0,60.0,0.0000,0.000,0.000
70.4667,19.57,0.0,60.2,0.0000,0.000,0.000
70.6333,19.47,0.0,59.3,0.0000,0.000,0.000
70.8000,18.40,0.0,59.7,0.0000,0.000,0.000
70.9667,18.08,0.0,59.3,0.0000,0.000,0.000
71.1333,17.46,0.0,60.1,0.0000,0.000,0.000
71.3000,17.26,0.0,60.7,0.0000,0.000,0.000
71.4667,16.36,0.0,60.6,0.0000,0.000,0.000
71.6333,15.76,0.0,59.5,0.0000,0.000,0.000
71.8000,15.16,0.0,61.2,0.0000,0.000,0.000
71.9667,14.79,0.0,59.8,0.0000,0.000,0.000
72.1333,15.41,0.0,60.4,0.0000,0.000,0.000
72.3000,16.08,0.0,60.5,0.0000,0.000,0.000
72.4667,15.94,0.0,59.5,0.0000,0.000,0.000
72.6333,16.31,0.0,61.0,0.0000,0.000,0.000
72.8000,16.90,0.0,59.4,0.0000,0.000,0.000
72.9667,16.28,0.0,60.0,0.0000,0.000,0.000
73.1333,17.37,0.0,60.8,0.0000,0.000,0.000
73.3000,17.54,0.0,60.2,0.0000,0.000,0.000
73.4667,18.41,0.0,59.5,0.0000,0.000,0.000
73.6333,18.34,0.0,59.9,0.0000,0.000,0.000
73.8000,18.79,0.0,60.8,0.0000,0.000,0.000
73.9667,18.84,0.0,60.2,0.0000,0.000,0.000
74.1333,19.14,0.0,59.9,0.0000,0.000,0.000
74.3000,19.83,0.0,59.1,0.0000,0.000,0.000
74.4667,20.64,0.0,60.2,0.0000,0.000,0.000
74.6333,21.61,0.0,60.5,0.0000,0.000,0.000
74.8000,20.96,0.0,59.4,0.0000,0.000,0.000
74.9667,20.87,0.0,59.9,0.0000,0.000,0.000
75.1333,21.51,0.0,60.9,0.0000,0.000,0.000
75.3000,22.28,0.0,58.3,0.0000,0.000,0.000
75.4667,22.35,0.0,59.9,0.0000,0.000,0.000
75.6333,23.10,0.0,60.2,0.0000,0.000,0.000
75.8000,23.12,0.0,59.3,0.0000,0.000,0.000
75.9667,23.37,0.0,59.4,0.0000,0.000,0.000
76.1333,23.78,0.0,60.5,0.0000,0.000,0.000
76.3000,24.07,0.0,59.4,0.0000,0.000,0.000
76.4667,24.63,0.0,60.6,0.0000,0.000,0.000
76.6333,25.40,0.0,59.7,0.0000,0.000,0.000
76.8000,25.28,0.0,59.2,0.0000,0.000,0.000
76.9667,26.02,0.0,59.7,0.0000,0.000,0.000
