time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
15.5000,65.19,932.8,46.4,0.8565,18.625,15.953
15.6667,64.91,938.5,47.8,0.8515,19.146,16.303
15.8333,64.79,938.4,46.8,0.8521,18.964,16.160
16.0000,64.86,934.1,47.2,0.8598,18.714,16.090
16.1667,64.91,934.1,46.4,0.8545,19.025,16.256
16.3333,65.23,933.0,46.9,0.8555,18.780,16.067
16.5000,65.00,933.3,47.6,0.8553,18.687,15.982
16.6667,65.03,936.7,47.9,0.8492,19.042,16.170
16.8333,65.24,935.4,47.5,0.8531,18.810,16.046
17.0000,65.00,931.9,47.4,0.8572,18.525,15.879
17.1667,64.54,934.8,48.9,0.8554,18.821,16.100
17.3333,65.13,930.1,47.4,0.8503,18.733,15.930
17.5000,64.48,926.7,48.1,0.8530,18.767,16.009
17.6667,65.14,932.5,48.5,0.8560,18.770,16.068
17.8333,65.29,937.4,48.3,0.8528,18.767,16.004
18.0000,64.94,930.1,48.4,0.8541,18.719,15.988
18.1667,64.89,932.8,48.0,0.8536,18.746,16.002
18.3333,64.67,927.7,49.0,0.8526,18.484,15.759
18.5000,65.06,930.0,47.0,0.8548,18.647,15.940
18.6667,64.61,931.3,47.4,0.8516,18.681,15.909
18.8333,65.22,923.1,47.6,0.8522,18.472,15.741
19.0000,65.39,926.5,48.1,0.8549,18.547,15.856
19.1667,65.26,929.5,47.1,0.8540,18.559,15.849
19.3333,64.79,925.4,46.4,0.8531,18.386,15.686
19.5000,65.24,923.6,47.2,0.8528,18.602,15.864
19.6667,65.09,923.7,46.7,0.8546,18.538,15.843
19.8333,64.64,924.1,46.0,0.8604,18.467,15.889
20.0000,65.13,927.8,48.1,0.8523,18.398,15.681
20.1667,65.25,923.2,47.3,0.8526,18.572,15.834
20.3333,64.79,921.5,45.8,0.8503,18.485,15.718
20.5000,64.85,919.0,46.6,0.8529,18.517,15.793
20.6667,65.37,915.8,46.9,0.8509,18.182,15.472
20.8333,64.43,913.8,46.5,0.8546,18.174,15.532
21.0000,64.49,911.7,46.5,0.8513,18.279,15.560
21.1667,64.25,921.1,46.4,0.8547,18.422,15.744
21.3333,65.08,914.0,45.2,0.8528,18.194,15.516
21.5000,65.13,914.4,46.1,0.8516,18.319,15.601
21.6667,64.95,911.4,45.2,0.8532,18.182,15.513
21.8333,64.24,917.5,46.0,0.8571,18.190,15.592
22.0000,65.01,921.3,44.6,0.8495,18.404,15.634
22.1667,65.34,917.0,44.4,0.8512,18.375,15.642
22.3333,64.71,910.0,44.9,0.8520,18.115,15.435
22.5000,65.13,913.2,44.9,0.8509,18.271,15.546
22.6667,64.57,909.6,44.7,0.8497,18.121,15.397
22.8333,64.88,909.4,43.9,0.8511,18.176,15.470
23.0000,64.75,905.7,44.7,0.8503,18.226,15.497
23.1667,64.54,908.4,43.5,0.8516,18.125,15.436
23.3333,64.85,905.6,42.3,0.8483,18.160,15.405
23.5000,64.82,906.0,44.7,0.8504,18.153,15.437
23.6667,65.24,909.5,42.7,0.8495,18.144,15.412
23.8333,65.47,908.6,43.0,0.8508,18.002,15.316
24.0000,64.85,909.1,41.8,0.8521,18.126,15.445
24.1667,65.36,907.1,42.0,0.8483,18.215,15.452
24.3333,64.59,901.9,41.1,0.8509,17.912,15.241
24.5000,65.46,900.3,42.7,0.8484,17.967,15.244
24.6667,64.54,897.9,42.3,0.8518,17.953,15.292
24.8333,65.00,902.8,41.9,0.8491,17.992,15.278
25.0000,64.87,903.0,40.2,0.8524,17.921,15.275
25.1667,65.01,899.3,39.3,0.8479,18.060,15.313
25.3333,64.99,896.9,40.1,0.8485,17.873,15.164
25.5000,64.89,898.0,39.2,0.8511,17.787,15.138
25.6667,64.81,898.5,39.7,0.8538,17.769,15.171
25.8333,64.81,898.1,40.0,0.8506,18.025,15.332
26.0000,65.10,893.0,39.4,0.8490,17.769,15.086
26.1667,64.92,892.5,38.8,0.8539,17.671,15.089
26.3333,64.98,891.6,39.1,0.8495,17.530,14.892
26.5000,64.79,893.3,39.3,0.8533,17.661,15.070
26.6667,64.85,892.0,38.1,0.8491,17.774,15.092
26.8333,64.54,896.2,38.3,0.8493,17.763,15.086
27.0000,65.21,893.5,39.4,0.8483,17.694,15.009
27.1667,65.07,890.0,38.2,0.8507,17.677,15.038
27.3333,65.03,889.7,36.1,0.8467,17.697,14.983
27.5000,64.93,891.8,38.3,0.8487,17.721,15.039
27.6667,64.65,889.7,38.5,0.8524,17.428,14.856
27.8333,65.47,886.6,37.7,0.8499,17.681,15.027
28.0000,65.08,884.5,36.7,0.8510,17.419,14.823
28.1667,64.91,884.7,37.4,0.8504,17.531,14.908
28.3333,65.09,881.9,37.5,0.8453,17.465,14.764
28.5000,65.09,884.7,35.1,0.8475,17.440,14.780
28.6667,65.49,878.5,37.1,0.8473,17.618,14.927
28.8333,64.91,884.7,36.1,0.8478,17.698,15.004
29.0000,64.54,883.8,36.3,0.8478,17.579,14.904
29.1667,64.90,879.5,36.3,0.8478,17.208,14.589
29.3333,65.03,879.4,36.3,0.8507,17.373,14.779
29.5000,64.53,880.0,36.7,0.8501,17.310,14.715
29.6667,64.57,885.9,36.4,0.8492,17.539,14.894
29.8333,65.25,878.8,35.5,0.8473,17.573,14.890
30.0000,65.25,881.0,36.1,0.8514,17.553,14.945
30.1667,64.63,873.9,35.5,0.8494,17.185,14.597
30.3333,65.23,869.4,35.9,0.8499,17.129,14.558
30.5000,64.96,872.8,36.6,0.8509,17.175,14.614
30.6667,64.96,874.4,35.9,0.8466,17.333,14.674
30.8333,64.85,870.2,36.3,0.8453,17.201,14.541
31.0000,65.05,873.3,36.4,0.8472,17.285,14.644
31.1667,65.14,874.1,36.6,0.8468,17.222,14.583
31.3333,65.39,867.5,35.1,0.8447,17.113,14.456
31.5000,65.13,874.6,35.3,0.8457,17.473,14.777
31.6667,64.95,873.3,35.0,0.8493,17.213,14.619
31.8333,65.01,865.7,37.2,0.8438,17.271,14.573
32.0000,64.89,872.5,36.9,0.8440,17.365,14.655
32.1667,65.39,864.0,35.8,0.8475,16.985,14.394
32.3333,64.76,865.0,37.3,0.8500,17.023,14.469
32.5000,64.78,867.3,37.3,0.8463,17.245,14.594
32.6667,65.13,868.3,37.3,0.8441,17.239,14.552
32.8333,64.99,867.4,38.4,0.8480,17.125,14.522
33.0000,65.13,864.4,37.0,0.8452,16.959,14.335
33.1667,64.99,866.9,36.9,0.8499,17.073,14.511
33.3333,64.71,867.9,36.5,0.8454,17.005,14.376
33.5000,64.77,871.7,38.3,0.8471,17.255,14.617
33.6667,65.83,864.8,36.9,0.8452,17.142,14.489
33.8333,64.91,857.8,37.8,0.8444,16.962,14.322
34.0000,65.35,858.4,38.5,0.8443,16.968,14.326
34.1667,65.42,862.3,38.5,0.8430,16.978,14.314
34.3333,64.70,862.9,38.6,0.8467,17.012,14.404
34.5000,65.56,863.8,37.8,0.8476,16.992,14.403
34.6667,64.86,859.7,38.2,0.8427,17.040,14.361
34.8333,65.02,858.6,38.5,0.8456,16.977,14.356
35.0000,64.85,858.7,37.7,0.8435,16.939,14.288
35.1667,64.91,865.2,38.1,0.8468,16.902,14.312
35.3333,65.20,859.0,39.6,0.8429,16.652,14.035
35.5000,65.18,859.9,40.2,0.8443,17.011,14.362
35.6667,65.09,861.6,40.4,0.8435,17.017,14.353
35.8333,65.72,863.4,40.6,0.8416,17.017,14.321
36.0000,64.97,861.4,38.9,0.8448,17.010,14.369
36.1667,65.45,859.3,40.1,0.8420,17.022,14.333
36.3333,64.87,860.3,42.7,0.8484,16.744,14.206
36.5000,64.42,857.2,40.8,0.8452,16.854,14.245
36.6667,64.94,858.2,40.7,0.8456,16.927,14.314
36.8333,65.10,864.9,40.8,0.8450,17.050,14.407
37.0000,64.87,858.1,40.7,0.8444,16.966,14.326
37.1667,64.35,861.9,42.5,0.8419,17.117,14.411
37.3333,64.54,858.9,40.8,0.8466,16.875,14.286
37.5000,64.86,859.7,40.8,0.8443,16.864,14.238
37.6667,65.09,859.9,40.9,0.8415,16.986,14.295
37.8333,65.05,856.4,42.0,0.8410,16.910,14.221
38.0000,65.42,857.6,41.3,0.8461,16.642,14.081
38.1667,65.34,863.5,42.6,0.8422,16.865,14.203
38.3333,65.10,861.6,43.8,0.8459,16.928,14.319
38.5000,64.75,861.3,42.4,0.8446,17.011,14.368
38.6667,65.25,863.5,42.8,0.8406,16.875,14.185
38.8333,65.43,859.9,42.2,0.8434,16.880,14.237
39.0000,65.31,860.4,43.1,0.8425,16.879,14.220
39.1667,64.98,863.6,43.1,0.8433,16.945,14.290
39.3333,65.20,862.4,43.1,0.8448,17.023,14.381
39.5000,64.94,867.0,43.9,0.8409,16.949,14.252
39.6667,65.07,861.4,43.7,0.8421,16.936,14.261
39.8333,65.09,860.9,43.7,0.8440,16.810,14.188
40.0000,65.22,860.2,42.2,0.8435,16.840,14.205
40.1667,64.62,861.4,41.8,0.8431,16.959,14.298
40.3333,65.60,863.8,43.6,0.8424,16.881,14.221
40.5000,65.35,859.5,42.5,0.8434,16.875,14.233
40.6667,64.15,861.1,43.6,0.8437,16.916,14.271
40.8333,64.55,863.2,43.2,0.8425,16.905,14.243
41.0000,64.16,868.3,44.5,0.8461,17.003,14.385
41.1667,65.30,862.0,43.5,0.8401,16.810,14.122
41.3333,64.54,868.7,43.9,0.8458,16.998,14.377
41.5000,65.05,869.4,43.1,0.8423,17.154,14.450
41.6667,64.92,862.1,43.6,0.8426,16.958,14.288
41.8333,65.01,866.5,44.9,0.8455,16.851,14.248
42.0000,65.04,868.2,45.1,0.8443,16.952,14.312
42.1667,65.18,867.8,43.4,0.8391,17.056,14.312
42.3333,65.57,866.1,43.9,0.8407,16.868,14.180
42.5000,65.02,871.2,42.6,0.8443,17.041,14.387
42.6667,64.77,864.6,43.5,0.8428,16.784,14.146
42.8333,65.76,867.3,43.0,0.8414,16.855,14.181
43.0000,65.68,869.7,41.6,0.8411,16.887,14.203
43.1667,65.16,871.3,43.6,0.8394,17.026,14.293
43.3333,65.47,871.2,42.2,0.8392,17.075,14.330
43.5000,65.10,871.7,43.6,0.8420,17.016,14.328
43.6667,65.11,868.5,44.8,0.8414,17.005,14.308
43.8333,65.18,867.6,42.9,0.8402,16.969,14.257
44.0000,64.88,876.0,41.3,0.8429,17.148,14.453
44.1667,65.01,867.2,41.4,0.8378,17.043,14.278
44.3333,64.63,878.4,42.4,0.8450,17.274,14.596
44.5000,64.94,873.5,40.7,0.8429,16.946,14.283
44.6667,64.87,879.3,41.4,0.8405,17.265,14.510
44.8333,64.80,875.3,41.3,0.8390,16.966,14.235
45.0000,64.77,880.0,40.4,0.8389,17.160,14.395
45.1667,65.47,873.2,39.9,0.8366,17.150,14.349
45.3333,64.98,876.0,40.9,0.8392,17.047,14.305
45.5000,64.81,881.2,39.0,0.8379,17.294,14.491
45.6667,64.57,882.8,40.6,0.8428,17.148,14.452
45.8333,65.03,879.1,40.6,0.8407,17.089,14.366
46.0000,64.91,881.2,39.2,0.8420,17.218,14.497
46.1667,65.20,886.7,40.0,0.8440,17.072,14.409
46.3333,64.80,882.4,40.7,0.8438,17.101,14.429
46.5000,64.86,881.0,38.8,0.8387,17.109,14.349
46.6667,64.93,890.6,38.8,0.8417,17.231,14.503
46.8333,65.12,891.1,38.2,0.8415,17.301,14.558
47.0000,64.79,882.8,38.6,0.8377,17.199,14.408
47.1667,65.00,881.2,38.4,0.8400,17.086,14.353
47.3333,64.80,888.6,37.9,0.8420,17.294,14.561
47.5000,64.65,884.3,37.5,0.8421,17.156,14.447
47.6667,65.02,889.8,37.0,0.8409,17.254,14.508
47.8333,64.64,889.6,35.9,0.8432,17.191,14.496
48.0000,65.25,886.8,36.9,0.8373,17.133,14.346
48.1667,65.27,891.7,36.1,0.8355,17.419,14.554
48.3333,64.83,891.2,36.9,0.8403,17.259,14.502
48.5000,65.32,894.6,36.1,0.8419,17.287,14.554
48.6667,64.90,894.1,34.0,0.8411,17.262,14.518
48.8333,64.90,894.2,34.8,0.8356,17.460,14.590
49.0000,65.22,894.3,34.6,0.8413,17.208,14.477
49.1667,64.91,898.8,34.0,0.8426,17.306,14.582
49.3333,65.12,895.3,34.5,0.8409,17.339,14.580
49.5000,65.20,899.1,35.5,0.8373,17.506,14.659
49.6667,65.23,902.6,35.3,0.8378,17.540,14.695
49.8333,65.15,900.5,34.8,0.8364,17.432,14.581
50.0000,65.22,901.4,33.8,0.8391,17.519,14.700
50.1667,65.38,902.3,33.7,0.8400,17.435,14.646
50.3333,64.27,905.9,33.9,0.8450,17.437,14.733
50.5000,65.11,899.1,34.5,0.8388,17.384,14.582
50.6667,64.62,904.4,34.5,0.8395,17.463,14.660
50.8333,65.18,905.2,33.4,0.8359,17.547,14.669
51.0000,64.92,909.7,33.1,0.8382,17.556,14.716
51.1667,65.20,906.3,34.0,0.8414,17.476,14.704
51.3333,64.82,912.1,33.0,0.8401,17.576,14.766
51.5000,65.13,909.8,32.3,0.8360,17.597,14.711
51.6667,64.78,903.6,31.4,0.8369,17.402,14.564
51.8333,64.94,909.5,31.7,0.8382,17.666,14.808
52.0000,65.06,908.7,31.6,0.8395,17.492,14.684
52.1667,64.91,909.3,32.2,0.8375,17.549,14.697
52.3333,64.75,914.9,31.3,0.8426,17.555,14.792
52.5000,65.29,915.4,32.9,0.8337,17.714,14.768
52.6667,64.85,915.3,32.3,0.8376,17.780,14.893
52.8333,64.42,911.0,32.3,0.8399,17.520,14.715
53.0000,64.65,910.0,31.7,0.8381,17.481,14.651
53.1667,65.00,912.9,31.4,0.8407,17.568,14.770
53.3333,64.86,914.9,32.8,0.8403,17.671,14.849
53.5000,65.10,919.4,31.8,0.8367,17.797,14.890
53.6667,65.60,922.5,31.1,0.8376,17.784,14.896
53.8333,65.00,917.8,32.4,0.8369,17.692,14.807
54.0000,64.90,916.1,31.1,0.8392,17.702,14.855
54.1667,65.06,916.7,32.4,0.8364,17.648,14.761
54.3333,64.90,918.5,31.8,0.8376,17.631,14.768
54.5000,64.94,915.9,32.3,0.8379,17.576,14.727
54.6667,65.26,921.3,31.1,0.8414,17.581,14.792
54.8333,65.25,921.0,31.6,0.8389,17.644,14.802
55.0000,64.64,926.7,31.7,0.8397,17.723,14.882
55.1667,64.65,924.5,33.1,0.8378,17.762,14.882
55.3333,64.99,928.6,31.7,0.8377,17.853,14.955
55.5000,65.06,926.2,32.0,0.8353,17.923,14.971
55.6667,64.72,924.0,33.0,0.8374,17.858,14.954
55.8333,65.15,924.2,33.3,0.8370,17.765,14.869
56.0000,65.20,930.6,33.2,0.8360,17.894,14.959
56.1667,65.66,925.1,31.7,0.8352,17.697,14.781
56.3333,65.04,926.9,34.2,0.8369,17.927,15.003
56.5000,64.88,927.9,33.5,0.8409,17.869,15.026
56.6667,65.11,933.1,31.5,0.8364,17.854,14.933
56.8333,65.14,928.8,34.7,0.8386,17.774,14.905
57.0000,65.30,932.5,33.4,0.8357,17.958,15.007
57.1667,65.32,930.8,35.1,0.8359,17.732,14.822
57.3333,64.69,934.9,35.0,0.8393,17.941,15.058
57.5000,64.84,934.0,34.2,0.8394,17.872,15.002
57.6667,64.78,929.9,35.5,0.8332,17.978,14.980
57.8333,65.31,935.9,36.0,0.8341,17.895,14.925
58.0000,64.89,936.1,34.2,0.8347,17.732,14.801
58.1667,65.16,932.5,35.8,0.8396,17.726,14.882
58.3333,64.80,939.0,36.8,0.8374,17.924,15.009
58.5000,65.17,938.3,36.1,0.8395,18.003,15.113
58.6667,65.08,934.8,35.2,0.8325,18.051,15.027
58.8333,64.88,933.9,36.1,0.8355,17.806,14.877
59.0000,64.92,936.7,36.3,0.8353,18.042,15.069
59.1667,65.15,935.2,36.6,0.8352,17.803,14.870
59.3333,64.87,937.1,36.7,0.8374,17.943,15.025
59.5000,65.16,935.4,37.1,0.8389,17.816,14.945
59.6667,64.80,936.4,37.7,0.8382,17.959,15.054
59.8333,64.66,939.6,37.4,0.8320,17.841,14.844
60.0000,64.93,943.8,37.3,0.8373,18.049,15.112
60.1667,64.88,937.9,37.9,0.8383,17.879,14.988
60.3333,65.25,937.9,37.9,0.8334,17.986,14.989
60.5000,64.64,939.6,37.6,0.8359,17.866,14.934
60.6667,64.15,943.8,40.6,0.8360,18.134,15.161
60.8333,64.84,944.6,39.0,0.8373,18.017,15.085
61.0000,65.13,945.2,39.5,0.8383,17.907,15.011
61.1667,64.86,938.2,38.8,0.8351,17.981,15.016
61.3333,65.03,939.1,39.6,0.8313,17.919,14.897
61.5000,65.09,941.7,39.7,0.8369,17.794,14.892
61.6667,65.55,941.0,41.1,0.8372,17.697,14.816
61.8333,64.89,941.5,40.4,0.8337,17.823,14.860
62.0000,65.17,938.1,41.1,0.8353,17.837,14.900
62.1667,64.99,938.5,39.8,0.8387,17.768,14.902
62.3333,64.87,945.4,41.8,0.8338,18.127,15.114
62.5000,65.00,941.6,41.4,0.8376,17.729,14.849
62.6667,64.87,934.5,41.2,0.8406,17.601,14.795
62.8333,64.95,943.4,41.6,0.8369,17.824,14.917
63.0000,64.91,936.1,42.2,0.8346,17.800,14.856
63.1667,65.01,940.0,43.3,0.8346,17.875,14.918
63.3333,64.50,943.0,41.8,0.8368,17.898,14.977
63.5000,65.34,938.9,43.3,0.8335,17.996,14.999
63.6667,65.20,943.1,42.1,0.8348,17.828,14.882
63.8333,64.68,940.3,44.0,0.8331,17.940,14.946
64.0000,65.08,938.3,42.8,0.8318,17.855,14.852
64.1667,64.66,940.6,42.4,0.8363,17.919,14.986
64.3333,65.00,940.1,41.8,0.8351,17.863,14.918
64.5000,65.27,943.0,43.6,0.8325,17.963,14.955
64.6667,65.26,940.0,43.0,0.8306,17.879,14.849
64.8333,64.75,939.0,43.2,0.8390,17.844,14.971
65.0000,64.87,937.2,42.6,0.8322,17.856,14.861
65.1667,64.83,937.2,44.4,0.8340,17.894,14.924
65.3333,64.79,937.2,42.9,0.8361,17.721,14.817
65.5000,64.80,937.5,41.9,0.8318,17.521,14.574
65.6667,65.07,943.5,43.9,0.8344,17.805,14.857
65.8333,65.03,936.7,43.8,0.8361,17.677,14.780
66.0000,65.60,937.3,42.7,0.8284,17.943,14.865
66.1667,64.54,940.1,42.3,0.8370,17.795,14.894
66.3333,65.36,931.4,43.7,0.8314,17.654,14.678
66.5000,64.85,933.2,45.3,0.8322,17.757,14.778
66.6667,65.27,930.8,43.9,0.8320,17.677,14.707
66.8333,64.98,935.5,43.5,0.8330,17.646,14.698
67.0000,64.46,933.4,44.5,0.8322,17.753,14.774
67.1667,64.70,930.7,43.4,0.8310,17.544,14.580
67.3333,65.23,929.6,44.0,0.8333,17.643,14.702
67.5000,64.51,933.1,43.3,0.8363,17.506,14.640
67.6667,64.66,932.7,44.2,0.8301,17.705,14.698
67.8333,64.75,931.6,43.7,0.8341,17.589,14.671
68.0000,65.39,923.5,41.8,0.8319,17.212,14.318
68.1667,65.06,929.7,43.1,0.8374,17.441,14.604
68.3333,64.52,928.5,45.2,0.8311,17.510,14.553
68.5000,65.04,928.1,42.1,0.8310,17.448,14.499
68.6667,65.16,927.6,43.3,0.8321,17.403,14.480
68.8333,64.78,925.2,43.4,0.8336,17.560,14.639
69.0000,65.64,922.7,42.5,0.8272,17.516,14.488
69.1667,65.18,928.8,43.5,0.8301,17.545,14.565
69.3333,65.17,924.3,43.3,0.8299,17.467,14.496
69.5000,65.09,925.8,41.4,0.8276,17.477,14.464
69.6667,65.42,929.3,41.9,0.8318,17.449,14.514
69.8333,64.77,918.0,41.8,0.8295,17.503,14.519
70.0000,65.45,927.5,42.2,0.8341,17.385,14.500
70.1667,64.93,929.1,42.7,0.8288,17.471,14.479
70.3333,65.27,923.3,42.9,0.8284,17.446,14.451
70.5000,64.85,925.7,41.6,0.8333,17.438,14.531
70.6667,65.04,917.6,40.2,0.8326,17.271,14.381
70.8333,64.73,917.6,39.8,0.8320,17.122,14.246
71.0000,65.24,917.8,40.8,0.8307,17.154,14.249
71.1667,64.73,927.2,42.0,0.8301,17.426,14.464
71.3333,65.09,916.0,40.5,0.8277,17.199,14.236
71.5000,65.23,918.0,40.5,0.8307,17.149,14.245
71.6667,65.26,911.3,41.0,0.8296,17.089,14.177
71.8333,65.07,915.3,42.2,0.8337,17.221,14.357
72.0000,64.85,914.8,38.8,0.8291,17.156,14.224
72.1667,64.95,907.6,40.0,0.8311,17.071,14.188
72.3333,65.45,912.5,40.4,0.8317,17.161,14.273
72.5000,65.00,912.7,40.3,0.8331,16.981,14.148
72.6667,64.48,916.7,40.9,0.8288,17.204,14.258
72.8333,64.76,911.3,39.9,0.8305,17.195,14.282
73.0000,64.97,908.7,40.2,0.8296,17.008,14.109
73.1667,64.63,908.2,39.4,0.8278,17.155,14.200
73.3333,65.02,915.3,40.4,0.8322,17.233,14.341
73.5000,64.99,916.8,37.6,0.8269,17.351,14.348
73.6667,64.99,907.9,39.0,0.8282,17.189,14.235
73.8333,64.58,908.9,37.6,0.8327,16.874,14.050
74.0000,65.25,903.5,37.8,0.8290,16.968,14.067
74.1667,64.81,899.0,38.2,0.8276,17.020,14.086
74.3333,64.94,903.6,37.8,0.8281,16.988,14.068
74.5000,65.29,902.5,36.3,0.8267,16.868,13.945
74.6667,65.03,897.9,37.4,0.8272,16.856,13.944
74.8333,64.97,905.8,38.9,0.8334,16.799,13.999
75.0000,65.02,906.1,38.0,0.8264,17.067,14.104
75.1667,64.87,904.7,37.7,0.8310,16.786,13.950
75.3333,65.00,898.3,38.1,0.8282,16.858,13.962
75.5000,65.39,899.7,36.4,0.8276,16.932,14.012
75.6667,63.93,896.2,38.0,0.8306,16.702,13.872
75.8333,65.18,901.0,36.5,0.8295,16.759,13.901
76.0000,64.72,898.3,38.8,0.8273,16.779,13.881
76.1667,65.29,897.8,36.9,0.8294,16.748,13.890
76.3333,64.76,893.3,36.5,0.8296,16.897,14.018
76.5000,65.39,886.7,36.6,0.8238,16.705,13.762
76.6667,64.93,895.8,36.3,0.8305,16.704,13.872
76.8333,64.58,893.4,37.5,0.8276,16.668,13.794
