time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
6.3333,65.21,928.2,36.6,0.8580,19.093,16.381
6.5000,64.83,935.6,36.1,0.8630,19.075,16.462
6.6667,65.35,928.4,36.3,0.8601,19.050,16.384
6.8333,65.26,926.8,36.4,0.8570,19.102,16.371
7.0000,65.35,928.8,37.9,0.8576,19.072,16.357
7.1667,65.34,928.7,36.4,0.8585,19.007,16.319
7.3333,65.32,926.0,36.4,0.8604,18.870,16.236
7.5000,64.87,934.9,35.9,0.8578,19.171,16.445
7.6667,65.70,934.9,37.1,0.8591,19.143,16.447
7.8333,65.15,928.2,37.1,0.8594,19.035,16.358
8.0000,64.71,938.7,37.0,0.8575,19.195,16.459
8.1667,65.06,932.4,38.2,0.8610,18.943,16.310
8.3333,65.02,937.5,37.6,0.8575,18.987,16.281
8.5000,64.86,936.5,38.6,0.8585,19.295,16.565
8.6667,64.62,933.5,39.4,0.8610,18.886,16.261
8.8333,65.17,929.9,39.0,0.8545,18.895,16.146
9.0000,65.13,941.5,39.5,0.8605,19.062,16.404
9.1667,65.52,943.6,39.4,0.8587,19.056,16.363
9.3333,64.86,943.0,39.8,0.8611,19.108,16.454
9.5000,64.73,937.7,39.8,0.8578,19.087,16.373
9.6667,64.85,940.5,38.7,0.8617,18.870,16.260
9.8333,64.93,937.7,40.4,0.8585,19.009,16.318
10.0000,64.81,938.7,40.3,0.8588,19.041,16.353
10.1667,65.20,936.7,40.7,0.8547,19.033,16.266
10.3333,64.67,937.5,40.1,0.8602,19.097,16.428
10.5000,64.88,942.6,41.7,0.8599,19.019,16.354
10.6667,65.44,936.9,41.3,0.8557,18.949,16.216
10.8333,65.22,943.6,40.3,0.8593,19.270,16.558
11.0000,65.10,940.6,41.9,0.8564,18.931,16.213
11.1667,65.18,936.7,41.3,0.8579,18.917,16.228
11.3333,64.63,938.4,42.8,0.8584,18.964,16.280
11.5000,64.83,937.1,41.2,0.8576,19.023,16.314
11.6667,64.80,941.7,42.5,0.8594,18.836,16.186
11.8333,64.74,941.5,43.3,0.8581,18.920,16.236
12.0000,65.11,940.0,43.7,0.8586,19.105,16.404
12.1667,64.70,936.9,42.1,0.8589,18.887,16.221
12.3333,64.88,942.4,42.9,0.8562,19.035,16.297
12.5000,65.23,944.2,44.7,0.8587,19.152,16.445
12.6667,64.83,935.0,44.6,0.8579,18.996,16.296
12.8333,64.40,935.9,43.8,0.8570,19.069,16.342
13.0000,64.11,940.6,42.7,0.8589,18.905,16.237
13.1667,64.85,935.5,43.5,0.8564,18.917,16.201
13.3333,65.05,934.3,45.0,0.8558,18.836,16.120
13.5000,65.26,939.7,43.6,0.8540,19.098,16.311
13.6667,65.06,935.8,44.8,0.8565,18.933,16.216
13.8333,64.96,940.2,45.1,0.8517,19.027,16.206
14.0000,64.79,935.0,45.6,0.8535,19.065,16.271
14.1667,64.99,939.0,45.6,0.8556,18.978,16.237
14.3333,65.71,936.0,45.7,0.8509,18.994,16.163
14.5000,64.57,941.2,45.8,0.8610,18.987,16.348
14.6667,64.92,941.1,45.7,0.8568,19.049,16.322
14.8333,64.62,943.3,46.6,0.8587,19.034,16.345
15.0000,65.39,936.5,46.1,0.8581,18.703,16.050
15.1667,65.26,941.7,46.2,0.8536,19.020,16.235
15.3333,65.03,940.1,47.9,0.8572,18.928,16.225
15.5000,65.23,932.8,47.6,0.8555,18.695,15.993
15.6667,64.99,938.5,47.0,0.8557,18.957,16.222
15.8333,65.52,938.4,46.8,0.8552,18.807,16.084
16.0000,65.14,934.1,47.1,0.8580,18.698,16.042
16.1667,65.33,934.1,47.3,0.8536,18.678,15.944
16.3333,65.18,933.0,48.2,0.8526,18.724,15.963
16.5000,64.81,933.3,47.7,0.8546,18.763,16.034
16.6667,64.98,936.7,47.8,0.8531,18.878,16.105
16.8333,64.54,935.4,48.5,0.8538,18.795,16.047
17.0000,64.35,931.9,47.9,0.8580,18.625,15.980
17.1667,64.50,934.8,46.7,0.8594,18.802,16.159
17.3333,64.68,930.1,48.3,0.8565,18.581,15.916
17.5000,65.59,926.7,46.6,0.8527,18.629,15.885
17.6667,64.97,932.5,48.4,0.8509,18.854,16.043
17.8333,65.36,937.4,48.8,0.8552,18.810,16.086
18.0000,64.94,930.1,47.8,0.8547,18.701,15.983
18.1667,65.03,932.8,47.7,0.8537,18.727,15.988
18.3333,64.90,927.7,47.1,0.8541,18.728,15.996
18.5000,65.22,930.0,48.1,0.8520,18.580,15.830
18.6667,64.82,931.3,46.8,0.8530,18.645,15.904
18.8333,65.15,923.1,48.4,0.8504,18.547,15.772
19.0000,64.97,926.5,48.8,0.8550,18.577,15.883
19.1667,64.79,929.5,48.4,0.8552,18.529,15.846
19.3333,64.68,925.4,47.0,0.8511,18.468,15.718
19.5000,64.53,923.6,48.1,0.8537,18.475,15.772
19.6667,64.91,923.7,47.6,0.8526,18.441,15.722
19.8333,64.95,924.1,46.3,0.8568,18.279,15.662
20.0000,64.72,927.8,47.5,0.8556,18.638,15.947
20.1667,64.80,923.2,47.6,0.8555,18.462,15.795
20.3333,65.22,921.5,46.3,0.8520,18.324,15.612
20.5000,64.94,919.0,46.3,0.8535,18.359,15.670
20.6667,64.58,915.8,47.5,0.8571,18.284,15.671
20.8333,65.86,913.8,44.9,0.8523,18.263,15.565
21.0000,65.18,911.7,44.8,0.8556,18.187,15.561
21.1667,65.14,921.1,44.0,0.8474,18.565,15.732
21.3333,64.88,914.0,46.1,0.8551,18.144,15.515
21.5000,65.20,914.4,46.0,0.8496,18.372,15.609
21.6667,65.33,911.4,45.3,0.8535,18.138,15.481
21.8333,64.45,917.5,43.2,0.8536,18.409,15.713
22.0000,65.14,921.3,45.1,0.8531,18.324,15.632
22.1667,65.36,917.0,45.7,0.8506,18.279,15.547
22.3333,65.25,910.0,43.8,0.8512,18.206,15.497
22.5000,64.95,913.2,44.7,0.8568,18.180,15.577
22.6667,65.08,909.6,43.0,0.8527,18.188,15.509
22.8333,65.09,909.4,43.6,0.8527,18.112,15.443
23.0000,65.57,905.7,43.0,0.8492,18.212,15.466
23.1667,65.25,908.4,42.2,0.8497,18.152,15.424
23.3333,64.54,905.6,42.8,0.8527,17.940,15.298
23.5000,65.12,906.0,42.5,0.8506,18.270,15.540
23.6667,64.63,909.5,43.4,0.8514,18.139,15.444
23.8333,65.10,908.6,43.7,0.8477,18.232,15.455
24.0000,64.82,909.1,41.8,0.8520,18.052,15.380
24.1667,65.13,907.1,43.0,0.8505,18.076,15.374
24.3333,65.63,901.9,40.7,0.8494,17.895,15.199
24.5000,64.80,900.3,42.7,0.8540,17.999,15.372
24.6667,64.91,897.9,40.1,0.8503,18.002,15.307
24.8333,65.19,902.8,41.0,0.8510,18.052,15.362
25.0000,64.99,903.0,40.5,0.8491,17.937,15.230
25.1667,65.08,899.3,40.6,0.8493,17.774,15.095
25.3333,65.26,896.9,40.3,0.8483,17.852,15.144
25.5000,65.03,898.0,39.8,0.8522,17.722,15.103
25.6667,64.71,898.5,39.4,0.8503,17.863,15.188
25.8333,64.86,898.1,39.2,0.8516,17.874,15.222
26.0000,65.00,893.0,39.7,0.8489,17.773,15.088
26.1667,65.46,892.5,39.0,0.8491,17.689,15.020
26.3333,65.18,891.6,39.0,0.8501,17.712,15.058
26.5000,65.11,893.3,38.3,0.8494,17.802,15.120
26.6667,64.70,892.0,38.2,0.8495,17.679,15.019
26.8333,64.56,896.2,37.2,0.8475,17.846,15.124
27.0000,65.29,893.5,38.8,0.8485,17.884,15.175
27.1667,64.59,890.0,38.3,0.8496,17.691,15.031
27.3333,64.90,889.7,38.0,0.8442,17.573,14.836
27.5000,65.04,891.8,37.6,0.8501,17.747,15.087
27.6667,64.44,889.7,36.7,0.8499,17.760,15.094
27.8333,64.54,886.6,38.7,0.8475,17.665,14.971
28.0000,65.07,884.5,37.5,0.8469,17.516,14.834
28.1667,64.97,884.7,36.9,0.8470,17.611,14.917
28.3333,65.06,881.9,37.3,0.8475,17.566,14.888
28.5000,65.00,884.7,37.2,0.8452,17.416,14.720
28.6667,65.13,878.5,38.1,0.8465,17.488,14.804
28.8333,65.08,884.7,36.5,0.8466,17.503,14.818
29.0000,64.73,883.8,35.4,0.8487,17.481,14.836
29.1667,64.55,879.5,36.3,0.8519,17.345,14.776
29.3333,65.14,879.4,36.6,0.8505,17.347,14.754
29.5000,65.21,880.0,35.2,0.8457,17.500,14.800
29.6667,65.24,885.9,35.2,0.8453,17.599,14.876
29.8333,64.86,878.8,37.0,0.8458,17.359,14.683
30.0000,65.18,881.0,37.0,0.8480,17.407,14.761
30.1667,65.49,873.9,35.3,0.8475,17.199,14.577
30.3333,64.75,869.4,36.9,0.8482,17.165,14.560
30.5000,65.32,872.8,36.1,0.8466,17.319,14.663
30.6667,64.90,874.4,36.2,0.8512,17.198,14.638
30.8333,65.29,870.2,35.9,0.8488,17.175,14.579
31.0000,64.59,873.3,36.4,0.8473,17.301,14.659
31.1667,65.34,874.1,36.7,0.8485,17.281,14.663
31.3333,64.92,867.5,37.4,0.8482,17.001,14.420
31.5000,64.46,874.6,36.8,0.8496,17.139,14.561
31.6667,64.72,873.3,36.3,0.8486,17.081,14.494
31.8333,65.22,865.7,36.6,0.8470,17.167,14.540
32.0000,64.63,872.5,36.3,0.8496,17.231,14.640
32.1667,64.98,864.0,37.7,0.8438,17.039,14.378
32.3333,65.11,865.0,36.1,0.8470,17.133,14.511
32.5000,64.92,867.3,36.3,0.8450,17.216,14.548
32.6667,65.23,868.3,37.3,0.8435,17.234,14.537
32.8333,65.14,867.4,37.1,0.8509,17.167,14.608
33.0000,65.55,864.4,37.5,0.8478,16.996,14.409
33.1667,65.03,866.9,37.3,0.8424,17.139,14.437
33.3333,64.93,867.9,36.7,0.8448,17.058,14.411
33.5000,64.80,871.7,37.0,0.8469,17.265,14.622
33.6667,65.22,864.8,39.9,0.8462,16.964,14.355
33.8333,64.29,857.8,37.6,0.8487,16.884,14.330
34.0000,65.11,858.4,38.9,0.8444,17.004,14.357
34.1667,64.65,862.3,39.3,0.8455,17.060,14.424
34.3333,65.22,862.9,37.5,0.8464,17.024,14.409
34.5000,65.04,863.8,39.9,0.8437,16.995,14.339
34.6667,64.44,859.7,38.2,0.8461,16.910,14.307
34.8333,64.98,858.6,38.8,0.8491,16.816,14.279
35.0000,64.54,858.7,38.6,0.8466,16.773,14.200
35.1667,65.36,865.2,38.9,0.8445,16.931,14.298
35.3333,65.30,859.0,39.8,0.8459,16.925,14.317
35.5000,65.13,859.9,40.0,0.8468,16.970,14.370
35.6667,65.03,861.6,39.9,0.8464,17.011,14.398
35.8333,64.84,863.4,41.7,0.8463,17.053,14.433
36.0000,64.65,861.4,39.9,0.8449,16.850,14.236
36.1667,64.82,859.3,41.4,0.8450,16.906,14.285
36.3333,64.88,860.3,40.0,0.8435,17.202,14.510
36.5000,65.21,857.2,39.0,0.8451,16.877,14.262
36.6667,65.15,858.2,40.5,0.8430,16.904,14.251
36.8333,65.07,864.9,41.1,0.8421,17.041,14.350
37.0000,64.55,858.1,40.7,0.8418,16.903,14.229
37.1667,65.01,861.9,39.4,0.8450,17.061,14.417
37.3333,64.74,858.9,40.1,0.8416,16.885,14.211
37.5000,64.76,859.7,41.1,0.8442,16.828,14.206
37.6667,65.47,859.9,41.9,0.8421,16.839,14.180
37.8333,65.35,856.4,41.9,0.8408,16.889,14.200
38.0000,64.98,857.6,43.0,0.8469,16.713,14.153
38.1667,65.21,863.5,43.0,0.8429,17.014,14.341
38.3333,64.78,861.6,42.4,0.8440,17.089,14.424
38.5000,64.56,861.3,41.7,0.8459,16.878,14.278
38.6667,65.06,863.5,43.1,0.8427,17.000,14.327
38.8333,65.08,859.9,43.7,0.8439,16.817,14.193
39.0000,65.18,860.4,43.5,0.8414,16.953,14.265
39.1667,64.54,863.6,42.7,0.8476,16.904,14.328
39.3333,64.90,862.4,43.4,0.8456,16.895,14.287
39.5000,65.22,867.0,42.8,0.8422,17.106,14.406
39.6667,64.60,861.4,43.2,0.8455,16.924,14.310
39.8333,65.05,860.9,43.3,0.8417,16.964,14.279
40.0000,64.95,860.2,43.7,0.8431,16.751,14.123
40.1667,65.07,861.4,42.2,0.8401,16.778,14.095
40.3333,65.47,863.8,44.9,0.8404,16.983,14.272
40.5000,64.81,859.5,44.2,0.8427,16.755,14.120
40.6667,65.60,861.1,41.0,0.8387,16.942,14.210
40.8333,65.36,863.2,42.1,0.8424,16.876,14.216
41.0000,64.79,868.3,41.1,0.8412,17.146,14.423
41.1667,65.01,862.0,44.1,0.8445,16.835,14.216
41.3333,65.06,868.7,42.1,0.8433,17.031,14.363
41.5000,64.53,869.4,43.5,0.8422,16.996,14.314
41.6667,65.04,862.1,43.1,0.8426,16.876,14.219
41.8333,64.95,866.5,43.3,0.8428,17.102,14.413
42.0000,64.50,868.2,43.3,0.8449,17.125,14.470
42.1667,65.18,867.8,43.7,0.8394,17.024,14.290
42.3333,65.32,866.1,44.6,0.8372,17.085,14.303
42.5000,65.23,871.2,43.1,0.8436,16.924,14.277
42.6667,65.23,864.6,42.4,0.8423,16.919,14.252
42.8333,64.93,867.3,44.9,0.8402,16.981,14.267
43.0000,65.22,869.7,44.6,0.8383,16.916,14.181
43.1667,64.64,871.3,43.1,0.8427,17.099,14.409
43.3333,64.51,871.2,43.8,0.8436,16.934,14.285
43.5000,64.74,871.7,42.7,0.8421,17.129,14.425
43.6667,64.49,868.5,42.6,0.8404,17.246,14.492
43.8333,64.85,867.6,42.7,0.8417,16.996,14.305
44.0000,64.87,876.0,41.7,0.8399,17.029,14.303
44.1667,65.58,867.2,41.9,0.8351,16.953,14.158
44.3333,64.67,878.4,40.7,0.8408,17.212,14.472
44.5000,64.73,873.5,41.4,0.8407,16.943,14.245
44.6667,64.86,879.3,41.0,0.8403,17.151,14.412
44.8333,65.55,875.3,40.7,0.8414,17.034,14.333
45.0000,64.78,880.0,40.4,0.8421,17.060,14.367
45.1667,65.22,873.2,42.1,0.8433,16.850,14.209
45.3333,65.28,876.0,40.6,0.8384,17.123,14.356
45.5000,64.76,881.2,39.9,0.8432,16.957,14.299
45.6667,64.62,882.8,39.1,0.8385,17.275,14.485
45.8333,64.90,879.1,40.1,0.8378,17.226,14.432
46.0000,65.12,881.2,39.5,0.8405,17.076,14.352
46.1667,64.61,886.7,40.1,0.8393,17.334,14.548
46.3333,65.05,882.4,38.8,0.8399,17.314,14.542
46.5000,65.12,881.0,38.7,0.8429,17.038,14.362
46.6667,65.30,890.6,38.7,0.8444,17.209,14.531
46.8333,65.11,891.1,39.0,0.8401,17.270,14.508
47.0000,64.83,882.8,37.8,0.8407,17.161,14.428
47.1667,64.37,881.2,38.2,0.8422,17.122,14.419
47.3333,65.16,888.6,37.4,0.8457,17.124,14.482
47.5000,65.72,884.3,36.8,0.8364,17.187,14.375
47.6667,65.02,889.8,37.5,0.8410,17.202,14.467
47.8333,64.69,889.6,36.3,0.8406,17.119,14.390
48.0000,64.63,886.8,37.7,0.8434,17.138,14.453
48.1667,64.97,891.7,37.5,0.8410,17.196,14.462
48.3333,65.19,891.2,36.1,0.8361,17.396,14.545
48.5000,65.30,894.6,37.1,0.8433,17.239,14.536
48.6667,65.33,894.1,35.8,0.8415,17.058,14.353
48.8333,64.69,894.2,35.6,0.8410,17.199,14.463
49.0000,64.87,894.3,36.2,0.8410,17.198,14.463
49.1667,64.72,898.8,35.1,0.8408,17.248,14.501
49.3333,64.84,895.3,35.5,0.8383,17.298,14.501
49.5000,64.87,899.1,35.5,0.8389,17.479,14.664
49.6667,64.86,902.6,35.4,0.8403,17.511,14.715
49.8333,65.12,900.5,34.9,0.8374,17.490,14.646
50.0000,65.22,901.4,34.9,0.8396,17.361,14.577
50.1667,64.65,902.3,35.2,0.8414,17.372,14.618
50.3333,65.35,905.9,32.0,0.8403,17.476,14.685
50.5000,65.30,899.1,34.1,0.8362,17.508,14.640
50.6667,65.04,904.4,32.6,0.8378,17.603,14.748
50.8333,64.48,905.2,34.0,0.8385,17.521,14.691
51.0000,64.70,909.7,33.1,0.8414,17.516,14.738
51.1667,64.91,906.3,33.7,0.8393,17.596,14.769
51.3333,64.99,912.1,32.5,0.8358,17.681,14.777
51.5000,65.14,909.8,33.2,0.8401,17.472,14.677
51.6667,64.99,903.6,32.2,0.8407,17.258,14.509
51.8333,65.21,909.5,32.5,0.8395,17.424,14.628
52.0000,65.52,908.7,32.7,0.8399,17.390,14.606
52.1667,65.30,909.3,32.2,0.8399,17.479,14.681
52.3333,64.80,914.9,31.7,0.8398,17.509,14.704
52.5000,65.27,915.4,33.1,0.8381,17.721,14.852
52.6667,64.97,915.3,31.8,0.8369,17.690,14.805
52.8333,65.74,911.0,30.6,0.8377,17.563,14.712
53.0000,64.70,910.0,31.2,0.8391,17.485,14.671
53.1667,65.34,912.9,32.1,0.8354,17.566,14.675
53.3333,64.91,914.9,31.7,0.8384,17.710,14.848
53.5000,65.20,919.4,32.3,0.8353,17.733,14.812
53.6667,64.82,922.5,33.6,0.8402,17.619,14.804
53.8333,65.13,917.8,32.0,0.8408,17.647,14.837
54.0000,65.03,916.1,31.8,0.8355,17.577,14.686
54.1667,64.73,916.7,32.2,0.8409,17.623,14.818
54.3333,65.05,918.5,31.8,0.8398,17.596,14.777
54.5000,65.07,915.9,32.0,0.8361,17.674,14.777
54.6667,65.16,921.3,32.9,0.8393,17.554,14.733
54.8333,65.05,921.0,32.9,0.8367,17.652,14.768
55.0000,64.64,926.7,31.4,0.8375,17.758,14.873
55.1667,65.04,924.5,31.5,0.8395,17.807,14.949
55.3333,65.17,928.6,32.5,0.8388,17.725,14.867
55.5000,64.77,926.2,32.8,0.8357,17.769,14.849
55.6667,64.51,924.0,32.0,0.8396,17.753,14.904
55.8333,65.04,924.2,33.2,0.8387,17.770,14.903
56.0000,65.20,930.6,33.5,0.8376,17.879,14.975
56.1667,64.98,925.1,34.9,0.8352,17.646,14.737
56.3333,64.60,926.9,33.3,0.8352,17.947,14.989
56.5000,65.37,927.9,33.1,0.8372,17.795,14.898
56.6667,64.73,933.1,33.8,0.8349,17.719,14.794
56.8333,65.00,928.8,34.1,0.8360,17.940,14.998
57.0000,64.80,932.5,34.7,0.8365,17.845,14.928
57.1667,64.75,930.8,34.9,0.8374,17.952,15.033
57.3333,65.00,934.9,33.4,0.8386,17.960,15.061
57.5000,65.26,934.0,34.0,0.8390,17.813,14.946
57.6667,65.31,929.9,34.1,0.8335,17.957,14.967
57.8333,64.91,935.9,35.7,0.8380,18.020,15.101
58.0000,65.66,936.1,34.8,0.8329,17.883,14.894
58.1667,65.07,932.5,35.7,0.8366,17.906,14.980
58.3333,65.17,939.0,35.0,0.8382,18.068,15.144
58.5000,65.06,938.3,36.2,0.8346,18.033,15.050
58.6667,64.28,934.8,36.2,0.8380,17.794,14.911
58.8333,64.84,933.9,35.9,0.8350,17.887,14.935
59.0000,64.93,936.7,36.2,0.8337,17.953,14.968
59.1667,64.95,935.2,37.1,0.8370,17.853,14.943
59.3333,64.69,937.1,36.6,0.8367,17.882,14.961
59.5000,64.81,935.4,37.6,0.8337,17.922,14.942
59.6667,65.17,936.4,36.9,0.8361,17.911,14.975
59.8333,65.31,939.6,36.8,0.8367,17.887,14.966
60.0000,64.63,943.8,37.7,0.8356,17.973,15.019
60.1667,65.26,937.9,37.8,0.8355,17.875,14.934
60.3333,65.51,937.9,39.1,0.8387,17.762,14.896
60.5000,64.97,939.6,37.7,0.8382,17.763,14.889
60.6667,65.10,943.8,36.6,0.8353,18.194,15.198
60.8333,64.71,944.6,38.7,0.8357,18.007,15.049
61.0000,65.13,945.2,39.7,0.8376,17.985,15.064
61.1667,64.41,938.2,39.2,0.8343,17.842,14.886
61.3333,65.26,939.1,39.9,0.8389,17.790,14.925
61.5000,64.77,941.7,40.3,0.8344,17.928,14.959
61.6667,64.88,941.0,41.8,0.8352,18.017,15.048
61.8333,64.97,941.5,40.2,0.8379,17.862,14.966
62.0000,65.29,938.1,41.2,0.8365,17.866,14.944
62.1667,64.88,938.5,40.9,0.8340,17.763,14.814
62.3333,64.91,945.4,40.8,0.8352,18.068,15.091
62.5000,65.08,941.6,41.4,0.8370,17.870,14.958
62.6667,64.51,934.5,41.2,0.8343,17.771,14.826
62.8333,65.18,943.4,41.6,0.8363,17.887,14.958
63.0000,64.45,936.1,41.7,0.8383,17.779,14.904
63.1667,65.85,940.0,42.1,0.8352,17.958,14.999
63.3333,64.83,943.0,41.0,0.8380,17.804,14.920
63.5000,65.28,938.9,43.4,0.8342,17.936,14.961
63.6667,64.85,943.1,43.2,0.8364,17.819,14.903
63.8333,64.92,940.3,41.9,0.8362,17.960,15.018
64.0000,64.93,938.3,43.1,0.8327,17.845,14.860
64.1667,65.25,940.6,42.1,0.8350,17.755,14.826
64.3333,65.09,940.1,43.2,0.8338,17.699,14.757
64.5000,65.20,943.0,44.0,0.8322,17.962,14.948
64.6667,64.92,940.0,44.1,0.8312,17.857,14.843
64.8333,65.08,939.0,42.8,0.8321,17.811,14.821
65.0000,64.93,937.2,43.2,0.8340,17.660,14.729
65.1667,65.11,937.2,43.2,0.8319,17.886,14.879
65.3333,64.80,937.2,43.2,0.8367,17.617,14.740
65.5000,65.04,937.5,43.3,0.8342,17.546,14.637
65.6667,64.91,943.5,44.0,0.8317,17.924,14.908
65.8333,65.04,936.7,44.0,0.8347,17.708,14.782
66.0000,65.17,937.3,45.6,0.8345,17.583,14.672
66.1667,65.08,940.1,42.7,0.8352,17.576,14.679
66.3333,64.66,931.4,44.9,0.8368,17.536,14.675
66.5000,65.26,933.2,43.6,0.8330,17.800,14.827
66.6667,65.59,930.8,44.7,0.8303,17.636,14.643
66.8333,64.82,935.5,43.9,0.8357,17.599,14.707
67.0000,64.57,933.4,42.5,0.8331,17.731,14.771
67.1667,65.03,930.7,43.1,0.8325,17.550,14.611
67.3333,65.15,929.6,44.5,0.8314,17.604,14.636
67.5000,64.45,933.1,42.5,0.8311,17.629,14.651
67.6667,65.19,932.7,42.9,0.8353,17.613,14.712
67.8333,64.68,931.6,43.1,0.8358,17.538,14.658
68.0000,65.37,923.5,44.7,0.8322,17.229,14.339
68.1667,65.14,929.7,43.7,0.8330,17.481,14.562
68.3333,65.32,928.5,42.2,0.8335,17.679,14.735
68.5000,64.40,928.1,43.5,0.8324,17.394,14.479
68.6667,64.97,927.6,43.7,0.8303,17.549,14.571
68.8333,65.01,925.2,42.6,0.8332,17.457,14.546
69.0000,65.27,922.7,44.8,0.8285,17.410,14.424
69.1667,65.18,928.8,43.4,0.8325,17.557,14.616
69.3333,64.73,924.3,43.3,0.8308,17.510,14.548
69.5000,64.78,925.8,42.9,0.8310,17.336,14.406
69.6667,65.16,929.3,43.7,0.8317,17.439,14.505
69.8333,64.99,918.0,41.8,0.8302,17.261,14.330
70.0000,64.99,927.5,43.5,0.8294,17.514,14.526
70.1667,65.14,929.1,41.9,0.8298,17.592,14.598
70.3333,64.80,923.3,42.7,0.8314,17.497,14.547
70.5000,65.09,925.7,41.4,0.8284,17.465,14.468
70.6667,64.66,917.6,41.8,0.8281,17.194,14.239
70.8333,65.01,917.6,40.7,0.8290,17.136,14.205
71.0000,65.12,917.8,41.9,0.8321,17.188,14.302
71.1667,64.63,927.2,40.4,0.8317,17.531,14.581
71.3333,65.10,916.0,41.2,0.8306,17.175,14.265
71.5000,64.56,918.0,41.4,0.8301,17.264,14.331
71.6667,64.38,911.3,41.3,0.8310,17.184,14.280
71.8333,64.83,915.3,40.6,0.8322,17.364,14.450
72.0000,64.80,914.8,39.9,0.8334,16.981,14.153
72.1667,64.97,907.6,40.0,0.8275,17.103,14.153
72.3333,64.73,912.5,41.1,0.8267,17.275,14.281
72.5000,65.01,912.7,39.8,0.8274,17.259,14.281
72.6667,64.81,916.7,38.2,0.8295,17.377,14.413
72.8333,64.52,911.3,38.8,0.8304,17.170,14.258
73.0000,65.19,908.7,39.2,0.8280,17.186,14.230
73.1667,64.85,908.2,38.1,0.8268,17.150,14.180
73.3333,64.60,915.3,39.0,0.8317,17.305,14.393
73.5000,65.19,916.8,38.8,0.8293,17.072,14.157
73.6667,65.12,907.9,38.6,0.8277,17.102,14.155
73.8333,64.38,908.9,37.3,0.8297,16.966,14.077
74.0000,65.41,903.5,39.0,0.8274,16.913,13.993
74.1667,64.90,899.0,37.7,0.8286,16.874,13.982
74.3333,65.20,903.6,37.9,0.8304,16.873,14.012
74.5000,64.93,902.5,38.7,0.8246,16.838,13.884
74.6667,64.54,897.9,37.9,0.8277,16.820,13.921
74.8333,65.29,905.8,37.6,0.8276,17.109,14.159
75.0000,65.03,906.1,37.6,0.8262,17.064,14.097
75.1667,64.71,904.7,37.1,0.8330,16.885,14.065
75.3333,65.59,898.3,37.4,0.8316,16.815,13.984
75.5000,65.50,899.7,38.3,0.8273,16.752,13.859
75.6667,64.51,896.2,34.4,0.8295,16.844,13.973
75.8333,65.25,901.0,37.6,0.8254,16.838,13.898
76.0000,64.73,898.3,36.3,0.8258,17.047,14.078
76.1667,65.12,897.8,37.8,0.8255,16.831,13.894
76.3333,65.26,893.3,36.3,0.8250,16.710,13.786
76.5000,64.66,886.7,38.0,0.8289,16.535,13.707
76.6667,65.00,895.8,36.7,0.8276,16.687,13.809
76.8333,64.98,893.4,35.8,0.8276,16.769,13.877
