time (h),temperature (°C),relative_humidity (%)
132.5000,65.08,39.5
132.6667,65.30,40.2
132.8333,65.49,39.4
133.0000,64.69,38.3
133.1667,65.68,40.8
133.3333,64.56,40.7
133.5000,65.29,41.2
133.6667,64.41,40.9
133.8333,65.19,40.5
134.0000,64.75,40.9
134.1667,65.75,41.3
134.3333,64.99,40.8
134.5000,65.11,41.9
134.6667,65.08,41.4
134.8333,64.66,41.4
135.0000,65.20,42.8
135.1667,64.43,42.0
135.3333,65.09,41.2
135.5000,65.31,43.6
135.6667,65.13,43.0
135.8333,64.64,42.1
136.0000,64.43,44.6
136.1667,64.94,43.4
136.3333,65.15,43.6
136.5000,65.18,44.5
136.6667,64.67,43.6
136.8333,64.81,43.4
137.0000,64.25,42.9
137.1667,64.60,44.9
137.3333,64.80,43.5
137.5000,65.29,44.5
137.6667,65.61,42.9
137.8333,64.87,45.2
138.0000,65.50,44.1
138.1667,65.08,45.4
138.3333,65.03,46.0
138.5000,64.83,45.0
138.6667,65.00,44.3
138.8333,65.06,44.4
139.0000,65.06,44.5
139.1667,65.01,43.8
139.3333,65.31,43.9
139.5000,65.16,44.7
139.6667,64.92,45.1
139.8333,64.78,44.3
140.0000,65.14,44.1
140.1667,65.37,44.4
140.3333,65.06,43.6
140.5000,64.81,43.9
140.6667,65.51,44.6
140.8333,64.95,42.1
141.0000,64.54,42.8
141.1667,65.37,44.0
141.3333,65.16,44.1
141.5000,64.99,42.7
141.6667,65.13,42.9
141.8333,65.29,43.6
142.0000,65.18,42.3
142.1667,64.58,41.9
142.3333,64.94,42.3
142.5000,64.70,41.0
142.6667,65.75,41.9
142.8333,65.03,41.6
143.0000,65.35,42.2
143.1667,65.16,41.3
143.3333,65.07,41.1
143.5000,65.40,41.8
143.6667,64.96,41.3
143.8333,65.08,41.2
144.0000,64.75,41.5
144.1667,64.53,41.3
144.3333,65.23,40.3
144.5000,65.22,39.9
144.6667,65.03,39.5
144.8333,64.59,40.7
145.0000,65.08,37.2
145.1667,65.01,38.8
145.3333,65.24,40.4
145.5000,64.84,40.7
145.6667,64.93,38.5
145.8333,65.14,39.3
146.0000,64.99,38.8
146.1667,65.11,38.4
146.3333,65.18,39.4
146.5000,64.79,37.8
146.6667,65.17,39.3
146.8333,65.37,38.0
147.0000,65.35,38.1
147.1667,64.88,37.7
147.3333,64.88,37.6
147.5000,65.21,38.3
147.6667,65.11,37.9
147.8333,64.49,37.5
148.0000,65.13,39.4
148.1667,65.03,36.5
148.3333,65.09,36.4
148.5000,65.04,36.8
148.6667,64.85,39.0
148.8333,65.35,36.4
149.0000,64.96,36.6
149.1667,64.66,38.2
149.3333,65.39,37.3
149.5000,64.67,38.5
149.6667,65.20,37.3
149.8333,64.57,35.2
150.0000,65.26,37.8
150.1667,65.14,38.4
150.3333,65.13,37.4
150.5000,65.18,38.0
150.6667,64.75,36.7
150.8333,64.85,37.3
151.0000,64.83,38.4
151.1667,65.20,37.7
151.3333,64.96,38.3
151.5000,65.71,38.4
151.6667,65.08,38.2
151.8333,64.78,37.0
152.0000,65.12,38.1
152.1667,65.01,37.6
152.3333,65.28,38.8
152.5000,65.08,40.1
152.6667,64.63,39.6
152.8333,64.89,39.8
153.0000,65.02,39.8
153.1667,64.53,39.4
153.3333,64.82,39.7
153.5000,65.05,39.8
153.6667,64.98,41.1
153.8333,64.92,41.2
154.0000,65.06,40.3
154.1667,64.91,41.1
154.3333,64.91,40.1
154.5000,65.17,41.9
154.6667,64.79,42.8
154.8333,65.40,41.9
155.0000,65.29,42.6
155.1667,65.07,41.4
155.3333,64.98,41.6
155.5000,64.99,40.7
155.6667,65.36,43.0
155.8333,64.82,42.3
156.0000,65.58,42.7
156.1667,65.19,43.4
156.3333,64.59,43.8
156.5000,65.34,44.8
156.6667,64.72,43.7
156.8333,65.08,44.3
157.0000,64.88,45.0
157.1667,64.97,46.4
157.3333,64.67,44.9
157.5000,64.64,44.1
157.6667,65.48,46.3
157.8333,64.92,43.8
158.0000,65.17,45.0
158.1667,64.98,44.7
158.3333,65.01,45.5
158.5000,65.34,45.9
158.6667,64.53,45.6
158.8333,64.90,45.4
159.0000,64.88,47.4
159.1667,65.34,47.9
159.3333,65.43,46.3
159.5000,64.89,46.3
159.6667,64.63,46.6
159.8333,64.97,46.1
160.0000,65.06,47.9
160.1667,64.83,48.3
160.3333,64.44,47.3
160.5000,64.82,47.4
160.6667,64.97,47.7
160.8333,64.94,47.9
161.0000,65.07,48.2
161.1667,64.55,47.2
161.3333,65.07,47.5
161.5000,65.13,47.8
161.6667,65.23,49.7
161.8333,65.24,48.3
162.0000,65.01,48.1
162.1667,65.42,47.8
162.3333,65.34,46.9
162.5000,65.32,47.3
162.6667,65.22,47.6
162.8333,64.60,46.7
163.0000,65.22,47.5
163.1667,64.69,47.9
163.3333,65.12,48.7
163.5000,65.19,46.1
163.6667,64.95,46.6
163.8333,64.77,46.0
164.0000,65.09,45.1
164.1667,64.54,46.2
164.3333,64.74,46.2
164.5000,65.29,47.0
164.6667,64.64,46.2
164.8333,65.02,45.4
165.0000,64.86,46.3
165.1667,65.43,46.3
165.3333,64.78,44.7
165.5000,65.05,44.8
165.6667,64.31,45.4
165.8333,64.62,44.8
166.0000,64.84,43.8
166.1667,64.45,43.5
166.3333,65.62,45.4
166.5000,65.24,43.5
166.6667,64.79,42.7
166.8333,65.28,43.9
167.0000,65.77,43.3
167.1667,64.80,43.1
167.3333,64.54,42.6
167.5000,64.90,42.6
167.6667,64.65,41.8
167.8333,64.64,41.9
168.0000,64.85,44.0
