direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1172,22.727,84.13,21.362,0.990,21.578,1.594,2985
forward,1000,1.1072,22.500,84.04,20.935,0.980,21.362,1.611,2985

voltage (V),current_density (mA/cm^2),direction
0.460,22.5741,reverse
0.450,22.5774,reverse
0.440,22.5808,reverse
0.430,22.5841,reverse
0.420,22.5874,reverse
0.410,22.5908,reverse
0.400,22.5941,reverse
0.390,22.5974,reverse
0.380,22.6008,reverse
0.370,22.6041,reverse
0.360,22.6074,reverse
0.350,22.6108,reverse
0.340,22.6141,reverse
0.330,22.6174,reverse
0.320,22.6208,reverse
0.310,22.6241,reverse
0.300,22.6274,reverse
0.290,22.6308,reverse
0.280,22.6341,reverse
0.270,22.6374,reverse
0.260,22.6408,reverse
0.250,22.6441,reverse
0.240,22.6474,reverse
0.230,22.6508,reverse
0.220,22.6541,reverse
0.210,22.6574,reverse
0.200,22.6608,reverse
0.190,22.6641,reverse
0.180,22.6674,reverse
0.170,22.6708,reverse
0.160,22.6741,reverse
0.150,22.6774,reverse
0.140,22.6808,reverse
0.130,22.6841,reverse
0.120,22.6874,reverse
0.110,22.6908,reverse
0.100,22.6941,reverse
0.090,22.6974,reverse
0.080,22.7008,reverse
0.070,22.7041,reverse
0.060,22.7074,reverse
0.050,22.7108,reverse
0.040,22.7141,reverse
0.030,22.7174,reverse
0.020,22.7208,reverse
0.010,22.7241,reverse
-0.000,22.7274,reverse
-0.010,22.7308,reverse
-0.020,22.7341,reverse
-0.030,22.7374,reverse
-0.040,22.7408,reverse
-0.050,22.7441,reverse
-0.060,22.7474,reverse
-0.070,22.7508,reverse
-0.080,22.7541,reverse
-0.090,22.7574,reverse
-0.100,22.7608,reverse
-0.100,22.5335,forward
-0.090,22.5302,forward
-0.080,22.5268,forward
-0.070,22.5235,forward
-0.060,22.5202,forward
-0.050,22.5168,forward
-0.040,22.5135,forward
-0.030,22.5102,forward
-0.020,22.5068,forward
-0.010,22.5035,forward
-0.000,22.5002,forward
0.010,22.4968,forward
0.020,22.4935,forward
0.030,22.4902,forward
0.040,22.4868,forward
0.050,22.4835,forward
0.060,22.4802,forward
0.070,22.4768,forward
0.080,22.4735,forward
0.090,22.4702,forward
0.100,22.4668,forward
0.110,22.4635,forward
0.120,22.4602,forward
0.130,22.4568,forward
0.140,22.4535,forward
0.150,22.4502,forward
0.160,22.4468,forward
0.170,22.4435,forward
0.180,22.4402,forward
0.190,22.4368,forward
0.200,22.4335,forward
0.210,22.4302,forward
0.220,22.4268,forward
0.230,22.4235,forward
0.240,22.4202,forward
0.250,22.4168,forward
0.260,22.4135,forward
0.270,22.4102,forward
0.280,22.4068,forward
0.290,22.4035,forward
0.300,22.4002,forward
0.310,22.3968,forward
0.320,22.3935,forward
0.330,22.3902,forward
0.340,22.3868,forward
0.350,22.3835,forward
0.360,22.3802,forward
0.370,22.3768,forward
0.380,22.3735,forward
0.390,22.3702,forward
0.400,22.3668,forward
0.410,22.3635,forward
0.420,22.3602,forward
0.430,22.3568,forward
0.440,22.3535,forward
0.450,22.3502,forward
0.460,22.3468,forward
0.470,22.3435,forward
0.480,22.3402,forward
0.490,22.3368,forward
0.500,22.3335,forward
0.510,22.3302,forward
0.520,22.3268,forward
0.530,22.3235,forward
0.540,22.3201,forward
0.550,22.3168,forward
0.560,22.3135,forward
0.570,22.3101,forward
0.580,22.3068,forward
0.590,22.3035,forward
0.600,22.3001,forward
0.610,22.2968,forward
0.620,22.2934,forward
0.630,22.2901,forward
0.640,22.2867,forward
0.650,22.2833,forward
0.660,22.2800,forward
0.670,22.2766,forward
0.680,22.2732,forward
0.690,22.2697,forward
0.700,22.2663,forward
0.710,22.2628,forward
0.720,22.2592,forward
0.730,22.2556,forward
0.740,22.2519,forward
0.750,22.2481,forward
0.760,22.2441,forward
0.770,22.2400,forward
0.780,22.2356,forward
0.790,22.2309,forward
0.800,22.2259,forward
0.810,22.2203,forward
0.820,22.2140,forward
0.830,22.2069,forward
0.840,22.1987,forward
0.850,22.1890,forward
0.860,22.1774,forward
0.870,22.1634,forward
0.880,22.1462,forward
0.890,22.1249,forward
0.900,22.0983,forward
0.910,22.0647,forward
0.920,22.0223,forward
0.930,21.9683,forward
0.940,21.8992,forward
0.950,21.8107,forward
0.960,21.6970,forward
0.970,21.5506,forward
0.980,21.3618,forward
0.990,21.1180,forward
1.000,20.8031,forward
1.010,20.3959,forward
1.020,19.8691,forward
1.030,19.1872,forward
1.040,18.3044,forward
1.050,17.1611,forward
1.060,15.6802,forward
1.070,13.7618,forward
1.080,11.2762,forward
1.090,8.0554,forward
1.100,3.8817,forward
1.110,-1.5270,forward
1.120,-8.5365,forward
1.130,-17.6210,forward
1.140,-29.3949,forward
1.150,-44.6548,forward
