voltage (V),current_density (mA/cm^2),direction
-0.100,22.3748,forward
-0.090,22.3715,forward
-0.080,22.3681,forward
-0.070,22.3648,forward
-0.060,22.3615,forward
-0.050,22.3581,forward
-0.040,22.3548,forward
-0.030,22.3515,forward
-0.020,22.3481,forward
-0.010,22.3448,forward
-0.000,22.3415,forward
0.010,22.3381,forward
0.020,22.3348,forward
0.030,22.3315,forward
0.040,22.3281,forward
0.050,22.3248,forward
0.060,22.3215,forward
0.070,22.3181,forward
0.080,22.3148,forward
0.090,22.3115,forward
0.100,22.3081,forward
0.110,22.3048,forward
0.120,22.3015,forward
0.130,22.2981,forward
0.140,22.2948,forward
0.150,22.2915,forward
0.160,22.2881,forward
0.170,22.2848,forward
0.180,22.2815,forward
0.190,22.2781,forward
0.200,22.2748,forward
0.210,22.2715,forward
0.220,22.2681,forward
0.230,22.2648,forward
0.240,22.2615,forward
0.250,22.2581,forward
0.260,22.2548,forward
0.270,22.2515,forward
0.280,22.2481,forward
0.290,22.2448,forward
0.300,22.2415,forward
0.310,22.2381,forward
0.320,22.2348,forward
0.330,22.2315,forward
0.340,22.2281,forward
0.350,22.2248,forward
0.360,22.2215,forward
0.370,22.2181,forward
0.380,22.2148,forward
0.390,22.2115,forward
0.400,22.2081,forward
0.410,22.2048,forward
0.420,22.2015,forward
0.430,22.1981,forward
0.440,22.1948,forward
0.450,22.1915,forward
0.460,22.1881,forward
0.470,22.1848,forward
0.480,22.1815,forward
0.490,22.1781,forward
0.500,22.1748,forward
0.510,22.1715,forward
0.520,22.1681,forward
0.530,22.1648,forward
0.540,22.1615,forward
0.550,22.1581,forward
0.560,22.1548,forward
0.570,22.1515,forward
0.580,22.1481,forward
0.590,22.1448,forward
0.600,22.1414,forward
0.610,22.1381,forward
0.620,22.1347,forward
0.630,22.1314,forward
0.640,22.1280,forward
0.650,22.1247,forward
0.660,22.1213,forward
0.670,22.1179,forward
0.680,22.1145,forward
0.690,22.1110,forward
0.700,22.1076,forward
0.710,22.1041,forward
0.720,22.1005,forward
0.730,22.0969,forward
0.740,22.0932,forward
0.750,22.0894,forward
0.760,22.0854,forward
0.770,22.0813,forward
0.780,22.0769,forward
0.790,22.0722,forward
0.800,22.0672,forward
0.810,22.0616,forward
0.820,22.0553,forward
0.830,22.0482,forward
0.840,22.0399,forward
0.850,22.0302,forward
0.860,22.0186,forward
0.870,22.0045,forward
0.880,21.9873,forward
0.890,21.9659,forward
0.900,21.9392,forward
0.910,21.9056,forward
0.920,21.8630,forward
0.930,21.8088,forward
0.940,21.7395,forward
0.950,21.6507,forward
0.960,21.5366,forward
0.970,21.3897,forward
0.980,21.2002,forward
0.990,20.9556,forward
1.000,20.6396,forward
1.010,20.2309,forward
1.020,19.7022,forward
1.030,19.0180,forward
1.040,18.1321,forward
1.050,16.9847,forward
1.060,15.4986,forward
1.070,13.5734,forward
1.080,11.0790,forward
1.090,7.8468,forward
1.100,3.6584,forward
1.110,-1.7695,forward
1.120,-8.8039,forward
1.130,-17.9206,forward
1.140,-29.7362,forward
1.150,-45.0501,forward
