direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1158,22.222,84.10,20.852,0.990,21.063,1.577,2985
forward,1000,1.1058,22.000,84.00,20.435,0.980,20.852,1.593,2985

voltage (V),current_density (mA/cm^2),direction
0.410,22.0852,reverse
0.400,22.0885,reverse
0.390,22.0918,reverse
0.380,22.0952,reverse
0.370,22.0985,reverse
0.360,22.1018,reverse
0.350,22.1052,reverse
0.340,22.1085,reverse
0.330,22.1118,reverse
0.320,22.1152,reverse
0.310,22.1185,reverse
0.300,22.1218,reverse
0.290,22.1252,reverse
0.280,22.1285,reverse
0.270,22.1318,reverse
0.260,22.1352,reverse
0.250,22.1385,reverse
0.240,22.1418,reverse
0.230,22.1452,reverse
0.220,22.1485,reverse
0.210,22.1518,reverse
0.200,22.1552,reverse
0.190,22.1585,reverse
0.180,22.1618,reverse
0.170,22.1652,reverse
0.160,22.1685,reverse
0.150,22.1718,reverse
0.140,22.1752,reverse
0.130,22.1785,reverse
0.120,22.1818,reverse
0.110,22.1852,reverse
0.100,22.1885,reverse
0.090,22.1918,reverse
0.080,22.1952,reverse
0.070,22.1985,reverse
0.060,22.2018,reverse
0.050,22.2052,reverse
0.040,22.2085,reverse
0.030,22.2118,reverse
0.020,22.2152,reverse
0.010,22.2185,reverse
-0.000,22.2218,reverse
-0.010,22.2252,reverse
-0.020,22.2285,reverse
-0.030,22.2318,reverse
-0.040,22.2352,reverse
-0.050,22.2385,reverse
-0.060,22.2418,reverse
-0.070,22.2452,reverse
-0.080,22.2485,reverse
-0.090,22.2518,reverse
-0.100,22.2552,reverse
-0.100,22.0330,forward
-0.090,22.0296,forward
-0.080,22.0263,forward
-0.070,22.0230,forward
-0.060,22.0196,forward
-0.050,22.0163,forward
-0.040,22.0130,forward
-0.030,22.0096,forward
-0.020,22.0063,forward
-0.010,22.0030,forward
-0.000,21.9996,forward
0.010,21.9963,forward
0.020,21.9930,forward
0.030,21.9896,forward
0.040,21.9863,forward
0.050,21.9830,forward
0.060,21.9796,forward
0.070,21.9763,forward
0.080,21.9730,forward
0.090,21.9696,forward
0.100,21.9663,forward
0.110,21.9630,forward
0.120,21.9596,forward
0.130,21.9563,forward
0.140,21.9530,forward
0.150,21.9496,forward
0.160,21.9463,forward
0.170,21.9430,forward
0.180,21.9396,forward
0.190,21.9363,forward
0.200,21.9330,forward
0.210,21.9296,forward
0.220,21.9263,forward
0.230,21.9230,forward
0.240,21.9196,forward
0.250,21.9163,forward
0.260,21.9130,forward
0.270,21.9096,forward
0.280,21.9063,forward
0.290,21.9030,forward
0.300,21.8996,forward
0.310,21.8963,forward
0.320,21.8930,forward
0.330,21.8896,forward
0.340,21.8863,forward
0.350,21.8830,forward
0.360,21.8796,forward
0.370,21.8763,forward
0.380,21.8730,forward
0.390,21.8696,forward
0.400,21.8663,forward
0.410,21.8630,forward
0.420,21.8596,forward
0.430,21.8563,forward
0.440,21.8529,forward
0.450,21.8496,forward
0.460,21.8463,forward
0.470,21.8429,forward
0.480,21.8396,forward
0.490,21.8363,forward
0.500,21.8329,forward
0.510,21.8296,forward
0.520,21.8263,forward
0.530,21.8229,forward
0.540,21.8196,forward
0.550,21.8163,forward
0.560,21.8129,forward
0.570,21.8096,forward
0.580,21.8063,forward
0.590,21.8029,forward
0.600,21.7996,forward
0.610,21.7962,forward
0.620,21.7929,forward
0.630,21.7895,forward
0.640,21.7862,forward
0.650,21.7828,forward
0.660,21.7794,forward
0.670,21.7760,forward
0.680,21.7726,forward
0.690,21.7692,forward
0.700,21.7657,forward
0.710,21.7622,forward
0.720,21.7587,forward
0.730,21.7550,forward
0.740,21.7513,forward
0.750,21.7475,forward
0.760,21.7436,forward
0.770,21.7394,forward
0.780,21.7350,forward
0.790,21.7303,forward
0.800,21.7253,forward
0.810,21.7196,forward
0.820,21.7133,forward
0.830,21.7062,forward
0.840,21.6979,forward
0.850,21.6881,forward
0.860,21.6764,forward
0.870,21.6623,forward
0.880,21.6449,forward
0.890,21.6234,forward
0.900,21.5966,forward
0.910,21.5627,forward
0.920,21.5198,forward
0.930,21.4652,forward
0.940,21.3954,forward
0.950,21.3060,forward
0.960,21.1910,forward
0.970,21.0429,forward
0.980,20.8520,forward
0.990,20.6056,forward
1.000,20.2871,forward
1.010,19.8753,forward
1.020,19.3426,forward
1.030,18.6531,forward
1.040,17.7603,forward
1.050,16.6041,forward
1.060,15.1066,forward
1.070,13.1664,forward
1.080,10.6527,forward
1.090,7.3956,forward
1.100,3.1747,forward
1.110,-2.2951,forward
1.120,-9.3839,forward
1.130,-18.5711,forward
1.140,-30.4782,forward
1.150,-45.9106,forward
