time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
50.6667,65.23,906.4,33.6,0.8464,17.948,15.192
50.8333,64.86,904.1,33.9,0.8511,17.715,15.077
51.0000,64.80,0.0,33.1,0.0000,0.000,0.000
51.1667,65.20,0.0,33.5,0.0000,0.000,0.000
51.3333,64.73,0.0,33.8,0.0000,0.000,0.000
51.5000,64.89,0.0,32.2,0.0000,0.000,0.000
51.6667,64.42,0.0,32.9,0.0000,0.000,0.000
51.8333,65.16,0.0,32.0,0.0000,0.000,0.000
52.0000,65.24,909.5,32.3,0.8469,18.089,15.321
52.1667,65.38,910.6,31.6,0.8453,18.187,15.373
52.3333,64.65,905.8,32.0,0.8499,17.740,15.077
52.5000,65.11,909.7,31.0,0.8489,17.933,15.223
52.6667,64.75,912.8,32.7,0.8506,18.016,15.324
52.8333,64.79,916.2,33.3,0.8464,18.078,15.301
53.0000,65.28,0.0,32.8,0.0000,0.000,0.000
53.1667,65.20,0.0,32.8,0.0000,0.000,0.000
53.3333,65.08,0.0,32.2,0.0000,0.000,0.000
53.5000,64.87,0.0,33.0,0.0000,0.000,0.000
53.6667,64.87,0.0,32.3,0.0000,0.000,0.000
53.8333,65.45,0.0,31.6,0.0000,0.000,0.000
54.0000,65.04,920.4,31.1,0.8472,18.162,15.386
54.1667,64.72,923.8,30.2,0.8530,18.070,15.413
54.3333,64.54,922.4,33.1,0.8473,18.319,15.522
54.5000,65.01,926.3,32.0,0.8479,18.163,15.401
54.6667,65.06,918.6,32.6,0.8481,18.336,15.550
54.8333,65.35,921.3,33.6,0.8478,18.136,15.376
55.0000,64.96,0.0,32.4,0.0000,0.000,0.000
55.1667,65.22,0.0,32.5,0.0000,0.000,0.000
55.3333,64.98,0.0,32.5,0.0000,0.000,0.000
55.5000,64.65,0.0,31.6,0.0000,0.000,0.000
55.6667,64.26,0.0,32.2,0.0000,0.000,0.000
55.8333,65.00,0.0,33.9,0.0000,0.000,0.000
56.0000,64.95,925.6,33.6,0.8449,18.322,15.480
56.1667,65.31,930.4,32.1,0.8458,18.277,15.458
56.3333,64.77,927.4,32.7,0.8449,18.170,15.351
56.5000,65.55,925.2,33.8,0.8429,18.408,15.516
56.6667,64.94,930.6,33.4,0.8457,18.457,15.609
56.8333,64.94,928.3,32.3,0.8459,18.326,15.503
57.0000,64.35,0.0,33.7,0.0000,0.000,0.000
57.1667,64.96,0.0,35.8,0.0000,0.000,0.000
57.3333,65.29,0.0,34.8,0.0000,0.000,0.000
57.5000,65.64,0.0,35.4,0.0000,0.000,0.000
57.6667,64.98,0.0,34.7,0.0000,0.000,0.000
57.8333,65.56,0.0,34.4,0.0000,0.000,0.000
58.0000,65.03,933.3,35.9,0.8476,18.357,15.560
58.1667,65.07,936.7,35.4,0.8466,18.526,15.684
58.3333,65.01,936.1,35.3,0.8473,18.439,15.623
58.5000,64.63,938.8,35.7,0.8421,18.615,15.676
58.6667,64.97,936.8,35.5,0.8483,18.273,15.501
58.8333,64.63,940.0,35.0,0.8489,18.444,15.656
59.0000,65.57,0.0,36.2,0.0000,0.000,0.000
59.1667,64.85,0.0,37.5,0.0000,0.000,0.000
59.3333,64.99,0.0,36.1,0.0000,0.000,0.000
59.5000,64.86,0.0,36.0,0.0000,0.000,0.000
59.6667,65.03,0.0,37.9,0.0000,0.000,0.000
59.8333,64.57,0.0,38.6,0.0000,0.000,0.000
60.0000,64.89,934.0,37.4,0.8449,18.625,15.736
60.1667,65.35,931.4,38.9,0.8459,18.372,15.540
60.3333,64.99,944.5,38.9,0.8446,18.774,15.856
60.5000,65.56,935.0,38.6,0.8448,18.173,15.353
60.6667,65.11,943.0,38.0,0.8463,18.610,15.749
60.8333,65.16,936.7,39.8,0.8445,18.307,15.461
61.0000,65.26,0.0,39.9,0.0000,0.000,0.000
61.1667,65.45,0.0,40.9,0.0000,0.000,0.000
61.3333,64.60,0.0,37.9,0.0000,0.000,0.000
61.5000,65.24,0.0,40.6,0.0000,0.000,0.000
61.6667,65.54,0.0,39.6,0.0000,0.000,0.000
61.8333,65.12,0.0,40.0,0.0000,0.000,0.000
62.0000,64.96,934.0,40.2,0.8448,18.390,15.535
62.1667,65.17,941.0,38.4,0.8447,18.558,15.675
62.3333,65.31,936.7,41.4,0.8459,18.344,15.517
62.5000,65.02,939.3,40.3,0.8464,18.369,15.547
62.6667,65.45,938.2,43.1,0.8414,18.394,15.477
62.8333,65.09,941.8,41.7,0.8467,18.506,15.669
63.0000,64.74,0.0,42.4,0.0000,0.000,0.000
63.1667,64.46,0.0,41.6,0.0000,0.000,0.000
63.3333,65.28,0.0,42.3,0.0000,0.000,0.000
63.5000,64.94,0.0,43.4,0.0000,0.000,0.000
63.6667,65.34,0.0,42.7,0.0000,0.000,0.000
63.8333,65.27,0.0,42.6,0.0000,0.000,0.000
64.0000,65.21,942.0,41.6,0.8422,18.411,15.506
64.1667,64.78,935.9,44.0,0.8449,18.383,15.532
64.3333,65.25,935.6,44.7,0.8478,18.060,15.312
64.5000,64.88,944.3,43.3,0.8498,18.434,15.665
64.6667,65.09,933.5,42.5,0.8455,18.162,15.355
64.8333,64.59,938.0,44.5,0.8469,18.281,15.483
65.0000,65.03,0.0,43.9,0.0000,0.000,0.000
65.1667,64.71,0.0,44.3,0.0000,0.000,0.000
65.3333,65.12,0.0,44.6,0.0000,0.000,0.000
65.5000,64.92,0.0,44.5,0.0000,0.000,0.000
65.6667,64.82,0.0,43.0,0.0000,0.000,0.000
65.8333,65.05,0.0,43.6,0.0000,0.000,0.000
66.0000,64.57,935.4,45.7,0.8452,18.313,15.479
66.1667,65.15,936.0,44.6,0.8451,18.315,15.477
66.3333,64.86,936.3,44.4,0.8440,18.344,15.482
66.5000,65.68,931.0,42.1,0.8435,18.231,15.377
66.6667,65.04,935.0,44.6,0.8465,18.289,15.482
66.8333,64.58,933.9,44.1,0.8451,18.081,15.280
67.0000,65.15,0.0,44.1,0.0000,0.000,0.000
67.1667,64.52,0.0,41.5,0.0000,0.000,0.000
67.3333,64.79,0.0,43.4,0.0000,0.000,0.000
67.5000,64.69,0.0,44.9,0.0000,0.000,0.000
67.6667,65.04,0.0,44.4,0.0000,0.000,0.000
67.8333,65.00,0.0,44.0,0.0000,0.000,0.000
68.0000,65.55,930.9,44.2,0.8440,18.253,15.406
68.1667,65.10,928.9,44.0,0.8502,18.014,15.316
68.3333,64.29,933.8,43.5,0.8475,18.115,15.353
68.5000,64.96,927.3,44.7,0.8456,18.035,15.250
68.6667,64.93,927.4,42.2,0.8435,17.832,15.042
68.8333,64.73,929.0,41.6,0.8433,18.185,15.336
69.0000,65.42,0.0,42.1,0.0000,0.000,0.000
69.1667,64.94,0.0,42.9,0.0000,0.000,0.000
69.3333,64.89,0.0,43.2,0.0000,0.000,0.000
69.5000,65.32,0.0,41.7,0.0000,0.000,0.000
69.6667,64.88,0.0,41.9,0.0000,0.000,0.000
69.8333,64.65,0.0,43.0,0.0000,0.000,0.000
70.0000,64.16,923.5,40.5,0.8465,18.190,15.398
70.1667,65.34,920.1,42.2,0.8431,18.035,15.206
70.3333,65.11,921.1,41.9,0.8462,17.963,15.201
70.5000,65.41,926.3,41.5,0.8437,17.974,15.165
70.6667,65.21,921.8,43.1,0.8429,17.985,15.160
70.8333,64.39,918.9,40.4,0.8415,18.067,15.203
71.0000,65.16,0.0,41.3,0.0000,0.000,0.000
71.1667,64.61,0.0,41.6,0.0000,0.000,0.000
71.3333,64.86,0.0,40.0,0.0000,0.000,0.000
71.5000,65.06,0.0,40.4,0.0000,0.000,0.000
71.6667,65.06,0.0,39.9,0.0000,0.000,0.000
71.8333,64.95,0.0,40.2,0.0000,0.000,0.000
72.0000,64.83,912.1,41.1,0.8436,17.696,14.927
72.1667,65.20,909.6,39.1,0.8433,17.673,14.903
72.3333,65.16,915.5,39.0,0.8418,17.707,14.905
72.5000,64.65,914.3,39.7,0.8424,17.722,14.930
72.6667,64.56,910.8,39.5,0.8454,17.706,14.969
72.8333,64.55,909.0,40.1,0.8403,17.712,14.883
73.0000,64.90,0.0,38.5,0.0000,0.000,0.000
73.1667,64.38,0.0,39.4,0.0000,0.000,0.000
73.3333,65.58,0.0,38.8,0.0000,0.000,0.000
73.5000,64.91,0.0,38.1,0.0000,0.000,0.000
73.6667,65.22,0.0,38.0,0.0000,0.000,0.000
73.8333,64.86,0.0,39.5,0.0000,0.000,0.000
74.0000,65.19,906.4,38.0,0.8413,17.456,14.686
74.1667,64.55,902.5,39.4,0.8456,17.495,14.793
74.3333,64.50,906.2,38.6,0.8437,17.537,14.796
74.5000,64.37,905.0,39.3,0.8414,17.700,14.893
74.6667,65.45,906.9,38.0,0.8420,17.559,14.784
74.8333,64.68,899.3,37.6,0.8429,17.566,14.806
75.0000,64.92,0.0,38.5,0.0000,0.000,0.000
75.1667,65.01,0.0,36.9,0.0000,0.000,0.000
75.3333,65.02,0.0,37.1,0.0000,0.000,0.000
75.5000,64.99,0.0,37.5,0.0000,0.000,0.000
75.6667,64.13,0.0,37.7,0.0000,0.000,0.000
75.8333,64.64,0.0,36.9,0.0000,0.000,0.000
76.0000,64.74,893.7,38.3,0.8403,17.397,14.618
76.1667,65.12,892.5,36.8,0.8435,17.185,14.495
76.3333,65.00,891.2,37.1,0.8413,17.449,14.680
76.5000,64.94,890.5,37.1,0.8424,17.131,14.431
76.6667,64.87,889.9,37.1,0.8432,17.303,14.590
76.8333,65.37,891.4,38.0,0.8375,17.250,14.447
