direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1182,23.090,84.15,21.727,0.990,21.947,1.607,2985
forward,1000,1.1082,22.859,84.05,21.293,0.980,21.727,1.623,2985

voltage (V),current_density (mA/cm^2),direction
0.210,23.0201,reverse
0.200,23.0235,reverse
0.190,23.0268,reverse
0.180,23.0301,reverse
0.170,23.0335,reverse
0.160,23.0368,reverse
0.150,23.0401,reverse
0.140,23.0435,reverse
0.130,23.0468,reverse
0.120,23.0501,reverse
0.110,23.0535,reverse
0.100,23.0568,reverse
0.090,23.0601,reverse
0.080,23.0635,reverse
0.070,23.0668,reverse
0.060,23.0701,reverse
0.050,23.0735,reverse
0.040,23.0768,reverse
0.030,23.0801,reverse
0.020,23.0835,reverse
0.010,23.0868,reverse
-0.000,23.0901,reverse
-0.010,23.0935,reverse
-0.020,23.0968,reverse
-0.030,23.1001,reverse
-0.040,23.1035,reverse
-0.050,23.1068,reverse
-0.060,23.1101,reverse
-0.070,23.1135,reverse
-0.080,23.1168,reverse
-0.090,23.1201,reverse
-0.100,23.1235,reverse
-0.100,22.8926,forward
-0.090,22.8892,forward
-0.080,22.8859,forward
-0.070,22.8826,forward
-0.060,22.8792,forward
-0.050,22.8759,forward
-0.040,22.8726,forward
-0.030,22.8692,forward
-0.020,22.8659,forward
-0.010,22.8626,forward
-0.000,22.8592,forward
0.010,22.8559,forward
0.020,22.8526,forward
0.030,22.8492,forward
0.040,22.8459,forward
0.050,22.8426,forward
0.060,22.8392,forward
0.070,22.8359,forward
0.080,22.8326,forward
0.090,22.8292,forward
0.100,22.8259,forward
0.110,22.8226,forward
0.120,22.8192,forward
0.130,22.8159,forward
0.140,22.8126,forward
0.150,22.8092,forward
0.160,22.8059,forward
0.170,22.8026,forward
0.180,22.7992,forward
0.190,22.7959,forward
0.200,22.7926,forward
0.210,22.7892,forward
0.220,22.7859,forward
0.230,22.7826,forward
0.240,22.7792,forward
0.250,22.7759,forward
0.260,22.7726,forward
0.270,22.7692,forward
0.280,22.7659,forward
0.290,22.7626,forward
0.300,22.7592,forward
0.310,22.7559,forward
0.320,22.7526,forward
0.330,22.7492,forward
0.340,22.7459,forward
0.350,22.7426,forward
0.360,22.7392,forward
0.370,22.7359,forward
0.380,22.7326,forward
0.390,22.7292,forward
0.400,22.7259,forward
0.410,22.7226,forward
0.420,22.7192,forward
0.430,22.7159,forward
0.440,22.7126,forward
0.450,22.7092,forward
0.460,22.7059,forward
0.470,22.7026,forward
0.480,22.6992,forward
0.490,22.6959,forward
0.500,22.6926,forward
0.510,22.6892,forward
0.520,22.6859,forward
0.530,22.6826,forward
0.540,22.6792,forward
0.550,22.6759,forward
0.560,22.6725,forward
0.570,22.6692,forward
0.580,22.6659,forward
0.590,22.6625,forward
0.600,22.6592,forward
0.610,22.6558,forward
0.620,22.6525,forward
0.630,22.6491,forward
0.640,22.6458,forward
0.650,22.6424,forward
0.660,22.6390,forward
0.670,22.6356,forward
0.680,22.6322,forward
0.690,22.6288,forward
0.700,22.6253,forward
0.710,22.6218,forward
0.720,22.6183,forward
0.730,22.6147,forward
0.740,22.6110,forward
0.750,22.6072,forward
0.760,22.6032,forward
0.770,22.5991,forward
0.780,22.5947,forward
0.790,22.5901,forward
0.800,22.5850,forward
0.810,22.5794,forward
0.820,22.5732,forward
0.830,22.5661,forward
0.840,22.5579,forward
0.850,22.5483,forward
0.860,22.5367,forward
0.870,22.5228,forward
0.880,22.5057,forward
0.890,22.4846,forward
0.900,22.4581,forward
0.910,22.4249,forward
0.920,22.3827,forward
0.930,22.3291,forward
0.940,22.2606,forward
0.950,22.1727,forward
0.960,22.0599,forward
0.970,21.9146,forward
0.980,21.7272,forward
0.990,21.4854,forward
1.000,21.1729,forward
1.010,20.7689,forward
1.020,20.2462,forward
1.030,19.5697,forward
1.040,18.6938,forward
1.050,17.5595,forward
1.060,16.0903,forward
1.070,14.1870,forward
1.080,11.7209,forward
1.090,8.5255,forward
1.100,4.3847,forward
1.110,-0.9813,forward
1.120,-7.9356,forward
1.130,-16.9485,forward
1.140,-28.6296,forward
1.150,-43.7692,forward
