direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1162,22.369,84.11,21.000,0.990,21.213,1.582,3030
forward,1000,1.1062,22.145,84.01,20.580,0.980,21.000,1.598,3030

voltage (V),current_density (mA/cm^2),direction
0.550,22.1858,reverse
0.540,22.1891,reverse
0.530,22.1924,reverse
0.520,22.1958,reverse
0.510,22.1991,reverse
0.500,22.2024,reverse
0.490,22.2058,reverse
0.480,22.2091,reverse
0.470,22.2124,reverse
0.460,22.2158,reverse
0.450,22.2191,reverse
0.440,22.2224,reverse
0.430,22.2258,reverse
0.420,22.2291,reverse
0.410,22.2324,reverse
0.400,22.2358,reverse
0.390,22.2391,reverse
0.380,22.2424,reverse
0.370,22.2458,reverse
0.360,22.2491,reverse
0.350,22.2524,reverse
0.340,22.2558,reverse
0.330,22.2591,reverse
0.320,22.2624,reverse
0.310,22.2658,reverse
0.300,22.2691,reverse
0.290,22.2724,reverse
0.280,22.2758,reverse
0.270,22.2791,reverse
0.260,22.2824,reverse
0.250,22.2858,reverse
0.240,22.2891,reverse
0.230,22.2924,reverse
0.220,22.2958,reverse
0.210,22.2991,reverse
0.200,22.3024,reverse
0.190,22.3058,reverse
0.180,22.3091,reverse
0.170,22.3124,reverse
0.160,22.3158,reverse
0.150,22.3191,reverse
0.140,22.3224,reverse
0.130,22.3258,reverse
0.120,22.3291,reverse
0.110,22.3324,reverse
0.100,22.3358,reverse
0.090,22.3391,reverse
0.080,22.3424,reverse
0.070,22.3458,reverse
0.060,22.3491,reverse
0.050,22.3524,reverse
0.040,22.3558,reverse
0.030,22.3591,reverse
0.020,22.3624,reverse
0.010,22.3658,reverse
-0.000,22.3691,reverse
-0.010,22.3724,reverse
-0.020,22.3758,reverse
-0.030,22.3791,reverse
-0.040,22.3824,reverse
-0.050,22.3858,reverse
-0.060,22.3891,reverse
-0.070,22.3924,reverse
-0.080,22.3958,reverse
-0.090,22.3991,reverse
-0.100,22.4024,reverse
-0.100,22.1787,forward
-0.090,22.1754,forward
-0.080,22.1721,forward
-0.070,22.1687,forward
-0.060,22.1654,forward
-0.050,22.1621,forward
-0.040,22.1587,forward
-0.030,22.1554,forward
-0.020,22.1521,forward
-0.010,22.1487,forward
-0.000,22.1454,forward
0.010,22.1421,forward
0.020,22.1387,forward
0.030,22.1354,forward
0.040,22.1321,forward
0.050,22.1287,forward
0.060,22.1254,forward
0.070,22.1221,forward
0.080,22.1187,forward
0.090,22.1154,forward
0.100,22.1121,forward
0.110,22.1087,forward
0.120,22.1054,forward
0.130,22.1021,forward
0.140,22.0987,forward
0.150,22.0954,forward
0.160,22.0921,forward
0.170,22.0887,forward
0.180,22.0854,forward
0.190,22.0821,forward
0.200,22.0787,forward
0.210,22.0754,forward
0.220,22.0721,forward
0.230,22.0687,forward
0.240,22.0654,forward
0.250,22.0621,forward
0.260,22.0587,forward
0.270,22.0554,forward
0.280,22.0521,forward
0.290,22.0487,forward
0.300,22.0454,forward
0.310,22.0421,forward
0.320,22.0387,forward
0.330,22.0354,forward
0.340,22.0321,forward
0.350,22.0287,forward
0.360,22.0254,forward
0.370,22.0221,forward
0.380,22.0187,forward
0.390,22.0154,forward
0.400,22.0121,forward
0.410,22.0087,forward
0.420,22.0054,forward
0.430,22.0021,forward
0.440,21.9987,forward
0.450,21.9954,forward
0.460,21.9921,forward
0.470,21.9887,forward
0.480,21.9854,forward
0.490,21.9821,forward
0.500,21.9787,forward
0.510,21.9754,forward
0.520,21.9721,forward
0.530,21.9687,forward
0.540,21.9654,forward
0.550,21.9621,forward
0.560,21.9587,forward
0.570,21.9554,forward
0.580,21.9521,forward
0.590,21.9487,forward
0.600,21.9454,forward
0.610,21.9420,forward
0.620,21.9387,forward
0.630,21.9353,forward
0.640,21.9320,forward
0.650,21.9286,forward
0.660,21.9252,forward
0.670,21.9218,forward
0.680,21.9184,forward
0.690,21.9150,forward
0.700,21.9115,forward
0.710,21.9080,forward
0.720,21.9044,forward
0.730,21.9008,forward
0.740,21.8971,forward
0.750,21.8933,forward
0.760,21.8894,forward
0.770,21.8852,forward
0.780,21.8808,forward
0.790,21.8762,forward
0.800,21.8711,forward
0.810,21.8655,forward
0.820,21.8592,forward
0.830,21.8520,forward
0.840,21.8438,forward
0.850,21.8340,forward
0.860,21.8224,forward
0.870,21.8082,forward
0.880,21.7909,forward
0.890,21.7695,forward
0.900,21.7427,forward
0.910,21.7090,forward
0.920,21.6662,forward
0.930,21.6118,forward
0.940,21.5422,forward
0.950,21.4530,forward
0.960,21.3384,forward
0.970,21.1908,forward
0.980,21.0005,forward
0.990,20.7549,forward
1.000,20.4375,forward
1.010,20.0270,forward
1.020,19.4960,forward
1.030,18.8088,forward
1.040,17.9189,forward
1.050,16.7666,forward
1.060,15.2739,forward
1.070,13.3402,forward
1.080,10.8348,forward
1.090,7.5883,forward
1.100,3.3814,forward
1.110,-2.0704,forward
1.120,-9.1359,forward
1.130,-18.2928,forward
1.140,-30.1606,forward
1.150,-45.5422,forward
