time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
11.9333,25.03,999.1,39.4,0.9308,19.997,18.614
12.1000,30.93,998.6,39.3,0.9122,19.994,18.238
12.2667,41.55,1001.0,39.1,0.8979,20.117,18.063
12.4333,51.10,998.8,40.6,0.8784,19.913,17.491
12.6000,61.09,997.3,40.3,0.8609,19.821,17.064
12.7667,71.59,998.5,39.2,0.8427,19.869,16.744
12.9333,81.08,1001.6,40.5,0.8258,19.921,16.451
13.1000,84.99,1003.1,41.2,0.8147,20.066,16.349
13.2667,84.97,1004.1,41.9,0.8141,20.169,16.419
13.4333,84.98,999.5,41.8,0.8168,19.969,16.310
13.6000,85.28,998.9,40.8,0.8155,20.043,16.345
13.7667,85.19,1002.7,42.7,0.8166,19.857,16.216
13.9333,85.02,1001.8,40.3,0.8190,19.898,16.296
14.1000,84.75,998.8,40.5,0.8172,19.986,16.332
14.2667,85.48,996.4,42.6,0.8148,19.979,16.279
14.4333,85.05,1000.3,42.1,0.8170,19.866,16.232
14.6000,84.92,998.9,42.1,0.8160,19.842,16.191
14.7667,85.11,1001.0,42.8,0.8146,19.792,16.123
14.9333,84.98,997.9,41.4,0.8151,19.790,16.130
15.1000,85.26,1001.2,41.9,0.8123,20.193,16.403
15.2667,85.03,999.6,42.5,0.8168,19.666,16.064
15.4333,84.55,1000.7,42.0,0.8141,19.940,16.232
15.6000,84.88,1001.2,43.4,0.8171,19.914,16.272
15.7667,85.38,1000.4,42.6,0.8153,19.885,16.212
15.9333,84.81,1001.4,43.9,0.8127,19.870,16.148
16.1000,85.15,997.6,44.1,0.8126,19.751,16.050
16.2667,85.01,998.7,41.5,0.8145,19.815,16.140
16.4333,84.94,999.1,43.6,0.8135,19.725,16.047
16.6000,85.00,1001.6,43.8,0.8153,19.862,16.193
16.7667,85.13,1002.6,42.4,0.8143,19.561,15.928
16.9333,85.13,999.8,43.5,0.8153,19.917,16.239
17.1000,85.07,1001.9,43.6,0.8123,19.867,16.138
17.2667,84.94,999.4,42.6,0.8110,19.863,16.109
17.4333,85.38,998.7,43.6,0.8088,19.792,16.008
17.6000,84.67,1002.1,42.0,0.8129,19.756,16.058
17.7667,84.87,1003.4,42.8,0.8123,19.793,16.078
17.9333,85.06,998.2,43.9,0.8084,19.791,15.999
18.1000,85.24,1001.1,43.5,0.8149,19.691,16.047
18.2667,84.97,1001.2,44.1,0.8156,19.799,16.147
18.4333,84.86,1000.0,41.8,0.8122,19.843,16.115
18.6000,84.96,1001.5,43.9,0.8146,19.603,15.968
18.7667,84.83,999.5,42.5,0.8079,19.659,15.883
18.9333,85.36,998.5,43.5,0.8102,19.788,16.032
19.1000,78.95,997.6,41.8,0.8207,19.710,16.176
19.2667,68.94,999.8,43.2,0.8386,19.875,16.667
19.4333,59.08,1002.1,42.0,0.8606,19.552,16.826
19.6000,48.92,1001.6,42.0,0.8776,19.704,17.292
19.7667,38.84,1000.2,43.4,0.8973,19.574,17.563
19.9333,28.74,1001.9,42.8,0.9157,19.669,18.010
20.1000,25.12,998.9,41.9,0.9202,19.862,18.277
20.2667,25.17,995.3,42.6,0.9191,19.543,17.962
20.4333,25.30,998.3,41.5,0.9200,19.554,17.989
20.6000,24.64,998.3,42.0,0.9204,19.736,18.165
20.7667,25.49,1003.0,41.5,0.9210,19.702,18.145
20.9333,24.95,998.6,39.7,0.9239,19.506,18.020
21.1000,24.35,1000.0,40.1,0.9214,19.653,18.109
21.2667,25.05,1003.4,40.1,0.9267,19.776,18.326
21.4333,25.19,997.6,38.3,0.9187,19.960,18.336
21.6000,25.38,997.2,41.2,0.9214,19.591,18.051
21.7667,24.42,1001.9,40.1,0.9170,19.733,18.096
21.9333,25.04,1001.6,39.4,0.9220,19.703,18.166
22.1000,25.29,999.4,39.3,0.9199,19.737,18.157
22.2667,24.86,1002.2,40.0,0.9234,19.665,18.158
22.4333,24.70,997.7,38.6,0.9230,19.556,18.050
22.6000,24.20,999.7,38.7,0.9223,19.746,18.213
22.7667,24.85,997.8,38.0,0.9250,19.557,18.090
22.9333,24.87,1000.1,38.6,0.9212,19.651,18.102
23.1000,25.36,1001.9,37.3,0.9212,19.872,18.306
23.2667,24.42,1000.6,39.5,0.9250,19.628,18.156
23.4333,24.65,997.2,37.3,0.9224,19.582,18.062
23.6000,25.11,997.6,38.2,0.9178,19.671,18.054
23.7667,25.05,1001.1,36.2,0.9221,19.661,18.130
23.9333,25.24,997.0,36.9,0.9216,19.557,18.023
24.1000,30.39,1000.7,37.1,0.9117,19.662,17.926
24.2667,41.23,1000.4,37.5,0.8918,19.713,17.580
24.4333,51.82,996.2,37.8,0.8756,19.470,17.048
24.6000,61.35,999.5,37.0,0.8532,19.652,16.768
24.7667,71.85,997.7,35.8,0.8315,19.682,16.366
24.9333,80.43,1004.5,37.1,0.8169,19.851,16.216
25.1000,84.82,998.3,35.4,0.8091,19.649,15.899
25.2667,84.73,1001.2,35.2,0.8092,19.626,15.881
25.4333,85.08,996.5,35.7,0.8111,19.380,15.719
25.6000,85.61,997.7,34.2,0.8091,19.539,15.809
25.7667,85.49,1001.7,33.8,0.8079,19.678,15.897
25.9333,85.01,1002.4,33.5,0.8103,19.533,15.827
26.1000,85.02,997.0,35.1,0.8089,19.646,15.891
26.2667,85.00,1001.1,33.8,0.8077,19.664,15.883
26.4333,85.68,1001.4,33.7,0.8079,19.546,15.792
26.6000,84.69,998.5,33.3,0.8085,19.685,15.915
26.7667,84.60,1000.1,33.3,0.8110,19.561,15.864
26.9333,85.06,1000.1,33.3,0.8086,19.589,15.840
27.1000,84.77,1000.9,33.8,0.8083,19.669,15.898
27.2667,85.19,1001.3,32.7,0.8124,19.390,15.753
27.4333,85.53,998.5,33.2,0.8092,19.425,15.719
27.6000,85.06,1001.8,33.5,0.8101,19.496,15.795
27.7667,84.83,1002.5,33.2,0.8117,19.415,15.759
27.9333,84.76,1000.2,32.1,0.8103,19.310,15.647
28.1000,84.53,1000.5,31.2,0.8096,19.437,15.735
28.2667,85.37,1001.5,32.5,0.8098,19.449,15.750
28.4333,84.88,1003.4,32.2,0.8079,19.571,15.812
28.6000,84.61,1000.2,32.7,0.8064,19.339,15.595
28.7667,85.36,1001.3,31.1,0.8083,19.454,15.725
28.9333,85.19,1000.1,32.7,0.8089,19.240,15.563
29.1000,85.01,999.6,31.3,0.8071,19.593,15.813
29.2667,85.41,1003.6,31.7,0.8051,19.603,15.783
29.4333,85.52,997.2,31.0,0.8045,19.385,15.594
29.6000,84.41,999.8,30.1,0.8079,19.361,15.642
29.7667,84.77,1001.5,32.3,0.8088,19.343,15.645
29.9333,85.19,1001.1,31.7,0.8091,19.368,15.671
30.1000,84.71,1001.2,32.1,0.8062,19.525,15.741
30.2667,85.18,998.7,32.5,0.8055,19.344,15.581
30.4333,85.22,1002.2,32.7,0.8086,19.411,15.696
30.6000,85.21,998.9,33.5,0.8046,19.359,15.576
30.7667,84.68,1000.9,31.8,0.8047,19.514,15.702
30.9333,85.40,1000.6,32.0,0.8078,19.316,15.602
31.1000,78.88,998.4,33.1,0.8173,19.388,15.846
31.2667,69.38,997.3,32.2,0.8344,19.386,16.177
31.4333,58.91,999.5,32.4,0.8547,19.327,16.519
31.6000,49.05,1002.3,33.4,0.8737,19.211,16.785
31.7667,39.37,1001.2,33.0,0.8884,19.408,17.241
31.9333,28.62,997.9,33.3,0.9037,19.410,17.541
32.1000,25.44,996.8,34.3,0.9140,19.327,17.665
32.2667,24.74,998.5,33.2,0.9206,19.281,17.750
32.4333,25.29,999.8,32.8,0.9170,19.483,17.865
32.6000,25.21,1001.3,34.0,0.9154,19.359,17.721
32.7667,24.78,998.3,33.1,0.9141,19.416,17.748
32.9333,25.06,1001.2,33.7,0.9149,19.423,17.770
33.1000,24.87,1002.0,34.2,0.9173,19.247,17.656
33.2667,24.53,999.0,33.9,0.9157,19.344,17.714
33.4333,24.74,1001.6,34.4,0.9159,19.367,17.738
33.6000,25.34,1000.8,34.3,0.9132,19.307,17.631
33.7667,24.80,1002.4,34.9,0.9169,19.394,17.782
33.9333,24.95,1000.2,36.2,0.9175,19.459,17.854
34.1000,24.41,1000.4,34.0,0.9158,19.325,17.697
34.2667,25.09,999.2,34.4,0.9164,19.208,17.602
34.4333,25.07,999.9,34.6,0.9182,19.290,17.713
34.6000,24.59,998.1,35.6,0.9171,19.383,17.777
34.7667,24.84,1000.1,37.5,0.9128,19.516,17.814
34.9333,24.94,1001.5,36.2,0.9166,19.333,17.721
35.1000,25.14,1001.6,36.5,0.9110,19.490,17.757
35.2667,25.31,1000.2,37.1,0.9173,19.216,17.628
35.4333,25.14,998.0,36.2,0.9177,19.278,17.691
35.6000,24.33,1001.7,37.1,0.9172,19.290,17.693
35.7667,24.96,998.6,38.3,0.9194,19.067,17.530
35.9333,25.62,1004.0,37.8,0.9154,19.334,17.698
