direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1180,23.037,84.15,21.673,0.990,21.892,1.605,2985
forward,1000,1.1080,22.806,84.05,21.240,0.980,21.673,1.621,3030

voltage (V),current_density (mA/cm^2),direction
0.190,22.9733,reverse
0.180,22.9767,reverse
0.170,22.9800,reverse
0.160,22.9833,reverse
0.150,22.9867,reverse
0.140,22.9900,reverse
0.130,22.9933,reverse
0.120,22.9967,reverse
0.110,23.0000,reverse
0.100,23.0033,reverse
0.090,23.0067,reverse
0.080,23.0100,reverse
0.070,23.0133,reverse
0.060,23.0167,reverse
0.050,23.0200,reverse
0.040,23.0233,reverse
0.030,23.0267,reverse
0.020,23.0300,reverse
0.010,23.0333,reverse
-0.000,23.0367,reverse
-0.010,23.0400,reverse
-0.020,23.0433,reverse
-0.030,23.0467,reverse
-0.040,23.0500,reverse
-0.050,23.0533,reverse
-0.060,23.0567,reverse
-0.070,23.0600,reverse
-0.080,23.0633,reverse
-0.090,23.0667,reverse
-0.100,23.0700,reverse
-0.100,22.8396,forward
-0.090,22.8363,forward
-0.080,22.8330,forward
-0.070,22.8296,forward
-0.060,22.8263,forward
-0.050,22.8230,forward
-0.040,22.8196,forward
-0.030,22.8163,forward
-0.020,22.8130,forward
-0.010,22.8096,forward
-0.000,22.8063,forward
0.010,22.8030,forward
0.020,22.7996,forward
0.030,22.7963,forward
0.040,22.7930,forward
0.050,22.7896,forward
0.060,22.7863,forward
0.070,22.7830,forward
0.080,22.7796,forward
0.090,22.7763,forward
0.100,22.7730,forward
0.110,22.7696,forward
0.120,22.7663,forward
0.130,22.7630,forward
0.140,22.7596,forward
0.150,22.7563,forward
0.160,22.7530,forward
0.170,22.7496,forward
0.180,22.7463,forward
0.190,22.7430,forward
0.200,22.7396,forward
0.210,22.7363,forward
0.220,22.7330,forward
0.230,22.7296,forward
0.240,22.7263,forward
0.250,22.7230,forward
0.260,22.7196,forward
0.270,22.7163,forward
0.280,22.7130,forward
0.290,22.7096,forward
0.300,22.7063,forward
0.310,22.7030,forward
0.320,22.6996,forward
0.330,22.6963,forward
0.340,22.6930,forward
0.350,22.6896,forward
0.360,22.6863,forward
0.370,22.6830,forward
0.380,22.6796,forward
0.390,22.6763,forward
0.400,22.6730,forward
0.410,22.6696,forward
0.420,22.6663,forward
0.430,22.6630,forward
0.440,22.6596,forward
0.450,22.6563,forward
0.460,22.6530,forward
0.470,22.6496,forward
0.480,22.6463,forward
0.490,22.6429,forward
0.500,22.6396,forward
0.510,22.6363,forward
0.520,22.6329,forward
0.530,22.6296,forward
0.540,22.6263,forward
0.550,22.6229,forward
0.560,22.6196,forward
0.570,22.6163,forward
0.580,22.6129,forward
0.590,22.6096,forward
0.600,22.6062,forward
0.610,22.6029,forward
0.620,22.5995,forward
0.630,22.5962,forward
0.640,22.5928,forward
0.650,22.5895,forward
0.660,22.5861,forward
0.670,22.5827,forward
0.680,22.5793,forward
0.690,22.5758,forward
0.700,22.5724,forward
0.710,22.5689,forward
0.720,22.5653,forward
0.730,22.5617,forward
0.740,22.5580,forward
0.750,22.5542,forward
0.760,22.5503,forward
0.770,22.5461,forward
0.780,22.5418,forward
0.790,22.5371,forward
0.800,22.5321,forward
0.810,22.5265,forward
0.820,22.5202,forward
0.830,22.5132,forward
0.840,22.5049,forward
0.850,22.4953,forward
0.860,22.4838,forward
0.870,22.4698,forward
0.880,22.4527,forward
0.890,22.4315,forward
0.900,22.4051,forward
0.910,22.3718,forward
0.920,22.3296,forward
0.930,22.2759,forward
0.940,22.2073,forward
0.950,22.1194,forward
0.960,22.0064,forward
0.970,21.8609,forward
0.980,21.6733,forward
0.990,21.4312,forward
1.000,21.1184,forward
1.010,20.7139,forward
1.020,20.1906,forward
1.030,19.5133,forward
1.040,18.6364,forward
1.050,17.5008,forward
1.060,16.0299,forward
1.070,14.1244,forward
1.080,11.6555,forward
1.090,8.4563,forward
1.100,4.3108,forward
1.110,-1.0615,forward
1.120,-8.0239,forward
1.130,-17.0472,forward
1.140,-28.7419,forward
1.150,-43.8990,forward
