time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
15.8333,2.80,0.0,87.5,0.0000,0.000,0.000
16.0000,3.03,0.0,87.7,0.0000,0.000,0.000
16.1667,2.34,0.0,89.6,0.0000,0.000,0.000
16.3333,2.45,0.0,88.7,0.0000,0.000,0.000
16.5000,2.53,0.0,89.9,0.0000,0.000,0.000
16.6667,2.09,0.0,89.8,0.0000,0.000,0.000
16.8333,1.80,0.0,88.2,0.0000,0.000,0.000
17.0000,2.71,0.0,90.2,0.0000,0.000,0.000
17.1667,2.47,0.0,89.2,0.0000,0.000,0.000
17.3333,1.89,0.0,88.9,0.0000,0.000,0.000
17.5000,1.59,0.0,90.9,0.0000,0.000,0.000
17.6667,2.13,0.0,87.7,0.0000,0.000,0.000
17.8333,1.83,0.0,90.8,0.0000,0.000,0.000
18.0000,1.40,0.0,89.6,0.0000,0.000,0.000
18.1667,1.95,0.0,88.9,0.0000,0.000,0.000
18.3333,1.50,0.0,90.5,0.0000,0.000,0.000
18.5000,1.92,0.0,90.1,0.0000,0.000,0.000
18.6667,1.66,0.0,89.7,0.0000,0.000,0.000
18.8333,2.14,0.0,90.5,0.0000,0.000,0.000
19.0000,1.67,0.0,90.6,0.0000,0.000,0.000
19.1667,2.40,0.0,88.2,0.0000,0.000,0.000
19.3333,2.43,0.0,88.2,0.0000,0.000,0.000
19.5000,2.78,0.0,88.5,0.0000,0.000,0.000
19.6667,2.43,0.0,88.7,0.0000,0.000,0.000
19.8333,3.04,0.0,87.7,0.0000,0.000,0.000
20.0000,2.91,0.0,89.1,0.0000,0.000,0.000
20.1667,3.19,0.0,86.9,0.0000,0.000,0.000
20.3333,3.14,0.0,87.9,0.0000,0.000,0.000
20.5000,3.62,0.0,86.2,0.0000,0.000,0.000
20.6667,3.90,0.0,85.1,0.0000,0.000,0.000
20.8333,3.35,2.0,87.5,0.8254,0.050,0.042
21.0000,4.59,21.2,85.6,0.8845,0.487,0.430
21.1667,5.61,44.3,84.9,0.8979,1.002,0.900
21.3333,6.53,78.2,80.6,0.9126,1.735,1.583
21.5000,7.07,101.9,81.4,0.9144,2.254,2.061
21.6667,8.53,130.3,80.4,0.9191,2.832,2.602
21.8333,9.28,178.3,79.1,0.9302,3.852,3.583
22.0000,9.51,195.5,76.5,0.9312,4.253,3.961
22.1667,12.27,252.0,74.5,0.9305,5.417,5.041
22.3333,13.21,297.2,71.9,0.9350,6.371,5.956
22.5000,14.41,309.4,69.8,0.9332,6.629,6.186
22.6667,14.50,331.2,68.8,0.9342,7.055,6.591
22.8333,16.33,400.5,68.1,0.9382,8.489,7.964
23.0000,17.36,433.6,65.8,0.9374,9.229,8.651
23.1667,18.72,471.8,64.1,0.9346,10.011,9.356
23.3333,19.46,482.4,63.7,0.9359,10.107,9.459
23.5000,21.41,567.8,61.1,0.9344,11.927,11.145
23.6667,22.45,587.0,58.9,0.9347,12.339,11.534
23.8333,23.83,624.1,57.2,0.9326,13.070,12.190
24.0000,24.99,653.3,54.7,0.9325,13.742,12.814
24.1667,25.03,662.3,56.1,0.9310,13.814,12.860
24.3333,26.20,694.0,52.2,0.9337,14.437,13.479
24.5000,27.61,734.0,50.5,0.9337,15.203,14.196
24.6667,28.11,759.4,49.8,0.9335,15.801,14.751
24.8333,29.03,787.3,49.3,0.9251,16.423,15.193
25.0000,31.31,859.4,44.6,0.9286,17.626,16.368
25.1667,30.43,803.3,48.2,0.9247,16.582,15.333
25.3333,31.97,870.0,44.2,0.9233,17.958,16.581
25.5000,33.28,919.3,43.3,0.9242,18.974,17.536
25.6667,32.68,898.7,45.7,0.9247,18.651,17.246
25.8333,33.28,893.0,42.4,0.9222,18.517,17.076
26.0000,32.68,868.4,44.2,0.9217,17.946,16.540
26.1667,35.72,958.6,40.6,0.9218,19.686,18.147
26.3333,35.61,961.3,40.4,0.9228,19.690,18.170
26.5000,35.87,957.0,38.7,0.9193,19.763,18.169
26.6667,35.41,946.1,38.7,0.9214,19.675,18.129
26.8333,36.15,955.1,38.4,0.9194,19.531,17.958
27.0000,35.71,929.8,39.2,0.9159,19.111,17.504
27.1667,36.75,958.7,37.2,0.9175,19.814,18.180
27.3333,36.27,935.8,38.5,0.9154,19.334,17.698
27.5000,35.53,919.3,38.1,0.9173,18.823,17.265
27.6667,35.63,931.1,37.7,0.9233,19.007,17.549
27.8333,34.64,865.7,39.1,0.9199,17.981,16.541
28.0000,36.30,908.3,38.6,0.9184,18.667,17.144
28.1667,34.87,849.5,41.1,0.9182,17.451,16.024
28.3333,35.89,877.5,37.8,0.9138,18.249,16.676
28.5000,35.12,857.3,39.1,0.9180,17.637,16.191
28.6667,34.48,794.9,40.9,0.9139,16.457,15.041
28.8333,33.23,788.0,44.0,0.9201,16.196,14.902
29.0000,33.73,794.9,42.3,0.9127,16.571,15.123
29.1667,32.79,739.2,44.4,0.9151,15.370,14.065
29.3333,31.29,698.5,47.0,0.9206,14.542,13.387
29.5000,29.43,627.2,48.4,0.9222,12.967,11.958
29.6667,29.48,633.5,48.7,0.9187,13.196,12.123
29.8333,28.88,586.6,48.3,0.9168,12.308,11.284
30.0000,28.10,564.0,48.9,0.9186,11.722,10.769
30.1667,27.05,523.8,51.9,0.9186,10.884,9.998
30.3333,27.56,531.6,50.4,0.9195,11.108,10.214
30.5000,25.32,444.5,54.0,0.9208,9.345,8.604
30.6667,24.63,434.2,54.9,0.9201,9.081,8.355
30.8333,23.75,380.9,56.9,0.9175,8.090,7.422
31.0000,21.81,328.4,60.6,0.9161,6.955,6.371
31.1667,21.73,317.4,57.8,0.9171,6.721,6.164
31.3333,19.48,255.3,64.6,0.9127,5.447,4.972
31.5000,18.82,229.8,64.4,0.9147,4.935,4.514
31.6667,18.16,186.2,64.2,0.9047,4.025,3.641
31.8333,16.86,151.4,67.3,0.9095,3.261,2.966
32.0000,15.86,121.9,68.3,0.9052,2.650,2.399
32.1667,14.76,91.1,70.2,0.8940,2.008,1.795
32.3333,14.32,62.5,69.6,0.8958,1.381,1.237
32.5000,13.35,34.3,71.8,0.8774,0.765,0.671
32.6667,12.44,12.0,73.4,0.8505,0.280,0.238
32.8333,11.94,0.0,74.0,0.0000,0.000,0.000
33.0000,12.02,0.0,73.2,0.0000,0.000,0.000
33.1667,12.06,0.0,75.3,0.0000,0.000,0.000
33.3333,12.04,0.0,73.3,0.0000,0.000,0.000
33.5000,11.32,0.0,76.1,0.0000,0.000,0.000
33.6667,11.14,0.0,74.6,0.0000,0.000,0.000
33.8333,10.50,0.0,77.2,0.0000,0.000,0.000
34.0000,10.30,0.0,77.1,0.0000,0.000,0.000
34.1667,10.71,0.0,74.3,0.0000,0.000,0.000
34.3333,10.55,0.0,77.5,0.0000,0.000,0.000
34.5000,9.90,0.0,77.8,0.0000,0.000,0.000
34.6667,10.17,0.0,78.2,0.0000,0.000,0.000
34.8333,9.64,0.0,80.1,0.0000,0.000,0.000
35.0000,9.12,0.0,78.9,0.0000,0.000,0.000
35.1667,9.44,0.0,77.5,0.0000,0.000,0.000
35.3333,8.80,0.0,78.9,0.0000,0.000,0.000
35.5000,8.21,0.0,78.7,0.0000,0.000,0.000
35.6667,8.00,0.0,80.1,0.0000,0.000,0.000
35.8333,7.99,0.0,80.4,0.0000,0.000,0.000
36.0000,7.40,0.0,80.9,0.0000,0.000,0.000
36.1667,7.39,0.0,81.2,0.0000,0.000,0.000
36.3333,6.68,0.0,82.9,0.0000,0.000,0.000
36.5000,6.95,0.0,84.5,0.0000,0.000,0.000
36.6667,6.50,0.0,82.3,0.0000,0.000,0.000
36.8333,6.23,0.0,84.0,0.0000,0.000,0.000
37.0000,6.09,0.0,83.7,0.0000,0.000,0.000
37.1667,6.00,0.0,84.5,0.0000,0.000,0.000
37.3333,5.42,0.0,84.1,0.0000,0.000,0.000
37.5000,5.17,0.0,83.8,0.0000,0.000,0.000
37.6667,5.03,0.0,85.8,0.0000,0.000,0.000
37.8333,4.96,0.0,85.6,0.0000,0.000,0.000
38.0000,4.84,0.0,85.3,0.0000,0.000,0.000
38.1667,4.80,0.0,84.4,0.0000,0.000,0.000
38.3333,4.06,0.0,86.8,0.0000,0.000,0.000
38.5000,4.10,0.0,86.9,0.0000,0.000,0.000
38.6667,4.03,0.0,87.1,0.0000,0.000,0.000
38.8333,3.83,0.0,86.3,0.0000,0.000,0.000
39.0000,3.30,0.0,88.0,0.0000,0.000,0.000
39.1667,3.35,0.0,88.3,0.0000,0.000,0.000
39.3333,3.46,0.0,86.8,0.0000,0.000,0.000
39.5000,3.07,0.0,87.6,0.0000,0.000,0.000
39.6667,2.86,0.0,88.6,0.0000,0.000,0.000
39.8333,2.50,0.0,88.7,0.0000,0.000,0.000
40.0000,2.66,0.0,89.4,0.0000,0.000,0.000
40.1667,2.90,0.0,88.6,0.0000,0.000,0.000
40.3333,3.02,0.0,86.9,0.0000,0.000,0.000
40.5000,2.24,0.0,88.7,0.0000,0.000,0.000
40.6667,2.04,0.0,87.6,0.0000,0.000,0.000
40.8333,2.21,0.0,88.4,0.0000,0.000,0.000
41.0000,2.37,0.0,88.7,0.0000,0.000,0.000
41.1667,2.33,0.0,89.9,0.0000,0.000,0.000
41.3333,1.83,0.0,90.6,0.0000,0.000,0.000
41.5000,2.10,0.0,90.1,0.0000,0.000,0.000
41.6667,1.77,0.0,90.8,0.0000,0.000,0.000
41.8333,2.02,0.0,87.9,0.0000,0.000,0.000
42.0000,1.99,0.0,89.5,0.0000,0.000,0.000
42.1667,2.07,0.0,88.5,0.0000,0.000,0.000
42.3333,2.40,0.0,88.5,0.0000,0.000,0.000
42.5000,2.48,0.0,90.4,0.0000,0.000,0.000
42.6667,1.71,0.0,90.2,0.0000,0.000,0.000
42.8333,1.99,0.0,89.4,0.0000,0.000,0.000
43.0000,2.13,0.0,90.5,0.0000,0.000,0.000
43.1667,2.60,0.0,88.6,0.0000,0.000,0.000
43.3333,2.34,0.0,88.6,0.0000,0.000,0.000
43.5000,2.72,0.0,86.1,0.0000,0.000,0.000
43.6667,2.50,0.0,88.9,0.0000,0.000,0.000
43.8333,3.03,0.0,89.2,0.0000,0.000,0.000
44.0000,2.89,0.0,88.7,0.0000,0.000,0.000
44.1667,3.36,0.0,88.9,0.0000,0.000,0.000
44.3333,3.60,0.0,88.9,0.0000,0.000,0.000
44.5000,3.82,0.0,86.9,0.0000,0.000,0.000
44.6667,2.93,0.0,88.1,0.0000,0.000,0.000
44.8333,3.98,1.2,87.5,0.8094,0.030,0.024
45.0000,4.06,12.4,85.9,0.8699,0.287,0.250
45.1667,4.29,26.9,84.5,0.8851,0.606,0.536
45.3333,5.53,42.4,83.8,0.8958,0.945,0.847
45.5000,6.11,63.3,81.5,0.9003,1.419,1.277
45.6667,6.82,85.2,80.9,0.9109,1.846,1.681
45.8333,7.80,101.2,80.3,0.9153,2.215,2.028
46.0000,7.90,121.6,80.5,0.9186,2.637,2.422
46.1667,9.22,150.2,79.5,0.9212,3.228,2.974
46.3333,9.91,162.0,76.8,0.9190,3.489,3.207
46.5000,10.48,188.6,74.8,0.9214,4.042,3.724
46.6667,11.72,218.1,75.0,0.9252,4.649,4.302
46.8333,12.64,253.3,73.3,0.9278,5.353,4.966
47.0000,13.03,244.8,74.0,0.9263,5.195,4.812
47.1667,14.62,292.2,69.8,0.9265,6.157,5.705
47.3333,15.06,311.0,70.7,0.9273,6.552,6.076
47.5000,15.82,332.0,69.2,0.9310,7.006,6.522
47.6667,15.51,322.6,67.7,0.9248,6.804,6.292
47.8333,17.26,374.9,63.6,0.9271,7.873,7.299
48.0000,17.68,381.5,65.7,0.9291,7.942,7.379
48.1667,18.37,395.1,65.6,0.9283,8.278,7.685
48.3333,18.58,413.9,64.8,0.9287,8.722,8.101
48.5000,19.18,407.3,63.0,0.9281,8.534,7.921
48.6667,20.49,464.5,62.0,0.9287,9.724,9.031
48.8333,21.25,468.3,60.3,0.9288,9.795,9.097
49.0000,21.79,478.3,62.3,0.9274,9.973,9.250
49.1667,21.96,516.9,59.6,0.9255,10.792,9.988
49.3333,22.55,493.8,58.1,0.9256,10.305,9.538
49.5000,24.69,555.4,54.5,0.9234,11.566,10.680
49.6667,24.74,558.9,54.5,0.9261,11.666,10.803
49.8333,24.49,547.2,56.0,0.9253,11.404,10.552
50.0000,25.57,581.7,55.1,0.9240,12.121,11.200
50.1667,26.50,578.1,51.0,0.9224,12.055,11.120
50.3333,25.04,533.4,53.7,0.9203,11.078,10.195
50.5000,25.51,553.9,55.4,0.9212,11.546,10.635
50.6667,25.54,560.0,52.9,0.9213,11.675,10.756
50.8333,26.10,552.5,53.2,0.9218,11.472,10.575
51.0000,26.75,572.6,51.3,0.9184,11.866,10.897
51.1667,26.51,578.3,51.6,0.9190,12.112,11.130
51.3333,26.17,552.3,51.0,0.9215,11.489,10.587
51.5000,26.73,529.7,51.4,0.9194,11.078,10.185
51.6667,27.25,583.3,51.3,0.9230,12.035,11.108
51.8333,26.41,532.4,53.7,0.9196,11.077,10.187
52.0000,26.75,545.6,52.4,0.9188,11.391,10.466
52.1667,27.59,530.1,51.2,0.9166,10.959,10.046
52.3333,26.64,514.6,53.2,0.9184,10.635,9.768
52.5000,26.28,509.7,53.8,0.9172,10.609,9.730
52.6667,25.96,486.5,55.4,0.9187,10.145,9.320
52.8333,25.54,469.2,53.9,0.9174,9.856,9.042
53.0000,25.17,455.7,56.2,0.9182,9.528,8.748
53.1667,25.45,437.9,54.0,0.9159,9.070,8.308
53.3333,24.29,432.8,56.2,0.9198,9.032,8.308
53.5000,24.10,385.6,56.6,0.9130,8.044,7.344
53.6667,23.08,359.1,57.4,0.9169,7.494,6.871
53.8333,22.97,358.0,57.1,0.9161,7.557,6.923
54.0000,21.92,328.8,59.8,0.9163,6.910,6.332
54.1667,21.74,317.4,60.2,0.9129,6.675,6.094
54.3333,20.70,288.0,61.7,0.9163,6.036,5.531
54.5000,19.93,270.1,61.1,0.9163,5.684,5.209
54.6667,20.16,243.7,64.7,0.9117,5.147,4.692
54.8333,18.80,221.9,65.7,0.9086,4.766,4.331
55.0000,19.16,211.5,63.7,0.9125,4.462,4.071
55.1667,18.57,191.3,64.6,0.9091,4.053,3.685
55.3333,17.64,163.4,66.1,0.9081,3.518,3.195
55.5000,16.82,137.7,66.1,0.9050,2.934,2.655
55.6667,16.02,112.4,69.2,0.8994,2.444,2.198
55.8333,15.29,94.6,67.7,0.8948,2.052,1.836
56.0000,14.78,74.8,68.7,0.8918,1.634,1.457
56.1667,14.22,54.0,70.3,0.8869,1.180,1.047
56.3333,13.99,36.5,70.4,0.8758,0.819,0.717
56.5000,12.67,20.8,73.9,0.8623,0.467,0.403
56.6667,12.73,7.4,72.9,0.8362,0.171,0.143
56.8333,12.14,0.0,74.2,0.0000,0.000,0.000
57.0000,11.77,0.0,75.5,0.0000,0.000,0.000
57.1667,11.54,0.0,76.2,0.0000,0.000,0.000
57.3333,11.48,0.0,75.5,0.0000,0.000,0.000
57.5000,10.88,0.0,75.2,0.0000,0.000,0.000
57.6667,11.46,0.0,75.0,0.0000,0.000,0.000
57.8333,10.82,0.0,75.8,0.0000,0.000,0.000
58.0000,11.03,0.0,75.9,0.0000,0.000,0.000
58.1667,10.05,0.0,76.6,0.0000,0.000,0.000
58.3333,9.94,0.0,76.8,0.0000,0.000,0.000
58.5000,9.91,0.0,78.9,0.0000,0.000,0.000
58.6667,9.78,0.0,77.0,0.0000,0.000,0.000
58.8333,9.47,0.0,76.6,0.0000,0.000,0.000
59.0000,9.07,0.0,79.1,0.0000,0.000,0.000
59.1667,8.63,0.0,78.7,0.0000,0.000,0.000
59.3333,8.76,0.0,80.7,0.0000,0.000,0.000
59.5000,8.80,0.0,79.2,0.0000,0.000,0.000
59.6667,7.69,0.0,79.7,0.0000,0.000,0.000
59.8333,8.60,0.0,78.3,0.0000,0.000,0.000
60.0000,7.93,0.0,80.8,0.0000,0.000,0.000
60.1667,7.46,0.0,81.0,0.0000,0.000,0.000
60.3333,7.20,0.0,82.4,0.0000,0.000,0.000
60.5000,7.37,0.0,81.7,0.0000,0.000,0.000
60.6667,6.90,0.0,81.1,0.0000,0.000,0.000
60.8333,6.27,0.0,82.6,0.0000,0.000,0.000
61.0000,6.13,0.0,83.1,0.0000,0.000,0.000
61.1667,6.31,0.0,82.8,0.0000,0.000,0.000
61.3333,5.58,0.0,85.1,0.0000,0.000,0.000
61.5000,5.09,0.0,86.8,0.0000,0.000,0.000
61.6667,4.93,0.0,86.0,0.0000,0.000,0.000
61.8333,4.75,0.0,85.3,0.0000,0.000,0.000
62.0000,4.57,0.0,85.7,0.0000,0.000,0.000
62.1667,4.68,0.0,85.9,0.0000,0.000,0.000
62.3333,3.97,0.0,85.7,0.0000,0.000,0.000
62.5000,4.28,0.0,86.7,0.0000,0.000,0.000
62.6667,4.10,0.0,86.8,0.0000,0.000,0.000
62.8333,3.48,0.0,86.8,0.0000,0.000,0.000
63.0000,3.61,0.0,86.5,0.0000,0.000,0.000
63.1667,3.74,0.0,86.6,0.0000,0.000,0.000
63.3333,2.78,0.0,88.4,0.0000,0.000,0.000
63.5000,3.18,0.0,86.7,0.0000,0.000,0.000
63.6667,3.66,0.0,86.0,0.0000,0.000,0.000
63.8333,2.78,0.0,88.0,0.0000,0.000,0.000
64.0000,2.69,0.0,88.4,0.0000,0.000,0.000
64.1667,2.70,0.0,89.9,0.0000,0.000,0.000
64.3333,2.85,0.0,89.3,0.0000,0.000,0.000
64.5000,2.38,0.0,88.3,0.0000,0.000,0.000
64.6667,1.97,0.0,88.2,0.0000,0.000,0.000
64.8333,2.48,0.0,88.2,0.0000,0.000,0.000
65.0000,2.26,0.0,89.0,0.0000,0.000,0.000
65.1667,2.49,0.0,88.6,0.0000,0.000,0.000
65.3333,1.77,0.0,89.6,0.0000,0.000,0.000
65.5000,1.70,0.0,89.7,0.0000,0.000,0.000
65.6667,1.46,0.0,90.2,0.0000,0.000,0.000
65.8333,2.05,0.0,88.8,0.0000,0.000,0.000
66.0000,1.70,0.0,89.9,0.0000,0.000,0.000
66.1667,1.91,0.0,88.8,0.0000,0.000,0.000
66.3333,2.20,0.0,89.7,0.0000,0.000,0.000
66.5000,2.59,0.0,90.0,0.0000,0.000,0.000
66.6667,1.69,0.0,90.4,0.0000,0.000,0.000
66.8333,2.19,0.0,89.0,0.0000,0.000,0.000
67.0000,2.26,0.0,91.1,0.0000,0.000,0.000
67.1667,2.34,0.0,89.4,0.0000,0.000,0.000
67.3333,2.58,0.0,89.1,0.0000,0.000,0.000
67.5000,2.07,0.0,90.6,0.0000,0.000,0.000
67.6667,2.62,0.0,88.6,0.0000,0.000,0.000
67.8333,2.90,0.0,88.7,0.0000,0.000,0.000
68.0000,2.94,0.0,88.5,0.0000,0.000,0.000
68.1667,3.71,0.0,86.2,0.0000,0.000,0.000
68.3333,2.98,0.0,87.4,0.0000,0.000,0.000
68.5000,3.14,0.0,87.2,0.0000,0.000,0.000
68.6667,3.44,0.0,86.8,0.0000,0.000,0.000
68.8333,4.06,1.2,85.4,0.8066,0.030,0.024
69.0000,4.48,13.2,85.3,0.8645,0.303,0.262
69.1667,5.09,27.8,85.2,0.8826,0.629,0.555
69.3333,5.43,47.3,84.3,0.8956,1.043,0.934
69.5000,5.57,63.1,82.7,0.9062,1.383,1.253
69.6667,7.00,85.9,81.8,0.9143,1.861,1.701
69.8333,7.47,106.6,80.9,0.9140,2.297,2.099
70.0000,8.46,124.9,81.0,0.9110,2.689,2.449
70.1667,9.69,153.4,79.5,0.9165,3.303,3.027
70.3333,10.06,173.8,78.6,0.9185,3.684,3.384
70.5000,10.85,198.1,76.1,0.9216,4.244,3.911
70.6667,11.89,221.4,76.0,0.9213,4.694,4.324
70.8333,12.24,237.9,74.8,0.9279,5.007,4.646
71.0000,12.97,254.3,72.4,0.9245,5.359,4.954
71.1667,13.73,275.9,71.7,0.9248,5.786,5.351
71.3333,14.96,314.2,69.1,0.9255,6.584,6.093
71.5000,15.09,328.9,70.3,0.9253,6.960,6.440
71.6667,16.67,369.0,66.3,0.9298,7.732,7.189
71.8333,18.06,388.0,64.3,0.9316,8.083,7.530
72.0000,17.56,375.3,65.8,0.9247,7.817,7.228
72.1667,18.91,409.0,65.0,0.9256,8.501,7.869
72.3333,19.53,428.1,64.4,0.9253,8.978,8.307
72.5000,20.44,447.5,62.7,0.9248,9.301,8.602
72.6667,21.33,473.4,60.6,0.9248,9.878,9.135
72.8333,22.18,489.0,60.5,0.9257,10.135,9.382
73.0000,23.17,522.8,58.2,0.9264,10.781,9.987
73.1667,22.60,499.3,59.1,0.9257,10.308,9.542
73.3333,23.37,511.0,56.4,0.9236,10.593,9.783
73.5000,23.77,525.6,57.5,0.9239,10.862,10.035
73.6667,25.29,566.3,54.6,0.9200,11.804,10.859
73.8333,24.71,559.6,54.3,0.9242,11.541,10.667
74.0000,25.28,565.0,55.4,0.9208,11.775,10.842
74.1667,26.58,592.7,52.6,0.9207,12.261,11.288
74.3333,25.75,556.6,53.9,0.9212,11.542,10.632
74.5000,26.44,581.4,51.9,0.9184,12.036,11.054
74.6667,26.68,596.5,53.3,0.9174,12.358,11.337
74.8333,27.83,618.2,50.8,0.9184,12.833,11.786
75.0000,26.83,588.3,52.0,0.9226,12.040,11.108
75.1667,28.11,604.5,47.9,0.9185,12.499,11.480
75.3333,28.22,616.8,50.3,0.9204,12.688,11.678
75.5000,27.67,582.1,50.5,0.9174,12.106,11.107
75.6667,26.56,549.2,52.7,0.9208,11.365,10.465
75.8333,27.31,552.8,52.9,0.9142,11.438,10.457
76.0000,27.05,554.0,50.6,0.9159,11.481,10.516
76.1667,26.54,541.0,52.3,0.9173,11.197,10.271
76.3333,26.17,506.8,52.7,0.9181,10.449,9.593
76.5000,26.29,518.1,52.7,0.9154,10.713,9.807
76.6667,25.98,501.6,53.0,0.9212,10.315,9.502
76.8333,25.16,469.9,55.0,0.9159,9.843,9.015
