time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
11.8333,8.13,0.0,80.3,0.0000,0.000,0.000
12.0000,8.01,0.0,82.6,0.0000,0.000,0.000
12.1667,7.00,0.0,81.8,0.0000,0.000,0.000
12.3333,7.02,0.0,80.2,0.0000,0.000,0.000
12.5000,6.52,0.0,82.8,0.0000,0.000,0.000
12.6667,6.97,0.0,81.3,0.0000,0.000,0.000
12.8333,6.26,0.0,82.1,0.0000,0.000,0.000
13.0000,6.13,0.0,83.1,0.0000,0.000,0.000
13.1667,6.55,0.0,82.1,0.0000,0.000,0.000
13.3333,5.38,0.0,85.6,0.0000,0.000,0.000
13.5000,5.26,0.0,84.9,0.0000,0.000,0.000
13.6667,5.63,0.0,83.6,0.0000,0.000,0.000
13.8333,4.64,0.0,85.8,0.0000,0.000,0.000
14.0000,4.63,0.0,84.9,0.0000,0.000,0.000
14.1667,4.57,0.0,84.4,0.0000,0.000,0.000
14.3333,4.64,0.0,84.8,0.0000,0.000,0.000
14.5000,3.89,0.0,87.2,0.0000,0.000,0.000
14.6667,3.88,0.0,85.8,0.0000,0.000,0.000
14.8333,4.04,0.0,86.8,0.0000,0.000,0.000
15.0000,3.81,0.0,86.6,0.0000,0.000,0.000
15.1667,3.29,0.0,86.4,0.0000,0.000,0.000
15.3333,2.68,0.0,89.2,0.0000,0.000,0.000
15.5000,3.76,0.0,86.0,0.0000,0.000,0.000
15.6667,2.74,0.0,88.3,0.0000,0.000,0.000
15.8333,2.53,0.0,89.2,0.0000,0.000,0.000
16.0000,2.56,0.0,89.9,0.0000,0.000,0.000
16.1667,2.73,0.0,87.1,0.0000,0.000,0.000
16.3333,2.40,0.0,90.0,0.0000,0.000,0.000
16.5000,2.70,0.0,87.4,0.0000,0.000,0.000
16.6667,2.40,0.0,88.6,0.0000,0.000,0.000
16.8333,1.73,0.0,90.5,0.0000,0.000,0.000
17.0000,2.66,0.0,87.3,0.0000,0.000,0.000
17.1667,2.20,0.0,86.8,0.0000,0.000,0.000
17.3333,1.82,0.0,90.6,0.0000,0.000,0.000
17.5000,2.26,0.0,89.9,0.0000,0.000,0.000
17.6667,1.51,0.0,89.4,0.0000,0.000,0.000
17.8333,2.33,0.0,89.8,0.0000,0.000,0.000
18.0000,1.77,0.0,89.5,0.0000,0.000,0.000
18.1667,1.83,0.0,88.9,0.0000,0.000,0.000
18.3333,2.12,0.0,89.0,0.0000,0.000,0.000
18.5000,2.24,0.0,90.7,0.0000,0.000,0.000
18.6667,2.06,0.0,87.5,0.0000,0.000,0.000
18.8333,2.58,0.0,89.0,0.0000,0.000,0.000
19.0000,2.48,0.0,88.1,0.0000,0.000,0.000
19.1667,2.16,0.0,90.1,0.0000,0.000,0.000
19.3333,2.28,0.0,90.1,0.0000,0.000,0.000
19.5000,2.63,0.0,91.8,0.0000,0.000,0.000
19.6667,2.65,0.0,89.6,0.0000,0.000,0.000
19.8333,2.77,0.0,86.9,0.0000,0.000,0.000
20.0000,3.25,0.0,88.9,0.0000,0.000,0.000
20.1667,2.86,0.0,89.2,0.0000,0.000,0.000
20.3333,3.31,0.0,87.6,0.0000,0.000,0.000
20.5000,3.17,0.0,88.3,0.0000,0.000,0.000
20.6667,3.14,0.0,88.7,0.0000,0.000,0.000
20.8333,3.85,2.0,86.8,0.8252,0.051,0.042
21.0000,4.52,21.2,85.8,0.8840,0.483,0.427
21.1667,5.53,44.3,84.4,0.8982,0.987,0.887
21.3333,5.72,78.2,83.9,0.9111,1.725,1.572
21.5000,6.99,101.9,82.0,0.9216,2.236,2.060
21.6667,8.29,130.3,78.1,0.9205,2.835,2.610
21.8333,9.67,178.3,77.6,0.9260,3.883,3.595
22.0000,9.66,195.5,79.2,0.9300,4.242,3.945
22.1667,11.92,252.0,74.4,0.9311,5.422,5.049
22.3333,12.96,297.2,73.6,0.9346,6.349,5.934
22.5000,13.42,309.4,72.9,0.9347,6.577,6.147
22.6667,13.93,331.2,71.3,0.9408,7.067,6.649
22.8333,16.54,400.5,68.0,0.9359,8.568,8.019
23.0000,17.39,433.6,67.8,0.9377,9.204,8.631
23.1667,18.71,471.8,65.2,0.9366,9.963,9.332
23.3333,19.45,482.4,62.2,0.9361,10.261,9.605
23.5000,21.93,567.8,59.4,0.9327,11.948,11.145
23.6667,22.49,587.0,59.3,0.9318,12.392,11.546
23.8333,23.78,624.1,56.7,0.9352,13.002,12.159
24.0000,24.55,653.3,56.9,0.9323,13.667,12.742
24.1667,25.48,662.3,53.6,0.9335,13.750,12.836
24.3333,25.89,694.0,53.5,0.9310,14.565,13.560
24.5000,27.28,734.0,51.3,0.9293,15.317,14.235
24.6667,28.17,759.4,51.0,0.9264,15.833,14.668
24.8333,29.39,787.3,48.3,0.9285,16.388,15.217
25.0000,31.07,859.4,44.2,0.9293,17.593,16.350
25.1667,30.59,803.3,45.0,0.9293,16.780,15.594
25.3333,31.99,870.0,43.3,0.9242,17.988,16.625
25.5000,33.80,919.3,41.4,0.9288,18.796,17.458
25.6667,33.94,898.7,42.2,0.9215,18.645,17.180
25.8333,33.30,893.0,42.8,0.9257,18.273,16.915
26.0000,33.18,868.4,42.0,0.9253,17.918,16.581
26.1667,35.96,958.6,37.9,0.9225,19.851,18.312
26.3333,36.12,961.3,37.4,0.9177,19.817,18.185
26.5000,35.81,957.0,38.9,0.9228,19.639,18.124
26.6667,35.54,946.1,41.0,0.9229,19.352,17.859
26.8333,36.18,955.1,36.7,0.9157,19.730,18.067
27.0000,35.77,929.8,37.4,0.9175,19.148,17.568
27.1667,36.54,958.7,38.2,0.9196,19.477,17.910
27.3333,36.31,935.8,37.9,0.9146,19.358,17.706
27.5000,35.60,919.3,37.3,0.9166,19.006,17.422
27.6667,35.96,931.1,37.6,0.9193,19.223,17.672
27.8333,34.45,865.7,42.3,0.9210,17.841,16.432
28.0000,36.21,908.3,37.9,0.9150,18.757,17.163
28.1667,34.95,849.5,39.2,0.9225,17.359,16.014
28.3333,35.24,877.5,40.7,0.9211,17.969,16.552
28.5000,34.88,857.3,39.8,0.9189,17.546,16.123
28.6667,33.66,794.9,41.8,0.9211,16.366,15.074
28.8333,33.92,788.0,40.8,0.9201,16.237,14.939
29.0000,33.86,794.9,42.3,0.9180,16.302,14.965
29.1667,32.72,739.2,43.7,0.9182,15.170,13.929
29.3333,31.86,698.5,45.9,0.9161,14.449,13.236
29.5000,29.69,627.2,47.4,0.9165,12.968,11.885
29.6667,29.98,633.5,47.8,0.9178,13.224,12.136
29.8333,28.41,586.6,50.9,0.9224,12.203,11.257
30.0000,27.65,564.0,50.3,0.9243,11.713,10.827
30.1667,27.06,523.8,50.8,0.9211,10.922,10.060
30.3333,27.01,531.6,52.4,0.9216,11.087,10.217
30.5000,24.86,444.5,56.3,0.9145,9.280,8.486
30.6667,24.51,434.2,55.3,0.9226,9.048,8.348
30.8333,23.32,380.9,59.3,0.9203,8.009,7.371
31.0000,22.17,328.4,59.4,0.9159,6.960,6.375
31.1667,20.93,317.4,61.5,0.9201,6.716,6.179
31.3333,20.30,255.3,62.1,0.9130,5.442,4.969
31.5000,19.18,229.8,65.2,0.9126,4.940,4.508
31.6667,17.63,186.2,66.4,0.9084,4.032,3.663
31.8333,16.99,151.4,67.2,0.9058,3.263,2.955
32.0000,15.97,121.9,69.3,0.9018,2.651,2.391
32.1667,15.11,91.1,70.3,0.8980,1.996,1.793
32.3333,13.88,62.5,72.9,0.8899,1.380,1.228
32.5000,13.23,34.3,71.3,0.8741,0.774,0.676
32.6667,12.55,12.0,75.0,0.8500,0.274,0.233
32.8333,12.03,0.0,73.5,0.0000,0.000,0.000
33.0000,11.64,0.0,76.1,0.0000,0.000,0.000
33.1667,12.10,0.0,75.1,0.0000,0.000,0.000
33.3333,11.26,0.0,76.1,0.0000,0.000,0.000
33.5000,11.57,0.0,75.2,0.0000,0.000,0.000
33.6667,10.84,0.0,75.8,0.0000,0.000,0.000
33.8333,11.09,0.0,75.9,0.0000,0.000,0.000
34.0000,10.74,0.0,77.9,0.0000,0.000,0.000
34.1667,9.83,0.0,77.6,0.0000,0.000,0.000
34.3333,10.49,0.0,76.5,0.0000,0.000,0.000
34.5000,10.04,0.0,77.2,0.0000,0.000,0.000
34.6667,10.05,0.0,76.9,0.0000,0.000,0.000
34.8333,10.11,0.0,78.5,0.0000,0.000,0.000
35.0000,9.26,0.0,77.6,0.0000,0.000,0.000
35.1667,8.72,0.0,78.7,0.0000,0.000,0.000
35.3333,8.62,0.0,77.8,0.0000,0.000,0.000
35.5000,8.03,0.0,83.5,0.0000,0.000,0.000
35.6667,8.09,0.0,79.3,0.0000,0.000,0.000
35.8333,7.91,0.0,79.2,0.0000,0.000,0.000
36.0000,7.53,0.0,83.1,0.0000,0.000,0.000
36.1667,7.35,0.0,83.2,0.0000,0.000,0.000
36.3333,7.31,0.0,82.4,0.0000,0.000,0.000
36.5000,7.64,0.0,80.9,0.0000,0.000,0.000
36.6667,6.51,0.0,82.8,0.0000,0.000,0.000
36.8333,6.65,0.0,82.5,0.0000,0.000,0.000
37.0000,6.24,0.0,83.3,0.0000,0.000,0.000
37.1667,6.19,0.0,83.2,0.0000,0.000,0.000
37.3333,5.59,0.0,83.7,0.0000,0.000,0.000
37.5000,5.12,0.0,86.1,0.0000,0.000,0.000
37.6667,5.43,0.0,84.9,0.0000,0.000,0.000
37.8333,5.12,0.0,84.5,0.0000,0.000,0.000
38.0000,4.76,0.0,85.6,0.0000,0.000,0.000
38.1667,4.26,0.0,86.0,0.0000,0.000,0.000
38.3333,4.44,0.0,84.8,0.0000,0.000,0.000
38.5000,4.26,0.0,86.9,0.0000,0.000,0.000
38.6667,4.10,0.0,85.8,0.0000,0.000,0.000
38.8333,3.60,0.0,86.4,0.0000,0.000,0.000
39.0000,3.67,0.0,87.2,0.0000,0.000,0.000
39.1667,3.62,0.0,87.0,0.0000,0.000,0.000
39.3333,3.05,0.0,88.6,0.0000,0.000,0.000
39.5000,2.98,0.0,88.1,0.0000,0.000,0.000
39.6667,3.02,0.0,88.1,0.0000,0.000,0.000
39.8333,2.76,0.0,85.6,0.0000,0.000,0.000
40.0000,2.91,0.0,88.8,0.0000,0.000,0.000
40.1667,2.68,0.0,87.9,0.0000,0.000,0.000
40.3333,2.12,0.0,89.4,0.0000,0.000,0.000
40.5000,2.20,0.0,88.5,0.0000,0.000,0.000
40.6667,1.72,0.0,88.4,0.0000,0.000,0.000
40.8333,1.96,0.0,89.9,0.0000,0.000,0.000
41.0000,2.06,0.0,89.0,0.0000,0.000,0.000
41.1667,2.35,0.0,88.3,0.0000,0.000,0.000
41.3333,2.28,0.0,88.5,0.0000,0.000,0.000
41.5000,2.24,0.0,88.3,0.0000,0.000,0.000
41.6667,2.28,0.0,90.6,0.0000,0.000,0.000
41.8333,1.53,0.0,88.7,0.0000,0.000,0.000
42.0000,2.00,0.0,90.2,0.0000,0.000,0.000
42.1667,1.74,0.0,89.2,0.0000,0.000,0.000
42.3333,1.94,0.0,87.9,0.0000,0.000,0.000
42.5000,2.59,0.0,88.7,0.0000,0.000,0.000
42.6667,2.24,0.0,88.1,0.0000,0.000,0.000
42.8333,2.18,0.0,89.0,0.0000,0.000,0.000
43.0000,2.65,0.0,89.9,0.0000,0.000,0.000
43.1667,2.39,0.0,89.7,0.0000,0.000,0.000
43.3333,2.36,0.0,87.0,0.0000,0.000,0.000
43.5000,1.90,0.0,90.6,0.0000,0.000,0.000
43.6667,2.76,0.0,88.5,0.0000,0.000,0.000
43.8333,3.21,0.0,85.2,0.0000,0.000,0.000
44.0000,3.12,0.0,85.8,0.0000,0.000,0.000
44.1667,3.54,0.0,86.8,0.0000,0.000,0.000
44.3333,3.82,0.0,86.3,0.0000,0.000,0.000
44.5000,3.48,0.0,87.8,0.0000,0.000,0.000
44.6667,3.61,0.0,88.0,0.0000,0.000,0.000
44.8333,4.12,1.2,87.1,0.8087,0.030,0.025
45.0000,4.14,12.4,87.7,0.8658,0.288,0.249
45.1667,4.39,26.9,84.8,0.8830,0.607,0.536
45.3333,5.34,42.4,84.7,0.8973,0.952,0.854
45.5000,5.64,63.3,86.4,0.9025,1.397,1.260
45.6667,6.54,85.2,80.8,0.9102,1.868,1.700
45.8333,7.43,101.2,83.0,0.9139,2.216,2.025
46.0000,8.28,121.6,80.5,0.9164,2.657,2.435
46.1667,9.53,150.2,78.0,0.9179,3.230,2.965
46.3333,9.56,162.0,78.1,0.9206,3.475,3.200
46.5000,10.12,188.6,77.1,0.9251,4.064,3.759
46.6667,11.73,218.1,74.9,0.9268,4.627,4.289
46.8333,12.76,253.3,72.5,0.9318,5.392,5.024
47.0000,13.19,244.8,72.6,0.9262,5.196,4.813
47.1667,14.10,292.2,70.4,0.9293,6.128,5.694
47.3333,15.28,311.0,69.0,0.9250,6.600,6.104
47.5000,15.96,332.0,69.4,0.9272,6.975,6.467
47.6667,15.40,322.6,68.7,0.9247,6.839,6.324
47.8333,16.54,374.9,67.3,0.9300,7.882,7.331
48.0000,17.78,381.5,64.3,0.9320,7.959,7.418
48.1667,18.65,395.1,64.4,0.9292,8.267,7.682
48.3333,19.23,413.9,64.9,0.9256,8.691,8.045
48.5000,19.07,407.3,64.1,0.9294,8.583,7.976
48.6667,21.03,464.5,61.7,0.9232,9.735,8.987
48.8333,21.22,468.3,61.6,0.9276,9.763,9.056
49.0000,22.56,478.3,58.9,0.9246,9.997,9.243
49.1667,23.04,516.9,58.1,0.9259,10.817,10.015
49.3333,22.52,493.8,59.0,0.9268,10.325,9.569
49.5000,24.19,555.4,56.6,0.9255,11.538,10.678
49.6667,24.54,558.9,57.1,0.9261,11.591,10.734
49.8333,24.78,547.2,56.2,0.9242,11.460,10.591
50.0000,26.09,581.7,54.4,0.9230,12.122,11.189
50.1667,25.41,578.1,55.6,0.9244,12.033,11.123
50.3333,24.66,533.4,54.9,0.9248,11.045,10.215
50.5000,26.09,553.9,53.9,0.9223,11.533,10.638
50.6667,25.69,560.0,54.6,0.9219,11.643,10.734
50.8333,26.03,552.5,53.6,0.9236,11.439,10.565
51.0000,26.46,572.6,52.1,0.9233,11.794,10.889
51.1667,26.74,578.3,53.9,0.9227,12.059,11.127
51.3333,25.91,552.3,54.2,0.9213,11.559,10.650
51.5000,25.90,529.7,55.1,0.9207,10.986,10.115
51.6667,27.59,583.3,50.8,0.9197,12.048,11.080
51.8333,26.76,532.4,52.7,0.9165,11.107,10.179
52.0000,26.99,545.6,53.1,0.9225,11.281,10.407
52.1667,26.74,530.1,51.4,0.9170,11.009,10.095
52.3333,26.63,514.6,51.5,0.9176,10.722,9.839
52.5000,26.61,509.7,52.5,0.9172,10.531,9.659
52.6667,26.45,486.5,53.4,0.9160,10.148,9.296
52.8333,25.45,469.2,55.9,0.9153,9.865,9.030
53.0000,25.68,455.7,54.7,0.9194,9.461,8.699
53.1667,24.77,437.9,53.8,0.9188,9.186,8.441
53.3333,24.81,432.8,55.6,0.9166,8.995,8.245
53.5000,23.69,385.6,55.7,0.9169,8.058,7.388
53.6667,22.82,359.1,57.5,0.9134,7.633,6.972
53.8333,22.66,358.0,59.9,0.9165,7.512,6.884
54.0000,22.25,328.8,59.2,0.9167,6.893,6.319
54.1667,21.99,317.4,59.0,0.9181,6.671,6.124
54.3333,21.23,288.0,59.8,0.9117,6.080,5.543
54.5000,20.19,270.1,61.8,0.9149,5.672,5.189
54.6667,20.67,243.7,60.9,0.9115,5.172,4.714
54.8333,19.76,221.9,64.5,0.9115,4.724,4.306
55.0000,18.97,211.5,63.0,0.9091,4.492,4.084
55.1667,18.40,191.3,63.9,0.9107,4.061,3.698
55.3333,17.62,163.4,67.6,0.9067,3.479,3.155
55.5000,16.50,137.7,66.3,0.9061,2.935,2.660
55.6667,16.32,112.4,69.0,0.8993,2.434,2.189
55.8333,14.97,94.6,69.3,0.8975,2.053,1.842
56.0000,14.41,74.8,70.5,0.8933,1.647,1.471
56.1667,13.96,54.0,70.2,0.8851,1.190,1.053
56.3333,13.30,36.5,73.6,0.8802,0.811,0.714
56.5000,13.21,20.8,70.1,0.8671,0.471,0.409
56.6667,12.43,7.4,72.1,0.8351,0.173,0.145
56.8333,12.17,0.0,73.1,0.0000,0.000,0.000
57.0000,12.22,0.0,72.2,0.0000,0.000,0.000
57.1667,12.13,0.0,75.2,0.0000,0.000,0.000
57.3333,11.67,0.0,75.7,0.0000,0.000,0.000
57.5000,11.09,0.0,75.4,0.0000,0.000,0.000
57.6667,11.10,0.0,77.1,0.0000,0.000,0.000
57.8333,10.83,0.0,75.6,0.0000,0.000,0.000
58.0000,10.70,0.0,76.9,0.0000,0.000,0.000
58.1667,10.25,0.0,76.3,0.0000,0.000,0.000
58.3333,10.02,0.0,78.4,0.0000,0.000,0.000
58.5000,10.40,0.0,75.3,0.0000,0.000,0.000
58.6667,9.49,0.0,78.2,0.0000,0.000,0.000
58.8333,9.00,0.0,78.3,0.0000,0.000,0.000
59.0000,9.30,0.0,78.4,0.0000,0.000,0.000
59.1667,8.74,0.0,78.5,0.0000,0.000,0.000
59.3333,9.12,0.0,80.7,0.0000,0.000,0.000
59.5000,8.44,0.0,80.7,0.0000,0.000,0.000
59.6667,7.84,0.0,82.4,0.0000,0.000,0.000
59.8333,7.56,0.0,81.8,0.0000,0.000,0.000
60.0000,7.75,0.0,80.6,0.0000,0.000,0.000
60.1667,7.33,0.0,82.2,0.0000,0.000,0.000
60.3333,7.38,0.0,81.9,0.0000,0.000,0.000
60.5000,6.98,0.0,80.3,0.0000,0.000,0.000
60.6667,6.34,0.0,83.7,0.0000,0.000,0.000
60.8333,6.24,0.0,81.5,0.0000,0.000,0.000
61.0000,6.08,0.0,82.7,0.0000,0.000,0.000
61.1667,5.82,0.0,84.1,0.0000,0.000,0.000
61.3333,5.95,0.0,83.0,0.0000,0.000,0.000
61.5000,5.98,0.0,85.4,0.0000,0.000,0.000
61.6667,5.46,0.0,83.5,0.0000,0.000,0.000
61.8333,4.94,0.0,85.1,0.0000,0.000,0.000
62.0000,4.74,0.0,84.7,0.0000,0.000,0.000
62.1667,4.64,0.0,84.9,0.0000,0.000,0.000
62.3333,4.05,0.0,84.8,0.0000,0.000,0.000
62.5000,4.28,0.0,85.4,0.0000,0.000,0.000
62.6667,4.06,0.0,85.7,0.0000,0.000,0.000
62.8333,3.58,0.0,88.0,0.0000,0.000,0.000
63.0000,3.37,0.0,87.3,0.0000,0.000,0.000
63.1667,3.27,0.0,88.2,0.0000,0.000,0.000
63.3333,3.23,0.0,87.5,0.0000,0.000,0.000
63.5000,2.75,0.0,87.8,0.0000,0.000,0.000
63.6667,2.60,0.0,89.8,0.0000,0.000,0.000
63.8333,2.67,0.0,87.3,0.0000,0.000,0.000
64.0000,2.64,0.0,88.9,0.0000,0.000,0.000
64.1667,2.98,0.0,89.3,0.0000,0.000,0.000
64.3333,2.76,0.0,89.6,0.0000,0.000,0.000
64.5000,2.15,0.0,90.5,0.0000,0.000,0.000
64.6667,1.88,0.0,89.3,0.0000,0.000,0.000
64.8333,2.03,0.0,89.1,0.0000,0.000,0.000
65.0000,2.10,0.0,89.6,0.0000,0.000,0.000
65.1667,2.04,0.0,88.7,0.0000,0.000,0.000
65.3333,1.98,0.0,89.2,0.0000,0.000,0.000
65.5000,1.94,0.0,90.1,0.0000,0.000,0.000
65.6667,1.97,0.0,89.0,0.0000,0.000,0.000
65.8333,1.82,0.0,89.3,0.0000,0.000,0.000
66.0000,2.01,0.0,89.7,0.0000,0.000,0.000
66.1667,1.77,0.0,90.9,0.0000,0.000,0.000
66.3333,2.21,0.0,89.0,0.0000,0.000,0.000
66.5000,2.51,0.0,88.7,0.0000,0.000,0.000
66.6667,2.28,0.0,89.2,0.0000,0.000,0.000
66.8333,2.16,0.0,89.5,0.0000,0.000,0.000
67.0000,2.88,0.0,88.2,0.0000,0.000,0.000
67.1667,2.52,0.0,88.1,0.0000,0.000,0.000
67.3333,2.62,0.0,88.7,0.0000,0.000,0.000
67.5000,2.94,0.0,87.6,0.0000,0.000,0.000
67.6667,2.72,0.0,87.8,0.0000,0.000,0.000
67.8333,2.98,0.0,86.9,0.0000,0.000,0.000
68.0000,3.09,0.0,88.8,0.0000,0.000,0.000
68.1667,2.89,0.0,90.1,0.0000,0.000,0.000
68.3333,3.08,0.0,87.4,0.0000,0.000,0.000
68.5000,3.26,0.0,88.9,0.0000,0.000,0.000
68.6667,3.45,0.0,86.9,0.0000,0.000,0.000
68.8333,3.51,1.2,87.3,0.8061,0.030,0.024
69.0000,4.17,13.2,86.2,0.8670,0.301,0.261
69.1667,4.98,27.8,86.1,0.8834,0.625,0.553
69.3333,5.54,47.3,83.6,0.8952,1.033,0.924
69.5000,5.75,63.1,84.1,0.9010,1.387,1.250
69.6667,6.91,85.9,82.4,0.9112,1.870,1.704
69.8333,7.60,106.6,80.5,0.9098,2.327,2.118
70.0000,8.76,124.9,78.3,0.9162,2.689,2.464
70.1667,9.80,153.4,78.4,0.9148,3.268,2.990
70.3333,10.46,173.8,74.9,0.9187,3.717,3.414
70.5000,10.91,198.1,77.4,0.9246,4.221,3.902
70.6667,12.19,221.4,73.7,0.9232,4.658,4.300
70.8333,12.66,237.9,73.1,0.9289,5.016,4.660
71.0000,12.91,254.3,72.5,0.9275,5.344,4.956
71.1667,13.84,275.9,70.5,0.9266,5.769,5.346
71.3333,14.83,314.2,69.5,0.9253,6.576,6.085
71.5000,15.89,328.9,69.9,0.9275,6.833,6.338
71.6667,16.65,369.0,68.4,0.9243,7.830,7.237
71.8333,17.43,388.0,67.0,0.9244,8.147,7.531
72.0000,17.58,375.3,65.1,0.9243,7.817,7.226
72.1667,19.06,409.0,63.2,0.9288,8.428,7.828
72.3333,19.91,428.1,63.9,0.9282,8.859,8.223
72.5000,20.55,447.5,61.4,0.9245,9.293,8.591
72.6667,21.22,473.4,61.5,0.9280,9.853,9.144
72.8333,22.21,489.0,59.3,0.9255,10.201,9.441
73.0000,23.06,522.8,57.6,0.9239,10.878,10.051
73.1667,22.73,499.3,57.9,0.9195,10.394,9.557
73.3333,22.81,511.0,58.5,0.9247,10.612,9.812
73.5000,23.91,525.6,56.5,0.9202,10.911,10.041
73.6667,24.98,566.3,56.4,0.9235,11.674,10.781
73.8333,24.69,559.6,55.4,0.9216,11.495,10.593
74.0000,25.63,565.0,55.6,0.9171,11.740,10.767
74.1667,26.31,592.7,53.6,0.9177,12.341,11.325
74.3333,25.61,556.6,54.9,0.9171,11.688,10.720
74.5000,26.16,581.4,53.4,0.9205,12.034,11.077
74.6667,27.26,596.5,51.8,0.9150,12.512,11.449
74.8333,27.75,618.2,52.2,0.9179,12.646,11.608
75.0000,27.09,588.3,50.9,0.9192,12.144,11.162
75.1667,27.00,604.5,52.7,0.9177,12.548,11.516
75.3333,28.25,616.8,50.3,0.9195,12.655,11.637
75.5000,27.35,582.1,53.0,0.9181,12.037,11.051
75.6667,26.82,549.2,53.1,0.9192,11.315,10.400
75.8333,27.44,552.8,51.0,0.9200,11.447,10.531
76.0000,26.81,554.0,52.6,0.9187,11.466,10.535
76.1667,26.87,541.0,52.3,0.9156,11.212,10.266
76.3333,26.07,506.8,52.8,0.9156,10.614,9.718
76.5000,26.49,518.1,52.3,0.9193,10.681,9.820
76.6667,26.11,501.6,52.9,0.9167,10.385,9.520
76.8333,25.63,469.9,55.8,0.9135,9.766,8.921
