time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
15.3333,21.98,0.0,47.4,0.0000,0.000,0.000
15.5000,21.86,0.0,47.6,0.0000,0.000,0.000
15.6667,22.20,0.0,47.4,0.0000,0.000,0.000
15.8333,22.12,0.0,47.9,0.0000,0.000,0.000
16.0000,24.90,941.3,47.4,0.9410,19.527,18.374
16.1667,24.71,937.7,47.5,0.9445,19.338,18.265
16.3333,24.81,936.5,47.5,0.9408,19.483,18.329
16.5000,24.77,935.7,46.4,0.9425,19.429,18.311
16.6667,24.66,932.5,46.8,0.9439,19.312,18.230
16.8333,24.48,935.1,48.3,0.9430,19.482,18.371
17.0000,22.00,0.0,47.8,0.0000,0.000,0.000
17.1667,21.93,0.0,47.9,0.0000,0.000,0.000
17.3333,22.09,0.0,46.1,0.0000,0.000,0.000
17.5000,21.98,0.0,47.2,0.0000,0.000,0.000
17.6667,22.28,0.0,48.3,0.0000,0.000,0.000
17.8333,21.90,0.0,49.9,0.0000,0.000,0.000
18.0000,25.02,937.6,49.3,0.9420,19.582,18.447
18.1667,25.24,934.0,48.9,0.9413,19.144,18.020
18.3333,24.86,929.8,48.3,0.9403,19.139,17.997
18.5000,24.66,932.8,48.9,0.9386,19.274,18.090
18.6667,24.75,927.9,46.9,0.9436,19.061,17.987
18.8333,25.05,925.5,47.7,0.9377,19.151,17.959
19.0000,21.68,0.0,47.8,0.0000,0.000,0.000
19.1667,22.19,0.0,47.3,0.0000,0.000,0.000
19.3333,22.05,0.0,48.2,0.0000,0.000,0.000
19.5000,22.34,0.0,47.3,0.0000,0.000,0.000
19.6667,22.38,0.0,48.7,0.0000,0.000,0.000
19.8333,22.22,0.0,47.0,0.0000,0.000,0.000
20.0000,24.95,924.0,47.0,0.9371,19.130,17.926
20.1667,25.13,922.2,45.9,0.9365,19.011,17.805
20.3333,24.76,923.7,47.3,0.9418,19.129,18.014
20.5000,25.13,920.9,47.6,0.9403,19.161,18.018
20.6667,25.48,917.4,47.3,0.9393,18.853,17.708
20.8333,24.81,924.6,46.8,0.9412,19.130,18.006
21.0000,22.28,0.0,47.3,0.0000,0.000,0.000
21.1667,22.23,0.0,47.2,0.0000,0.000,0.000
21.3333,22.47,0.0,45.7,0.0000,0.000,0.000
21.5000,22.71,0.0,46.1,0.0000,0.000,0.000
21.6667,22.54,0.0,46.7,0.0000,0.000,0.000
21.8333,22.71,0.0,43.7,0.0000,0.000,0.000
22.0000,25.33,910.1,45.3,0.9377,18.806,17.635
22.1667,25.60,913.0,43.7,0.9380,18.941,17.766
22.3333,25.23,914.5,45.1,0.9381,18.957,17.784
22.5000,25.65,913.3,44.3,0.9387,18.802,17.649
22.6667,25.23,915.3,43.1,0.9360,18.901,17.692
22.8333,25.67,908.7,43.9,0.9359,19.044,17.824
23.0000,22.96,0.0,43.4,0.0000,0.000,0.000
23.1667,22.81,0.0,43.6,0.0000,0.000,0.000
23.3333,22.78,0.0,42.7,0.0000,0.000,0.000
23.5000,23.41,0.0,41.9,0.0000,0.000,0.000
23.6667,23.00,0.0,42.8,0.0000,0.000,0.000
23.8333,22.75,0.0,43.0,0.0000,0.000,0.000
24.0000,25.74,905.0,42.0,0.9364,18.594,17.412
24.1667,25.83,904.9,42.3,0.9358,18.654,17.457
24.3333,25.89,900.3,41.1,0.9368,18.526,17.356
24.5000,25.82,902.2,42.4,0.9408,18.565,17.466
24.6667,25.79,907.4,42.6,0.9378,18.595,17.439
24.8333,25.81,900.2,41.2,0.9390,18.527,17.396
25.0000,22.90,0.0,40.9,0.0000,0.000,0.000
25.1667,23.21,0.0,40.2,0.0000,0.000,0.000
25.3333,23.50,0.0,41.9,0.0000,0.000,0.000
25.5000,23.05,0.0,39.9,0.0000,0.000,0.000
25.6667,23.26,0.0,39.9,0.0000,0.000,0.000
25.8333,23.46,0.0,40.1,0.0000,0.000,0.000
26.0000,26.15,896.6,38.6,0.9343,18.534,17.316
26.1667,26.01,896.3,39.0,0.9338,18.432,17.213
26.3333,26.24,895.2,40.5,0.9320,18.706,17.434
26.5000,26.37,885.2,37.8,0.9334,18.086,16.882
26.6667,26.24,892.6,38.4,0.9339,18.460,17.239
26.8333,26.78,887.8,38.3,0.9334,18.197,16.985
27.0000,23.72,0.0,38.5,0.0000,0.000,0.000
27.1667,23.65,0.0,37.1,0.0000,0.000,0.000
27.3333,24.03,0.0,38.3,0.0000,0.000,0.000
27.5000,24.16,0.0,38.0,0.0000,0.000,0.000
27.6667,23.97,0.0,38.6,0.0000,0.000,0.000
27.8333,23.95,0.0,37.4,0.0000,0.000,0.000
28.0000,26.38,889.0,35.7,0.9366,18.186,17.033
28.1667,26.42,886.9,36.9,0.9313,18.422,17.156
28.3333,26.73,881.9,37.1,0.9357,18.172,17.003
28.5000,26.53,878.3,35.4,0.9345,18.152,16.963
28.6667,26.57,882.6,36.2,0.9316,18.332,17.078
28.8333,26.32,879.5,35.7,0.9364,18.044,16.896
29.0000,23.67,0.0,35.1,0.0000,0.000,0.000
29.1667,23.89,0.0,38.4,0.0000,0.000,0.000
29.3333,24.17,0.0,35.9,0.0000,0.000,0.000
29.5000,23.78,0.0,36.8,0.0000,0.000,0.000
29.6667,24.27,0.0,36.8,0.0000,0.000,0.000
29.8333,23.89,0.0,36.5,0.0000,0.000,0.000
30.0000,26.72,877.8,36.3,0.9338,18.045,16.850
30.1667,26.43,878.3,38.3,0.9335,18.074,16.872
30.3333,26.60,875.1,37.0,0.9315,18.002,16.768
30.5000,26.58,874.6,36.7,0.9333,17.946,16.748
30.6667,26.26,872.4,34.9,0.9350,18.202,17.018
30.8333,26.59,873.0,35.4,0.9338,17.913,16.728
31.0000,23.76,0.0,36.8,0.0000,0.000,0.000
31.1667,24.35,0.0,36.1,0.0000,0.000,0.000
31.3333,23.58,0.0,36.9,0.0000,0.000,0.000
31.5000,23.79,0.0,35.3,0.0000,0.000,0.000
31.6667,23.92,0.0,36.7,0.0000,0.000,0.000
31.8333,23.88,0.0,37.4,0.0000,0.000,0.000
32.0000,26.51,864.2,36.7,0.9320,17.877,16.662
32.1667,26.55,868.0,35.7,0.9313,17.864,16.637
32.3333,26.68,863.1,35.2,0.9309,17.803,16.573
32.5000,26.46,867.4,36.9,0.9303,17.974,16.721
32.6667,26.22,867.9,36.1,0.9355,17.695,16.553
32.8333,26.28,864.1,35.5,0.9301,17.710,16.472
33.0000,23.75,0.0,35.9,0.0000,0.000,0.000
33.1667,23.74,0.0,37.2,0.0000,0.000,0.000
33.3333,23.61,0.0,37.6,0.0000,0.000,0.000
33.5000,23.49,0.0,37.4,0.0000,0.000,0.000
33.6667,23.53,0.0,39.1,0.0000,0.000,0.000
33.8333,23.48,0.0,38.5,0.0000,0.000,0.000
34.0000,25.96,865.8,39.6,0.9322,17.886,16.673
34.1667,25.86,865.1,38.6,0.9321,17.736,16.532
34.3333,25.79,862.8,38.6,0.9345,17.778,16.614
34.5000,25.88,866.9,37.3,0.9296,17.920,16.659
34.6667,26.27,863.6,38.5,0.9309,17.653,16.433
34.8333,25.89,864.2,39.8,0.9335,17.761,16.580
35.0000,23.17,0.0,39.3,0.0000,0.000,0.000
35.1667,23.20,0.0,40.4,0.0000,0.000,0.000
35.3333,22.78,0.0,39.2,0.0000,0.000,0.000
35.5000,23.01,0.0,39.4,0.0000,0.000,0.000
35.6667,23.30,0.0,40.0,0.0000,0.000,0.000
35.8333,23.03,0.0,40.1,0.0000,0.000,0.000
36.0000,25.52,858.4,41.6,0.9337,17.619,16.451
36.1667,25.31,859.0,41.1,0.9370,17.626,16.516
36.3333,25.55,864.0,40.7,0.9340,17.836,16.658
36.5000,25.21,857.5,40.0,0.9317,17.799,16.584
36.6667,25.35,858.5,40.7,0.9352,17.534,16.397
36.8333,24.89,865.1,41.4,0.9349,17.778,16.620
37.0000,22.90,0.0,40.0,0.0000,0.000,0.000
37.1667,22.54,0.0,41.0,0.0000,0.000,0.000
37.3333,22.60,0.0,41.4,0.0000,0.000,0.000
37.5000,22.21,0.0,41.5,0.0000,0.000,0.000
37.6667,22.80,0.0,40.8,0.0000,0.000,0.000
37.8333,22.52,0.0,41.4,0.0000,0.000,0.000
38.0000,25.01,861.1,41.5,0.9304,17.837,16.596
38.1667,25.23,857.8,41.2,0.9319,17.664,16.461
38.3333,24.67,861.0,42.0,0.9362,17.549,16.430
38.5000,24.94,859.8,42.9,0.9353,17.562,16.425
38.6667,24.78,863.9,43.8,0.9322,17.876,16.665
38.8333,25.32,857.0,43.1,0.9365,17.570,16.455
39.0000,22.37,0.0,42.7,0.0000,0.000,0.000
39.1667,22.29,0.0,43.4,0.0000,0.000,0.000
39.3333,21.66,0.0,43.0,0.0000,0.000,0.000
39.5000,21.94,0.0,43.6,0.0000,0.000,0.000
39.6667,21.92,0.0,42.3,0.0000,0.000,0.000
39.8333,21.91,0.0,42.3,0.0000,0.000,0.000
40.0000,24.97,864.0,42.8,0.9343,17.695,16.532
40.1667,24.62,860.1,42.8,0.9319,17.605,16.406
40.3333,25.00,861.7,43.0,0.9346,17.634,16.480
40.5000,24.73,865.3,42.8,0.9325,17.804,16.602
40.6667,24.72,871.0,44.7,0.9359,17.789,16.649
40.8333,24.71,864.8,42.8,0.9363,17.691,16.565
41.0000,21.72,0.0,43.2,0.0000,0.000,0.000
41.1667,22.04,0.0,44.3,0.0000,0.000,0.000
41.3333,22.10,0.0,43.7,0.0000,0.000,0.000
41.5000,22.14,0.0,43.3,0.0000,0.000,0.000
41.6667,22.14,0.0,42.3,0.0000,0.000,0.000
41.8333,22.21,0.0,43.4,0.0000,0.000,0.000
42.0000,24.34,867.9,42.4,0.9339,17.811,16.634
42.1667,24.80,863.6,42.2,0.9321,17.712,16.510
42.3333,24.87,862.4,42.2,0.9324,17.575,16.387
42.5000,24.48,867.5,44.0,0.9351,17.798,16.642
42.6667,24.77,868.7,42.7,0.9355,17.875,16.722
42.8333,24.58,871.7,43.2,0.9319,17.830,16.616
43.0000,22.01,0.0,43.2,0.0000,0.000,0.000
43.1667,22.45,0.0,44.3,0.0000,0.000,0.000
43.3333,22.13,0.0,42.2,0.0000,0.000,0.000
43.5000,22.23,0.0,42.3,0.0000,0.000,0.000
43.6667,21.71,0.0,43.0,0.0000,0.000,0.000
43.8333,22.48,0.0,42.9,0.0000,0.000,0.000
44.0000,24.38,868.9,42.0,0.9361,17.807,16.669
44.1667,24.56,874.0,42.1,0.9343,17.573,16.418
44.3333,24.97,874.5,41.8,0.9338,17.950,16.762
44.5000,24.51,874.2,40.5,0.9344,18.023,16.840
44.6667,24.77,878.1,40.5,0.9334,17.952,16.756
44.8333,25.10,877.7,40.5,0.9353,17.960,16.797
45.0000,22.56,0.0,41.4,0.0000,0.000,0.000
45.1667,22.20,0.0,38.4,0.0000,0.000,0.000
45.3333,22.82,0.0,41.5,0.0000,0.000,0.000
45.5000,21.96,0.0,40.4,0.0000,0.000,0.000
45.6667,22.35,0.0,40.8,0.0000,0.000,0.000
45.8333,22.52,0.0,38.7,0.0000,0.000,0.000
46.0000,25.51,885.1,39.3,0.9330,18.069,16.858
46.1667,25.14,874.0,40.1,0.9353,17.978,16.814
46.3333,25.36,883.8,39.6,0.9333,18.107,16.900
46.5000,25.47,880.2,38.9,0.9326,17.841,16.638
46.6667,25.21,886.6,39.0,0.9368,18.026,16.887
46.8333,25.28,885.3,39.8,0.9330,18.152,16.936
47.0000,22.95,0.0,38.9,0.0000,0.000,0.000
47.1667,22.77,0.0,39.2,0.0000,0.000,0.000
47.3333,22.76,0.0,38.1,0.0000,0.000,0.000
47.5000,23.24,0.0,37.4,0.0000,0.000,0.000
47.6667,22.80,0.0,38.3,0.0000,0.000,0.000
47.8333,22.89,0.0,37.3,0.0000,0.000,0.000
48.0000,25.78,884.6,37.8,0.9330,18.165,16.948
48.1667,25.75,891.2,37.8,0.9302,18.078,16.816
48.3333,26.00,890.4,35.6,0.9319,17.986,16.761
48.5000,25.81,892.8,36.9,0.9324,18.062,16.841
48.6667,26.14,893.8,36.5,0.9320,18.192,16.955
48.8333,25.66,898.4,36.7,0.9326,18.425,17.183
49.0000,23.40,0.0,35.5,0.0000,0.000,0.000
49.1667,23.47,0.0,36.8,0.0000,0.000,0.000
49.3333,23.51,0.0,34.0,0.0000,0.000,0.000
49.5000,23.22,0.0,34.6,0.0000,0.000,0.000
49.6667,23.30,0.0,35.2,0.0000,0.000,0.000
49.8333,23.44,0.0,33.3,0.0000,0.000,0.000
50.0000,25.92,898.5,34.6,0.9331,18.302,17.078
50.1667,26.41,904.5,33.8,0.9288,18.528,17.208
50.3333,26.30,902.9,33.4,0.9337,18.587,17.354
50.5000,26.41,897.7,34.6,0.9321,18.258,17.018
50.6667,26.32,905.3,32.9,0.9284,18.381,17.065
50.8333,26.43,902.2,33.8,0.9309,18.452,17.177
51.0000,23.83,0.0,33.9,0.0000,0.000,0.000
51.1667,23.80,0.0,33.0,0.0000,0.000,0.000
51.3333,23.84,0.0,32.6,0.0000,0.000,0.000
51.5000,23.87,0.0,32.4,0.0000,0.000,0.000
51.6667,23.72,0.0,32.9,0.0000,0.000,0.000
51.8333,23.95,0.0,31.7,0.0000,0.000,0.000
52.0000,26.44,912.5,31.8,0.9327,18.729,17.469
52.1667,26.48,904.1,32.4,0.9333,18.528,17.293
52.3333,26.61,910.8,32.0,0.9316,18.695,17.416
52.5000,26.46,918.5,32.3,0.9313,18.741,17.454
52.6667,26.42,914.9,34.1,0.9320,18.633,17.365
52.8333,26.51,911.3,32.2,0.9308,18.557,17.273
53.0000,24.04,0.0,32.9,0.0000,0.000,0.000
53.1667,24.31,0.0,31.7,0.0000,0.000,0.000
53.3333,23.71,0.0,30.7,0.0000,0.000,0.000
53.5000,24.34,0.0,31.1,0.0000,0.000,0.000
53.6667,24.17,0.0,32.8,0.0000,0.000,0.000
53.8333,24.13,0.0,32.3,0.0000,0.000,0.000
54.0000,26.51,922.1,30.7,0.9339,18.710,17.473
54.1667,26.56,920.0,31.4,0.9334,18.785,17.533
54.3333,26.64,918.3,32.8,0.9298,18.889,17.563
54.5000,26.75,915.5,30.8,0.9297,18.470,17.172
54.6667,26.33,924.1,33.1,0.9313,18.892,17.594
54.8333,27.04,926.8,33.4,0.9333,19.013,17.745
55.0000,23.98,0.0,32.2,0.0000,0.000,0.000
55.1667,23.68,0.0,31.3,0.0000,0.000,0.000
55.3333,23.93,0.0,33.1,0.0000,0.000,0.000
55.5000,23.65,0.0,32.4,0.0000,0.000,0.000
55.6667,23.82,0.0,30.8,0.0000,0.000,0.000
55.8333,23.59,0.0,32.7,0.0000,0.000,0.000
56.0000,26.70,924.9,33.6,0.9330,18.782,17.523
56.1667,26.57,929.2,34.5,0.9313,18.901,17.603
56.3333,26.82,927.7,33.2,0.9335,18.747,17.501
56.5000,26.59,934.6,33.4,0.9289,19.227,17.860
56.6667,26.31,927.8,34.0,0.9336,18.778,17.531
56.8333,26.28,926.0,34.2,0.9336,18.846,17.596
57.0000,23.52,0.0,34.4,0.0000,0.000,0.000
57.1667,23.66,0.0,33.9,0.0000,0.000,0.000
57.3333,23.46,0.0,34.2,0.0000,0.000,0.000
57.5000,23.75,0.0,34.0,0.0000,0.000,0.000
57.6667,23.74,0.0,35.7,0.0000,0.000,0.000
57.8333,23.51,0.0,34.9,0.0000,0.000,0.000
58.0000,26.59,933.3,35.7,0.9329,18.906,17.638
58.1667,25.98,931.8,36.2,0.9331,18.836,17.576
58.3333,26.12,937.1,34.6,0.9325,19.063,17.775
58.5000,26.31,933.8,36.3,0.9262,19.178,17.762
58.6667,26.32,930.8,36.5,0.9302,18.943,17.621
58.8333,26.69,941.3,36.4,0.9280,19.122,17.745
59.0000,23.38,0.0,35.4,0.0000,0.000,0.000
59.1667,23.29,0.0,35.8,0.0000,0.000,0.000
59.3333,23.07,0.0,38.0,0.0000,0.000,0.000
59.5000,23.47,0.0,38.0,0.0000,0.000,0.000
59.6667,22.99,0.0,38.5,0.0000,0.000,0.000
59.8333,22.55,0.0,37.3,0.0000,0.000,0.000
60.0000,25.60,940.4,38.1,0.9312,19.102,17.788
60.1667,25.57,940.5,37.0,0.9310,19.119,17.800
60.3333,25.70,940.3,36.4,0.9328,18.983,17.707
60.5000,25.75,937.4,38.6,0.9320,18.988,17.698
60.6667,25.49,943.6,39.5,0.9320,19.134,17.833
60.8333,25.72,937.0,38.7,0.9342,18.985,17.735
61.0000,22.54,0.0,39.9,0.0000,0.000,0.000
61.1667,22.59,0.0,40.3,0.0000,0.000,0.000
61.3333,22.61,0.0,40.7,0.0000,0.000,0.000
61.5000,22.53,0.0,40.2,0.0000,0.000,0.000
61.6667,22.26,0.0,40.7,0.0000,0.000,0.000
61.8333,22.57,0.0,41.2,0.0000,0.000,0.000
62.0000,25.50,937.9,41.5,0.9330,19.165,17.881
62.1667,25.32,937.6,39.2,0.9312,18.993,17.686
62.3333,25.49,941.6,41.8,0.9322,19.123,17.827
62.5000,25.37,942.1,42.5,0.9316,18.989,17.690
62.6667,25.21,941.6,40.3,0.9335,19.102,17.831
62.8333,25.13,935.8,40.6,0.9363,19.097,17.881
63.0000,22.22,0.0,42.7,0.0000,0.000,0.000
63.1667,22.20,0.0,43.1,0.0000,0.000,0.000
63.3333,22.17,0.0,43.1,0.0000,0.000,0.000
63.5000,22.31,0.0,42.3,0.0000,0.000,0.000
63.6667,21.83,0.0,42.9,0.0000,0.000,0.000
63.8333,22.14,0.0,43.0,0.0000,0.000,0.000
64.0000,24.88,940.7,43.3,0.9342,19.019,17.767
64.1667,24.62,935.1,43.6,0.9314,18.990,17.688
64.3333,25.37,942.3,43.4,0.9379,19.048,17.865
64.5000,24.98,938.7,43.3,0.9311,19.226,17.900
64.6667,24.95,945.9,44.3,0.9325,19.205,17.909
64.8333,24.90,937.9,43.6,0.9352,18.934,17.708
65.0000,22.05,0.0,43.8,0.0000,0.000,0.000
65.1667,21.84,0.0,42.7,0.0000,0.000,0.000
65.3333,21.78,0.0,43.1,0.0000,0.000,0.000
65.5000,21.79,0.0,45.0,0.0000,0.000,0.000
65.6667,21.97,0.0,43.1,0.0000,0.000,0.000
65.8333,21.93,0.0,44.0,0.0000,0.000,0.000
66.0000,25.20,937.4,45.1,0.9319,18.975,17.682
66.1667,24.61,936.4,44.1,0.9348,18.868,17.638
66.3333,25.08,939.8,42.3,0.9326,19.223,17.928
66.5000,24.88,933.9,42.8,0.9343,18.844,17.606
66.6667,24.71,931.4,44.5,0.9311,18.785,17.490
66.8333,24.55,933.8,44.0,0.9334,18.748,17.500
67.0000,22.20,0.0,44.9,0.0000,0.000,0.000
67.1667,21.89,0.0,44.0,0.0000,0.000,0.000
67.3333,21.90,0.0,43.7,0.0000,0.000,0.000
67.5000,22.21,0.0,44.4,0.0000,0.000,0.000
67.6667,22.18,0.0,44.5,0.0000,0.000,0.000
67.8333,22.15,0.0,42.9,0.0000,0.000,0.000
68.0000,24.72,928.4,43.0,0.9360,18.872,17.664
68.1667,24.98,926.7,42.5,0.9299,18.891,17.568
68.3333,25.05,930.4,42.7,0.9330,18.909,17.642
68.5000,25.08,929.3,43.7,0.9320,18.947,17.658
68.6667,25.32,930.1,44.1,0.9313,18.950,17.649
68.8333,25.30,930.8,44.4,0.9340,18.997,17.743
69.0000,22.57,0.0,43.1,0.0000,0.000,0.000
69.1667,22.61,0.0,43.6,0.0000,0.000,0.000
69.3333,22.50,0.0,42.2,0.0000,0.000,0.000
69.5000,22.32,0.0,42.5,0.0000,0.000,0.000
69.6667,22.73,0.0,42.8,0.0000,0.000,0.000
69.8333,22.33,0.0,44.0,0.0000,0.000,0.000
70.0000,25.35,926.1,41.7,0.9289,18.636,17.312
70.1667,25.50,921.4,40.9,0.9335,18.618,17.381
70.3333,25.36,921.9,42.7,0.9341,18.621,17.394
70.5000,25.65,916.4,41.1,0.9317,18.650,17.376
70.6667,25.46,920.5,41.4,0.9305,18.835,17.526
70.8333,25.31,922.5,42.0,0.9357,18.618,17.421
71.0000,23.01,0.0,40.4,0.0000,0.000,0.000
71.1667,22.60,0.0,41.0,0.0000,0.000,0.000
71.3333,22.80,0.0,40.9,0.0000,0.000,0.000
71.5000,23.00,0.0,39.7,0.0000,0.000,0.000
71.6667,23.02,0.0,40.2,0.0000,0.000,0.000
71.8333,22.81,0.0,41.5,0.0000,0.000,0.000
72.0000,25.58,915.7,41.0,0.9298,18.496,17.199
72.1667,26.05,911.1,39.4,0.9307,18.416,17.141
72.3333,25.88,908.1,39.8,0.9305,18.344,17.068
72.5000,25.94,912.3,40.3,0.9342,18.396,17.186
72.6667,25.56,912.2,39.8,0.9302,18.510,17.217
72.8333,25.96,908.7,38.5,0.9246,18.471,17.079
73.0000,23.24,0.0,38.0,0.0000,0.000,0.000
73.1667,23.52,0.0,40.6,0.0000,0.000,0.000
73.3333,23.15,0.0,39.1,0.0000,0.000,0.000
73.5000,23.21,0.0,37.3,0.0000,0.000,0.000
73.6667,23.47,0.0,38.5,0.0000,0.000,0.000
73.8333,23.44,0.0,39.0,0.0000,0.000,0.000
74.0000,26.17,909.7,38.4,0.9300,18.444,17.153
74.1667,26.41,908.6,38.5,0.9296,18.380,17.085
74.3333,26.34,908.6,38.0,0.9288,18.458,17.143
74.5000,26.79,906.0,38.9,0.9302,18.282,17.006
74.6667,26.49,898.5,38.5,0.9287,18.205,16.906
74.8333,26.29,899.3,39.3,0.9273,18.220,16.896
75.0000,23.76,0.0,38.3,0.0000,0.000,0.000
75.1667,23.55,0.0,38.2,0.0000,0.000,0.000
75.3333,23.53,0.0,36.9,0.0000,0.000,0.000
75.5000,23.58,0.0,38.4,0.0000,0.000,0.000
75.6667,23.75,0.0,36.9,0.0000,0.000,0.000
75.8333,24.02,0.0,38.7,0.0000,0.000,0.000
76.0000,26.77,894.5,38.2,0.9254,18.310,16.944
76.1667,26.58,900.0,36.1,0.9274,18.266,16.940
76.3333,26.63,891.2,36.6,0.9256,18.232,16.875
76.5000,26.81,893.3,37.2,0.9300,18.074,16.808
76.6667,26.88,892.8,37.0,0.9308,17.903,16.665
76.8333,26.70,889.7,36.1,0.9254,18.038,16.693
