time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
13.8333,22.68,0.0,45.6,0.0000,0.000,0.000
14.0000,25.26,933.2,45.6,0.9393,19.432,18.253
14.1667,25.37,936.2,45.2,0.9419,19.321,18.198
14.3333,25.32,935.8,46.9,0.9456,19.194,18.150
14.5000,25.52,939.3,45.0,0.9395,19.380,18.208
14.6667,25.11,935.4,46.2,0.9438,19.212,18.133
14.8333,25.39,938.2,47.4,0.9421,19.404,18.281
15.0000,22.02,0.0,45.7,0.0000,0.000,0.000
15.1667,22.12,0.0,47.4,0.0000,0.000,0.000
15.3333,22.10,0.0,48.1,0.0000,0.000,0.000
15.5000,21.95,0.0,46.8,0.0000,0.000,0.000
15.6667,22.18,0.0,46.2,0.0000,0.000,0.000
15.8333,22.09,0.0,47.3,0.0000,0.000,0.000
16.0000,25.05,937.0,47.6,0.9412,19.402,18.261
16.1667,25.09,933.9,47.1,0.9401,19.324,18.165
16.3333,24.92,934.8,48.9,0.9406,19.335,18.186
16.5000,24.70,930.7,49.2,0.9413,19.330,18.196
16.6667,25.15,933.3,48.3,0.9390,19.423,18.239
16.8333,25.15,936.3,47.9,0.9430,19.442,18.334
17.0000,22.05,0.0,47.9,0.0000,0.000,0.000
17.1667,22.01,0.0,48.3,0.0000,0.000,0.000
17.3333,22.13,0.0,47.5,0.0000,0.000,0.000
17.5000,21.93,0.0,48.3,0.0000,0.000,0.000
17.6667,21.97,0.0,47.9,0.0000,0.000,0.000
17.8333,22.24,0.0,47.4,0.0000,0.000,0.000
18.0000,24.60,937.5,48.1,0.9434,19.401,18.302
18.1667,24.28,931.7,47.8,0.9392,19.412,18.232
18.3333,24.81,934.6,48.7,0.9417,19.445,18.312
18.5000,24.84,931.4,48.6,0.9439,19.310,18.228
18.6667,24.67,932.4,48.4,0.9442,19.260,18.186
18.8333,24.36,926.2,46.9,0.9437,19.059,17.985
19.0000,21.89,0.0,48.9,0.0000,0.000,0.000
19.1667,22.06,0.0,47.2,0.0000,0.000,0.000
19.3333,21.59,0.0,47.9,0.0000,0.000,0.000
19.5000,21.80,0.0,47.9,0.0000,0.000,0.000
19.6667,21.93,0.0,46.5,0.0000,0.000,0.000
19.8333,21.92,0.0,48.6,0.0000,0.000,0.000
20.0000,24.66,923.5,48.1,0.9385,18.998,17.829
20.1667,24.68,919.8,46.6,0.9417,18.817,17.719
20.3333,25.12,925.6,46.4,0.9389,19.196,18.024
20.5000,24.76,928.2,46.1,0.9424,19.294,18.183
20.6667,25.05,922.7,46.9,0.9423,19.019,17.922
20.8333,25.27,928.2,47.4,0.9420,19.168,18.056
21.0000,22.47,0.0,46.7,0.0000,0.000,0.000
21.1667,22.29,0.0,47.1,0.0000,0.000,0.000
21.3333,22.13,0.0,44.6,0.0000,0.000,0.000
21.5000,22.42,0.0,45.2,0.0000,0.000,0.000
21.6667,22.43,0.0,45.7,0.0000,0.000,0.000
21.8333,22.40,0.0,45.3,0.0000,0.000,0.000
22.0000,25.06,912.6,44.9,0.9410,18.852,17.740
22.1667,25.39,908.5,44.3,0.9401,18.793,17.667
22.3333,25.32,914.3,44.9,0.9398,18.795,17.664
22.5000,25.34,915.8,44.6,0.9354,19.054,17.824
22.6667,25.49,907.7,43.9,0.9364,18.629,17.444
22.8333,25.64,908.1,44.0,0.9358,18.929,17.714
23.0000,22.98,0.0,44.4,0.0000,0.000,0.000
23.1667,22.28,0.0,44.2,0.0000,0.000,0.000
23.3333,23.14,0.0,42.9,0.0000,0.000,0.000
23.5000,23.00,0.0,42.3,0.0000,0.000,0.000
23.6667,23.13,0.0,42.3,0.0000,0.000,0.000
23.8333,22.96,0.0,42.2,0.0000,0.000,0.000
24.0000,25.82,903.2,41.3,0.9322,18.783,17.510
24.1667,25.85,905.0,41.2,0.9353,18.775,17.560
24.3333,26.06,898.0,40.8,0.9384,18.412,17.278
24.5000,25.94,900.2,43.3,0.9358,18.584,17.391
24.6667,25.84,898.5,41.1,0.9350,18.631,17.420
24.8333,26.15,902.1,41.7,0.9375,18.585,17.423
25.0000,23.43,0.0,40.7,0.0000,0.000,0.000
25.1667,23.75,0.0,42.4,0.0000,0.000,0.000
25.3333,23.35,0.0,41.0,0.0000,0.000,0.000
25.5000,23.07,0.0,41.1,0.0000,0.000,0.000
25.6667,23.61,0.0,40.3,0.0000,0.000,0.000
25.8333,23.47,0.0,38.3,0.0000,0.000,0.000
26.0000,26.51,891.8,40.9,0.9366,18.446,17.277
26.1667,26.10,899.6,40.3,0.9355,18.529,17.333
26.3333,26.52,895.1,38.3,0.9327,18.409,17.171
26.5000,26.37,894.6,40.6,0.9330,18.445,17.209
26.6667,26.18,889.4,38.9,0.9331,18.390,17.161
26.8333,26.57,893.0,37.1,0.9373,18.200,17.058
27.0000,23.58,0.0,38.3,0.0000,0.000,0.000
27.1667,23.67,0.0,36.2,0.0000,0.000,0.000
27.3333,23.62,0.0,38.7,0.0000,0.000,0.000
27.5000,23.69,0.0,38.1,0.0000,0.000,0.000
27.6667,23.71,0.0,37.3,0.0000,0.000,0.000
27.8333,23.61,0.0,37.3,0.0000,0.000,0.000
28.0000,26.67,883.4,38.3,0.9328,18.308,17.079
28.1667,26.82,878.5,37.4,0.9330,18.297,17.072
28.3333,26.65,881.2,36.5,0.9326,18.167,16.941
28.5000,26.79,883.9,37.1,0.9345,18.064,16.881
28.6667,26.46,879.5,36.8,0.9330,18.155,16.939
28.8333,26.67,883.8,35.4,0.9337,18.204,16.997
29.0000,23.84,0.0,37.6,0.0000,0.000,0.000
29.1667,24.26,0.0,36.0,0.0000,0.000,0.000
29.3333,23.87,0.0,36.3,0.0000,0.000,0.000
29.5000,24.01,0.0,36.8,0.0000,0.000,0.000
29.6667,23.98,0.0,35.9,0.0000,0.000,0.000
29.8333,23.92,0.0,36.3,0.0000,0.000,0.000
30.0000,26.50,876.9,35.9,0.9349,17.978,16.807
30.1667,26.72,881.6,35.4,0.9322,18.176,16.943
30.3333,26.70,870.4,36.5,0.9364,17.916,16.776
30.5000,26.18,870.6,35.2,0.9298,17.986,16.723
30.6667,26.25,874.7,37.9,0.9354,18.001,16.837
30.8333,26.30,875.6,35.9,0.9388,17.905,16.810
31.0000,24.05,0.0,37.3,0.0000,0.000,0.000
31.1667,23.82,0.0,36.6,0.0000,0.000,0.000
31.3333,24.02,0.0,35.6,0.0000,0.000,0.000
31.5000,23.69,0.0,38.6,0.0000,0.000,0.000
31.6667,23.98,0.0,35.2,0.0000,0.000,0.000
31.8333,23.67,0.0,36.4,0.0000,0.000,0.000
32.0000,26.55,868.5,35.4,0.9297,17.766,16.518
32.1667,26.24,863.9,38.0,0.9357,17.747,16.605
32.3333,26.23,866.2,37.5,0.9373,17.885,16.763
32.5000,26.47,865.7,37.1,0.9362,17.836,16.698
32.6667,26.19,868.7,36.6,0.9387,17.701,16.617
32.8333,26.40,862.9,36.8,0.9329,17.673,16.487
33.0000,23.66,0.0,36.3,0.0000,0.000,0.000
33.1667,23.60,0.0,37.9,0.0000,0.000,0.000
33.3333,24.06,0.0,38.2,0.0000,0.000,0.000
33.5000,23.82,0.0,37.4,0.0000,0.000,0.000
33.6667,23.61,0.0,38.6,0.0000,0.000,0.000
33.8333,23.59,0.0,38.5,0.0000,0.000,0.000
34.0000,26.19,865.7,38.9,0.9321,17.900,16.684
34.1667,25.71,868.6,37.7,0.9370,17.822,16.699
34.3333,25.76,862.1,37.5,0.9316,17.687,16.477
34.5000,25.90,862.2,38.7,0.9327,17.552,16.370
34.6667,26.15,862.7,38.3,0.9343,17.635,16.477
34.8333,25.82,864.6,39.0,0.9336,17.673,16.500
35.0000,23.16,0.0,38.4,0.0000,0.000,0.000
35.1667,23.19,0.0,39.1,0.0000,0.000,0.000
35.3333,23.03,0.0,39.9,0.0000,0.000,0.000
35.5000,23.17,0.0,41.2,0.0000,0.000,0.000
35.6667,22.89,0.0,39.8,0.0000,0.000,0.000
35.8333,23.08,0.0,40.5,0.0000,0.000,0.000
36.0000,25.14,864.4,40.4,0.9315,17.845,16.624
36.1667,25.55,858.2,41.3,0.9316,17.507,16.310
36.3333,25.06,856.6,40.4,0.9349,17.487,16.350
36.5000,24.82,860.7,41.2,0.9349,17.679,16.527
36.6667,25.00,857.1,40.8,0.9364,17.555,16.438
36.8333,25.45,853.0,40.4,0.9326,17.619,16.431
37.0000,22.60,0.0,43.0,0.0000,0.000,0.000
37.1667,22.37,0.0,41.4,0.0000,0.000,0.000
37.3333,22.72,0.0,42.3,0.0000,0.000,0.000
37.5000,22.56,0.0,40.2,0.0000,0.000,0.000
37.6667,22.42,0.0,41.4,0.0000,0.000,0.000
37.8333,22.45,0.0,43.2,0.0000,0.000,0.000
38.0000,24.97,858.8,40.9,0.9363,17.582,16.462
38.1667,25.05,857.1,42.4,0.9332,17.621,16.444
38.3333,25.05,854.2,43.1,0.9338,17.531,16.369
38.5000,24.93,859.0,42.1,0.9370,17.732,16.614
38.6667,25.12,863.1,42.8,0.9330,17.732,16.543
38.8333,25.22,864.4,43.7,0.9345,17.773,16.609
39.0000,21.80,0.0,42.1,0.0000,0.000,0.000
39.1667,22.10,0.0,42.2,0.0000,0.000,0.000
39.3333,22.52,0.0,42.4,0.0000,0.000,0.000
39.5000,22.11,0.0,42.0,0.0000,0.000,0.000
39.6667,22.13,0.0,43.0,0.0000,0.000,0.000
39.8333,22.13,0.0,44.4,0.0000,0.000,0.000
40.0000,24.52,860.5,42.8,0.9364,17.616,16.495
40.1667,24.41,860.1,42.6,0.9371,17.738,16.623
40.3333,24.49,862.2,43.7,0.9332,17.737,16.551
40.5000,24.95,860.2,43.2,0.9342,17.699,16.535
40.6667,24.45,863.0,44.2,0.9325,17.692,16.497
40.8333,24.46,864.2,43.7,0.9322,17.822,16.614
41.0000,21.91,0.0,43.0,0.0000,0.000,0.000
41.1667,21.69,0.0,45.0,0.0000,0.000,0.000
41.3333,22.04,0.0,44.6,0.0000,0.000,0.000
41.5000,21.87,0.0,43.8,0.0000,0.000,0.000
41.6667,21.75,0.0,43.0,0.0000,0.000,0.000
41.8333,22.37,0.0,43.5,0.0000,0.000,0.000
42.0000,25.02,865.3,44.5,0.9295,17.936,16.671
42.1667,24.76,867.5,43.5,0.9334,17.764,16.581
42.3333,24.62,865.0,41.5,0.9361,17.581,16.457
42.5000,24.69,868.8,43.1,0.9350,17.739,16.587
42.6667,24.70,865.8,41.4,0.9378,17.529,16.438
42.8333,24.92,872.9,43.4,0.9360,17.943,16.795
43.0000,22.05,0.0,42.1,0.0000,0.000,0.000
43.1667,22.23,0.0,42.9,0.0000,0.000,0.000
43.3333,22.25,0.0,43.8,0.0000,0.000,0.000
43.5000,22.12,0.0,43.3,0.0000,0.000,0.000
43.6667,21.76,0.0,43.1,0.0000,0.000,0.000
43.8333,22.06,0.0,42.5,0.0000,0.000,0.000
44.0000,24.65,873.1,40.7,0.9358,18.027,16.869
44.1667,25.28,871.3,39.9,0.9317,17.881,16.660
44.3333,24.78,876.4,41.7,0.9306,18.127,16.870
44.5000,24.79,874.0,41.3,0.9323,17.919,16.706
44.6667,25.06,873.4,42.2,0.9320,17.876,16.660
44.8333,24.85,876.8,41.7,0.9370,17.821,16.699
45.0000,22.60,0.0,41.1,0.0000,0.000,0.000
45.1667,22.08,0.0,40.4,0.0000,0.000,0.000
45.3333,22.55,0.0,40.7,0.0000,0.000,0.000
45.5000,22.46,0.0,41.5,0.0000,0.000,0.000
45.6667,22.66,0.0,41.0,0.0000,0.000,0.000
45.8333,22.33,0.0,39.8,0.0000,0.000,0.000
46.0000,25.18,877.5,39.2,0.9337,17.863,16.678
46.1667,25.29,883.2,39.2,0.9343,18.095,16.906
46.3333,25.58,881.8,38.9,0.9297,18.054,16.785
46.5000,25.23,883.4,39.4,0.9346,18.167,16.979
46.6667,25.45,881.6,38.4,0.9340,18.199,16.997
46.8333,25.10,883.8,39.1,0.9323,18.145,16.916
47.0000,22.74,0.0,38.4,0.0000,0.000,0.000
47.1667,22.68,0.0,37.7,0.0000,0.000,0.000
47.3333,22.98,0.0,38.0,0.0000,0.000,0.000
47.5000,23.25,0.0,37.5,0.0000,0.000,0.000
47.6667,22.76,0.0,38.5,0.0000,0.000,0.000
47.8333,23.13,0.0,37.7,0.0000,0.000,0.000
48.0000,25.63,891.2,37.6,0.9341,18.199,17.000
48.1667,25.54,887.6,36.4,0.9339,18.208,17.005
48.3333,25.92,888.8,37.1,0.9316,18.012,16.780
48.5000,25.51,889.4,37.0,0.9328,18.203,16.979
48.6667,25.92,888.1,36.7,0.9311,18.118,16.870
48.8333,26.20,895.2,35.9,0.9323,18.309,17.069
49.0000,23.23,0.0,35.9,0.0000,0.000,0.000
49.1667,23.28,0.0,34.2,0.0000,0.000,0.000
49.3333,22.91,0.0,35.0,0.0000,0.000,0.000
49.5000,23.28,0.0,35.3,0.0000,0.000,0.000
49.6667,23.60,0.0,34.7,0.0000,0.000,0.000
49.8333,23.55,0.0,34.5,0.0000,0.000,0.000
50.0000,25.82,897.4,34.5,0.9342,18.282,17.079
50.1667,26.54,900.5,33.8,0.9332,18.348,17.122
50.3333,26.33,899.8,34.6,0.9290,18.366,17.061
50.5000,26.43,905.5,32.6,0.9339,18.523,17.299
50.6667,26.50,905.4,33.0,0.9336,18.412,17.190
50.8333,26.06,902.9,33.4,0.9303,18.516,17.225
51.0000,23.59,0.0,34.3,0.0000,0.000,0.000
51.1667,23.48,0.0,32.9,0.0000,0.000,0.000
51.3333,23.91,0.0,33.1,0.0000,0.000,0.000
51.5000,23.79,0.0,32.3,0.0000,0.000,0.000
51.6667,23.27,0.0,31.3,0.0000,0.000,0.000
51.8333,23.94,0.0,32.0,0.0000,0.000,0.000
52.0000,26.49,911.2,32.0,0.9329,18.655,17.403
52.1667,26.61,908.7,31.9,0.9296,18.554,17.248
52.3333,27.06,907.2,32.5,0.9323,18.440,17.191
52.5000,26.63,910.6,33.2,0.9320,18.501,17.243
52.6667,26.79,913.2,30.6,0.9327,18.516,17.271
52.8333,26.91,915.8,31.6,0.9280,18.707,17.359
53.0000,23.66,0.0,32.3,0.0000,0.000,0.000
53.1667,24.01,0.0,31.7,0.0000,0.000,0.000
53.3333,24.01,0.0,31.1,0.0000,0.000,0.000
53.5000,23.79,0.0,31.6,0.0000,0.000,0.000
53.6667,24.02,0.0,32.3,0.0000,0.000,0.000
53.8333,24.14,0.0,32.6,0.0000,0.000,0.000
54.0000,26.91,921.3,32.9,0.9277,18.736,17.381
54.1667,26.77,920.6,33.3,0.9321,18.667,17.399
54.3333,26.56,924.7,31.0,0.9312,19.065,17.753
54.5000,26.93,925.2,32.2,0.9293,18.882,17.548
54.6667,27.01,921.7,32.0,0.9285,18.860,17.511
54.8333,26.59,921.0,32.6,0.9273,18.784,17.417
55.0000,24.25,0.0,34.1,0.0000,0.000,0.000
55.1667,23.85,0.0,32.1,0.0000,0.000,0.000
55.3333,23.69,0.0,33.5,0.0000,0.000,0.000
55.5000,24.12,0.0,31.9,0.0000,0.000,0.000
55.6667,24.28,0.0,32.7,0.0000,0.000,0.000
55.8333,23.58,0.0,33.8,0.0000,0.000,0.000
56.0000,26.81,929.8,33.8,0.9283,18.983,17.623
56.1667,26.33,931.4,33.6,0.9288,19.064,17.707
56.3333,27.13,928.5,33.0,0.9272,18.944,17.566
56.5000,26.08,924.3,34.0,0.9288,18.954,17.604
56.6667,26.76,929.6,32.9,0.9312,18.886,17.587
56.8333,26.47,927.8,33.3,0.9276,18.977,17.602
57.0000,23.67,0.0,33.7,0.0000,0.000,0.000
57.1667,23.44,0.0,34.9,0.0000,0.000,0.000
57.3333,23.74,0.0,33.2,0.0000,0.000,0.000
57.5000,23.99,0.0,33.8,0.0000,0.000,0.000
57.6667,23.72,0.0,33.9,0.0000,0.000,0.000
57.8333,23.21,0.0,35.6,0.0000,0.000,0.000
58.0000,26.33,931.3,35.4,0.9291,19.085,17.732
58.1667,25.87,932.0,35.0,0.9333,18.907,17.646
58.3333,26.56,933.6,36.9,0.9320,18.997,17.705
58.5000,26.08,932.9,35.5,0.9290,19.094,17.737
58.6667,26.23,932.2,36.2,0.9339,18.881,17.633
58.8333,25.91,933.7,36.5,0.9320,18.909,17.624
59.0000,23.51,0.0,36.6,0.0000,0.000,0.000
59.1667,23.02,0.0,37.1,0.0000,0.000,0.000
59.3333,23.27,0.0,36.8,0.0000,0.000,0.000
59.5000,22.72,0.0,37.5,0.0000,0.000,0.000
59.6667,23.21,0.0,37.0,0.0000,0.000,0.000
59.8333,22.62,0.0,39.3,0.0000,0.000,0.000
60.0000,25.64,939.6,39.1,0.9322,19.010,17.721
60.1667,25.82,937.5,38.7,0.9290,19.118,17.760
60.3333,25.91,937.9,39.0,0.9320,19.032,17.737
60.5000,25.63,942.5,40.2,0.9339,19.288,18.013
60.6667,25.48,937.3,38.7,0.9316,19.117,17.810
60.8333,25.57,937.9,38.5,0.9317,18.875,17.585
61.0000,22.67,0.0,40.2,0.0000,0.000,0.000
61.1667,22.67,0.0,39.2,0.0000,0.000,0.000
61.3333,22.39,0.0,40.7,0.0000,0.000,0.000
61.5000,22.70,0.0,40.9,0.0000,0.000,0.000
61.6667,22.33,0.0,39.9,0.0000,0.000,0.000
61.8333,22.64,0.0,39.5,0.0000,0.000,0.000
62.0000,25.34,937.7,41.6,0.9320,19.067,17.770
62.1667,25.23,944.6,40.1,0.9359,19.332,18.092
62.3333,25.17,943.7,39.9,0.9298,19.153,17.809
62.5000,25.25,940.7,41.2,0.9316,19.314,17.993
62.6667,24.94,946.5,42.5,0.9334,19.116,17.843
62.8333,24.94,936.0,43.0,0.9323,18.762,17.492
63.0000,22.25,0.0,43.1,0.0000,0.000,0.000
63.1667,22.46,0.0,42.1,0.0000,0.000,0.000
63.3333,21.99,0.0,42.6,0.0000,0.000,0.000
63.5000,22.16,0.0,41.8,0.0000,0.000,0.000
63.6667,22.22,0.0,43.4,0.0000,0.000,0.000
63.8333,21.87,0.0,42.5,0.0000,0.000,0.000
64.0000,25.07,939.6,43.2,0.9355,19.011,17.785
64.1667,24.85,937.2,44.2,0.9358,18.898,17.686
64.3333,25.08,938.3,42.4,0.9336,19.035,17.771
64.5000,25.23,938.4,42.5,0.9292,19.103,17.750
64.6667,25.20,934.6,43.8,0.9370,18.656,17.481
64.8333,25.06,939.2,43.7,0.9322,19.299,17.991
65.0000,22.11,0.0,43.6,0.0000,0.000,0.000
65.1667,22.31,0.0,44.3,0.0000,0.000,0.000
65.3333,22.12,0.0,42.7,0.0000,0.000,0.000
65.5000,22.07,0.0,43.8,0.0000,0.000,0.000
65.6667,22.24,0.0,43.4,0.0000,0.000,0.000
65.8333,21.89,0.0,45.3,0.0000,0.000,0.000
66.0000,24.95,936.6,45.1,0.9365,18.960,17.755
66.1667,24.55,938.9,45.3,0.9321,19.100,17.803
66.3333,24.86,939.7,44.6,0.9303,19.113,17.780
66.5000,24.53,931.5,44.0,0.9327,19.000,17.721
66.6667,25.11,933.1,42.7,0.9313,18.813,17.520
66.8333,24.86,935.2,43.5,0.9359,18.761,17.559
67.0000,22.12,0.0,43.0,0.0000,0.000,0.000
67.1667,21.89,0.0,45.0,0.0000,0.000,0.000
67.3333,22.12,0.0,43.3,0.0000,0.000,0.000
67.5000,21.72,0.0,44.7,0.0000,0.000,0.000
67.6667,22.15,0.0,43.7,0.0000,0.000,0.000
67.8333,22.07,0.0,44.2,0.0000,0.000,0.000
68.0000,24.69,931.1,43.1,0.9301,19.092,17.759
68.1667,24.82,934.7,43.0,0.9341,18.994,17.743
68.3333,25.05,931.8,42.9,0.9346,18.754,17.528
68.5000,25.05,927.6,44.4,0.9333,18.950,17.686
68.6667,25.00,928.8,44.0,0.9336,18.773,17.526
68.8333,25.01,928.8,44.2,0.9297,18.801,17.479
69.0000,22.01,0.0,42.5,0.0000,0.000,0.000
69.1667,22.43,0.0,42.3,0.0000,0.000,0.000
69.3333,22.17,0.0,43.0,0.0000,0.000,0.000
69.5000,22.71,0.0,42.1,0.0000,0.000,0.000
69.6667,22.33,0.0,41.9,0.0000,0.000,0.000
69.8333,22.28,0.0,42.1,0.0000,0.000,0.000
70.0000,25.67,923.8,43.8,0.9307,18.624,17.333
70.1667,25.40,922.4,42.3,0.9290,18.721,17.391
70.3333,25.60,921.1,41.4,0.9291,18.787,17.455
70.5000,25.34,917.9,40.7,0.9306,18.490,17.206
70.6667,25.79,921.6,41.5,0.9268,18.722,17.352
70.8333,25.40,916.6,40.8,0.9292,18.640,17.319
71.0000,22.99,0.0,41.6,0.0000,0.000,0.000
71.1667,22.99,0.0,40.9,0.0000,0.000,0.000
71.3333,22.82,0.0,40.8,0.0000,0.000,0.000
71.5000,22.59,0.0,40.7,0.0000,0.000,0.000
71.6667,22.84,0.0,39.7,0.0000,0.000,0.000
71.8333,22.89,0.0,40.5,0.0000,0.000,0.000
72.0000,25.96,918.2,40.4,0.9288,18.633,17.307
72.1667,25.73,909.8,41.1,0.9317,18.511,17.248
72.3333,26.02,915.2,41.5,0.9288,18.760,17.423
72.5000,26.16,911.3,40.3,0.9276,18.795,17.434
72.6667,25.91,906.6,39.7,0.9334,18.214,17.001
72.8333,25.84,915.9,40.8,0.9265,18.838,17.453
73.0000,23.29,0.0,39.3,0.0000,0.000,0.000
73.1667,23.08,0.0,39.4,0.0000,0.000,0.000
73.3333,23.29,0.0,39.0,0.0000,0.000,0.000
73.5000,23.29,0.0,37.7,0.0000,0.000,0.000
73.6667,23.38,0.0,38.1,0.0000,0.000,0.000
73.8333,23.35,0.0,37.6,0.0000,0.000,0.000
74.0000,26.17,904.2,37.8,0.9284,18.599,17.268
74.1667,26.42,904.7,37.0,0.9274,18.313,16.983
74.3333,26.25,905.2,37.3,0.9306,18.204,16.940
74.5000,26.12,898.3,36.8,0.9294,18.204,16.920
74.6667,26.19,902.9,37.8,0.9264,18.425,17.070
74.8333,26.03,902.2,37.6,0.9263,18.394,17.038
75.0000,23.73,0.0,36.7,0.0000,0.000,0.000
75.1667,23.56,0.0,38.1,0.0000,0.000,0.000
75.3333,23.66,0.0,37.4,0.0000,0.000,0.000
75.5000,23.90,0.0,36.8,0.0000,0.000,0.000
75.6667,24.15,0.0,38.6,0.0000,0.000,0.000
75.8333,23.70,0.0,37.8,0.0000,0.000,0.000
76.0000,26.19,893.6,37.4,0.9290,18.153,16.863
76.1667,26.63,895.0,38.4,0.9301,18.034,16.774
76.3333,26.52,890.7,38.0,0.9288,17.978,16.699
76.5000,26.57,890.6,37.8,0.9258,17.920,16.590
76.6667,26.65,890.8,37.0,0.9278,17.985,16.687
76.8333,26.58,887.2,35.8,0.9300,17.985,16.727
