time (h),temperature (°C),relative_humidity (%)
41.0000,65.08,85.4
41.1667,64.68,85.5
41.3333,65.33,85.0
41.5000,64.85,85.3
41.6667,65.24,85.3
41.8333,65.26,85.2
42.0000,64.43,84.0
42.1667,64.72,84.7
42.3333,65.38,84.5
42.5000,65.03,84.3
42.6667,64.87,85.5
42.8333,65.31,85.5
43.0000,64.91,85.1
43.1667,65.03,84.5
43.3333,64.64,85.2
43.5000,65.10,85.7
43.6667,64.82,85.8
43.8333,64.85,84.3
44.0000,64.67,85.2
44.1667,64.92,84.9
44.3333,64.55,84.3
44.5000,65.30,85.3
44.6667,64.59,86.6
44.8333,65.04,83.7
45.0000,64.92,85.2
45.1667,65.52,84.9
45.3333,65.43,84.6
45.5000,65.09,84.1
45.6667,64.81,84.8
45.8333,65.02,85.4
46.0000,64.55,85.1
46.1667,65.14,85.9
46.3333,64.71,84.9
46.5000,65.00,84.4
46.6667,64.84,85.6
46.8333,64.79,84.2
47.0000,65.27,84.9
47.1667,65.20,84.8
47.3333,64.77,85.6
47.5000,64.79,84.8
47.6667,65.12,85.6
47.8333,64.82,84.9
48.0000,64.68,84.4
48.1667,65.21,85.1
48.3333,65.36,84.3
48.5000,64.95,84.1
48.6667,64.70,85.3
48.8333,64.65,84.8
49.0000,64.89,84.8
49.1667,65.08,84.6
49.3333,64.69,85.0
49.5000,65.20,85.3
49.6667,64.94,86.3
49.8333,65.50,85.5
50.0000,65.20,84.1
50.1667,64.68,86.1
50.3333,64.51,84.8
50.5000,65.30,84.6
50.6667,65.11,85.2
50.8333,64.94,84.1
51.0000,64.82,84.7
51.1667,65.10,83.5
51.3333,65.22,84.9
51.5000,65.14,85.2
51.6667,64.89,85.4
51.8333,65.04,85.9
52.0000,64.78,84.9
52.1667,65.07,85.6
52.3333,64.95,85.4
52.5000,65.28,85.2
52.6667,64.82,84.8
52.8333,64.75,85.2
53.0000,64.76,85.4
53.1667,65.08,84.8
53.3333,65.07,84.8
53.5000,65.18,85.5
53.6667,65.22,85.5
53.8333,64.88,85.2
54.0000,64.96,85.4
54.1667,65.04,85.1
54.3333,65.05,85.6
54.5000,65.06,85.3
54.6667,65.45,85.5
54.8333,64.84,85.0
55.0000,65.18,86.3
55.1667,64.82,85.0
55.3333,65.31,85.1
55.5000,65.29,85.1
55.6667,65.61,85.0
55.8333,65.26,84.6
56.0000,65.09,85.0
56.1667,65.20,84.8
56.3333,64.88,85.3
56.5000,65.41,85.6
56.6667,65.16,84.8
56.8333,65.08,84.6
57.0000,65.05,85.1
57.1667,65.23,85.4
57.3333,65.28,85.6
57.5000,64.91,85.1
57.6667,64.92,85.6
57.8333,65.11,84.9
58.0000,65.35,84.0
58.1667,65.51,85.6
58.3333,65.10,85.1
58.5000,65.38,85.2
58.6667,64.98,84.9
58.8333,65.13,85.1
59.0000,65.17,85.3
59.1667,65.09,84.5
59.3333,64.58,85.4
59.5000,65.04,86.1
59.6667,64.77,86.4
59.8333,65.45,86.0
60.0000,65.34,84.7
60.1667,65.20,84.8
60.3333,64.57,84.4
60.5000,64.13,84.6
60.6667,64.55,84.5
60.8333,65.19,84.6
61.0000,64.88,85.9
61.1667,64.90,85.3
61.3333,65.20,85.3
61.5000,64.94,84.4
61.6667,64.96,83.9
61.8333,64.99,85.1
62.0000,65.01,85.2
62.1667,65.01,84.4
62.3333,64.38,85.3
62.5000,65.18,85.1
62.6667,65.44,85.3
62.8333,65.35,85.4
63.0000,65.26,85.9
63.1667,64.92,85.7
63.3333,64.95,84.2
63.5000,65.39,84.1
63.6667,65.40,85.3
63.8333,65.11,84.9
64.0000,65.22,84.8
64.1667,64.73,85.4
64.3333,65.06,84.9
64.5000,64.75,85.7
64.6667,64.63,85.1
64.8333,65.13,85.5
65.0000,65.03,85.2
65.1667,64.92,85.0
65.3333,64.80,84.7
65.5000,64.94,85.0
65.6667,65.16,84.9
65.8333,64.86,84.4
66.0000,64.44,85.2
66.1667,64.42,85.0
66.3333,65.01,83.8
66.5000,65.20,84.0
66.6667,64.65,85.3
66.8333,64.62,85.1
67.0000,65.46,85.1
67.1667,64.61,84.4
67.3333,65.06,85.1
67.5000,65.15,85.0
67.6667,65.02,85.4
67.8333,64.73,85.7
68.0000,65.28,85.1
68.1667,65.39,84.0
68.3333,64.92,85.0
68.5000,65.37,84.5
68.6667,65.09,85.0
68.8333,65.21,85.3
69.0000,65.01,85.4
69.1667,64.70,85.6
69.3333,64.75,84.0
69.5000,65.09,84.0
69.6667,64.74,85.1
69.8333,65.21,84.9
70.0000,64.84,84.8
70.1667,65.23,85.3
70.3333,65.04,85.6
70.5000,64.36,84.7
70.6667,65.48,84.5
70.8333,65.12,85.3
71.0000,64.87,84.5
71.1667,64.86,85.1
71.3333,65.25,85.0
71.5000,65.12,84.8
71.6667,64.73,85.0
71.8333,64.65,84.5
72.0000,64.80,85.5
72.1667,64.46,84.0
72.3333,65.48,84.5
72.5000,65.15,84.9
72.6667,65.12,84.5
72.8333,64.87,85.3
73.0000,65.03,85.1
73.1667,64.41,85.0
73.3333,64.57,84.9
73.5000,64.83,84.5
73.6667,65.09,85.2
73.8333,64.87,84.7
74.0000,64.44,84.8
74.1667,64.84,84.9
74.3333,65.32,85.5
74.5000,65.00,84.9
74.6667,64.59,85.3
74.8333,64.57,84.1
75.0000,65.17,85.3
75.1667,64.97,85.1
75.3333,64.51,85.1
75.5000,64.98,85.2
75.6667,64.74,85.7
75.8333,64.99,85.3
76.0000,64.93,84.4
76.1667,65.01,84.9
76.3333,64.64,85.0
76.5000,64.80,85.8
76.6667,65.04,85.3
76.8333,65.39,85.5
77.0000,64.51,85.2
77.1667,65.10,85.5
77.3333,64.96,85.9
77.5000,64.73,85.2
77.6667,64.87,85.2
77.8333,64.74,84.9
78.0000,64.94,84.1
78.1667,65.01,84.8
78.3333,65.76,84.5
78.5000,65.06,84.3
78.6667,64.97,85.1
78.8333,65.22,84.8
79.0000,64.73,85.5
79.1667,64.72,85.2
79.3333,65.38,86.2
79.5000,65.17,84.5
79.6667,65.00,84.4
79.8333,65.24,84.6
80.0000,65.02,84.3
80.1667,65.58,84.3
80.3333,65.27,85.8
80.5000,65.16,84.5
80.6667,65.02,84.7
80.8333,64.87,85.4
81.0000,64.94,85.6
81.1667,64.73,85.6
81.3333,65.00,84.7
81.5000,64.69,84.8
81.6667,65.08,85.3
81.8333,65.07,84.0
82.0000,65.03,85.8
82.1667,64.95,85.5
82.3333,64.25,85.6
82.5000,64.53,84.9
82.6667,65.09,86.0
82.8333,64.74,85.4
83.0000,64.60,84.5
83.1667,64.31,85.7
83.3333,64.98,85.4
83.5000,64.69,84.2
83.6667,64.80,84.8
83.8333,65.05,84.2
84.0000,64.54,85.6
84.1667,64.82,84.8
84.3333,64.62,85.0
84.5000,65.10,85.1
84.6667,65.15,84.5
84.8333,65.62,84.1
85.0000,65.24,85.4
85.1667,64.80,84.9
85.3333,64.32,85.9
85.5000,64.84,85.2
85.6667,65.32,84.6
85.8333,65.17,84.6
86.0000,64.70,84.8
86.1667,64.96,84.7
86.3333,64.96,85.5
86.5000,65.17,84.8
86.6667,64.76,84.4
86.8333,65.15,85.7
87.0000,64.90,85.2
87.1667,65.18,84.9
87.3333,64.62,85.1
87.5000,65.06,85.5
87.6667,64.69,85.5
87.8333,64.96,85.0
88.0000,65.15,84.7
88.1667,65.00,84.9
88.3333,65.22,84.8
88.5000,64.92,85.0
88.6667,65.20,85.3
88.8333,64.88,85.3
89.0000,64.41,84.8
89.1667,64.77,85.2
89.3333,64.98,85.0
89.5000,65.38,85.5
89.6667,64.81,84.9
89.8333,64.89,83.9
90.0000,64.80,84.2
90.1667,65.36,85.0
90.3333,64.66,84.7
90.5000,64.77,85.2
90.6667,64.61,84.8
90.8333,64.65,85.6
91.0000,64.34,85.4
91.1667,64.86,84.9
91.3333,64.98,85.2
91.5000,64.75,84.8
91.6667,65.49,86.0
91.8333,65.01,85.0
92.0000,65.16,85.2
92.1667,65.28,84.3
92.3333,64.98,85.9
92.5000,65.14,85.2
92.6667,65.09,85.5
92.8333,64.53,85.6
93.0000,65.46,84.8
93.1667,65.06,85.8
93.3333,64.95,84.3
93.5000,64.53,85.8
93.6667,64.76,85.3
93.8333,65.19,84.7
94.0000,65.54,84.8
94.1667,65.18,84.5
94.3333,65.02,85.7
94.5000,64.87,84.8
94.6667,64.95,85.6
94.8333,64.87,85.0
95.0000,64.94,84.8
95.1667,65.08,85.3
95.3333,64.77,85.0
95.5000,64.99,84.5
95.6667,64.60,84.9
95.8333,65.35,84.5
96.0000,64.91,84.4
96.1667,64.85,84.5
96.3333,65.11,85.0
96.5000,65.27,85.3
96.6667,65.54,84.7
96.8333,64.88,84.7
97.0000,65.07,85.0
97.1667,65.17,84.4
97.3333,64.79,84.4
97.5000,65.36,85.7
97.6667,65.19,84.8
97.8333,65.15,85.8
98.0000,65.03,86.0
98.1667,64.95,85.6
98.3333,65.10,85.4
98.5000,64.61,84.2
98.6667,65.06,85.0
98.8333,64.35,85.8
99.0000,64.50,85.3
99.1667,65.08,85.5
99.3333,64.91,84.7
99.5000,64.74,85.2
99.6667,64.86,85.3
99.8333,65.22,85.3
100.0000,64.44,84.7
100.1667,64.24,84.9
100.3333,65.23,85.7
100.5000,65.42,85.5
100.6667,65.39,85.0
100.8333,65.07,84.9
101.0000,65.00,84.7
101.1667,64.92,84.9
101.3333,64.66,85.6
101.5000,65.05,85.8
101.6667,64.93,85.5
101.8333,64.75,84.3
102.0000,65.00,85.1
102.1667,64.60,85.8
102.3333,64.64,84.5
102.5000,65.32,85.1
102.6667,65.05,84.7
102.8333,64.84,85.5
103.0000,64.88,84.7
103.1667,65.21,84.9
103.3333,64.77,84.4
103.5000,64.72,84.9
103.6667,64.76,85.3
103.8333,64.97,84.6
104.0000,65.21,84.8
104.1667,64.79,85.6
104.3333,65.15,84.7
104.5000,64.90,85.6
104.6667,65.24,84.7
104.8333,65.42,85.3
105.0000,65.09,85.3
105.1667,64.41,85.7
105.3333,65.10,85.4
105.5000,65.34,85.1
105.6667,65.16,85.4
105.8333,65.20,84.7
106.0000,65.25,84.5
106.1667,65.49,84.2
106.3333,65.73,85.1
106.5000,64.83,85.2
106.6667,65.33,84.2
106.8333,64.87,84.5
107.0000,64.76,84.6
107.1667,65.10,85.3
107.3333,64.89,85.7
107.5000,65.28,85.6
107.6667,65.21,85.6
107.8333,65.02,85.0
108.0000,64.45,85.1
108.1667,64.87,85.9
108.3333,64.90,85.6
108.5000,65.20,85.2
108.6667,64.82,84.7
108.8333,65.10,85.2
109.0000,64.61,84.9
109.1667,64.81,85.6
109.3333,65.20,84.7
109.5000,64.88,85.0
109.6667,65.21,84.6
109.8333,65.06,85.6
110.0000,65.11,85.4
110.1667,64.89,86.3
110.3333,65.17,85.4
110.5000,64.78,84.6
110.6667,64.74,85.8
110.8333,64.50,84.8
111.0000,64.87,84.7
111.1667,64.23,84.8
111.3333,65.27,84.5
111.5000,65.04,84.9
111.6667,65.33,85.7
111.8333,64.82,84.6
112.0000,64.59,84.6
112.1667,65.10,85.6
112.3333,64.28,85.3
112.5000,65.21,84.4
112.6667,64.34,84.7
112.8333,64.90,85.1
113.0000,65.17,85.1
113.1667,64.76,84.6
113.3333,65.31,85.1
113.5000,64.64,85.1
113.6667,65.31,85.3
113.8333,65.06,85.3
114.0000,64.65,85.1
114.1667,64.50,84.9
114.3333,64.54,84.9
114.5000,65.33,85.5
114.6667,64.69,83.7
114.8333,65.50,84.1
115.0000,64.90,84.2
115.1667,65.35,84.7
115.3333,64.92,84.5
115.5000,65.16,84.6
115.6667,64.81,85.1
115.8333,64.49,84.3
116.0000,65.27,84.9
116.1667,64.71,85.6
116.3333,65.53,85.0
116.5000,65.68,85.7
116.6667,64.71,85.8
116.8333,65.12,85.4
117.0000,65.26,84.5
117.1667,64.69,85.3
117.3333,64.30,84.3
117.5000,65.31,84.6
117.6667,64.58,84.7
117.8333,65.39,85.1
118.0000,65.00,85.4
118.1667,64.93,83.9
118.3333,65.47,84.9
118.5000,65.38,85.9
118.6667,64.81,85.7
118.8333,64.46,84.6
119.0000,64.66,84.1
119.1667,64.67,86.2
119.3333,65.30,85.3
119.5000,64.61,85.2
119.6667,64.80,85.5
119.8333,64.54,85.2
120.0000,64.64,85.1
120.1667,65.00,85.8
120.3333,65.03,86.2
120.5000,65.37,85.6
120.6667,65.45,84.8
120.8333,65.21,85.9
121.0000,65.18,85.2
121.1667,65.39,85.0
121.3333,65.32,84.4
121.5000,65.27,83.9
121.6667,64.84,85.5
121.8333,64.99,84.6
122.0000,65.48,85.9
122.1667,65.17,84.4
122.3333,65.55,85.0
122.5000,65.48,85.0
122.6667,64.97,84.3
122.8333,65.06,84.9
123.0000,64.86,85.0
123.1667,65.13,84.9
123.3333,64.76,85.2
123.5000,65.37,85.6
123.6667,65.37,84.8
123.8333,65.54,84.9
124.0000,65.00,85.2
124.1667,65.15,85.3
124.3333,65.49,84.6
124.5000,64.96,83.9
124.6667,65.45,84.8
124.8333,64.84,84.7
125.0000,64.64,85.3
125.1667,65.12,85.2
125.3333,65.18,85.4
125.5000,64.90,84.2
125.6667,65.18,85.3
125.8333,64.93,85.1
126.0000,65.28,84.6
126.1667,64.94,84.9
126.3333,65.27,85.3
126.5000,65.59,84.4
126.6667,64.91,85.3
126.8333,64.75,85.5
127.0000,64.86,84.8
127.1667,64.32,85.3
127.3333,65.22,85.4
127.5000,64.97,85.4
127.6667,64.92,85.5
127.8333,65.37,85.1
128.0000,64.77,84.4
128.1667,64.36,83.9
128.3333,65.57,84.5
128.5000,65.01,84.5
128.6667,64.88,84.5
128.8333,64.72,85.9
129.0000,65.15,85.5
129.1667,65.08,85.0
129.3333,64.99,84.8
129.5000,64.90,85.8
129.6667,64.64,85.2
129.8333,65.17,84.7
130.0000,64.95,85.4
130.1667,64.90,84.8
130.3333,65.02,84.5
130.5000,65.42,84.4
130.6667,65.19,85.3
130.8333,64.83,84.6
131.0000,65.09,83.8
131.1667,65.02,85.2
131.3333,64.98,84.4
131.5000,64.97,84.4
131.6667,65.01,85.7
131.8333,65.25,84.3
132.0000,65.03,85.7
132.1667,65.12,85.6
132.3333,64.81,84.9
132.5000,65.17,84.9
132.6667,65.44,85.2
132.8333,64.18,84.3
133.0000,64.97,84.6
133.1667,65.01,85.5
133.3333,65.23,86.3
133.5000,65.14,85.2
133.6667,65.18,85.7
133.8333,65.12,84.8
134.0000,65.29,85.3
134.1667,64.70,85.0
134.3333,65.40,84.9
134.5000,65.40,85.2
134.6667,65.28,85.3
134.8333,65.18,84.6
135.0000,64.26,84.7
135.1667,65.75,84.7
135.3333,64.75,85.2
135.5000,64.49,85.5
135.6667,64.35,84.5
135.8333,64.88,86.1
136.0000,64.43,84.5
136.1667,64.78,85.6
136.3333,65.27,84.9
136.5000,65.21,85.6
136.6667,65.04,85.3
136.8333,64.92,84.8
137.0000,65.24,84.6
137.1667,65.03,83.8
137.3333,65.13,85.4
137.5000,64.78,84.5
137.6667,64.72,85.8
137.8333,64.85,84.4
138.0000,65.08,85.7
138.1667,65.39,85.8
138.3333,65.26,85.3
138.5000,64.91,85.2
138.6667,65.08,85.0
138.8333,64.68,84.9
139.0000,64.82,85.2
139.1667,64.59,85.4
139.3333,64.85,85.3
139.5000,65.04,84.9
139.6667,65.32,85.2
139.8333,64.57,85.0
140.0000,65.59,84.6
140.1667,65.01,85.1
140.3333,64.68,85.1
140.5000,64.92,85.2
140.6667,64.87,85.1
140.8333,65.57,84.0
141.0000,64.94,85.3
141.1667,65.13,85.0
141.3333,64.88,84.7
141.5000,64.92,84.4
141.6667,65.13,84.7
141.8333,64.72,85.0
142.0000,64.34,84.5
142.1667,64.98,84.8
142.3333,64.49,85.1
142.5000,65.10,85.4
142.6667,64.89,85.9
142.8333,64.89,85.2
143.0000,64.70,85.1
143.1667,64.90,85.3
143.3333,64.75,84.7
143.5000,65.44,84.6
143.6667,64.87,85.4
143.8333,65.16,84.2
144.0000,65.25,85.1
144.1667,65.09,84.5
144.3333,65.49,85.7
144.5000,64.62,85.4
144.6667,64.99,84.7
144.8333,64.58,85.2
145.0000,64.82,84.7
145.1667,65.09,85.4
145.3333,65.13,85.1
145.5000,65.29,85.3
145.6667,65.09,86.1
145.8333,64.73,85.2
146.0000,64.83,85.4
146.1667,64.50,85.8
146.3333,64.87,84.9
146.5000,64.91,85.4
146.6667,64.95,84.5
146.8333,64.65,85.5
147.0000,65.16,85.4
147.1667,65.42,85.2
147.3333,65.14,84.8
147.5000,64.83,85.7
147.6667,65.03,85.0
147.8333,64.40,83.6
148.0000,64.99,84.7
148.1667,64.61,85.4
148.3333,64.93,84.7
148.5000,65.00,84.4
148.6667,65.16,84.3
148.8333,65.18,85.0
149.0000,64.69,85.6
149.1667,65.11,84.1
149.3333,64.87,85.1
149.5000,64.91,83.6
149.6667,64.65,85.5
149.8333,64.97,84.8
150.0000,64.66,85.4
150.1667,64.84,85.0
150.3333,65.25,84.9
150.5000,65.40,85.2
150.6667,64.80,85.7
150.8333,64.66,85.1
151.0000,65.03,85.5
151.1667,65.27,85.1
151.3333,65.11,84.6
151.5000,65.51,85.2
151.6667,65.25,84.3
151.8333,65.08,84.2
152.0000,64.43,85.2
152.1667,65.15,85.1
152.3333,64.59,85.8
152.5000,65.29,84.5
152.6667,64.73,85.3
152.8333,65.13,84.7
153.0000,64.91,84.7
153.1667,64.80,83.9
153.3333,65.50,85.1
153.5000,65.33,84.9
153.6667,64.70,84.4
153.8333,64.93,84.8
154.0000,64.83,84.7
154.1667,65.01,84.9
154.3333,64.88,84.5
154.5000,64.97,85.8
154.6667,65.44,85.3
154.8333,64.53,84.7
155.0000,64.89,85.5
155.1667,64.66,84.6
155.3333,65.71,84.5
155.5000,64.78,83.9
155.6667,65.33,85.1
155.8333,65.04,85.4
156.0000,64.75,84.8
156.1667,64.78,84.5
156.3333,65.31,84.2
156.5000,64.99,85.4
156.6667,65.10,84.0
156.8333,65.25,85.0
157.0000,64.85,84.6
157.1667,64.97,85.0
157.3333,65.24,85.6
157.5000,64.77,84.8
157.6667,65.54,85.5
157.8333,65.28,85.4
158.0000,65.03,84.9
158.1667,65.40,85.1
158.3333,65.64,84.5
158.5000,64.97,85.3
158.6667,64.41,85.4
158.8333,65.14,84.6
159.0000,64.90,84.6
159.1667,64.85,85.3
159.3333,65.13,84.5
159.5000,65.14,85.5
159.6667,65.64,85.2
159.8333,64.62,86.0
160.0000,65.14,84.5
160.1667,64.49,84.8
160.3333,65.21,85.4
160.5000,65.05,85.0
160.6667,64.24,85.8
160.8333,64.25,84.3
161.0000,64.50,85.1
161.1667,64.53,84.9
161.3333,65.44,84.7
161.5000,65.11,84.5
161.6667,64.79,85.0
161.8333,65.44,84.9
162.0000,65.14,84.5
162.1667,65.22,85.7
162.3333,64.43,85.7
162.5000,65.44,85.5
162.6667,65.40,84.8
162.8333,64.40,85.6
163.0000,65.24,84.9
163.1667,65.13,84.8
163.3333,64.25,85.6
163.5000,64.94,85.2
163.6667,65.29,85.5
163.8333,65.05,84.7
164.0000,64.77,85.1
164.1667,64.75,84.7
164.3333,64.40,84.5
164.5000,64.56,84.9
164.6667,64.84,85.6
164.8333,65.03,85.4
165.0000,64.94,84.8
165.1667,65.08,85.0
165.3333,65.02,85.3
165.5000,64.80,85.0
165.6667,64.82,85.6
165.8333,65.10,84.2
166.0000,65.75,84.3
166.1667,64.40,85.2
166.3333,65.20,85.0
166.5000,64.90,84.4
166.6667,64.99,85.5
166.8333,65.18,85.4
167.0000,64.55,85.1
167.1667,64.71,85.2
167.3333,64.99,85.9
167.5000,64.78,84.8
167.6667,65.09,85.2
167.8333,64.67,85.2
168.0000,64.69,85.0
