direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1181,23.081,84.15,21.719,0.990,21.938,1.607,2985
forward,1000,1.1081,22.851,84.05,21.284,0.980,21.719,1.623,2985

voltage (V),current_density (mA/cm^2),direction
0.190,22.7874,forward
0.200,22.7841,forward
0.210,22.7807,forward
0.220,22.7774,forward
0.230,22.7741,forward
0.240,22.7707,forward
0.250,22.7674,forward
0.260,22.7641,forward
0.270,22.7607,forward
0.280,22.7574,forward
0.290,22.7541,forward
0.300,22.7507,forward
0.310,22.7474,forward
0.320,22.7441,forward
0.330,22.7407,forward
0.340,22.7374,forward
0.350,22.7341,forward
0.360,22.7307,forward
0.370,22.7274,forward
0.380,22.7241,forward
0.390,22.7207,forward
0.400,22.7174,forward
0.410,22.7141,forward
0.420,22.7107,forward
0.430,22.7074,forward
0.440,22.7041,forward
0.450,22.7007,forward
0.460,22.6974,forward
0.470,22.6941,forward
0.480,22.6907,forward
0.490,22.6874,forward
0.500,22.6841,forward
0.510,22.6807,forward
0.520,22.6774,forward
0.530,22.6741,forward
0.540,22.6707,forward
0.550,22.6674,forward
0.560,22.6640,forward
0.570,22.6607,forward
0.580,22.6574,forward
0.590,22.6540,forward
0.600,22.6507,forward
0.610,22.6473,forward
0.620,22.6440,forward
0.630,22.6406,forward
0.640,22.6373,forward
0.650,22.6339,forward
0.660,22.6305,forward
0.670,22.6271,forward
0.680,22.6237,forward
0.690,22.6203,forward
0.700,22.6168,forward
0.710,22.6133,forward
0.720,22.6098,forward
0.730,22.6062,forward
0.740,22.6025,forward
0.750,22.5987,forward
0.760,22.5947,forward
0.770,22.5906,forward
0.780,22.5862,forward
0.790,22.5816,forward
0.800,22.5765,forward
0.810,22.5709,forward
0.820,22.5647,forward
0.830,22.5576,forward
0.840,22.5494,forward
0.850,22.5398,forward
0.860,22.5282,forward
0.870,22.5143,forward
0.880,22.4972,forward
0.890,22.4761,forward
0.900,22.4496,forward
0.910,22.4163,forward
0.920,22.3742,forward
0.930,22.3206,forward
0.940,22.2520,forward
0.950,22.1642,forward
0.960,22.0513,forward
0.970,21.9060,forward
0.980,21.7186,forward
0.990,21.4767,forward
1.000,21.1642,forward
1.010,20.7601,forward
1.020,20.2373,forward
1.030,19.5606,forward
1.040,18.6846,forward
1.050,17.5501,forward
1.060,16.0806,forward
1.070,14.1769,forward
1.080,11.7104,forward
1.090,8.5144,forward
1.100,4.3729,forward
1.110,-0.9942,forward
1.120,-7.9498,forward
1.130,-16.9644,forward
1.140,-28.6476,forward
1.150,-43.7900,forward
