direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1176,22.892,84.14,21.528,0.990,21.745,1.600,3030
forward,1000,1.1076,22.663,84.04,21.097,0.980,21.528,1.616,2985

voltage (V),current_density (mA/cm^2),direction
0.320,22.7854,reverse
0.310,22.7888,reverse
0.300,22.7921,reverse
0.290,22.7954,reverse
0.280,22.7988,reverse
0.270,22.8021,reverse
0.260,22.8054,reverse
0.250,22.8088,reverse
0.240,22.8121,reverse
0.230,22.8154,reverse
0.220,22.8188,reverse
0.210,22.8221,reverse
0.200,22.8254,reverse
0.190,22.8288,reverse
0.180,22.8321,reverse
0.170,22.8354,reverse
0.160,22.8388,reverse
0.150,22.8421,reverse
0.140,22.8454,reverse
0.130,22.8488,reverse
0.120,22.8521,reverse
0.110,22.8554,reverse
0.100,22.8588,reverse
0.090,22.8621,reverse
0.080,22.8654,reverse
0.070,22.8688,reverse
0.060,22.8721,reverse
0.050,22.8754,reverse
0.040,22.8788,reverse
0.030,22.8821,reverse
0.020,22.8854,reverse
0.010,22.8888,reverse
-0.000,22.8921,reverse
-0.010,22.8954,reverse
-0.020,22.8988,reverse
-0.030,22.9021,reverse
-0.040,22.9054,reverse
-0.050,22.9088,reverse
-0.060,22.9121,reverse
-0.070,22.9154,reverse
-0.080,22.9188,reverse
-0.090,22.9221,reverse
-0.100,22.9254,reverse
-0.100,22.6965,forward
-0.090,22.6932,forward
-0.080,22.6898,forward
-0.070,22.6865,forward
-0.060,22.6832,forward
-0.050,22.6798,forward
-0.040,22.6765,forward
-0.030,22.6732,forward
-0.020,22.6698,forward
-0.010,22.6665,forward
-0.000,22.6632,forward
0.010,22.6598,forward
0.020,22.6565,forward
0.030,22.6532,forward
0.040,22.6498,forward
0.050,22.6465,forward
0.060,22.6432,forward
0.070,22.6398,forward
0.080,22.6365,forward
0.090,22.6332,forward
0.100,22.6298,forward
0.110,22.6265,forward
0.120,22.6232,forward
0.130,22.6198,forward
0.140,22.6165,forward
0.150,22.6132,forward
0.160,22.6098,forward
0.170,22.6065,forward
0.180,22.6032,forward
0.190,22.5998,forward
0.200,22.5965,forward
0.210,22.5932,forward
0.220,22.5898,forward
0.230,22.5865,forward
0.240,22.5832,forward
0.250,22.5798,forward
0.260,22.5765,forward
0.270,22.5732,forward
0.280,22.5698,forward
0.290,22.5665,forward
0.300,22.5632,forward
0.310,22.5598,forward
0.320,22.5565,forward
0.330,22.5532,forward
0.340,22.5498,forward
0.350,22.5465,forward
0.360,22.5432,forward
0.370,22.5398,forward
0.380,22.5365,forward
0.390,22.5332,forward
0.400,22.5298,forward
0.410,22.5265,forward
0.420,22.5232,forward
0.430,22.5198,forward
0.440,22.5165,forward
0.450,22.5132,forward
0.460,22.5098,forward
0.470,22.5065,forward
0.480,22.5032,forward
0.490,22.4998,forward
0.500,22.4965,forward
0.510,22.4932,forward
0.520,22.4898,forward
0.530,22.4865,forward
0.540,22.4832,forward
0.550,22.4798,forward
0.560,22.4765,forward
0.570,22.4732,forward
0.580,22.4698,forward
0.590,22.4665,forward
0.600,22.4631,forward
0.610,22.4598,forward
0.620,22.4564,forward
0.630,22.4531,forward
0.640,22.4497,forward
0.650,22.4464,forward
0.660,22.4430,forward
0.670,22.4396,forward
0.680,22.4362,forward
0.690,22.4327,forward
0.700,22.4293,forward
0.710,22.4258,forward
0.720,22.4222,forward
0.730,22.4186,forward
0.740,22.4149,forward
0.750,22.4111,forward
0.760,22.4072,forward
0.770,22.4030,forward
0.780,22.3987,forward
0.790,22.3940,forward
0.800,22.3889,forward
0.810,22.3833,forward
0.820,22.3771,forward
0.830,22.3700,forward
0.840,22.3618,forward
0.850,22.3521,forward
0.860,22.3405,forward
0.870,22.3266,forward
0.880,22.3094,forward
0.890,22.2882,forward
0.900,22.2617,forward
0.910,22.2282,forward
0.920,22.1859,forward
0.930,22.1321,forward
0.940,22.0633,forward
0.950,21.9751,forward
0.960,21.8618,forward
0.970,21.7158,forward
0.980,21.5277,forward
0.990,21.2848,forward
1.000,20.9710,forward
1.010,20.5653,forward
1.020,20.0403,forward
1.030,19.3609,forward
1.040,18.4813,forward
1.050,17.3421,forward
1.060,15.8666,forward
1.070,13.9550,forward
1.080,11.4783,forward
1.090,8.2691,forward
1.100,4.1105,forward
1.110,-1.2787,forward
1.120,-8.2630,forward
1.130,-17.3148,forward
1.140,-29.0463,forward
1.150,-44.2511,forward
