time (h),temperature (°C),relative_humidity (%)
46.1667,65.11,39.5
46.3333,64.64,40.1
46.5000,65.05,38.6
46.6667,65.17,39.5
46.8333,64.62,38.4
47.0000,64.97,39.6
47.1667,65.42,37.3
47.3333,64.67,37.4
47.5000,65.00,38.2
47.6667,64.70,35.9
47.8333,65.06,38.1
48.0000,65.13,37.4
48.1667,64.72,37.0
48.3333,64.59,36.0
48.5000,64.85,36.3
48.6667,64.62,34.7
48.8333,65.40,37.3
49.0000,64.95,34.9
49.1667,65.17,35.0
49.3333,64.66,35.0
49.5000,64.60,35.5
49.6667,65.25,36.7
49.8333,65.29,34.5
50.0000,64.98,33.3
50.1667,65.04,36.5
50.3333,65.17,32.9
50.5000,64.47,33.1
50.6667,65.05,32.7
50.8333,64.73,33.4
51.0000,64.61,33.2
51.1667,65.04,33.1
51.3333,65.20,32.6
51.5000,64.97,33.4
51.6667,65.14,33.2
51.8333,65.05,32.3
52.0000,64.77,32.2
52.1667,64.94,31.7
52.3333,64.84,32.5
52.5000,65.04,31.2
52.6667,64.78,31.2
52.8333,64.77,30.2
53.0000,65.03,32.7
53.1667,64.86,32.8
53.3333,65.33,32.4
53.5000,64.85,32.8
53.6667,64.84,31.9
53.8333,64.72,32.3
54.0000,64.68,33.0
54.1667,65.16,32.6
54.3333,64.83,32.3
54.5000,65.24,33.1
54.6667,65.21,31.0
54.8333,65.05,31.7
55.0000,65.43,33.5
55.1667,64.93,31.8
55.3333,64.48,33.6
55.5000,65.08,32.3
55.6667,64.73,32.5
55.8333,64.98,32.9
56.0000,64.79,31.8
56.1667,65.19,31.1
56.3333,64.93,33.8
56.5000,64.97,33.6
56.6667,64.87,34.0
56.8333,65.55,34.4
57.0000,64.85,33.3
57.1667,65.01,34.9
57.3333,65.11,34.3
57.5000,64.79,35.5
57.6667,64.85,34.7
57.8333,64.95,34.5
58.0000,65.12,36.7
58.1667,64.75,36.4
58.3333,65.21,36.6
58.5000,64.88,36.5
58.6667,65.12,36.2
58.8333,65.47,35.6
59.0000,65.49,35.7
59.1667,64.60,36.3
59.3333,65.45,38.2
59.5000,64.79,38.6
59.6667,65.22,37.8
59.8333,64.55,38.7
60.0000,65.17,39.1
60.1667,65.08,38.1
60.3333,64.91,37.8
60.5000,65.49,39.7
60.6667,65.39,38.3
60.8333,65.37,38.3
61.0000,65.09,39.3
61.1667,65.24,39.2
61.3333,65.16,40.6
61.5000,64.97,40.9
61.6667,65.10,39.4
61.8333,64.59,40.5
62.0000,64.99,41.5
62.1667,65.18,40.0
62.3333,65.18,40.7
62.5000,65.08,40.8
62.6667,65.15,40.6
62.8333,64.83,39.8
63.0000,65.43,42.2
63.1667,64.63,41.8
63.3333,65.14,41.7
63.5000,64.84,41.7
63.6667,65.21,42.5
63.8333,64.93,42.7
64.0000,64.73,42.9
64.1667,64.58,43.8
64.3333,64.64,42.9
64.5000,64.68,44.1
64.6667,64.86,43.7
64.8333,64.98,44.0
65.0000,65.17,43.3
65.1667,64.99,43.4
65.3333,65.01,43.7
65.5000,64.76,44.6
65.6667,65.44,43.6
65.8333,65.09,44.2
66.0000,65.44,44.8
66.1667,65.17,42.9
66.3333,65.47,43.4
66.5000,64.94,45.4
66.6667,64.67,43.7
66.8333,64.79,44.3
67.0000,64.82,44.4
67.1667,65.59,43.7
67.3333,65.22,42.4
67.5000,65.14,44.8
67.6667,65.21,43.4
67.8333,64.76,43.6
68.0000,64.97,43.7
68.1667,64.93,43.4
68.3333,64.91,42.4
68.5000,64.60,43.0
68.6667,64.92,43.7
68.8333,65.07,43.5
69.0000,65.15,41.8
69.1667,64.60,42.8
69.3333,64.62,41.7
69.5000,65.00,42.0
69.6667,65.42,43.4
69.8333,65.05,42.5
70.0000,65.46,43.1
70.1667,64.66,42.9
70.3333,64.86,40.9
70.5000,64.84,42.2
70.6667,65.02,41.7
70.8333,65.37,42.0
71.0000,65.30,42.4
71.1667,64.75,40.6
71.3333,64.93,40.6
71.5000,64.85,39.7
71.6667,64.82,40.5
71.8333,65.06,40.3
72.0000,65.07,40.3
72.1667,64.92,40.6
72.3333,65.09,41.0
72.5000,65.02,39.9
72.6667,64.88,39.4
72.8333,65.13,38.5
73.0000,64.83,39.1
73.1667,64.56,39.6
73.3333,64.96,38.8
73.5000,65.17,38.4
73.6667,64.45,39.2
73.8333,64.61,37.4
74.0000,64.96,37.7
74.1667,65.19,38.2
74.3333,64.71,38.1
74.5000,64.68,38.9
74.6667,64.97,36.6
74.8333,65.22,36.3
75.0000,64.91,37.7
75.1667,64.62,38.9
75.3333,64.87,37.3
75.5000,65.11,36.9
75.6667,64.88,36.5
75.8333,64.70,37.4
76.0000,65.29,36.0
76.1667,65.33,37.4
76.3333,65.15,37.6
76.5000,65.18,38.4
76.6667,65.32,36.7
76.8333,65.07,36.7
77.0000,65.23,37.0
77.1667,65.37,38.2
77.3333,64.71,35.5
77.5000,65.24,35.9
77.6667,64.73,36.9
77.8333,64.91,36.8
78.0000,64.75,37.2
78.1667,64.95,35.2
78.3333,64.86,36.7
78.5000,64.46,37.3
78.6667,65.44,36.9
78.8333,65.40,38.6
79.0000,64.70,37.0
79.1667,65.23,36.0
79.3333,65.46,37.4
79.5000,65.47,38.7
79.6667,65.38,37.9
79.8333,64.90,38.8
80.0000,64.83,38.0
80.1667,64.57,38.3
80.3333,65.07,38.2
80.5000,64.88,39.0
80.6667,64.85,37.5
80.8333,64.93,38.4
81.0000,65.47,40.2
81.1667,65.16,38.5
81.3333,64.44,39.7
81.5000,64.81,39.0
81.6667,64.84,40.3
81.8333,64.63,41.0
82.0000,65.24,40.0
82.1667,65.38,41.2
82.3333,65.19,40.9
82.5000,65.11,40.3
82.6667,65.01,40.9
82.8333,65.39,43.1
83.0000,64.63,42.6
83.1667,65.47,41.9
83.3333,64.79,42.6
83.5000,64.77,42.4
83.6667,65.18,43.4
83.8333,65.27,42.7
84.0000,64.64,43.5
84.1667,65.09,43.4
84.3333,64.96,44.3
84.5000,65.05,44.1
84.6667,65.09,43.2
84.8333,65.18,44.0
85.0000,64.85,43.6
85.1667,65.00,44.4
85.3333,64.35,45.4
85.5000,65.74,45.3
85.6667,65.12,45.3
85.8333,65.64,45.2
86.0000,64.97,45.4
86.1667,65.31,46.0
86.3333,64.68,46.0
86.5000,64.95,47.3
86.6667,64.41,46.7
86.8333,64.84,47.7
87.0000,65.26,47.8
87.1667,64.93,46.0
87.3333,65.20,47.8
87.5000,64.90,47.0
87.6667,64.88,46.5
87.8333,64.85,46.5
88.0000,64.80,47.9
88.1667,65.30,47.7
88.3333,65.19,48.8
88.5000,64.70,48.0
88.6667,64.75,48.1
88.8333,65.02,49.2
89.0000,64.88,46.8
89.1667,64.84,48.1
89.3333,65.42,48.6
89.5000,64.82,48.3
89.6667,65.11,47.7
89.8333,64.99,47.3
90.0000,65.24,47.1
90.1667,64.96,47.2
90.3333,64.58,48.3
90.5000,65.00,48.2
90.6667,65.19,47.8
90.8333,65.31,46.8
91.0000,64.64,46.9
91.1667,64.88,46.9
91.3333,64.98,48.7
91.5000,65.50,47.2
91.6667,64.66,47.1
91.8333,65.03,47.2
92.0000,65.09,45.6
92.1667,64.49,45.7
92.3333,65.14,46.5
92.5000,65.03,45.8
92.6667,65.04,45.5
92.8333,64.87,45.2
93.0000,65.46,47.4
93.1667,65.17,46.3
93.3333,64.73,45.8
93.5000,65.33,43.4
93.6667,64.84,45.5
93.8333,64.65,45.7
94.0000,64.64,44.9
94.1667,65.03,45.1
94.3333,64.88,44.8
94.5000,64.90,43.9
94.6667,64.66,43.9
94.8333,65.13,43.8
95.0000,65.37,43.7
95.1667,65.05,43.5
95.3333,64.75,42.8
95.5000,65.06,41.6
95.6667,64.94,42.6
95.8333,64.94,40.9
96.0000,64.98,41.1
96.1667,64.90,43.1
96.3333,65.08,40.7
96.5000,64.86,42.6
96.6667,64.82,40.7
96.8333,64.61,41.2
97.0000,65.11,42.6
97.1667,65.07,39.6
97.3333,65.29,38.2
97.5000,65.15,38.6
97.6667,65.23,39.1
97.8333,65.16,39.7
98.0000,64.88,37.5
98.1667,64.57,37.3
98.3333,65.31,38.8
98.5000,64.95,39.2
98.6667,65.07,37.2
98.8333,65.04,38.3
99.0000,64.89,37.8
99.1667,64.87,40.0
99.3333,64.96,37.9
99.5000,65.23,36.9
99.6667,64.38,36.7
99.8333,65.54,36.6
100.0000,65.15,37.0
100.1667,64.71,37.4
100.3333,65.00,35.3
100.5000,65.45,36.4
100.6667,64.82,36.0
100.8333,64.78,36.4
101.0000,65.18,34.4
101.1667,65.22,36.5
101.3333,64.98,36.7
101.5000,64.93,35.6
101.6667,65.02,36.3
101.8333,65.05,36.3
102.0000,64.97,35.7
102.1667,65.42,34.8
102.3333,65.22,36.7
102.5000,65.04,35.7
102.6667,64.30,34.3
102.8333,65.00,36.5
103.0000,65.08,37.0
103.1667,65.07,36.6
103.3333,64.71,35.2
103.5000,65.18,36.2
103.6667,65.00,35.9
103.8333,65.25,35.9
104.0000,64.99,34.8
104.1667,65.15,35.8
104.3333,65.11,37.0
104.5000,64.62,36.4
104.6667,65.04,36.2
104.8333,65.00,36.0
105.0000,65.00,36.4
105.1667,64.37,36.3
105.3333,64.55,37.5
105.5000,64.90,37.3
105.6667,65.47,37.0
105.8333,64.98,36.4
106.0000,64.63,37.9
106.1667,64.47,38.2
106.3333,64.58,37.9
106.5000,64.94,39.0
106.6667,65.18,38.3
106.8333,65.17,39.1
107.0000,64.75,39.8
107.1667,64.74,38.2
107.3333,65.42,38.1
107.5000,65.71,39.3
107.6667,64.38,38.5
107.8333,64.95,39.6
108.0000,65.18,40.2
108.1667,65.29,38.4
108.3333,65.01,38.3
108.5000,64.93,41.1
108.6667,65.08,39.0
108.8333,65.23,39.8
109.0000,65.35,38.5
109.1667,64.84,40.8
109.3333,64.38,41.0
109.5000,65.28,41.6
109.6667,64.86,40.0
109.8333,65.15,40.7
110.0000,65.06,40.3
110.1667,64.48,40.6
110.3333,65.30,42.2
110.5000,65.08,42.4
110.6667,65.41,41.1
110.8333,64.82,43.1
111.0000,65.17,42.4
111.1667,64.95,42.4
111.3333,65.09,41.2
111.5000,64.87,42.4
111.6667,64.81,42.2
111.8333,64.75,42.3
112.0000,64.99,42.9
112.1667,65.01,43.6
112.3333,65.01,43.0
112.5000,65.49,42.0
112.6667,65.13,42.6
112.8333,64.87,42.0
113.0000,64.88,43.8
113.1667,65.14,43.0
113.3333,65.12,42.4
113.5000,65.54,42.5
113.6667,65.00,42.4
113.8333,64.60,43.0
114.0000,65.04,42.1
114.1667,65.14,42.3
114.3333,64.86,41.4
114.5000,65.16,42.8
114.6667,64.73,41.1
114.8333,65.16,43.5
115.0000,65.17,42.0
115.1667,64.90,43.0
115.3333,65.70,41.1
115.5000,65.15,42.1
115.6667,64.83,41.7
115.8333,65.08,41.8
116.0000,64.98,41.3
116.1667,64.82,41.0
116.3333,65.11,41.4
116.5000,64.88,41.3
116.6667,64.53,40.9
116.8333,64.62,40.8
117.0000,64.77,41.3
117.1667,65.06,40.9
117.3333,65.08,40.4
117.5000,64.99,40.0
117.6667,64.87,39.7
117.8333,65.44,40.5
118.0000,65.11,39.5
118.1667,65.09,39.7
118.3333,65.07,38.5
118.5000,65.37,39.1
118.6667,64.98,37.9
118.8333,64.87,38.3
119.0000,65.08,37.2
119.1667,65.30,39.3
119.3333,65.31,37.8
119.5000,65.06,37.5
119.6667,64.96,38.5
119.8333,65.03,38.5
120.0000,65.55,34.7
120.1667,65.22,36.3
120.3333,64.85,36.9
120.5000,65.00,36.5
120.6667,65.32,34.7
120.8333,65.02,34.7
121.0000,65.42,37.6
121.1667,65.41,36.3
121.3333,64.93,35.9
121.5000,65.23,33.8
121.6667,64.97,35.4
121.8333,64.85,34.2
122.0000,64.87,32.7
122.1667,65.04,35.3
122.3333,65.51,32.9
122.5000,64.76,34.5
122.6667,65.08,33.5
122.8333,65.63,33.3
123.0000,64.57,34.1
123.1667,65.11,34.2
123.3333,64.91,33.7
123.5000,64.94,32.4
123.6667,65.46,31.3
123.8333,65.14,32.7
124.0000,65.14,33.1
124.1667,65.01,33.4
124.3333,65.14,31.3
124.5000,64.68,31.2
124.6667,64.70,32.9
124.8333,64.55,32.4
125.0000,65.30,32.3
125.1667,65.03,32.6
125.3333,65.04,31.0
125.5000,64.45,33.0
125.6667,65.27,31.5
125.8333,64.78,33.5
126.0000,65.22,31.5
126.1667,65.17,30.5
126.3333,65.12,31.5
126.5000,65.12,32.2
126.6667,64.69,31.4
126.8333,64.77,32.8
127.0000,64.68,32.6
127.1667,65.48,33.4
127.3333,65.26,33.1
127.5000,64.49,32.8
127.6667,65.12,32.0
127.8333,65.24,33.3
128.0000,64.91,32.4
128.1667,65.13,35.3
128.3333,65.12,32.4
128.5000,65.22,33.7
128.6667,65.02,33.8
128.8333,65.00,35.1
129.0000,64.79,34.0
129.1667,64.63,33.7
129.3333,64.88,34.0
129.5000,64.94,34.5
129.6667,65.52,33.5
129.8333,64.89,34.8
130.0000,64.98,35.9
130.1667,64.72,34.2
130.3333,65.41,35.9
130.5000,65.22,36.5
130.6667,65.08,35.9
130.8333,64.89,35.6
131.0000,64.60,37.2
131.1667,65.05,38.1
131.3333,64.80,37.1
131.5000,64.93,37.0
131.6667,65.13,38.2
131.8333,64.69,37.2
132.0000,64.67,38.3
132.1667,64.78,37.6
132.3333,64.61,38.1
132.5000,64.76,37.2
132.6667,65.05,38.1
132.8333,65.23,38.9
133.0000,65.25,39.4
133.1667,64.80,40.8
133.3333,64.79,40.5
133.5000,64.88,42.1
133.6667,64.93,42.1
133.8333,64.61,41.8
134.0000,64.93,39.9
134.1667,65.44,42.1
134.3333,65.02,41.0
134.5000,64.91,43.0
134.6667,65.38,41.3
134.8333,65.50,41.3
135.0000,65.45,41.8
135.1667,65.02,42.1
135.3333,64.93,43.2
135.5000,65.00,43.1
135.6667,65.53,43.2
135.8333,65.13,42.7
136.0000,64.80,42.4
136.1667,65.05,44.1
136.3333,64.94,42.9
136.5000,64.86,42.4
136.6667,65.30,45.9
136.8333,64.62,44.3
137.0000,64.99,44.1
137.1667,64.98,44.5
137.3333,65.33,46.8
137.5000,65.11,46.2
137.6667,65.11,45.4
137.8333,64.84,43.2
138.0000,65.46,43.9
138.1667,65.12,44.3
138.3333,65.06,44.5
138.5000,65.33,45.8
138.6667,64.85,44.8
138.8333,64.68,45.7
139.0000,65.27,44.7
139.1667,64.70,44.3
139.3333,65.16,43.5
139.5000,65.34,45.1
139.6667,65.44,43.9
139.8333,65.22,44.0
140.0000,64.86,43.7
140.1667,64.52,43.9
140.3333,65.09,43.7
140.5000,64.71,44.1
140.6667,65.18,44.1
140.8333,65.23,43.0
141.0000,65.44,42.4
141.1667,65.01,44.3
141.3333,65.04,42.2
141.5000,65.28,43.2
141.6667,65.29,42.3
141.8333,65.34,43.8
142.0000,64.81,42.0
142.1667,65.46,44.1
142.3333,64.90,42.7
142.5000,65.63,43.3
142.6667,64.78,41.3
142.8333,64.80,43.7
143.0000,64.91,42.1
143.1667,65.21,41.1
143.3333,65.00,41.0
143.5000,65.20,42.9
143.6667,65.12,41.2
143.8333,65.22,40.0
144.0000,65.39,41.6
144.1667,64.69,40.7
144.3333,65.06,40.1
144.5000,64.88,38.7
144.6667,64.65,39.2
144.8333,64.83,40.6
145.0000,65.31,39.6
145.1667,64.65,40.0
145.3333,65.23,38.4
145.5000,65.36,39.0
145.6667,64.89,39.5
145.8333,65.11,37.7
146.0000,64.72,39.3
146.1667,64.83,39.5
146.3333,65.19,37.9
146.5000,65.14,39.8
146.6667,65.01,37.8
146.8333,64.72,37.3
147.0000,64.48,38.3
147.1667,64.94,38.2
147.3333,64.77,37.3
147.5000,64.78,37.7
147.6667,64.68,38.2
147.8333,65.25,38.2
148.0000,64.72,37.8
148.1667,64.74,37.8
148.3333,64.75,37.5
148.5000,65.21,36.5
148.6667,64.63,37.2
148.8333,64.91,37.2
149.0000,64.84,39.0
149.1667,65.23,36.6
149.3333,64.91,35.9
149.5000,65.18,35.5
149.6667,65.37,37.3
149.8333,65.07,38.5
150.0000,64.48,37.9
150.1667,65.23,37.4
150.3333,64.76,37.5
150.5000,65.06,37.2
150.6667,65.05,38.7
150.8333,64.89,37.5
151.0000,65.16,37.9
151.1667,65.25,38.2
151.3333,65.06,37.8
151.5000,65.20,37.0
151.6667,65.25,37.7
151.8333,65.12,39.3
152.0000,64.89,39.6
152.1667,64.95,38.3
152.3333,64.77,38.0
152.5000,64.69,38.2
152.6667,64.80,38.2
152.8333,64.99,38.9
153.0000,64.48,38.9
153.1667,65.42,40.1
153.3333,64.45,40.5
153.5000,64.94,39.3
153.6667,65.19,41.0
153.8333,64.02,40.9
154.0000,64.28,39.6
154.1667,65.55,41.0
154.3333,64.56,41.0
154.5000,64.68,40.6
154.6667,64.21,42.9
154.8333,65.08,40.9
155.0000,65.20,41.4
155.1667,65.10,42.5
155.3333,65.35,41.7
155.5000,65.75,42.7
155.6667,65.05,43.7
155.8333,64.79,43.3
156.0000,64.85,43.6
156.1667,65.33,44.0
156.3333,64.99,43.5
156.5000,65.08,42.6
156.6667,64.70,43.9
156.8333,65.01,44.4
157.0000,65.29,43.5
157.1667,65.27,45.0
157.3333,64.98,45.8
157.5000,65.06,45.5
157.6667,64.81,45.5
157.8333,64.61,46.0
158.0000,64.62,44.7
158.1667,65.43,45.9
158.3333,65.08,48.1
158.5000,65.78,46.5
158.6667,64.59,46.5
158.8333,65.44,44.7
159.0000,64.46,46.3
159.1667,65.20,47.2
159.3333,64.85,48.0
159.5000,64.65,45.4
159.6667,64.80,46.3
159.8333,65.20,49.3
160.0000,65.27,46.5
160.1667,65.30,46.6
160.3333,65.33,47.5
160.5000,64.84,47.5
160.6667,64.84,47.6
160.8333,65.13,48.5
161.0000,65.07,47.1
161.1667,64.83,48.2
161.3333,64.90,46.8
161.5000,65.45,46.0
161.6667,64.73,48.9
161.8333,65.13,48.8
162.0000,65.02,47.8
162.1667,64.93,47.6
162.3333,64.76,48.1
162.5000,64.66,47.9
162.6667,64.99,48.1
162.8333,65.47,49.4
163.0000,64.77,45.8
163.1667,65.23,47.7
163.3333,64.79,46.5
163.5000,64.61,46.8
163.6667,65.01,46.5
163.8333,65.24,46.1
164.0000,64.60,46.2
164.1667,65.02,46.9
164.3333,65.38,46.1
164.5000,64.88,46.9
164.6667,64.73,46.0
164.8333,65.18,46.5
165.0000,64.71,46.8
165.1667,64.85,45.6
165.3333,64.75,44.3
165.5000,64.78,44.2
165.6667,65.08,44.7
165.8333,65.11,46.6
166.0000,65.62,45.4
166.1667,65.00,45.7
166.3333,65.61,43.9
166.5000,64.78,43.4
166.6667,64.89,44.3
166.8333,65.25,42.4
167.0000,65.06,42.5
167.1667,65.15,43.0
167.3333,64.57,42.6
167.5000,64.88,42.5
167.6667,64.88,42.0
167.8333,65.38,42.0
168.0000,65.10,41.1
