direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1179,22.988,84.15,21.625,0.990,21.843,1.604,2985
forward,1000,1.1079,22.759,84.05,21.192,0.980,21.625,1.620,3030

voltage (V),current_density (mA/cm^2),direction
0.910,22.3238,forward
0.920,22.2816,forward
0.930,22.2279,forward
0.940,22.1592,forward
0.950,22.0712,forward
0.960,21.9581,forward
0.970,21.8125,forward
0.980,21.6247,forward
0.990,21.3823,forward
1.000,21.0692,forward
1.010,20.6643,forward
1.020,20.1404,forward
1.030,19.4624,forward
1.040,18.5846,forward
1.050,17.4478,forward
1.060,15.9754,forward
1.070,14.0678,forward
1.080,11.5963,forward
1.090,8.3939,forward
1.100,4.2440,forward
1.110,-1.1340,forward
1.120,-8.1036,forward
1.130,-17.1364,forward
1.140,-28.8434,forward
1.150,-44.0164,forward
