direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1182,23.105,84.15,21.742,0.990,21.962,1.608,3030
forward,1000,1.1082,22.874,84.06,21.308,0.980,21.742,1.624,2985

voltage (V),current_density (mA/cm^2),direction
0.110,22.8375,forward
0.120,22.8341,forward
0.130,22.8308,forward
0.140,22.8275,forward
0.150,22.8241,forward
0.160,22.8208,forward
0.170,22.8175,forward
0.180,22.8141,forward
0.190,22.8108,forward
0.200,22.8075,forward
0.210,22.8041,forward
0.220,22.8008,forward
0.230,22.7975,forward
0.240,22.7941,forward
0.250,22.7908,forward
0.260,22.7875,forward
0.270,22.7841,forward
0.280,22.7808,forward
0.290,22.7775,forward
0.300,22.7741,forward
0.310,22.7708,forward
0.320,22.7675,forward
0.330,22.7641,forward
0.340,22.7608,forward
0.350,22.7575,forward
0.360,22.7541,forward
0.370,22.7508,forward
0.380,22.7475,forward
0.390,22.7441,forward
0.400,22.7408,forward
0.410,22.7375,forward
0.420,22.7341,forward
0.430,22.7308,forward
0.440,22.7275,forward
0.450,22.7241,forward
0.460,22.7208,forward
0.470,22.7175,forward
0.480,22.7141,forward
0.490,22.7108,forward
0.500,22.7075,forward
0.510,22.7041,forward
0.520,22.7008,forward
0.530,22.6975,forward
0.540,22.6941,forward
0.550,22.6908,forward
0.560,22.6875,forward
0.570,22.6841,forward
0.580,22.6808,forward
0.590,22.6774,forward
0.600,22.6741,forward
0.610,22.6707,forward
0.620,22.6674,forward
0.630,22.6640,forward
0.640,22.6607,forward
0.650,22.6573,forward
0.660,22.6539,forward
0.670,22.6505,forward
0.680,22.6471,forward
0.690,22.6437,forward
0.700,22.6402,forward
0.710,22.6367,forward
0.720,22.6332,forward
0.730,22.6296,forward
0.740,22.6259,forward
0.750,22.6221,forward
0.760,22.6181,forward
0.770,22.6140,forward
0.780,22.6096,forward
0.790,22.6050,forward
0.800,22.5999,forward
0.810,22.5943,forward
0.820,22.5881,forward
0.830,22.5810,forward
0.840,22.5728,forward
0.850,22.5632,forward
0.860,22.5517,forward
0.870,22.5377,forward
0.880,22.5206,forward
0.890,22.4995,forward
0.900,22.4731,forward
0.910,22.4398,forward
0.920,22.3977,forward
0.930,22.3441,forward
0.940,22.2756,forward
0.950,22.1878,forward
0.960,22.0749,forward
0.970,21.9297,forward
0.980,21.7424,forward
0.990,21.5006,forward
1.000,21.1883,forward
1.010,20.7844,forward
1.020,20.2618,forward
1.030,19.5855,forward
1.040,18.7100,forward
1.050,17.5760,forward
1.060,16.1073,forward
1.070,14.2046,forward
1.080,11.7393,forward
1.090,8.5449,forward
1.100,4.4055,forward
1.110,-0.9588,forward
1.120,-7.9108,forward
1.130,-16.9208,forward
1.140,-28.5981,forward
1.150,-43.7327,forward
