direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1175,22.842,84.14,21.477,0.990,21.694,1.598,2985
forward,1000,1.1075,22.613,84.04,21.047,0.980,21.477,1.615,3030

voltage (V),current_density (mA/cm^2),direction
0.510,22.4433,forward
0.520,22.4400,forward
0.530,22.4366,forward
0.540,22.4333,forward
0.550,22.4300,forward
0.560,22.4266,forward
0.570,22.4233,forward
0.580,22.4200,forward
0.590,22.4166,forward
0.600,22.4133,forward
0.610,22.4099,forward
0.620,22.4066,forward
0.630,22.4032,forward
0.640,22.3999,forward
0.650,22.3965,forward
0.660,22.3931,forward
0.670,22.3897,forward
0.680,22.3863,forward
0.690,22.3829,forward
0.700,22.3794,forward
0.710,22.3759,forward
0.720,22.3724,forward
0.730,22.3687,forward
0.740,22.3650,forward
0.750,22.3612,forward
0.760,22.3573,forward
0.770,22.3532,forward
0.780,22.3488,forward
0.790,22.3441,forward
0.800,22.3391,forward
0.810,22.3335,forward
0.820,22.3272,forward
0.830,22.3201,forward
0.840,22.3119,forward
0.850,22.3022,forward
0.860,22.2906,forward
0.870,22.2766,forward
0.880,22.2595,forward
0.890,22.2382,forward
0.900,22.2117,forward
0.910,22.1782,forward
0.920,22.1359,forward
0.930,22.0820,forward
0.940,22.0131,forward
0.950,21.9248,forward
0.960,21.8114,forward
0.970,21.6653,forward
0.980,21.4769,forward
0.990,21.2338,forward
1.000,20.9197,forward
1.010,20.5135,forward
1.020,19.9879,forward
1.030,19.3078,forward
1.040,18.4272,forward
1.050,17.2868,forward
1.060,15.8096,forward
1.070,13.8959,forward
1.080,11.4165,forward
1.090,8.2038,forward
1.100,4.0406,forward
1.110,-1.3545,forward
1.120,-8.3465,forward
1.130,-17.4083,forward
1.140,-29.1527,forward
1.150,-44.3743,forward
