time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
7.5000,26.75,930.3,36.5,0.9424,19.398,18.281
7.6667,26.73,932.3,38.4,0.9387,19.371,18.185
7.8333,26.62,931.3,37.4,0.9414,19.360,18.225
8.0000,26.33,928.0,37.7,0.9422,19.130,18.024
8.1667,26.46,939.0,37.9,0.9438,19.394,18.304
8.3333,26.89,930.4,37.5,0.9372,19.347,18.131
8.5000,26.41,937.1,38.6,0.9427,19.351,18.243
8.6667,26.45,936.3,37.5,0.9402,19.560,18.390
8.8333,26.36,936.0,38.2,0.9393,19.593,18.403
9.0000,26.55,936.4,38.5,0.9369,19.536,18.304
9.1667,26.32,939.1,39.2,0.9382,19.524,18.317
9.3333,26.52,937.7,39.4,0.9381,19.428,18.226
9.5000,26.57,933.2,40.2,0.9360,19.383,18.143
9.6667,26.34,939.1,38.2,0.9393,19.472,18.290
9.8333,26.26,937.9,40.5,0.9398,19.498,18.323
10.0000,26.16,938.8,38.9,0.9429,19.458,18.346
10.1667,26.30,939.4,40.3,0.9387,19.499,18.304
10.3333,26.12,932.9,39.0,0.9383,19.424,18.226
10.5000,26.12,945.0,41.5,0.9352,19.711,18.432
10.6667,26.15,939.9,41.7,0.9374,19.425,18.209
10.8333,26.53,939.3,41.1,0.9362,19.468,18.227
11.0000,25.96,940.8,42.3,0.9426,19.496,18.377
11.1667,25.97,938.8,41.8,0.9395,19.331,18.162
11.3333,25.72,941.5,40.4,0.9390,19.278,18.102
11.5000,25.72,938.0,41.6,0.9431,19.138,18.048
11.6667,26.01,931.6,42.1,0.9411,19.222,18.091
11.8333,26.08,942.2,43.9,0.9356,19.393,18.145
12.0000,25.61,938.3,43.7,0.9374,19.521,18.299
12.1667,26.05,939.7,42.4,0.9385,19.355,18.164
12.3333,25.80,935.1,43.3,0.9377,19.191,17.995
12.5000,25.27,941.0,43.1,0.9351,19.564,18.293
12.6667,25.65,939.4,44.4,0.9406,19.333,18.186
12.8333,25.32,938.1,44.6,0.9389,19.392,18.208
13.0000,25.71,938.2,42.8,0.9410,19.276,18.139
13.1667,25.09,936.9,43.4,0.9391,19.326,18.148
13.3333,25.13,938.0,45.0,0.9395,19.369,18.198
13.5000,25.39,943.7,46.2,0.9404,19.378,18.223
13.6667,25.40,937.3,45.6,0.9362,19.371,18.135
13.8333,25.23,938.5,44.5,0.9381,19.318,18.123
14.0000,25.35,935.7,45.6,0.9379,19.465,18.256
14.1667,25.06,939.1,46.6,0.9396,19.329,18.162
14.3333,24.98,937.6,45.6,0.9390,19.366,18.184
14.5000,25.11,940.8,46.6,0.9383,19.343,18.150
14.6667,24.92,941.1,46.0,0.9375,19.455,18.238
14.8333,25.09,940.2,45.7,0.9405,19.229,18.084
15.0000,25.25,942.0,47.8,0.9336,19.512,18.216
15.1667,25.33,934.6,47.1,0.9389,19.325,18.145
15.3333,25.40,931.2,46.6,0.9405,19.359,18.208
15.5000,25.04,933.1,47.2,0.9380,19.208,18.017
15.6667,24.94,932.8,46.3,0.9418,19.149,18.035
15.8333,24.97,938.3,46.9,0.9374,19.423,18.208
16.0000,24.34,937.3,46.1,0.9401,19.284,18.129
16.1667,24.91,935.7,46.1,0.9389,19.256,18.079
16.3333,24.91,935.2,48.6,0.9406,19.347,18.197
16.5000,24.89,936.7,48.8,0.9364,19.294,18.067
16.6667,24.82,935.2,48.5,0.9377,19.130,17.938
16.8333,24.84,933.2,47.6,0.9409,19.243,18.104
17.0000,25.01,931.6,47.5,0.9373,19.327,18.115
17.1667,24.63,934.8,47.7,0.9386,19.122,17.949
17.3333,24.91,935.1,47.1,0.9383,19.193,18.010
17.5000,24.88,927.5,48.4,0.9364,19.017,17.808
17.6667,25.09,928.2,48.2,0.9385,18.937,17.773
17.8333,24.75,936.4,49.1,0.9364,19.302,18.075
18.0000,25.27,930.4,48.6,0.9319,19.101,17.799
18.1667,24.73,930.8,48.5,0.9380,19.016,17.838
18.3333,24.86,930.1,46.9,0.9421,18.920,17.825
18.5000,24.73,928.3,47.4,0.9420,19.056,17.952
18.6667,24.93,929.7,47.4,0.9391,19.136,17.972
18.8333,24.49,930.3,47.4,0.9425,19.021,17.927
19.0000,24.69,932.0,46.6,0.9375,19.103,17.910
19.1667,24.54,928.6,48.5,0.9329,19.206,17.917
19.3333,24.65,925.2,47.5,0.9355,19.170,17.933
19.5000,24.60,931.1,49.4,0.9399,19.021,17.877
19.6667,25.16,927.2,47.9,0.9344,19.030,17.782
19.8333,24.54,924.9,48.0,0.9364,18.928,17.724
20.0000,24.91,923.1,48.9,0.9347,18.835,17.605
20.1667,24.85,919.6,47.2,0.9345,18.853,17.618
20.3333,25.07,919.0,47.1,0.9396,18.683,17.556
20.5000,24.63,925.4,47.1,0.9389,19.010,17.849
20.6667,25.01,922.4,47.6,0.9353,18.867,17.646
20.8333,25.09,919.5,46.8,0.9365,18.784,17.591
21.0000,25.38,916.2,46.7,0.9370,18.695,17.517
21.1667,25.09,913.3,46.4,0.9330,18.773,17.515
21.3333,25.20,916.8,44.6,0.9358,18.850,17.639
21.5000,25.14,915.6,45.7,0.9397,18.677,17.552
21.6667,25.43,920.6,45.8,0.9382,18.914,17.745
21.8333,25.61,913.4,43.9,0.9378,18.793,17.623
22.0000,25.30,913.5,44.6,0.9376,18.742,17.573
22.1667,25.65,913.6,45.6,0.9354,18.747,17.537
22.3333,25.29,910.6,45.1,0.9333,18.688,17.441
22.5000,25.37,914.9,43.5,0.9346,18.746,17.520
22.6667,26.07,913.0,44.9,0.9332,18.686,17.437
22.8333,25.78,910.1,44.0,0.9344,18.607,17.387
23.0000,25.62,912.6,42.8,0.9340,18.599,17.371
23.1667,25.73,908.5,43.0,0.9321,18.636,17.371
23.3333,24.96,903.5,42.8,0.9348,18.528,17.320
23.5000,25.66,912.7,43.2,0.9355,18.735,17.527
23.6667,25.74,911.6,43.5,0.9355,18.483,17.291
23.8333,25.53,905.9,43.1,0.9326,18.552,17.300
24.0000,26.03,902.3,42.3,0.9322,18.362,17.118
24.1667,25.95,912.3,41.6,0.9355,18.547,17.351
24.3333,25.84,900.7,42.7,0.9321,18.467,17.213
24.5000,25.76,903.7,41.7,0.9339,18.436,17.218
24.6667,25.74,906.6,41.5,0.9375,18.518,17.361
24.8333,26.10,900.9,40.0,0.9302,18.475,17.186
25.0000,26.02,902.9,41.1,0.9322,18.526,17.269
25.1667,26.10,899.6,39.4,0.9333,18.313,17.091
25.3333,25.95,895.4,41.3,0.9307,18.400,17.124
25.5000,26.24,896.8,40.0,0.9329,18.360,17.127
25.6667,26.27,895.0,41.5,0.9338,18.347,17.131
25.8333,26.03,896.7,38.0,0.9318,18.430,17.173
26.0000,26.12,894.5,39.4,0.9315,18.178,16.934
26.1667,26.75,892.1,39.4,0.9324,18.166,16.938
26.3333,26.04,893.3,38.7,0.9340,18.218,17.015
26.5000,26.35,889.0,38.9,0.9278,18.281,16.962
26.6667,26.29,891.7,38.6,0.9337,18.129,16.926
26.8333,26.22,892.6,38.9,0.9355,18.301,17.121
27.0000,26.18,893.1,38.9,0.9346,18.087,16.904
27.1667,26.50,885.8,38.0,0.9267,18.162,16.830
27.3333,26.48,889.6,37.7,0.9320,18.165,16.930
27.5000,26.25,886.4,39.2,0.9297,18.165,16.888
27.6667,26.73,883.6,38.7,0.9310,18.242,16.984
27.8333,27.07,887.7,37.9,0.9317,18.249,17.002
28.0000,26.58,889.2,35.5,0.9300,18.148,16.878
28.1667,26.65,885.2,36.1,0.9306,17.949,16.704
28.3333,26.71,888.0,37.6,0.9313,18.196,16.946
28.5000,26.79,885.6,37.5,0.9324,18.182,16.953
28.6667,26.38,882.5,37.3,0.9318,17.990,16.763
28.8333,26.54,882.6,37.5,0.9291,18.127,16.841
29.0000,26.77,876.5,37.0,0.9264,18.030,16.703
29.1667,26.86,881.8,37.1,0.9299,18.013,16.750
29.3333,26.72,883.3,36.6,0.9337,18.016,16.821
29.5000,26.84,874.2,35.7,0.9330,17.800,16.608
29.6667,26.50,879.4,34.4,0.9307,17.918,16.675
29.8333,27.00,879.2,37.8,0.9285,18.128,16.831
30.0000,26.62,874.4,37.5,0.9310,17.715,16.492
30.1667,26.90,881.1,35.5,0.9349,17.995,16.823
30.3333,26.79,872.1,34.1,0.9266,17.723,16.422
30.5000,26.65,879.8,36.5,0.9314,17.880,16.653
30.6667,26.34,875.0,37.6,0.9317,17.687,16.480
30.8333,26.57,873.6,35.8,0.9299,17.908,16.653
31.0000,26.66,871.6,36.9,0.9294,17.785,16.530
31.1667,26.68,876.1,36.7,0.9330,17.699,16.514
31.3333,26.68,870.4,36.0,0.9301,17.847,16.599
31.5000,26.73,871.6,36.6,0.9282,17.910,16.623
31.6667,26.83,870.5,34.2,0.9277,17.747,16.464
31.8333,26.49,870.3,36.1,0.9306,17.725,16.495
32.0000,26.21,874.1,36.3,0.9344,17.837,16.667
32.1667,26.55,871.4,35.0,0.9308,17.665,16.444
32.3333,26.13,866.3,36.6,0.9339,17.690,16.520
32.5000,26.54,864.6,36.5,0.9284,17.571,16.313
32.6667,26.17,874.4,37.0,0.9303,17.791,16.552
32.8333,26.02,865.9,38.0,0.9274,17.730,16.443
33.0000,26.14,863.7,38.2,0.9293,17.695,16.445
33.1667,26.11,863.4,38.6,0.9318,17.565,16.368
33.3333,26.23,867.4,37.4,0.9295,17.691,16.444
33.5000,25.74,865.0,36.2,0.9300,17.718,16.477
33.6667,25.98,863.9,37.7,0.9285,17.740,16.471
33.8333,26.04,868.4,37.6,0.9303,17.575,16.351
34.0000,26.28,867.5,39.2,0.9288,17.774,16.508
34.1667,26.21,863.1,36.8,0.9270,17.743,16.448
34.3333,25.82,863.9,37.8,0.9333,17.546,16.377
34.5000,26.01,864.7,37.8,0.9293,17.557,16.316
34.6667,25.85,861.9,38.6,0.9270,17.737,16.443
34.8333,25.76,860.4,38.5,0.9314,17.432,16.236
35.0000,25.42,864.7,38.9,0.9284,17.743,16.473
35.1667,25.69,857.2,40.3,0.9303,17.365,16.155
35.3333,25.68,859.0,39.8,0.9253,17.559,16.248
35.5000,25.45,864.1,40.3,0.9321,17.589,16.394
35.6667,25.60,860.3,38.9,0.9317,17.406,16.217
35.8333,25.57,859.6,39.9,0.9338,17.523,16.363
36.0000,25.52,857.7,40.3,0.9278,17.440,16.180
36.1667,25.18,859.4,41.0,0.9306,17.523,16.308
36.3333,25.81,858.7,40.4,0.9283,17.613,16.350
36.5000,25.39,861.4,41.0,0.9294,17.643,16.397
36.6667,25.37,859.8,41.6,0.9312,17.409,16.211
36.8333,25.27,861.0,41.9,0.9331,17.527,16.354
37.0000,25.14,859.6,40.8,0.9310,17.584,16.371
37.1667,25.53,864.4,40.6,0.9335,17.397,16.239
37.3333,25.55,860.7,42.0,0.9306,17.590,16.370
37.5000,25.06,862.0,42.3,0.9318,17.579,16.379
37.6667,25.32,855.0,42.3,0.9322,17.337,16.161
37.8333,25.25,859.4,41.3,0.9295,17.568,16.330
38.0000,25.05,865.6,42.9,0.9307,17.588,16.369
38.1667,24.83,859.9,41.9,0.9335,17.484,16.321
38.3333,25.01,863.6,43.1,0.9287,17.729,16.465
38.5000,24.73,865.3,42.3,0.9330,17.477,16.306
38.6667,24.86,857.4,42.5,0.9270,17.396,16.126
38.8333,24.77,862.5,42.3,0.9336,17.371,16.218
39.0000,25.01,860.1,42.2,0.9301,17.529,16.305
39.1667,24.58,862.6,43.0,0.9305,17.553,16.332
39.3333,24.80,858.5,43.7,0.9340,17.440,16.288
39.5000,24.51,861.0,41.7,0.9316,17.533,16.334
39.6667,25.00,858.7,43.5,0.9309,17.470,16.263
39.8333,24.74,858.7,42.3,0.9330,17.377,16.213
40.0000,24.99,866.6,43.7,0.9309,17.587,16.372
40.1667,25.19,865.7,43.5,0.9299,17.663,16.425
40.3333,25.04,863.1,43.7,0.9320,17.697,16.493
40.5000,24.74,870.7,43.9,0.9333,17.760,16.576
40.6667,24.58,862.7,42.4,0.9347,17.549,16.403
40.8333,24.44,859.9,44.5,0.9307,17.454,16.245
41.0000,24.74,865.5,42.6,0.9312,17.546,16.338
41.1667,24.22,858.4,43.4,0.9323,17.503,16.317
41.3333,24.54,862.1,43.6,0.9326,17.576,16.392
41.5000,24.79,866.7,44.6,0.9303,17.702,16.469
41.6667,24.66,869.4,43.0,0.9303,17.758,16.520
41.8333,25.06,867.6,43.3,0.9288,17.724,16.461
42.0000,24.51,868.2,43.4,0.9305,17.571,16.350
42.1667,24.76,870.7,43.7,0.9292,17.628,16.380
42.3333,24.85,867.3,42.3,0.9305,17.625,16.400
42.5000,24.37,865.5,43.5,0.9314,17.493,16.293
42.6667,24.71,864.6,43.7,0.9329,17.511,16.335
42.8333,24.77,869.5,43.4,0.9312,17.763,16.541
43.0000,24.82,865.2,42.4,0.9306,17.535,16.318
43.1667,24.41,868.4,42.6,0.9308,17.701,16.476
43.3333,24.90,869.9,43.3,0.9336,17.571,16.404
43.5000,25.01,870.3,42.7,0.9310,17.562,16.350
43.6667,24.40,873.6,42.3,0.9303,17.730,16.494
43.8333,24.45,869.5,42.1,0.9329,17.589,16.408
44.0000,25.23,871.0,43.1,0.9313,17.663,16.450
44.1667,24.51,878.2,41.8,0.9321,17.798,16.589
44.3333,24.93,876.0,41.6,0.9331,17.649,16.469
44.5000,24.79,875.2,42.6,0.9307,17.668,16.444
44.6667,25.16,872.7,42.7,0.9324,17.743,16.544
44.8333,25.16,874.5,41.7,0.9276,17.771,16.484
45.0000,24.83,876.5,42.1,0.9320,17.988,16.764
45.1667,25.14,876.7,41.4,0.9312,17.740,16.520
45.3333,24.66,881.0,41.3,0.9308,17.828,16.594
45.5000,25.41,879.9,40.9,0.9309,17.754,16.528
45.6667,25.05,882.5,40.3,0.9300,17.936,16.680
45.8333,25.30,880.1,39.9,0.9295,17.868,16.608
46.0000,25.41,883.3,40.5,0.9312,17.880,16.650
46.1667,25.21,885.8,39.2,0.9321,17.984,16.763
46.3333,25.55,888.5,39.5,0.9297,18.039,16.771
46.5000,25.83,884.3,40.1,0.9302,17.837,16.592
46.6667,25.13,877.8,38.7,0.9290,17.946,16.672
46.8333,25.38,884.8,38.4,0.9293,17.884,16.619
47.0000,25.45,887.2,39.4,0.9252,18.116,16.760
47.1667,25.43,885.9,36.4,0.9254,18.016,16.673
47.3333,25.56,883.6,36.5,0.9290,17.765,16.502
47.5000,25.56,890.0,38.2,0.9294,17.922,16.656
47.6667,25.84,890.8,36.9,0.9295,18.161,16.881
47.8333,26.03,888.1,37.2,0.9277,17.966,16.667
48.0000,25.67,892.4,37.0,0.9291,18.138,16.853
48.1667,25.81,892.1,35.2,0.9272,17.982,16.673
48.3333,25.63,890.0,35.4,0.9330,17.908,16.708
48.5000,26.01,894.1,37.1,0.9334,18.051,16.849
48.6667,25.87,889.1,37.2,0.9279,17.799,16.516
48.8333,26.00,899.0,35.8,0.9269,18.258,16.923
49.0000,26.43,891.1,37.1,0.9274,18.083,16.771
49.1667,26.18,900.3,33.4,0.9308,18.104,16.851
49.3333,26.07,898.7,35.8,0.9292,18.261,16.967
49.5000,25.66,899.6,33.0,0.9300,18.170,16.898
49.6667,26.34,899.2,35.3,0.9302,18.147,16.880
49.8333,26.32,895.4,33.7,0.9267,18.135,16.806
50.0000,26.32,898.1,33.5,0.9260,18.209,16.861
50.1667,26.19,906.8,34.9,0.9321,18.360,17.112
50.3333,26.28,903.4,33.5,0.9285,18.293,16.986
50.5000,26.45,897.5,33.9,0.9297,18.039,16.770
50.6667,26.40,897.5,34.4,0.9303,18.083,16.823
50.8333,26.40,902.7,34.0,0.9288,18.178,16.883
51.0000,26.83,903.3,32.2,0.9233,18.606,17.180
51.1667,26.46,908.0,32.3,0.9267,18.371,17.025
51.3333,26.48,905.3,32.4,0.9279,18.290,16.972
51.5000,26.59,908.1,32.7,0.9283,18.408,17.087
51.6667,26.52,902.9,32.2,0.9296,18.095,16.822
51.8333,26.56,911.0,33.3,0.9300,18.513,17.217
52.0000,26.98,914.7,32.3,0.9256,18.630,17.243
52.1667,26.48,916.3,31.7,0.9268,18.522,17.166
52.3333,26.83,908.5,31.8,0.9254,18.346,16.979
52.5000,26.80,911.9,32.5,0.9260,18.493,17.125
52.6667,26.48,910.7,33.6,0.9308,18.262,16.999
52.8333,26.83,914.0,33.2,0.9262,18.527,17.161
53.0000,26.80,911.3,30.8,0.9281,18.185,16.877
53.1667,26.97,912.7,31.3,0.9274,18.359,17.026
53.3333,26.80,917.1,32.3,0.9296,18.509,17.206
53.5000,26.53,915.2,33.4,0.9254,18.544,17.159
53.6667,26.59,917.5,31.4,0.9294,18.444,17.142
53.8333,26.70,919.1,33.1,0.9241,18.515,17.110
54.0000,26.68,916.5,30.8,0.9275,18.346,17.017
54.1667,26.72,918.1,31.2,0.9284,18.555,17.227
54.3333,26.95,923.3,32.1,0.9271,18.675,17.314
54.5000,26.94,917.4,31.9,0.9235,18.597,17.174
54.6667,26.80,923.2,31.6,0.9270,18.574,17.218
54.8333,27.05,926.7,32.7,0.9281,18.600,17.262
55.0000,26.52,921.3,33.6,0.9284,18.554,17.225
55.1667,26.59,924.4,32.0,0.9285,18.559,17.233
55.3333,26.58,923.4,31.9,0.9292,18.577,17.261
55.5000,26.54,933.4,32.4,0.9273,18.944,17.566
55.6667,26.67,930.0,34.1,0.9310,18.704,17.414
55.8333,26.93,925.0,33.6,0.9275,18.555,17.211
56.0000,26.39,927.6,33.1,0.9253,18.796,17.392
56.1667,26.60,931.4,33.2,0.9308,18.771,17.472
56.3333,26.57,928.4,32.9,0.9290,18.706,17.378
56.5000,26.24,925.4,32.4,0.9246,18.884,17.460
56.6667,26.21,928.9,34.3,0.9271,18.780,17.411
56.8333,26.61,929.9,33.3,0.9296,18.734,17.414
57.0000,26.87,928.3,33.5,0.9278,18.714,17.363
57.1667,26.72,925.2,33.4,0.9258,18.842,17.444
57.3333,26.11,929.1,33.9,0.9314,18.811,17.521
57.5000,26.47,932.0,34.7,0.9235,18.821,17.381
57.6667,26.25,934.9,35.4,0.9272,18.910,17.532
57.8333,26.39,930.7,35.1,0.9292,18.753,17.426
58.0000,26.07,937.1,35.3,0.9305,18.835,17.526
58.1667,26.37,936.7,35.1,0.9292,18.849,17.514
58.3333,26.50,938.5,37.1,0.9292,18.889,17.552
58.5000,26.41,936.2,35.1,0.9270,18.885,17.506
58.6667,25.73,933.3,35.9,0.9276,18.758,17.399
58.8333,26.29,934.5,35.3,0.9291,18.802,17.469
59.0000,26.03,933.9,36.5,0.9265,18.953,17.559
59.1667,26.06,932.7,36.1,0.9259,18.891,17.491
59.3333,26.28,933.4,36.7,0.9277,18.881,17.515
59.5000,25.76,936.7,37.3,0.9283,18.954,17.594
59.6667,25.90,939.1,37.2,0.9277,19.015,17.640
59.8333,25.85,937.3,38.5,0.9321,18.656,17.389
60.0000,25.54,936.2,38.5,0.9315,18.724,17.441
60.1667,25.84,938.2,38.3,0.9274,19.175,17.782
60.3333,25.46,941.4,38.1,0.9290,18.919,17.575
60.5000,25.55,936.7,38.5,0.9265,18.844,17.459
60.6667,25.66,939.7,37.7,0.9295,18.954,17.618
60.8333,25.88,943.1,39.6,0.9262,19.168,17.754
61.0000,25.66,935.9,40.2,0.9258,18.895,17.493
61.1667,25.30,934.4,39.7,0.9291,18.794,17.462
61.3333,25.31,939.4,40.3,0.9311,19.120,17.803
61.5000,25.50,936.8,37.8,0.9261,18.838,17.446
61.6667,25.42,940.5,40.7,0.9284,19.055,17.692
61.8333,25.36,941.1,41.5,0.9298,18.896,17.569
62.0000,25.18,940.0,41.7,0.9317,18.804,17.519
62.1667,25.23,940.8,40.0,0.9279,19.137,17.757
62.3333,25.13,941.9,40.9,0.9295,18.896,17.563
62.5000,25.20,938.0,42.1,0.9302,18.912,17.591
62.6667,25.22,938.8,41.2,0.9306,18.908,17.596
62.8333,25.59,944.2,40.2,0.9299,19.034,17.700
63.0000,24.64,944.6,40.9,0.9289,19.078,17.722
63.1667,24.59,942.4,42.6,0.9269,19.115,17.718
63.3333,24.90,942.1,40.8,0.9330,18.971,17.699
63.5000,25.03,945.9,42.1,0.9287,19.113,17.751
63.6667,25.18,941.9,41.5,0.9323,18.783,17.512
63.8333,24.79,937.0,42.5,0.9326,18.889,17.616
64.0000,25.31,940.5,42.5,0.9292,18.867,17.532
64.1667,25.18,938.8,42.9,0.9297,18.799,17.478
64.3333,24.90,933.4,43.8,0.9299,18.711,17.399
64.5000,25.00,938.4,43.5,0.9304,18.798,17.489
64.6667,25.20,938.3,43.9,0.9282,18.872,17.518
64.8333,24.87,944.1,44.2,0.9313,18.781,17.492
65.0000,24.86,936.4,44.8,0.9325,18.857,17.584
65.1667,24.50,936.5,43.8,0.9294,18.927,17.590
65.3333,24.91,937.3,43.1,0.9277,18.957,17.586
65.5000,25.20,937.9,43.8,0.9302,18.883,17.565
65.6667,24.96,934.3,43.0,0.9296,18.981,17.646
65.8333,24.71,937.1,43.8,0.9294,18.708,17.387
66.0000,25.04,938.2,43.5,0.9317,18.757,17.476
66.1667,24.43,935.2,44.5,0.9326,18.801,17.533
66.3333,25.35,940.3,44.4,0.9282,18.967,17.605
66.5000,24.82,939.6,44.6,0.9316,18.899,17.607
66.6667,25.00,928.6,43.8,0.9334,18.537,17.303
66.8333,24.65,933.0,43.3,0.9262,18.817,17.428
67.0000,24.61,932.5,43.5,0.9262,18.747,17.363
67.1667,24.81,935.9,43.5,0.9308,18.852,17.547
67.3333,25.38,938.0,44.1,0.9260,18.749,17.361
67.5000,24.80,935.5,44.2,0.9313,18.919,17.620
67.6667,25.18,934.8,43.3,0.9324,18.733,17.465
67.8333,24.48,929.6,44.3,0.9290,18.654,17.330
68.0000,24.95,923.5,43.5,0.9286,18.437,17.120
68.1667,25.28,926.4,43.5,0.9287,18.634,17.305
68.3333,25.04,934.9,43.1,0.9243,18.839,17.413
68.5000,25.20,926.5,42.9,0.9293,18.599,17.283
68.6667,25.25,929.3,43.1,0.9284,18.710,17.369
68.8333,25.29,928.9,42.1,0.9288,18.711,17.378
69.0000,25.44,930.3,42.4,0.9276,18.692,17.339
69.1667,25.28,930.9,42.9,0.9256,18.738,17.344
69.3333,24.84,925.9,44.6,0.9284,18.413,17.094
69.5000,25.34,920.6,42.8,0.9298,18.429,17.135
69.6667,25.20,923.9,42.4,0.9268,18.388,17.041
69.8333,24.94,924.4,42.3,0.9268,18.526,17.169
70.0000,25.39,925.9,41.7,0.9241,18.556,17.147
70.1667,25.33,923.2,41.2,0.9320,18.507,17.248
70.3333,25.58,925.5,42.0,0.9263,18.630,17.257
70.5000,25.22,921.4,40.5,0.9308,18.314,17.047
70.6667,25.66,917.5,41.4,0.9278,18.619,17.275
70.8333,25.27,918.7,42.8,0.9301,18.527,17.233
71.0000,25.50,920.1,40.5,0.9255,18.652,17.262
71.1667,25.35,919.3,40.4,0.9279,18.462,17.132
71.3333,25.53,919.8,41.5,0.9268,18.566,17.206
71.5000,25.38,917.4,39.3,0.9277,18.272,16.951
71.6667,26.09,915.2,40.3,0.9268,18.376,17.030
71.8333,26.07,918.5,40.0,0.9265,18.441,17.085
72.0000,25.73,909.8,39.9,0.9287,18.272,16.968
72.1667,25.86,912.7,39.6,0.9231,18.428,17.010
72.3333,25.96,914.9,39.7,0.9268,18.292,16.952
72.5000,25.82,916.4,39.9,0.9253,18.658,17.265
72.6667,26.07,911.9,38.9,0.9283,18.220,16.914
72.8333,25.75,912.4,39.8,0.9247,18.454,17.064
73.0000,26.08,911.9,38.4,0.9253,18.281,16.915
73.1667,26.38,907.1,37.6,0.9247,18.387,17.001
73.3333,26.16,910.4,38.8,0.9260,18.363,17.005
73.5000,26.37,904.4,38.7,0.9251,18.255,16.889
73.6667,26.18,902.2,38.0,0.9261,18.226,16.879
73.8333,26.21,901.0,39.5,0.9240,18.101,16.726
74.0000,26.15,905.5,39.2,0.9243,18.156,16.782
74.1667,26.25,907.0,38.5,0.9268,18.044,16.724
74.3333,26.45,905.0,38.5,0.9242,18.151,16.776
74.5000,26.47,906.1,38.9,0.9235,18.235,16.839
74.6667,26.82,898.6,39.2,0.9275,17.888,16.591
74.8333,26.42,903.3,37.6,0.9251,18.087,16.732
75.0000,26.15,896.8,38.8,0.9227,17.995,16.603
75.1667,26.72,900.8,37.7,0.9222,18.104,16.696
75.3333,26.26,903.1,38.3,0.9224,18.188,16.777
75.5000,26.81,900.9,37.7,0.9218,18.020,16.610
75.6667,26.92,895.2,37.1,0.9217,17.995,16.586
75.8333,26.06,893.5,37.7,0.9244,17.664,16.330
76.0000,26.95,895.1,37.3,0.9227,18.011,16.618
76.1667,26.44,894.7,37.7,0.9211,18.042,16.619
76.3333,26.63,892.1,37.1,0.9260,17.762,16.449
76.5000,26.78,890.6,36.6,0.9212,17.882,16.473
76.6667,26.82,890.9,37.2,0.9217,17.983,16.576
76.8333,26.93,894.7,38.2,0.9225,18.041,16.643
