time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
9.6667,84.65,0.0,85.7,0.0000,0.000,0.000
9.8333,85.01,0.0,85.2,0.0000,0.000,0.000
10.0000,84.72,0.0,85.0,0.0000,0.000,0.000
10.1667,84.98,0.0,84.3,0.0000,0.000,0.000
10.3333,85.05,0.0,85.2,0.0000,0.000,0.000
10.5000,85.00,0.0,85.1,0.0000,0.000,0.000
10.6667,84.16,0.0,83.6,0.0000,0.000,0.000
10.8333,85.26,0.0,85.7,0.0000,0.000,0.000
11.0000,84.88,0.0,85.7,0.0000,0.000,0.000
11.1667,85.18,0.0,83.9,0.0000,0.000,0.000
11.3333,85.18,0.0,85.6,0.0000,0.000,0.000
11.5000,84.54,0.0,84.3,0.0000,0.000,0.000
11.6667,85.03,0.0,85.3,0.0000,0.000,0.000
11.8333,84.87,0.0,84.4,0.0000,0.000,0.000
12.0000,85.12,0.0,85.2,0.0000,0.000,0.000
12.1667,84.67,0.0,85.1,0.0000,0.000,0.000
12.3333,85.12,0.0,85.0,0.0000,0.000,0.000
12.5000,84.92,0.0,84.2,0.0000,0.000,0.000
12.6667,84.88,0.0,84.7,0.0000,0.000,0.000
12.8333,84.99,0.0,85.2,0.0000,0.000,0.000
13.0000,84.49,0.0,84.9,0.0000,0.000,0.000
13.1667,85.21,0.0,84.9,0.0000,0.000,0.000
13.3333,85.02,0.0,85.2,0.0000,0.000,0.000
13.5000,85.68,0.0,85.3,0.0000,0.000,0.000
13.6667,85.17,0.0,85.3,0.0000,0.000,0.000
13.8333,85.36,0.0,84.5,0.0000,0.000,0.000
14.0000,84.12,0.0,84.4,0.0000,0.000,0.000
14.1667,85.01,0.0,85.8,0.0000,0.000,0.000
14.3333,85.14,0.0,83.9,0.0000,0.000,0.000
14.5000,85.42,0.0,85.1,0.0000,0.000,0.000
14.6667,85.31,0.0,85.6,0.0000,0.000,0.000
14.8333,85.17,0.0,84.9,0.0000,0.000,0.000
15.0000,84.89,0.0,84.7,0.0000,0.000,0.000
15.1667,84.59,0.0,85.4,0.0000,0.000,0.000
15.3333,84.79,0.0,84.2,0.0000,0.000,0.000
15.5000,84.92,0.0,84.6,0.0000,0.000,0.000
15.6667,85.19,0.0,84.7,0.0000,0.000,0.000
15.8333,84.92,0.0,84.7,0.0000,0.000,0.000
16.0000,84.73,0.0,83.5,0.0000,0.000,0.000
16.1667,84.52,0.0,85.2,0.0000,0.000,0.000
16.3333,85.30,0.0,85.1,0.0000,0.000,0.000
16.5000,84.88,0.0,84.4,0.0000,0.000,0.000
16.6667,85.09,0.0,85.1,0.0000,0.000,0.000
16.8333,85.44,0.0,85.9,0.0000,0.000,0.000
17.0000,84.86,0.0,84.2,0.0000,0.000,0.000
17.1667,85.25,0.0,85.8,0.0000,0.000,0.000
17.3333,85.05,0.0,84.6,0.0000,0.000,0.000
17.5000,84.51,0.0,85.2,0.0000,0.000,0.000
17.6667,85.18,0.0,84.7,0.0000,0.000,0.000
17.8333,85.25,0.0,84.6,0.0000,0.000,0.000
18.0000,85.09,0.0,85.7,0.0000,0.000,0.000
18.1667,84.90,0.0,83.2,0.0000,0.000,0.000
18.3333,84.61,0.0,85.2,0.0000,0.000,0.000
18.5000,85.23,0.0,85.1,0.0000,0.000,0.000
18.6667,84.76,0.0,84.1,0.0000,0.000,0.000
18.8333,84.74,0.0,83.1,0.0000,0.000,0.000
19.0000,85.22,0.0,84.9,0.0000,0.000,0.000
19.1667,84.66,0.0,85.1,0.0000,0.000,0.000
19.3333,85.11,0.0,84.7,0.0000,0.000,0.000
19.5000,85.16,0.0,85.8,0.0000,0.000,0.000
19.6667,85.05,0.0,84.8,0.0000,0.000,0.000
19.8333,84.95,0.0,85.1,0.0000,0.000,0.000
20.0000,85.19,1000.7,84.6,0.8232,20.275,16.691
20.1667,85.28,1002.6,85.0,0.8238,20.338,16.755
20.3333,85.51,1001.8,85.4,0.8189,20.350,16.664
20.5000,85.05,998.8,84.9,0.8229,20.304,16.709
20.6667,85.07,1001.5,85.2,0.8225,20.295,16.694
20.8333,84.74,1000.4,84.2,0.8233,20.187,16.619
21.0000,85.11,995.6,84.3,0.8215,20.369,16.734
21.1667,85.19,1000.0,84.9,0.8192,20.030,16.408
21.3333,85.16,998.7,84.8,0.8203,19.967,16.380
21.5000,85.40,1000.4,85.1,0.8196,20.080,16.457
21.6667,85.26,1004.6,85.6,0.8221,20.137,16.554
21.8333,85.48,1000.9,85.6,0.8209,20.069,16.475
22.0000,85.17,998.7,84.2,0.8184,20.041,16.402
22.1667,85.10,1000.6,84.6,0.8204,20.019,16.424
22.3333,84.75,998.7,85.5,0.8211,19.966,16.393
22.5000,84.46,1000.2,85.9,0.8234,20.122,16.569
22.6667,84.68,1000.5,85.0,0.8227,20.056,16.499
22.8333,84.59,1001.8,85.0,0.8190,20.250,16.585
23.0000,85.30,1003.4,84.9,0.8161,20.128,16.426
23.1667,84.68,1002.3,84.5,0.8201,20.099,16.483
23.3333,84.61,996.7,84.6,0.8198,19.994,16.391
23.5000,85.03,1001.3,84.9,0.8188,20.023,16.395
23.6667,84.80,998.3,85.1,0.8190,19.901,16.299
23.8333,85.06,1001.5,84.7,0.8121,19.987,16.232
24.0000,85.08,0.0,84.9,0.0000,0.000,0.000
24.1667,85.52,0.0,84.4,0.0000,0.000,0.000
24.3333,85.47,0.0,85.5,0.0000,0.000,0.000
24.5000,84.99,0.0,84.9,0.0000,0.000,0.000
24.6667,84.95,0.0,84.6,0.0000,0.000,0.000
24.8333,85.43,0.0,85.1,0.0000,0.000,0.000
25.0000,84.64,0.0,84.6,0.0000,0.000,0.000
25.1667,85.28,0.0,84.4,0.0000,0.000,0.000
25.3333,85.11,0.0,85.0,0.0000,0.000,0.000
25.5000,85.01,0.0,85.7,0.0000,0.000,0.000
25.6667,85.18,0.0,84.9,0.0000,0.000,0.000
25.8333,84.96,0.0,84.6,0.0000,0.000,0.000
26.0000,84.84,0.0,85.6,0.0000,0.000,0.000
26.1667,85.12,0.0,85.2,0.0000,0.000,0.000
26.3333,84.94,0.0,85.6,0.0000,0.000,0.000
26.5000,84.86,0.0,85.2,0.0000,0.000,0.000
26.6667,84.97,0.0,84.3,0.0000,0.000,0.000
26.8333,84.77,0.0,84.8,0.0000,0.000,0.000
27.0000,84.85,0.0,84.4,0.0000,0.000,0.000
27.1667,85.52,0.0,85.3,0.0000,0.000,0.000
27.3333,84.74,0.0,85.1,0.0000,0.000,0.000
27.5000,84.94,0.0,85.0,0.0000,0.000,0.000
27.6667,84.89,0.0,84.1,0.0000,0.000,0.000
27.8333,84.93,0.0,84.6,0.0000,0.000,0.000
28.0000,85.38,0.0,84.9,0.0000,0.000,0.000
28.1667,84.95,0.0,84.6,0.0000,0.000,0.000
28.3333,84.69,0.0,85.0,0.0000,0.000,0.000
28.5000,85.00,0.0,85.4,0.0000,0.000,0.000
28.6667,85.29,0.0,85.0,0.0000,0.000,0.000
28.8333,85.08,0.0,85.1,0.0000,0.000,0.000
29.0000,84.94,0.0,85.2,0.0000,0.000,0.000
29.1667,85.53,0.0,84.3,0.0000,0.000,0.000
29.3333,84.84,0.0,85.4,0.0000,0.000,0.000
29.5000,85.28,0.0,84.0,0.0000,0.000,0.000
29.6667,85.09,0.0,85.2,0.0000,0.000,0.000
29.8333,84.99,0.0,83.8,0.0000,0.000,0.000
30.0000,84.87,0.0,85.2,0.0000,0.000,0.000
30.1667,85.29,0.0,85.7,0.0000,0.000,0.000
30.3333,84.99,0.0,84.7,0.0000,0.000,0.000
30.5000,84.77,0.0,85.2,0.0000,0.000,0.000
30.6667,85.16,0.0,85.4,0.0000,0.000,0.000
30.8333,84.89,0.0,84.4,0.0000,0.000,0.000
31.0000,84.99,0.0,85.0,0.0000,0.000,0.000
31.1667,84.54,0.0,85.3,0.0000,0.000,0.000
31.3333,85.02,0.0,84.9,0.0000,0.000,0.000
31.5000,85.24,0.0,85.8,0.0000,0.000,0.000
31.6667,85.06,0.0,85.1,0.0000,0.000,0.000
31.8333,84.59,0.0,84.3,0.0000,0.000,0.000
32.0000,85.09,0.0,84.3,0.0000,0.000,0.000
32.1667,85.33,0.0,84.4,0.0000,0.000,0.000
32.3333,84.84,0.0,84.9,0.0000,0.000,0.000
32.5000,84.93,0.0,84.9,0.0000,0.000,0.000
32.6667,85.16,0.0,86.0,0.0000,0.000,0.000
32.8333,84.94,0.0,85.3,0.0000,0.000,0.000
33.0000,85.27,0.0,85.5,0.0000,0.000,0.000
33.1667,84.97,0.0,85.6,0.0000,0.000,0.000
33.3333,84.68,0.0,84.7,0.0000,0.000,0.000
33.5000,85.18,0.0,85.0,0.0000,0.000,0.000
33.6667,85.18,0.0,85.5,0.0000,0.000,0.000
33.8333,85.38,0.0,85.2,0.0000,0.000,0.000
34.0000,84.63,0.0,84.7,0.0000,0.000,0.000
34.1667,84.92,0.0,85.5,0.0000,0.000,0.000
34.3333,84.91,0.0,85.0,0.0000,0.000,0.000
34.5000,84.89,0.0,84.7,0.0000,0.000,0.000
34.6667,84.29,0.0,84.6,0.0000,0.000,0.000
34.8333,85.07,0.0,85.0,0.0000,0.000,0.000
35.0000,85.20,0.0,85.2,0.0000,0.000,0.000
35.1667,85.42,0.0,86.0,0.0000,0.000,0.000
35.3333,84.74,0.0,84.6,0.0000,0.000,0.000
35.5000,85.07,0.0,84.1,0.0000,0.000,0.000
35.6667,84.99,0.0,84.8,0.0000,0.000,0.000
35.8333,84.78,0.0,84.6,0.0000,0.000,0.000
36.0000,85.08,0.0,85.2,0.0000,0.000,0.000
36.1667,84.80,0.0,85.6,0.0000,0.000,0.000
36.3333,84.96,0.0,85.1,0.0000,0.000,0.000
36.5000,84.63,0.0,85.5,0.0000,0.000,0.000
36.6667,85.09,0.0,85.6,0.0000,0.000,0.000
36.8333,85.54,0.0,84.5,0.0000,0.000,0.000
37.0000,85.39,0.0,84.9,0.0000,0.000,0.000
37.1667,85.29,0.0,85.5,0.0000,0.000,0.000
37.3333,84.75,0.0,85.1,0.0000,0.000,0.000
37.5000,84.87,0.0,84.1,0.0000,0.000,0.000
37.6667,84.82,0.0,85.3,0.0000,0.000,0.000
37.8333,85.24,0.0,85.6,0.0000,0.000,0.000
38.0000,85.07,0.0,85.7,0.0000,0.000,0.000
38.1667,85.22,0.0,84.8,0.0000,0.000,0.000
38.3333,85.14,0.0,85.6,0.0000,0.000,0.000
38.5000,84.94,0.0,85.1,0.0000,0.000,0.000
38.6667,85.16,0.0,84.8,0.0000,0.000,0.000
38.8333,85.32,0.0,85.3,0.0000,0.000,0.000
39.0000,84.66,0.0,85.4,0.0000,0.000,0.000
39.1667,84.81,0.0,84.8,0.0000,0.000,0.000
39.3333,85.23,0.0,84.8,0.0000,0.000,0.000
39.5000,85.03,0.0,84.9,0.0000,0.000,0.000
39.6667,85.33,0.0,84.0,0.0000,0.000,0.000
39.8333,85.21,0.0,85.3,0.0000,0.000,0.000
40.0000,85.21,0.0,85.3,0.0000,0.000,0.000
40.1667,85.51,0.0,85.4,0.0000,0.000,0.000
40.3333,84.72,0.0,84.8,0.0000,0.000,0.000
40.5000,85.21,0.0,85.6,0.0000,0.000,0.000
40.6667,85.00,0.0,84.7,0.0000,0.000,0.000
40.8333,85.36,0.0,85.3,0.0000,0.000,0.000
41.0000,85.11,0.0,84.9,0.0000,0.000,0.000
41.1667,84.68,0.0,84.9,0.0000,0.000,0.000
41.3333,85.03,0.0,84.9,0.0000,0.000,0.000
41.5000,84.49,0.0,84.7,0.0000,0.000,0.000
41.6667,85.36,0.0,85.1,0.0000,0.000,0.000
41.8333,85.09,0.0,85.4,0.0000,0.000,0.000
42.0000,85.05,0.0,84.3,0.0000,0.000,0.000
42.1667,84.97,0.0,84.3,0.0000,0.000,0.000
42.3333,85.19,0.0,84.5,0.0000,0.000,0.000
42.5000,84.33,0.0,84.9,0.0000,0.000,0.000
42.6667,85.17,0.0,84.8,0.0000,0.000,0.000
42.8333,84.86,0.0,84.9,0.0000,0.000,0.000
43.0000,85.20,0.0,85.4,0.0000,0.000,0.000
43.1667,85.24,0.0,84.5,0.0000,0.000,0.000
43.3333,84.77,0.0,84.9,0.0000,0.000,0.000
43.5000,84.97,0.0,84.8,0.0000,0.000,0.000
43.6667,85.34,0.0,85.4,0.0000,0.000,0.000
43.8333,85.65,0.0,84.7,0.0000,0.000,0.000
44.0000,85.30,998.6,85.4,0.8121,19.616,15.930
44.1667,85.24,999.1,84.8,0.8128,19.752,16.055
44.3333,84.83,997.3,84.9,0.8115,19.716,15.999
44.5000,85.32,998.9,84.4,0.8114,19.678,15.967
44.6667,84.78,996.3,85.6,0.8129,19.390,15.763
44.8333,84.71,998.5,84.7,0.8147,19.516,15.899
45.0000,85.57,999.9,85.5,0.8098,19.662,15.923
45.1667,84.62,1002.0,84.6,0.8151,19.677,16.039
45.3333,84.96,999.5,84.3,0.8123,19.830,16.108
45.5000,84.93,998.8,85.5,0.8104,19.602,15.886
45.6667,85.10,997.8,83.5,0.8123,19.526,15.861
45.8333,85.06,1001.1,84.8,0.8141,19.791,16.112
46.0000,84.41,998.3,84.4,0.8112,19.485,15.806
46.1667,84.71,999.7,84.7,0.8125,19.576,15.906
46.3333,85.33,1002.0,84.6,0.8122,19.509,15.845
46.5000,85.11,1000.8,85.4,0.8117,19.504,15.831
46.6667,84.98,997.5,84.3,0.8125,19.433,15.789
46.8333,84.51,997.4,84.6,0.8114,19.479,15.806
47.0000,85.03,1000.0,85.0,0.8093,19.609,15.869
47.1667,84.79,1002.0,84.9,0.8075,19.563,15.797
47.3333,84.79,998.1,85.1,0.8110,19.479,15.797
47.5000,84.48,1001.1,85.3,0.8111,19.510,15.824
47.6667,85.29,998.4,85.7,0.8096,19.462,15.757
47.8333,84.89,998.1,85.9,0.8079,19.387,15.664
48.0000,85.14,0.0,85.2,0.0000,0.000,0.000
48.1667,85.10,0.0,84.7,0.0000,0.000,0.000
48.3333,84.77,0.0,84.4,0.0000,0.000,0.000
48.5000,84.54,0.0,85.2,0.0000,0.000,0.000
48.6667,84.71,0.0,85.7,0.0000,0.000,0.000
48.8333,85.11,0.0,85.6,0.0000,0.000,0.000
49.0000,85.35,0.0,84.2,0.0000,0.000,0.000
49.1667,84.65,0.0,85.5,0.0000,0.000,0.000
49.3333,84.83,0.0,85.1,0.0000,0.000,0.000
49.5000,84.98,0.0,84.7,0.0000,0.000,0.000
49.6667,84.65,0.0,84.6,0.0000,0.000,0.000
49.8333,84.72,0.0,85.0,0.0000,0.000,0.000
50.0000,85.23,0.0,85.3,0.0000,0.000,0.000
50.1667,84.84,0.0,84.8,0.0000,0.000,0.000
50.3333,85.15,0.0,85.9,0.0000,0.000,0.000
50.5000,85.19,0.0,85.4,0.0000,0.000,0.000
50.6667,84.89,0.0,84.8,0.0000,0.000,0.000
50.8333,85.21,0.0,84.9,0.0000,0.000,0.000
51.0000,85.37,0.0,84.8,0.0000,0.000,0.000
51.1667,85.28,0.0,84.7,0.0000,0.000,0.000
51.3333,84.59,0.0,85.4,0.0000,0.000,0.000
51.5000,85.09,0.0,85.4,0.0000,0.000,0.000
51.6667,84.57,0.0,84.8,0.0000,0.000,0.000
51.8333,84.84,0.0,84.8,0.0000,0.000,0.000
52.0000,84.76,0.0,85.0,0.0000,0.000,0.000
52.1667,85.16,0.0,84.6,0.0000,0.000,0.000
52.3333,85.04,0.0,85.6,0.0000,0.000,0.000
52.5000,85.10,0.0,85.1,0.0000,0.000,0.000
52.6667,84.90,0.0,84.8,0.0000,0.000,0.000
52.8333,85.25,0.0,85.1,0.0000,0.000,0.000
53.0000,84.30,0.0,85.2,0.0000,0.000,0.000
53.1667,84.71,0.0,84.0,0.0000,0.000,0.000
53.3333,85.16,0.0,84.9,0.0000,0.000,0.000
53.5000,84.80,0.0,84.5,0.0000,0.000,0.000
53.6667,85.26,0.0,84.8,0.0000,0.000,0.000
53.8333,85.14,0.0,84.4,0.0000,0.000,0.000
54.0000,85.09,0.0,84.3,0.0000,0.000,0.000
54.1667,85.10,0.0,84.1,0.0000,0.000,0.000
54.3333,84.80,0.0,85.6,0.0000,0.000,0.000
54.5000,85.56,0.0,85.5,0.0000,0.000,0.000
54.6667,85.61,0.0,85.4,0.0000,0.000,0.000
54.8333,85.12,0.0,84.9,0.0000,0.000,0.000
55.0000,84.85,0.0,84.7,0.0000,0.000,0.000
55.1667,84.87,0.0,84.7,0.0000,0.000,0.000
55.3333,85.20,0.0,85.9,0.0000,0.000,0.000
55.5000,85.26,0.0,84.8,0.0000,0.000,0.000
55.6667,84.86,0.0,84.5,0.0000,0.000,0.000
55.8333,84.86,0.0,85.4,0.0000,0.000,0.000
56.0000,84.39,0.0,84.9,0.0000,0.000,0.000
56.1667,84.62,0.0,84.8,0.0000,0.000,0.000
56.3333,84.69,0.0,85.7,0.0000,0.000,0.000
56.5000,84.93,0.0,85.4,0.0000,0.000,0.000
56.6667,85.22,0.0,84.2,0.0000,0.000,0.000
56.8333,84.36,0.0,84.9,0.0000,0.000,0.000
57.0000,84.48,0.0,84.9,0.0000,0.000,0.000
57.1667,85.29,0.0,85.1,0.0000,0.000,0.000
57.3333,84.85,0.0,85.3,0.0000,0.000,0.000
57.5000,84.65,0.0,85.5,0.0000,0.000,0.000
57.6667,85.67,0.0,85.2,0.0000,0.000,0.000
57.8333,84.85,0.0,85.4,0.0000,0.000,0.000
58.0000,84.86,0.0,84.9,0.0000,0.000,0.000
58.1667,84.97,0.0,85.5,0.0000,0.000,0.000
58.3333,85.47,0.0,84.8,0.0000,0.000,0.000
58.5000,85.02,0.0,84.8,0.0000,0.000,0.000
58.6667,85.38,0.0,85.6,0.0000,0.000,0.000
58.8333,84.97,0.0,84.9,0.0000,0.000,0.000
59.0000,85.07,0.0,84.5,0.0000,0.000,0.000
59.1667,85.15,0.0,85.1,0.0000,0.000,0.000
59.3333,85.61,0.0,84.4,0.0000,0.000,0.000
59.5000,85.34,0.0,85.4,0.0000,0.000,0.000
59.6667,85.23,0.0,84.2,0.0000,0.000,0.000
59.8333,85.05,0.0,85.5,0.0000,0.000,0.000
60.0000,85.05,0.0,85.2,0.0000,0.000,0.000
60.1667,85.53,0.0,84.5,0.0000,0.000,0.000
60.3333,84.88,0.0,85.2,0.0000,0.000,0.000
60.5000,85.29,0.0,85.2,0.0000,0.000,0.000
60.6667,84.76,0.0,84.4,0.0000,0.000,0.000
60.8333,84.40,0.0,84.6,0.0000,0.000,0.000
61.0000,84.99,0.0,84.4,0.0000,0.000,0.000
61.1667,85.32,0.0,84.7,0.0000,0.000,0.000
61.3333,84.55,0.0,84.6,0.0000,0.000,0.000
61.5000,84.71,0.0,85.5,0.0000,0.000,0.000
61.6667,85.05,0.0,84.8,0.0000,0.000,0.000
61.8333,85.10,0.0,84.4,0.0000,0.000,0.000
62.0000,85.39,0.0,84.5,0.0000,0.000,0.000
62.1667,84.40,0.0,85.6,0.0000,0.000,0.000
62.3333,84.92,0.0,84.1,0.0000,0.000,0.000
62.5000,84.76,0.0,85.1,0.0000,0.000,0.000
62.6667,85.07,0.0,84.1,0.0000,0.000,0.000
62.8333,85.02,0.0,84.9,0.0000,0.000,0.000
63.0000,84.65,0.0,84.3,0.0000,0.000,0.000
63.1667,85.02,0.0,84.3,0.0000,0.000,0.000
63.3333,84.85,0.0,84.0,0.0000,0.000,0.000
63.5000,85.17,0.0,84.6,0.0000,0.000,0.000
63.6667,84.69,0.0,85.6,0.0000,0.000,0.000
63.8333,85.30,0.0,84.3,0.0000,0.000,0.000
64.0000,85.00,0.0,84.6,0.0000,0.000,0.000
64.1667,85.79,0.0,84.5,0.0000,0.000,0.000
64.3333,84.96,0.0,84.6,0.0000,0.000,0.000
64.5000,85.27,0.0,84.7,0.0000,0.000,0.000
64.6667,84.40,0.0,84.8,0.0000,0.000,0.000
64.8333,85.06,0.0,84.5,0.0000,0.000,0.000
65.0000,84.56,0.0,84.4,0.0000,0.000,0.000
65.1667,84.54,0.0,84.8,0.0000,0.000,0.000
65.3333,84.94,0.0,85.1,0.0000,0.000,0.000
65.5000,85.00,0.0,84.9,0.0000,0.000,0.000
65.6667,85.29,0.0,84.8,0.0000,0.000,0.000
65.8333,84.90,0.0,85.7,0.0000,0.000,0.000
66.0000,85.51,0.0,85.3,0.0000,0.000,0.000
66.1667,84.28,0.0,84.9,0.0000,0.000,0.000
66.3333,84.86,0.0,84.9,0.0000,0.000,0.000
66.5000,85.21,0.0,85.3,0.0000,0.000,0.000
66.6667,85.45,0.0,85.8,0.0000,0.000,0.000
66.8333,84.97,0.0,84.9,0.0000,0.000,0.000
67.0000,85.26,0.0,84.0,0.0000,0.000,0.000
67.1667,84.41,0.0,85.0,0.0000,0.000,0.000
67.3333,84.46,0.0,85.2,0.0000,0.000,0.000
67.5000,85.34,0.0,85.1,0.0000,0.000,0.000
67.6667,84.43,0.0,85.4,0.0000,0.000,0.000
67.8333,84.73,0.0,84.6,0.0000,0.000,0.000
68.0000,84.81,996.8,84.6,0.8029,19.326,15.516
68.1667,85.52,1001.6,85.0,0.8021,19.284,15.468
68.3333,85.35,999.6,84.6,0.8058,19.299,15.551
68.5000,85.00,998.7,84.1,0.8028,19.061,15.302
68.6667,84.64,1001.0,86.0,0.8045,19.365,15.579
68.8333,84.93,1001.0,84.6,0.8042,19.107,15.366
69.0000,84.96,1000.0,84.7,0.8038,19.397,15.590
69.1667,85.25,997.5,84.8,0.8029,19.257,15.462
69.3333,85.20,999.1,85.2,0.8027,19.135,15.360
69.5000,85.44,1000.5,85.2,0.8026,19.221,15.428
69.6667,85.01,997.8,84.6,0.8035,19.099,15.347
69.8333,84.78,1001.9,85.2,0.8012,19.169,15.357
70.0000,85.52,1000.5,84.8,0.8020,19.211,15.408
70.1667,84.82,999.1,84.8,0.8055,19.095,15.381
70.3333,85.49,1001.3,85.0,0.7984,19.235,15.357
70.5000,84.74,1002.5,84.3,0.7996,19.291,15.424
70.6667,84.85,999.3,84.6,0.8011,19.197,15.379
70.8333,84.47,1000.6,84.8,0.8004,19.302,15.449
71.0000,85.06,999.2,84.5,0.7992,19.114,15.275
71.1667,84.92,998.0,85.2,0.8024,19.052,15.287
71.3333,85.40,1000.1,85.8,0.7982,19.190,15.318
71.5000,84.99,997.0,85.3,0.7993,18.942,15.140
71.6667,85.06,999.8,84.7,0.7978,19.078,15.221
71.8333,85.03,1001.6,85.3,0.7986,19.135,15.281
72.0000,84.74,0.0,85.6,0.0000,0.000,0.000
72.1667,85.40,0.0,86.0,0.0000,0.000,0.000
72.3333,85.00,0.0,84.6,0.0000,0.000,0.000
72.5000,85.23,0.0,85.4,0.0000,0.000,0.000
72.6667,84.36,0.0,85.9,0.0000,0.000,0.000
72.8333,85.15,0.0,83.8,0.0000,0.000,0.000
73.0000,84.88,0.0,85.6,0.0000,0.000,0.000
73.1667,84.84,0.0,84.0,0.0000,0.000,0.000
73.3333,84.65,0.0,85.8,0.0000,0.000,0.000
73.5000,85.38,0.0,84.3,0.0000,0.000,0.000
73.6667,84.94,0.0,85.4,0.0000,0.000,0.000
73.8333,84.66,0.0,85.0,0.0000,0.000,0.000
74.0000,85.43,0.0,84.4,0.0000,0.000,0.000
74.1667,85.37,0.0,85.3,0.0000,0.000,0.000
74.3333,84.90,0.0,85.2,0.0000,0.000,0.000
74.5000,84.95,0.0,85.6,0.0000,0.000,0.000
74.6667,85.05,0.0,85.3,0.0000,0.000,0.000
74.8333,85.21,0.0,84.0,0.0000,0.000,0.000
75.0000,85.09,0.0,86.3,0.0000,0.000,0.000
75.1667,85.13,0.0,85.2,0.0000,0.000,0.000
75.3333,85.48,0.0,84.5,0.0000,0.000,0.000
75.5000,85.36,0.0,85.1,0.0000,0.000,0.000
75.6667,85.32,0.0,85.1,0.0000,0.000,0.000
75.8333,84.82,0.0,85.5,0.0000,0.000,0.000
76.0000,84.90,0.0,85.0,0.0000,0.000,0.000
76.1667,84.97,0.0,84.9,0.0000,0.000,0.000
76.3333,85.48,0.0,85.8,0.0000,0.000,0.000
76.5000,84.67,0.0,85.0,0.0000,0.000,0.000
76.6667,84.80,0.0,86.0,0.0000,0.000,0.000
