time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
7.3333,18.24,198.8,66.1,0.9147,4.360,3.989
7.5000,17.27,164.5,66.9,0.9182,3.603,3.308
7.6667,16.59,141.3,67.6,0.9137,3.102,2.835
7.8333,16.10,111.2,68.3,0.9066,2.465,2.235
8.0000,15.21,88.4,69.7,0.9037,1.971,1.781
8.1667,14.41,67.2,69.9,0.8959,1.496,1.340
8.3333,14.10,43.4,70.9,0.8885,0.978,0.869
8.5000,12.84,25.0,73.1,0.8792,0.573,0.504
8.6667,12.03,8.8,74.8,0.8481,0.211,0.179
8.8333,12.46,0.0,73.3,0.0000,0.000,0.000
9.0000,12.12,0.0,71.7,0.0000,0.000,0.000
9.1667,11.79,0.0,75.0,0.0000,0.000,0.000
9.3333,11.72,0.0,73.1,0.0000,0.000,0.000
9.5000,11.77,0.0,74.2,0.0000,0.000,0.000
9.6667,11.42,0.0,75.6,0.0000,0.000,0.000
9.8333,11.34,0.0,75.4,0.0000,0.000,0.000
10.0000,11.24,0.0,75.2,0.0000,0.000,0.000
10.1667,10.34,0.0,77.7,0.0000,0.000,0.000
10.3333,10.22,0.0,78.8,0.0000,0.000,0.000
10.5000,10.40,0.0,77.2,0.0000,0.000,0.000
10.6667,9.77,0.0,77.6,0.0000,0.000,0.000
10.8333,9.82,0.0,78.8,0.0000,0.000,0.000
11.0000,9.17,0.0,78.6,0.0000,0.000,0.000
11.1667,9.00,0.0,80.2,0.0000,0.000,0.000
11.3333,9.33,0.0,78.8,0.0000,0.000,0.000
11.5000,8.86,0.0,78.2,0.0000,0.000,0.000
11.6667,8.43,0.0,80.2,0.0000,0.000,0.000
11.8333,7.73,0.0,79.9,0.0000,0.000,0.000
12.0000,7.50,0.0,84.2,0.0000,0.000,0.000
12.1667,7.76,0.0,81.5,0.0000,0.000,0.000
12.3333,7.39,0.0,80.8,0.0000,0.000,0.000
12.5000,6.59,0.0,83.8,0.0000,0.000,0.000
12.6667,6.36,0.0,83.6,0.0000,0.000,0.000
12.8333,6.05,0.0,83.8,0.0000,0.000,0.000
13.0000,6.16,0.0,82.5,0.0000,0.000,0.000
13.1667,5.96,0.0,82.3,0.0000,0.000,0.000
13.3333,5.74,0.0,83.7,0.0000,0.000,0.000
13.5000,5.78,0.0,84.8,0.0000,0.000,0.000
13.6667,5.09,0.0,83.9,0.0000,0.000,0.000
13.8333,4.65,0.0,85.5,0.0000,0.000,0.000
14.0000,4.44,0.0,84.2,0.0000,0.000,0.000
14.1667,4.90,0.0,84.7,0.0000,0.000,0.000
14.3333,3.99,0.0,87.5,0.0000,0.000,0.000
14.5000,4.30,0.0,87.7,0.0000,0.000,0.000
14.6667,3.93,0.0,87.9,0.0000,0.000,0.000
14.8333,3.14,0.0,88.1,0.0000,0.000,0.000
15.0000,3.78,0.0,86.7,0.0000,0.000,0.000
15.1667,3.61,0.0,87.4,0.0000,0.000,0.000
15.3333,3.50,0.0,86.7,0.0000,0.000,0.000
15.5000,3.64,0.0,86.0,0.0000,0.000,0.000
15.6667,2.82,0.0,88.5,0.0000,0.000,0.000
15.8333,3.06,0.0,88.1,0.0000,0.000,0.000
16.0000,2.68,0.0,89.2,0.0000,0.000,0.000
16.1667,2.19,0.0,89.9,0.0000,0.000,0.000
16.3333,2.12,0.0,90.5,0.0000,0.000,0.000
16.5000,1.89,0.0,89.7,0.0000,0.000,0.000
16.6667,2.47,0.0,88.0,0.0000,0.000,0.000
16.8333,2.48,0.0,89.3,0.0000,0.000,0.000
17.0000,2.57,0.0,86.3,0.0000,0.000,0.000
17.1667,1.91,0.0,89.0,0.0000,0.000,0.000
17.3333,1.70,0.0,91.4,0.0000,0.000,0.000
17.5000,1.90,0.0,90.6,0.0000,0.000,0.000
17.6667,2.04,0.0,90.2,0.0000,0.000,0.000
17.8333,2.20,0.0,90.0,0.0000,0.000,0.000
18.0000,2.27,0.0,90.4,0.0000,0.000,0.000
18.1667,2.08,0.0,90.9,0.0000,0.000,0.000
18.3333,2.45,0.0,89.6,0.0000,0.000,0.000
18.5000,2.26,0.0,89.4,0.0000,0.000,0.000
18.6667,2.05,0.0,88.1,0.0000,0.000,0.000
18.8333,2.47,0.0,88.6,0.0000,0.000,0.000
19.0000,1.99,0.0,88.1,0.0000,0.000,0.000
19.1667,2.62,0.0,88.8,0.0000,0.000,0.000
19.3333,2.52,0.0,89.1,0.0000,0.000,0.000
19.5000,2.48,0.0,88.7,0.0000,0.000,0.000
19.6667,2.59,0.0,89.6,0.0000,0.000,0.000
19.8333,2.58,0.0,88.6,0.0000,0.000,0.000
20.0000,2.60,0.0,88.9,0.0000,0.000,0.000
20.1667,2.69,0.0,86.9,0.0000,0.000,0.000
20.3333,3.53,0.0,87.4,0.0000,0.000,0.000
20.5000,3.51,0.0,87.8,0.0000,0.000,0.000
20.6667,3.36,0.0,87.6,0.0000,0.000,0.000
20.8333,3.52,1.7,86.6,0.8186,0.043,0.035
21.0000,4.37,16.9,86.1,0.8789,0.395,0.347
21.1667,5.12,41.0,84.8,0.9019,0.932,0.841
21.3333,6.48,62.3,81.2,0.9092,1.392,1.266
21.5000,7.17,85.5,82.1,0.9149,1.890,1.729
21.6667,7.70,119.8,80.6,0.9239,2.632,2.431
21.8333,9.33,149.2,76.9,0.9257,3.265,3.023
22.0000,10.01,189.2,76.6,0.9317,4.064,3.787
22.1667,10.38,207.7,75.7,0.9315,4.510,4.202
22.3333,12.07,248.0,74.2,0.9340,5.344,4.991
22.5000,13.53,282.1,73.3,0.9354,6.048,5.657
22.6667,14.07,309.6,71.4,0.9384,6.625,6.216
22.8333,14.62,333.7,71.2,0.9356,7.151,6.690
23.0000,16.50,369.1,68.6,0.9383,7.876,7.390
23.1667,16.44,379.8,68.4,0.9361,8.124,7.604
23.3333,18.49,433.0,63.2,0.9322,9.133,8.514
23.5000,19.61,471.4,63.0,0.9354,9.902,9.262
23.6667,20.10,494.1,63.9,0.9390,10.358,9.726
23.8333,21.41,517.6,59.0,0.9342,10.835,10.122
24.0000,21.60,545.7,60.9,0.9384,11.436,10.731
24.1667,22.71,592.9,58.9,0.9315,12.481,11.626
24.3333,23.03,584.5,58.6,0.9345,12.299,11.494
24.5000,24.89,615.0,56.6,0.9355,12.837,12.009
24.6667,25.97,686.9,53.6,0.9370,14.327,13.424
24.8333,26.09,670.8,52.6,0.9310,14.154,13.177
25.0000,27.42,695.7,51.2,0.9301,14.548,13.532
25.1667,27.44,701.7,48.3,0.9294,14.708,13.669
25.3333,29.71,758.1,48.7,0.9292,15.714,14.602
25.5000,30.15,772.9,46.8,0.9272,16.131,14.957
25.6667,30.50,785.0,46.6,0.9296,16.148,15.011
25.8333,30.65,786.5,46.7,0.9273,16.144,14.969
26.0000,31.75,801.1,45.3,0.9243,16.706,15.442
26.1667,32.12,812.8,42.6,0.9260,16.805,15.562
26.3333,30.83,773.7,46.9,0.9224,16.228,14.969
26.5000,32.68,832.3,43.1,0.9230,17.466,16.121
26.6667,32.80,830.4,41.4,0.9254,17.200,15.916
26.8333,32.26,821.5,44.2,0.9248,16.989,15.711
27.0000,34.07,865.8,40.4,0.9228,17.946,16.561
27.1667,33.50,838.9,41.7,0.9244,17.292,15.985
27.3333,33.54,838.5,43.4,0.9274,17.281,16.026
27.5000,32.35,785.8,42.8,0.9234,16.384,15.128
27.6667,32.31,782.1,42.8,0.9227,16.287,15.028
27.8333,32.16,761.7,44.4,0.9171,15.913,14.593
28.0000,31.56,732.7,46.5,0.9225,15.250,14.067
28.1667,32.29,772.9,44.5,0.9201,16.215,14.920
28.3333,32.92,789.7,42.6,0.9208,16.476,15.172
28.5000,31.71,734.0,44.5,0.9262,15.014,13.906
28.6667,32.08,726.1,44.3,0.9181,15.063,13.829
28.8333,30.75,676.1,46.9,0.9227,13.979,12.899
29.0000,29.26,632.5,47.7,0.9227,13.142,12.126
29.1667,29.50,626.9,47.4,0.9235,13.075,12.075
29.3333,29.61,620.3,48.3,0.9189,13.067,12.008
29.5000,27.48,563.2,49.8,0.9230,11.779,10.872
29.6667,27.96,567.2,50.0,0.9222,11.800,10.881
29.8333,26.41,490.3,53.5,0.9216,10.259,9.455
30.0000,26.11,481.6,55.6,0.9217,10.120,9.328
30.1667,25.56,463.2,54.7,0.9172,9.778,8.968
30.3333,24.17,412.6,55.7,0.9163,8.717,7.987
30.5000,23.67,387.0,58.0,0.9230,8.082,7.460
30.6667,23.01,359.7,58.6,0.9178,7.621,6.995
30.8333,21.87,325.0,60.2,0.9168,6.884,6.311
31.0000,20.99,280.9,61.2,0.9157,5.971,5.467
31.1667,20.23,265.0,62.9,0.9185,5.605,5.148
31.3333,18.66,228.1,64.0,0.9146,4.945,4.523
31.5000,18.83,204.2,64.2,0.9165,4.301,3.941
31.6667,17.51,167.6,66.7,0.9137,3.638,3.324
31.8333,16.63,138.3,67.4,0.9107,2.991,2.724
32.0000,15.71,112.0,68.3,0.9027,2.446,2.208
32.1667,14.44,74.7,68.0,0.8946,1.648,1.474
32.3333,14.00,55.1,70.9,0.8900,1.216,1.082
32.5000,12.92,29.6,72.0,0.8752,0.676,0.592
32.6667,12.72,10.5,72.7,0.8500,0.244,0.207
32.8333,12.06,0.0,73.1,0.0000,0.000,0.000
33.0000,12.60,0.0,73.6,0.0000,0.000,0.000
33.1667,11.91,0.0,75.6,0.0000,0.000,0.000
33.3333,12.05,0.0,75.4,0.0000,0.000,0.000
33.5000,11.65,0.0,75.6,0.0000,0.000,0.000
33.6667,10.68,0.0,78.1,0.0000,0.000,0.000
33.8333,10.19,0.0,76.9,0.0000,0.000,0.000
34.0000,10.70,0.0,80.2,0.0000,0.000,0.000
34.1667,10.57,0.0,76.7,0.0000,0.000,0.000
34.3333,10.85,0.0,75.1,0.0000,0.000,0.000
34.5000,9.98,0.0,77.7,0.0000,0.000,0.000
34.6667,9.73,0.0,78.0,0.0000,0.000,0.000
34.8333,9.68,0.0,78.5,0.0000,0.000,0.000
35.0000,9.39,0.0,78.7,0.0000,0.000,0.000
35.1667,9.07,0.0,78.3,0.0000,0.000,0.000
35.3333,8.42,0.0,81.6,0.0000,0.000,0.000
35.5000,8.49,0.0,80.6,0.0000,0.000,0.000
35.6667,8.20,0.0,81.4,0.0000,0.000,0.000
35.8333,7.62,0.0,81.4,0.0000,0.000,0.000
36.0000,7.47,0.0,83.4,0.0000,0.000,0.000
36.1667,6.67,0.0,81.6,0.0000,0.000,0.000
36.3333,7.15,0.0,82.3,0.0000,0.000,0.000
36.5000,6.51,0.0,83.0,0.0000,0.000,0.000
36.6667,6.83,0.0,82.5,0.0000,0.000,0.000
36.8333,6.31,0.0,84.4,0.0000,0.000,0.000
37.0000,5.72,0.0,84.1,0.0000,0.000,0.000
37.1667,5.98,0.0,85.1,0.0000,0.000,0.000
37.3333,6.19,0.0,82.1,0.0000,0.000,0.000
37.5000,5.54,0.0,82.8,0.0000,0.000,0.000
37.6667,4.94,0.0,84.3,0.0000,0.000,0.000
37.8333,4.86,0.0,85.2,0.0000,0.000,0.000
38.0000,4.01,0.0,88.4,0.0000,0.000,0.000
38.1667,4.01,0.0,85.8,0.0000,0.000,0.000
38.3333,4.28,0.0,85.0,0.0000,0.000,0.000
38.5000,3.78,0.0,85.8,0.0000,0.000,0.000
38.6667,4.03,0.0,86.7,0.0000,0.000,0.000
38.8333,3.45,0.0,86.9,0.0000,0.000,0.000
39.0000,3.21,0.0,88.7,0.0000,0.000,0.000
39.1667,2.78,0.0,87.7,0.0000,0.000,0.000
39.3333,3.55,0.0,86.9,0.0000,0.000,0.000
39.5000,2.58,0.0,87.1,0.0000,0.000,0.000
39.6667,2.53,0.0,89.8,0.0000,0.000,0.000
39.8333,2.64,0.0,88.3,0.0000,0.000,0.000
40.0000,2.46,0.0,87.0,0.0000,0.000,0.000
40.1667,2.77,0.0,88.8,0.0000,0.000,0.000
40.3333,2.62,0.0,89.9,0.0000,0.000,0.000
40.5000,2.57,0.0,88.6,0.0000,0.000,0.000
40.6667,1.98,0.0,89.2,0.0000,0.000,0.000
40.8333,2.02,0.0,89.3,0.0000,0.000,0.000
41.0000,2.07,0.0,88.7,0.0000,0.000,0.000
41.1667,2.05,0.0,90.6,0.0000,0.000,0.000
41.3333,1.68,0.0,90.3,0.0000,0.000,0.000
41.5000,2.16,0.0,88.5,0.0000,0.000,0.000
41.6667,1.88,0.0,91.8,0.0000,0.000,0.000
41.8333,1.92,0.0,89.0,0.0000,0.000,0.000
42.0000,1.81,0.0,91.4,0.0000,0.000,0.000
42.1667,1.79,0.0,88.3,0.0000,0.000,0.000
42.3333,1.83,0.0,89.8,0.0000,0.000,0.000
42.5000,1.83,0.0,90.7,0.0000,0.000,0.000
42.6667,1.88,0.0,88.9,0.0000,0.000,0.000
42.8333,2.07,0.0,91.0,0.0000,0.000,0.000
43.0000,1.79,0.0,90.4,0.0000,0.000,0.000
43.1667,2.44,0.0,89.4,0.0000,0.000,0.000
43.3333,2.73,0.0,88.1,0.0000,0.000,0.000
43.5000,2.87,0.0,87.2,0.0000,0.000,0.000
43.6667,2.89,0.0,90.3,0.0000,0.000,0.000
43.8333,2.63,0.0,88.2,0.0000,0.000,0.000
44.0000,2.36,0.0,89.9,0.0000,0.000,0.000
44.1667,3.06,0.0,89.1,0.0000,0.000,0.000
44.3333,3.49,0.0,87.3,0.0000,0.000,0.000
44.5000,3.71,0.0,86.2,0.0000,0.000,0.000
44.6667,4.19,0.0,84.3,0.0000,0.000,0.000
44.8333,4.21,1.5,85.7,0.8161,0.038,0.031
45.0000,4.32,15.4,84.7,0.8720,0.357,0.312
45.1667,5.21,35.5,85.5,0.8912,0.798,0.711
45.3333,6.15,54.6,82.2,0.9006,1.213,1.092
45.5000,6.39,76.8,84.1,0.9106,1.684,1.533
45.6667,8.08,105.1,80.2,0.9154,2.280,2.087
45.8333,8.23,132.1,80.2,0.9196,2.853,2.623
46.0000,9.49,166.0,77.1,0.9249,3.541,3.275
46.1667,9.84,183.1,76.4,0.9262,3.900,3.612
46.3333,11.20,216.9,76.8,0.9304,4.610,4.289
46.5000,11.79,235.6,76.1,0.9290,5.060,4.701
46.6667,13.38,270.5,71.7,0.9287,5.712,5.304
46.8333,13.90,288.4,71.2,0.9313,6.113,5.692
47.0000,15.17,338.3,70.4,0.9303,7.162,6.662
47.1667,15.58,346.9,67.7,0.9321,7.327,6.830
47.3333,16.90,377.3,67.5,0.9276,7.999,7.420
47.5000,18.30,412.3,64.1,0.9309,8.669,8.070
47.6667,18.48,420.4,63.2,0.9308,8.804,8.195
47.8333,19.17,439.5,65.4,0.9257,9.289,8.599
48.0000,20.68,496.9,61.0,0.9311,10.436,9.716
48.1667,21.67,518.5,60.4,0.9306,10.820,10.069
48.3333,23.08,561.2,58.2,0.9267,11.772,10.909
48.5000,23.58,565.0,56.4,0.9276,11.828,10.972
48.6667,23.27,563.2,58.4,0.9302,11.697,10.881
48.8333,23.33,563.4,57.0,0.9305,11.623,10.816
49.0000,24.39,579.2,57.0,0.9260,12.084,11.189
49.1667,27.40,688.4,51.0,0.9275,14.252,13.219
49.3333,26.76,648.6,53.5,0.9279,13.443,12.473
49.5000,28.08,675.9,49.4,0.9222,14.041,12.949
49.6667,27.51,675.0,51.3,0.9217,13.932,12.840
49.8333,28.30,683.9,49.9,0.9224,14.075,12.982
50.0000,28.49,680.9,50.5,0.9239,14.250,13.165
50.1667,28.53,685.9,50.9,0.9238,14.173,13.094
50.3333,28.74,695.9,49.0,0.9237,14.509,13.402
50.5000,30.49,737.6,48.8,0.9234,15.263,14.093
50.6667,31.06,742.0,46.2,0.9184,15.372,14.118
50.8333,29.56,702.7,47.4,0.9177,14.567,13.368
51.0000,30.57,704.2,45.3,0.9219,14.318,13.201
51.1667,31.02,728.0,47.2,0.9218,14.985,13.813
51.3333,29.75,697.0,48.0,0.9245,14.520,13.423
51.5000,29.52,673.7,46.4,0.9252,13.912,12.872
51.6667,31.28,715.9,45.3,0.9186,14.656,13.463
51.8333,31.00,709.3,46.0,0.9181,14.712,13.506
52.0000,31.04,703.4,44.9,0.9164,14.398,13.195
52.1667,29.84,642.7,48.5,0.9174,13.344,12.242
52.3333,29.80,668.0,47.8,0.9212,13.726,12.645
52.5000,29.23,623.6,49.1,0.9205,12.796,11.779
52.6667,29.05,625.8,48.4,0.9198,13.006,11.962
52.8333,27.77,571.4,51.2,0.9218,11.758,10.838
53.0000,28.33,578.3,49.7,0.9163,12.030,11.023
53.1667,28.35,558.8,51.1,0.9188,11.513,10.578
53.3333,27.56,533.9,49.4,0.9214,11.080,10.209
53.5000,26.29,495.9,54.1,0.9172,10.350,9.493
53.6667,25.59,469.5,52.9,0.9221,9.778,9.016
53.8333,26.31,474.1,53.3,0.9151,9.911,9.069
54.0000,24.72,429.3,56.7,0.9154,9.039,8.274
54.1667,24.81,421.4,56.0,0.9152,8.872,8.119
54.3333,23.12,372.4,55.7,0.9147,7.826,7.158
54.5000,22.49,337.4,58.9,0.9178,7.073,6.491
54.6667,21.09,318.1,62.6,0.9174,6.778,6.218
54.8333,21.22,289.3,60.3,0.9110,6.153,5.605
55.0000,19.90,247.9,63.1,0.9151,5.230,4.786
55.1667,19.25,231.6,63.9,0.9136,4.897,4.473
55.3333,18.54,201.4,66.0,0.9117,4.279,3.901
55.5000,18.12,170.0,62.8,0.9057,3.655,3.311
55.6667,16.50,151.4,67.0,0.9099,3.268,2.973
55.8333,16.28,113.9,67.1,0.8995,2.474,2.225
56.0000,15.07,96.1,71.7,0.8972,2.074,1.861
56.1667,14.52,68.1,69.0,0.8914,1.504,1.341
56.3333,14.47,46.0,73.2,0.8803,1.020,0.898
56.5000,12.88,27.2,73.1,0.8723,0.612,0.533
56.6667,12.45,9.5,72.8,0.8446,0.222,0.187
56.8333,12.23,0.0,75.0,0.0000,0.000,0.000
57.0000,12.42,0.0,74.6,0.0000,0.000,0.000
57.1667,11.72,0.0,75.5,0.0000,0.000,0.000
57.3333,12.09,0.0,73.7,0.0000,0.000,0.000
57.5000,11.28,0.0,77.5,0.0000,0.000,0.000
57.6667,11.11,0.0,76.5,0.0000,0.000,0.000
57.8333,10.46,0.0,75.8,0.0000,0.000,0.000
58.0000,10.17,0.0,78.1,0.0000,0.000,0.000
58.1667,10.88,0.0,75.1,0.0000,0.000,0.000
58.3333,9.84,0.0,78.9,0.0000,0.000,0.000
58.5000,9.81,0.0,77.3,0.0000,0.000,0.000
58.6667,9.70,0.0,77.7,0.0000,0.000,0.000
58.8333,9.62,0.0,77.3,0.0000,0.000,0.000
59.0000,9.13,0.0,79.4,0.0000,0.000,0.000
59.1667,8.88,0.0,80.2,0.0000,0.000,0.000
59.3333,8.83,0.0,78.2,0.0000,0.000,0.000
59.5000,7.93,0.0,81.1,0.0000,0.000,0.000
59.6667,8.09,0.0,79.4,0.0000,0.000,0.000
59.8333,7.70,0.0,81.1,0.0000,0.000,0.000
60.0000,7.75,0.0,80.0,0.0000,0.000,0.000
60.1667,7.41,0.0,81.4,0.0000,0.000,0.000
60.3333,7.04,0.0,82.8,0.0000,0.000,0.000
60.5000,6.95,0.0,83.6,0.0000,0.000,0.000
60.6667,7.16,0.0,79.7,0.0000,0.000,0.000
60.8333,6.23,0.0,82.5,0.0000,0.000,0.000
61.0000,6.22,0.0,83.0,0.0000,0.000,0.000
61.1667,6.24,0.0,82.7,0.0000,0.000,0.000
61.3333,5.40,0.0,84.8,0.0000,0.000,0.000
61.5000,5.55,0.0,84.5,0.0000,0.000,0.000
61.6667,4.42,0.0,86.1,0.0000,0.000,0.000
61.8333,4.85,0.0,81.9,0.0000,0.000,0.000
62.0000,4.86,0.0,86.5,0.0000,0.000,0.000
62.1667,4.83,0.0,85.4,0.0000,0.000,0.000
62.3333,4.55,0.0,86.6,0.0000,0.000,0.000
62.5000,4.14,0.0,84.0,0.0000,0.000,0.000
62.6667,3.69,0.0,85.8,0.0000,0.000,0.000
62.8333,3.83,0.0,86.6,0.0000,0.000,0.000
63.0000,3.32,0.0,86.9,0.0000,0.000,0.000
63.1667,3.46,0.0,86.7,0.0000,0.000,0.000
63.3333,2.90,0.0,88.9,0.0000,0.000,0.000
63.5000,3.10,0.0,87.3,0.0000,0.000,0.000
63.6667,2.86,0.0,88.2,0.0000,0.000,0.000
63.8333,3.04,0.0,88.0,0.0000,0.000,0.000
64.0000,2.64,0.0,87.4,0.0000,0.000,0.000
64.1667,2.62,0.0,88.1,0.0000,0.000,0.000
64.3333,3.25,0.0,87.3,0.0000,0.000,0.000
64.5000,2.56,0.0,88.5,0.0000,0.000,0.000
64.6667,1.98,0.0,89.6,0.0000,0.000,0.000
64.8333,2.29,0.0,89.4,0.0000,0.000,0.000
65.0000,2.05,0.0,90.4,0.0000,0.000,0.000
65.1667,2.15,0.0,89.6,0.0000,0.000,0.000
65.3333,2.17,0.0,89.3,0.0000,0.000,0.000
65.5000,2.04,0.0,89.8,0.0000,0.000,0.000
65.6667,1.95,0.0,89.2,0.0000,0.000,0.000
65.8333,2.16,0.0,89.3,0.0000,0.000,0.000
66.0000,2.47,0.0,87.3,0.0000,0.000,0.000
66.1667,2.75,0.0,87.9,0.0000,0.000,0.000
66.3333,1.66,0.0,90.0,0.0000,0.000,0.000
66.5000,2.55,0.0,90.0,0.0000,0.000,0.000
66.6667,2.14,0.0,90.0,0.0000,0.000,0.000
66.8333,2.07,0.0,90.4,0.0000,0.000,0.000
67.0000,2.23,0.0,88.7,0.0000,0.000,0.000
67.1667,2.38,0.0,89.5,0.0000,0.000,0.000
67.3333,1.99,0.0,89.6,0.0000,0.000,0.000
67.5000,1.98,0.0,89.2,0.0000,0.000,0.000
67.6667,2.60,0.0,89.2,0.0000,0.000,0.000
67.8333,3.44,0.0,87.1,0.0000,0.000,0.000
68.0000,2.74,0.0,88.7,0.0000,0.000,0.000
68.1667,3.08,0.0,87.0,0.0000,0.000,0.000
68.3333,3.38,0.0,88.5,0.0000,0.000,0.000
68.5000,3.27,0.0,87.5,0.0000,0.000,0.000
68.6667,3.30,0.0,87.0,0.0000,0.000,0.000
68.8333,3.43,2.2,86.7,0.8202,0.054,0.044
69.0000,4.55,20.9,86.4,0.8790,0.475,0.418
69.1667,5.43,46.4,84.0,0.8998,1.032,0.929
69.3333,5.75,73.2,83.4,0.9068,1.612,1.461
69.5000,7.69,99.3,80.6,0.9118,2.149,1.959
69.6667,8.20,141.0,81.0,0.9205,3.064,2.820
69.8333,9.36,179.2,77.2,0.9280,3.785,3.513
70.0000,10.76,214.4,76.1,0.9263,4.571,4.234
70.1667,12.18,254.1,73.3,0.9281,5.350,4.965
70.3333,13.32,282.6,71.8,0.9258,5.984,5.540
70.5000,14.33,333.9,71.0,0.9316,6.974,6.496
70.6667,15.56,363.1,69.8,0.9310,7.632,7.105
70.8333,16.96,418.6,67.2,0.9331,8.728,8.144
71.0000,18.00,455.7,67.1,0.9298,9.437,8.774
71.1667,19.25,482.9,64.5,0.9286,10.063,9.345
71.3333,19.20,489.1,63.9,0.9310,10.206,9.502
71.5000,21.90,566.1,60.5,0.9270,11.685,10.832
71.6667,22.53,579.3,58.9,0.9303,11.843,11.018
71.8333,23.97,620.2,57.1,0.9288,12.861,11.945
72.0000,23.89,621.3,54.8,0.9277,12.866,11.936
72.1667,26.41,709.4,51.8,0.9285,14.575,13.533
72.3333,26.45,695.9,52.2,0.9262,14.155,13.110
72.5000,28.08,756.8,51.8,0.9220,15.572,14.357
72.6667,28.73,762.0,49.2,0.9244,15.692,14.505
72.8333,30.13,810.9,46.6,0.9196,16.512,15.184
73.0000,31.34,850.4,47.0,0.9233,17.363,16.031
73.1667,32.05,874.1,44.2,0.9212,17.854,16.448
73.3333,33.42,918.6,40.7,0.9211,18.689,17.215
73.5000,33.03,897.7,42.9,0.9188,18.347,16.858
73.6667,34.10,929.8,40.1,0.9178,19.045,17.479
73.8333,34.66,951.6,40.2,0.9198,19.382,17.828
74.0000,34.57,930.7,39.8,0.9154,18.843,17.250
74.1667,35.50,952.6,39.6,0.9176,19.363,17.766
74.3333,34.43,921.8,41.1,0.9173,18.945,17.378
74.5000,34.70,910.7,39.9,0.9166,18.587,17.037
74.6667,35.04,939.2,40.6,0.9162,19.118,17.516
74.8333,34.62,902.4,39.9,0.9166,18.372,16.840
75.0000,37.48,1020.5,36.2,0.9097,20.966,19.072
75.1667,36.11,962.0,38.2,0.9141,19.491,17.817
75.3333,38.79,1022.2,34.0,0.9134,20.802,19.000
75.5000,36.33,937.9,37.6,0.9132,19.209,17.542
75.6667,37.10,941.4,35.8,0.9117,18.974,17.299
75.8333,35.25,893.3,38.7,0.9150,18.369,16.808
76.0000,36.35,933.6,38.8,0.9127,18.995,17.338
76.1667,36.46,924.9,36.7,0.9150,18.810,17.210
76.3333,35.32,849.5,40.4,0.9132,17.376,15.868
76.5000,34.59,837.8,42.4,0.9153,17.171,15.717
76.6667,34.05,804.3,40.1,0.9130,16.414,14.986
76.8333,33.50,791.8,43.5,0.9157,16.027,14.675
