voltage (V),current_density (mA/cm^2),direction
1.000,20.9413,forward
1.010,20.5353,forward
1.020,20.0100,forward
1.030,19.3302,forward
1.040,18.4500,forward
1.050,17.3101,forward
1.060,15.8336,forward
1.070,13.9208,forward
1.080,11.4426,forward
1.090,8.2314,forward
1.100,4.0701,forward
1.110,-1.3226,forward
1.120,-8.3113,forward
1.130,-17.3688,forward
1.140,-29.1078,forward
1.150,-44.3224,forward
