time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
5.6667,25.32,487.2,53.6,0.9274,10.457,9.698
5.8333,25.42,426.7,53.9,0.9270,9.004,8.347
6.0000,25.36,420.3,54.7,0.9226,9.016,8.318
6.1667,23.46,383.8,55.9,0.9229,8.168,7.538
6.3333,22.94,353.0,57.4,0.9239,7.524,6.952
6.5000,21.64,320.1,61.1,0.9195,6.939,6.381
6.6667,21.00,304.8,61.0,0.9242,6.575,6.076
6.8333,20.68,258.2,60.3,0.9212,5.560,5.122
7.0000,19.69,247.0,62.6,0.9234,5.374,4.962
7.1667,19.75,237.5,63.0,0.9198,5.124,4.713
7.3333,18.60,198.8,63.8,0.9190,4.338,3.987
7.5000,17.43,164.5,65.5,0.9136,3.606,3.295
7.6667,17.00,141.3,66.2,0.9110,3.105,2.828
7.8333,15.85,111.2,69.2,0.9078,2.456,2.230
8.0000,15.39,88.4,69.3,0.9034,1.964,1.774
8.1667,15.06,67.2,69.4,0.8972,1.497,1.344
8.3333,14.00,43.4,72.5,0.8878,0.980,0.871
8.5000,12.61,25.0,72.4,0.8753,0.576,0.504
8.6667,13.02,8.8,71.0,0.8477,0.209,0.177
8.8333,12.02,0.0,75.3,0.0000,0.000,0.000
9.0000,12.67,0.0,73.9,0.0000,0.000,0.000
9.1667,11.79,0.0,74.7,0.0000,0.000,0.000
9.3333,11.53,0.0,75.6,0.0000,0.000,0.000
9.5000,11.26,0.0,76.8,0.0000,0.000,0.000
9.6667,11.03,0.0,76.8,0.0000,0.000,0.000
9.8333,10.89,0.0,77.4,0.0000,0.000,0.000
10.0000,10.96,0.0,77.8,0.0000,0.000,0.000
10.1667,10.82,0.0,75.8,0.0000,0.000,0.000
10.3333,10.49,0.0,76.7,0.0000,0.000,0.000
10.5000,10.04,0.0,78.7,0.0000,0.000,0.000
10.6667,9.40,0.0,78.4,0.0000,0.000,0.000
10.8333,9.81,0.0,78.8,0.0000,0.000,0.000
11.0000,9.30,0.0,78.3,0.0000,0.000,0.000
11.1667,9.09,0.0,78.9,0.0000,0.000,0.000
11.3333,8.37,0.0,81.9,0.0000,0.000,0.000
11.5000,8.61,0.0,80.9,0.0000,0.000,0.000
11.6667,7.79,0.0,81.5,0.0000,0.000,0.000
11.8333,7.97,0.0,79.8,0.0000,0.000,0.000
12.0000,7.55,0.0,80.6,0.0000,0.000,0.000
12.1667,7.50,0.0,82.4,0.0000,0.000,0.000
12.3333,6.93,0.0,82.9,0.0000,0.000,0.000
12.5000,6.68,0.0,81.4,0.0000,0.000,0.000
12.6667,7.12,0.0,80.9,0.0000,0.000,0.000
12.8333,6.37,0.0,81.8,0.0000,0.000,0.000
13.0000,6.60,0.0,82.6,0.0000,0.000,0.000
13.1667,6.69,0.0,82.7,0.0000,0.000,0.000
13.3333,5.26,0.0,84.9,0.0000,0.000,0.000
13.5000,6.27,0.0,84.3,0.0000,0.000,0.000
13.6667,5.02,0.0,84.7,0.0000,0.000,0.000
13.8333,4.57,0.0,84.6,0.0000,0.000,0.000
14.0000,4.70,0.0,84.5,0.0000,0.000,0.000
14.1667,4.43,0.0,87.1,0.0000,0.000,0.000
14.3333,4.79,0.0,84.3,0.0000,0.000,0.000
14.5000,4.11,0.0,87.0,0.0000,0.000,0.000
14.6667,3.72,0.0,87.0,0.0000,0.000,0.000
14.8333,3.63,0.0,85.1,0.0000,0.000,0.000
15.0000,3.28,0.0,88.4,0.0000,0.000,0.000
15.1667,3.14,0.0,88.6,0.0000,0.000,0.000
15.3333,3.49,0.0,88.2,0.0000,0.000,0.000
15.5000,2.59,0.0,90.6,0.0000,0.000,0.000
15.6667,3.17,0.0,87.5,0.0000,0.000,0.000
15.8333,2.80,0.0,89.2,0.0000,0.000,0.000
16.0000,2.37,0.0,89.0,0.0000,0.000,0.000
16.1667,2.22,0.0,88.0,0.0000,0.000,0.000
16.3333,2.61,0.0,87.5,0.0000,0.000,0.000
16.5000,2.32,0.0,87.5,0.0000,0.000,0.000
16.6667,1.95,0.0,90.3,0.0000,0.000,0.000
16.8333,2.43,0.0,89.8,0.0000,0.000,0.000
17.0000,1.64,0.0,91.5,0.0000,0.000,0.000
17.1667,1.71,0.0,89.4,0.0000,0.000,0.000
17.3333,2.13,0.0,88.2,0.0000,0.000,0.000
17.5000,2.04,0.0,89.0,0.0000,0.000,0.000
17.6667,1.57,0.0,90.3,0.0000,0.000,0.000
17.8333,1.82,0.0,90.4,0.0000,0.000,0.000
18.0000,2.93,0.0,89.0,0.0000,0.000,0.000
18.1667,1.92,0.0,89.8,0.0000,0.000,0.000
18.3333,1.59,0.0,91.4,0.0000,0.000,0.000
18.5000,2.06,0.0,89.9,0.0000,0.000,0.000
18.6667,2.18,0.0,88.9,0.0000,0.000,0.000
18.8333,1.83,0.0,90.6,0.0000,0.000,0.000
19.0000,2.24,0.0,88.1,0.0000,0.000,0.000
19.1667,2.48,0.0,89.6,0.0000,0.000,0.000
19.3333,2.39,0.0,89.1,0.0000,0.000,0.000
19.5000,2.97,0.0,87.7,0.0000,0.000,0.000
19.6667,3.21,0.0,87.3,0.0000,0.000,0.000
19.8333,2.31,0.0,88.2,0.0000,0.000,0.000
20.0000,2.47,0.0,87.6,0.0000,0.000,0.000
20.1667,3.82,0.0,85.4,0.0000,0.000,0.000
20.3333,3.46,0.0,88.2,0.0000,0.000,0.000
20.5000,3.54,0.0,87.4,0.0000,0.000,0.000
20.6667,3.48,0.0,86.5,0.0000,0.000,0.000
20.8333,3.74,1.7,85.8,0.8227,0.043,0.036
21.0000,4.61,16.9,85.5,0.8810,0.393,0.346
21.1667,4.74,41.0,85.1,0.9005,0.929,0.837
21.3333,6.16,62.3,85.0,0.9104,1.383,1.259
21.5000,6.75,85.5,83.8,0.9161,1.900,1.741
21.6667,7.71,119.8,80.6,0.9209,2.636,2.428
21.8333,8.71,149.2,81.3,0.9277,3.232,2.998
22.0000,9.09,189.2,78.9,0.9344,4.081,3.813
22.1667,10.79,207.7,75.2,0.9327,4.464,4.164
22.3333,11.81,248.0,75.2,0.9312,5.355,4.987
22.5000,13.09,282.1,74.5,0.9339,6.098,5.694
22.6667,14.00,309.6,71.8,0.9351,6.635,6.204
22.8333,14.30,333.7,70.3,0.9400,7.131,6.703
23.0000,15.47,369.1,71.0,0.9401,7.877,7.405
23.1667,16.31,379.8,67.8,0.9334,8.133,7.592
23.3333,18.19,433.0,66.5,0.9383,9.092,8.531
23.5000,19.07,471.4,64.9,0.9386,9.954,9.342
23.6667,20.10,494.1,62.2,0.9389,10.490,9.849
23.8333,21.80,517.6,61.2,0.9340,10.848,10.133
24.0000,21.92,545.7,58.4,0.9364,11.527,10.794
24.1667,23.49,592.9,55.0,0.9321,12.521,11.670
24.3333,23.81,584.5,55.4,0.9343,12.315,11.506
24.5000,24.16,615.0,57.7,0.9332,13.006,12.137
24.6667,26.56,686.9,50.8,0.9329,14.361,13.397
24.8333,26.07,670.8,52.4,0.9322,13.988,13.039
25.0000,27.63,695.7,51.6,0.9255,14.603,13.515
25.1667,27.56,701.7,50.5,0.9288,14.463,13.432
25.3333,29.70,758.1,49.3,0.9275,15.875,14.725
25.5000,29.81,772.9,48.6,0.9264,16.103,14.918
25.6667,30.07,785.0,47.6,0.9313,16.277,15.159
25.8333,30.53,786.5,46.5,0.9233,16.460,15.197
26.0000,32.03,801.1,46.0,0.9243,16.705,15.441
26.1667,31.69,812.8,46.0,0.9253,16.762,15.510
26.3333,30.88,773.7,45.5,0.9263,16.144,14.954
26.5000,32.60,832.3,43.5,0.9259,17.216,15.941
26.6667,33.04,830.4,42.8,0.9208,17.125,15.768
26.8333,32.58,821.5,41.8,0.9244,17.055,15.766
27.0000,34.38,865.8,40.8,0.9230,17.828,16.455
27.1667,34.11,838.9,41.0,0.9185,17.399,15.981
27.3333,33.25,838.5,41.9,0.9249,17.455,16.144
27.5000,32.32,785.8,43.2,0.9198,16.280,14.975
27.6667,32.39,782.1,42.8,0.9211,16.169,14.893
27.8333,32.67,761.7,43.2,0.9213,15.840,14.593
28.0000,31.75,732.7,44.5,0.9220,15.332,14.136
28.1667,32.51,772.9,42.1,0.9186,16.137,14.823
28.3333,33.82,789.7,40.5,0.9191,16.351,15.028
28.5000,31.75,734.0,43.9,0.9181,15.276,14.025
28.6667,31.83,726.1,45.4,0.9241,15.039,13.898
28.8333,30.94,676.1,46.2,0.9200,14.130,12.999
29.0000,29.51,632.5,46.8,0.9203,13.150,12.103
29.1667,29.35,626.9,48.2,0.9226,13.008,12.001
29.3333,29.70,620.3,48.4,0.9237,12.912,11.927
29.5000,28.26,563.2,48.2,0.9220,11.676,10.765
29.6667,28.17,567.2,49.5,0.9219,11.813,10.890
29.8333,25.95,490.3,54.1,0.9216,10.324,9.515
30.0000,25.54,481.6,54.4,0.9162,10.291,9.429
30.1667,25.89,463.2,53.7,0.9215,9.746,8.982
30.3333,24.08,412.6,56.1,0.9193,8.686,7.985
30.5000,23.16,387.0,58.1,0.9189,8.229,7.562
30.6667,22.98,359.7,58.6,0.9234,7.598,7.016
30.8333,21.80,325.0,59.7,0.9195,6.907,6.351
31.0000,20.73,280.9,62.3,0.9146,6.003,5.491
31.1667,20.30,265.0,62.0,0.9140,5.687,5.198
31.3333,19.03,228.1,62.1,0.9170,4.859,4.455
31.5000,18.75,204.2,65.4,0.9100,4.397,4.001
31.6667,17.68,167.6,66.1,0.9115,3.620,3.299
31.8333,16.53,138.3,67.7,0.9029,3.014,2.721
32.0000,15.81,112.0,68.4,0.9029,2.437,2.200
32.1667,14.98,74.7,69.0,0.8930,1.627,1.453
32.3333,14.37,55.1,70.6,0.8893,1.222,1.086
32.5000,13.16,29.6,71.5,0.8751,0.667,0.583
32.6667,12.53,10.5,73.9,0.8499,0.243,0.207
32.8333,12.61,0.0,73.1,0.0000,0.000,0.000
33.0000,11.62,0.0,77.0,0.0000,0.000,0.000
33.1667,11.94,0.0,74.9,0.0000,0.000,0.000
33.3333,11.59,0.0,76.6,0.0000,0.000,0.000
33.5000,11.49,0.0,76.1,0.0000,0.000,0.000
33.6667,11.12,0.0,74.2,0.0000,0.000,0.000
33.8333,11.25,0.0,73.1,0.0000,0.000,0.000
34.0000,10.76,0.0,76.3,0.0000,0.000,0.000
34.1667,10.54,0.0,77.0,0.0000,0.000,0.000
34.3333,9.96,0.0,79.6,0.0000,0.000,0.000
34.5000,10.08,0.0,77.3,0.0000,0.000,0.000
34.6667,9.62,0.0,78.0,0.0000,0.000,0.000
34.8333,9.27,0.0,79.2,0.0000,0.000,0.000
35.0000,9.01,0.0,79.5,0.0000,0.000,0.000
35.1667,9.37,0.0,78.7,0.0000,0.000,0.000
35.3333,9.19,0.0,77.7,0.0000,0.000,0.000
35.5000,8.35,0.0,80.0,0.0000,0.000,0.000
35.6667,8.18,0.0,80.2,0.0000,0.000,0.000
35.8333,8.44,0.0,78.7,0.0000,0.000,0.000
36.0000,7.54,0.0,80.5,0.0000,0.000,0.000
36.1667,7.54,0.0,78.7,0.0000,0.000,0.000
36.3333,6.92,0.0,82.1,0.0000,0.000,0.000
36.5000,6.87,0.0,80.9,0.0000,0.000,0.000
36.6667,6.48,0.0,83.4,0.0000,0.000,0.000
36.8333,6.25,0.0,82.8,0.0000,0.000,0.000
37.0000,5.91,0.0,82.2,0.0000,0.000,0.000
37.1667,6.33,0.0,83.3,0.0000,0.000,0.000
37.3333,6.02,0.0,85.2,0.0000,0.000,0.000
37.5000,5.23,0.0,85.1,0.0000,0.000,0.000
37.6667,4.82,0.0,84.5,0.0000,0.000,0.000
37.8333,4.82,0.0,84.9,0.0000,0.000,0.000
38.0000,4.90,0.0,82.7,0.0000,0.000,0.000
38.1667,4.51,0.0,84.1,0.0000,0.000,0.000
38.3333,4.13,0.0,86.2,0.0000,0.000,0.000
38.5000,4.26,0.0,85.0,0.0000,0.000,0.000
38.6667,4.08,0.0,86.8,0.0000,0.000,0.000
38.8333,3.28,0.0,86.7,0.0000,0.000,0.000
39.0000,3.26,0.0,86.5,0.0000,0.000,0.000
39.1667,2.75,0.0,86.4,0.0000,0.000,0.000
39.3333,3.35,0.0,88.6,0.0000,0.000,0.000
39.5000,3.06,0.0,86.3,0.0000,0.000,0.000
39.6667,2.46,0.0,87.5,0.0000,0.000,0.000
39.8333,2.58,0.0,88.2,0.0000,0.000,0.000
40.0000,2.99,0.0,87.4,0.0000,0.000,0.000
40.1667,2.11,0.0,90.1,0.0000,0.000,0.000
40.3333,2.47,0.0,89.4,0.0000,0.000,0.000
40.5000,2.94,0.0,88.8,0.0000,0.000,0.000
40.6667,2.25,0.0,88.2,0.0000,0.000,0.000
40.8333,2.69,0.0,87.9,0.0000,0.000,0.000
41.0000,1.85,0.0,89.5,0.0000,0.000,0.000
41.1667,1.97,0.0,89.4,0.0000,0.000,0.000
41.3333,1.58,0.0,88.9,0.0000,0.000,0.000
41.5000,2.14,0.0,89.8,0.0000,0.000,0.000
41.6667,2.07,0.0,89.0,0.0000,0.000,0.000
41.8333,1.75,0.0,89.6,0.0000,0.000,0.000
42.0000,2.10,0.0,88.7,0.0000,0.000,0.000
42.1667,2.06,0.0,88.6,0.0000,0.000,0.000
42.3333,1.59,0.0,89.4,0.0000,0.000,0.000
42.5000,1.95,0.0,88.7,0.0000,0.000,0.000
42.6667,2.53,0.0,87.8,0.0000,0.000,0.000
42.8333,2.45,0.0,88.3,0.0000,0.000,0.000
43.0000,2.59,0.0,86.9,0.0000,0.000,0.000
43.1667,2.30,0.0,89.2,0.0000,0.000,0.000
43.3333,2.54,0.0,89.5,0.0000,0.000,0.000
43.5000,2.67,0.0,89.5,0.0000,0.000,0.000
43.6667,2.21,0.0,89.8,0.0000,0.000,0.000
43.8333,3.21,0.0,87.0,0.0000,0.000,0.000
44.0000,3.15,0.0,85.7,0.0000,0.000,0.000
44.1667,2.95,0.0,87.9,0.0000,0.000,0.000
44.3333,3.12,0.0,88.5,0.0000,0.000,0.000
44.5000,3.14,0.0,88.7,0.0000,0.000,0.000
44.6667,3.53,0.0,89.1,0.0000,0.000,0.000
44.8333,4.38,1.5,87.2,0.8075,0.038,0.031
45.0000,3.94,15.4,86.4,0.8726,0.352,0.307
45.1667,5.86,35.5,84.2,0.8929,0.800,0.714
45.3333,5.50,54.6,85.6,0.9034,1.207,1.090
45.5000,6.54,76.8,82.2,0.9130,1.695,1.547
45.6667,7.23,105.1,83.8,0.9161,2.292,2.099
45.8333,8.06,132.1,80.0,0.9205,2.865,2.637
46.0000,9.01,166.0,79.2,0.9247,3.555,3.287
46.1667,9.43,183.1,77.5,0.9285,3.900,3.621
46.3333,11.35,216.9,75.5,0.9265,4.669,4.326
46.5000,11.49,235.6,74.9,0.9314,5.046,4.700
46.6667,13.10,270.5,74.1,0.9271,5.744,5.325
46.8333,13.52,288.4,72.9,0.9297,6.111,5.682
47.0000,15.27,338.3,69.5,0.9316,7.166,6.676
47.1667,15.57,346.9,68.8,0.9284,7.295,6.772
47.3333,16.28,377.3,68.7,0.9361,7.927,7.421
47.5000,17.99,412.3,67.1,0.9304,8.630,8.030
47.6667,18.82,420.4,64.9,0.9334,8.724,8.143
47.8333,18.94,439.5,64.5,0.9286,9.317,8.652
48.0000,20.74,496.9,61.2,0.9278,10.390,9.640
48.1667,20.84,518.5,61.7,0.9352,10.803,10.102
48.3333,23.04,561.2,58.7,0.9314,11.678,10.877
48.5000,23.26,565.0,58.8,0.9286,11.728,10.891
48.6667,23.48,563.2,56.7,0.9312,11.742,10.934
48.8333,23.80,563.4,55.6,0.9284,11.694,10.856
49.0000,24.37,579.2,56.1,0.9299,12.083,11.237
49.1667,27.88,688.4,51.0,0.9257,14.219,13.162
49.3333,26.60,648.6,53.3,0.9224,13.580,12.526
49.5000,27.97,675.9,52.5,0.9245,13.927,12.875
49.6667,27.77,675.0,50.2,0.9244,13.989,12.932
49.8333,27.46,683.9,51.8,0.9275,14.116,13.092
50.0000,27.92,680.9,51.3,0.9242,14.154,13.081
50.1667,28.52,685.9,49.4,0.9261,14.238,13.186
50.3333,29.42,695.9,47.2,0.9224,14.360,13.245
50.5000,30.99,737.6,46.5,0.9220,15.361,14.163
50.6667,30.68,742.0,47.9,0.9212,15.341,14.132
50.8333,30.05,702.7,46.5,0.9186,14.504,13.323
51.0000,29.86,704.2,49.4,0.9212,14.458,13.319
51.1667,31.33,728.0,46.1,0.9186,15.131,13.900
51.3333,30.11,697.0,45.8,0.9197,14.430,13.271
51.5000,29.66,673.7,47.1,0.9206,13.804,12.708
51.6667,31.08,715.9,46.9,0.9198,14.749,13.565
51.8333,31.16,709.3,45.9,0.9233,14.572,13.455
52.0000,31.04,703.4,46.3,0.9203,14.428,13.278
52.1667,29.39,642.7,49.5,0.9189,13.366,12.281
52.3333,30.30,668.0,45.5,0.9192,13.807,12.691
52.5000,29.12,623.6,48.8,0.9194,12.943,11.900
52.6667,29.13,625.8,47.7,0.9234,12.863,11.877
52.8333,28.15,571.4,49.2,0.9177,11.893,10.914
53.0000,27.85,578.3,50.7,0.9202,11.970,11.016
53.1667,27.97,558.8,52.1,0.9191,11.659,10.717
53.3333,27.29,533.9,52.4,0.9192,10.992,10.104
53.5000,26.32,495.9,52.7,0.9227,10.335,9.536
53.6667,25.36,469.5,54.0,0.9217,9.703,8.943
53.8333,26.89,474.1,53.7,0.9131,9.934,9.071
54.0000,24.41,429.3,55.9,0.9171,9.044,8.294
54.1667,24.05,421.4,57.4,0.9214,8.814,8.121
54.3333,23.27,372.4,57.1,0.9133,7.761,7.088
54.5000,22.30,337.4,59.6,0.9214,7.064,6.508
54.6667,22.39,318.1,56.5,0.9143,6.760,6.180
54.8333,20.82,289.3,61.9,0.9218,6.054,5.580
55.0000,19.62,247.9,63.1,0.9138,5.266,4.812
55.1667,19.54,231.6,62.7,0.9117,4.928,4.493
55.3333,18.02,201.4,65.4,0.9141,4.310,3.940
55.5000,17.84,170.0,67.3,0.9046,3.607,3.263
55.6667,16.85,151.4,65.3,0.9055,3.243,2.937
55.8333,16.22,113.9,69.0,0.9004,2.454,2.209
56.0000,15.51,96.1,68.0,0.8988,2.106,1.893
56.1667,14.62,68.1,70.3,0.8908,1.482,1.320
56.3333,13.89,46.0,73.6,0.8823,1.032,0.911
56.5000,12.78,27.2,72.1,0.8714,0.611,0.533
56.6667,12.55,9.5,73.1,0.8443,0.220,0.186
56.8333,12.03,0.0,74.5,0.0000,0.000,0.000
57.0000,12.16,0.0,75.6,0.0000,0.000,0.000
57.1667,12.24,0.0,73.8,0.0000,0.000,0.000
57.3333,12.30,0.0,75.6,0.0000,0.000,0.000
57.5000,11.54,0.0,74.8,0.0000,0.000,0.000
57.6667,11.42,0.0,75.1,0.0000,0.000,0.000
57.8333,10.73,0.0,74.7,0.0000,0.000,0.000
58.0000,11.51,0.0,73.4,0.0000,0.000,0.000
58.1667,10.06,0.0,78.7,0.0000,0.000,0.000
58.3333,10.06,0.0,76.1,0.0000,0.000,0.000
58.5000,10.48,0.0,76.1,0.0000,0.000,0.000
58.6667,9.98,0.0,77.4,0.0000,0.000,0.000
58.8333,9.88,0.0,78.1,0.0000,0.000,0.000
59.0000,9.02,0.0,78.6,0.0000,0.000,0.000
59.1667,8.82,0.0,78.9,0.0000,0.000,0.000
59.3333,8.78,0.0,79.7,0.0000,0.000,0.000
59.5000,8.29,0.0,78.3,0.0000,0.000,0.000
59.6667,8.49,0.0,79.4,0.0000,0.000,0.000
59.8333,8.12,0.0,79.5,0.0000,0.000,0.000
60.0000,7.46,0.0,81.5,0.0000,0.000,0.000
60.1667,7.29,0.0,81.5,0.0000,0.000,0.000
60.3333,7.81,0.0,80.4,0.0000,0.000,0.000
60.5000,6.92,0.0,82.3,0.0000,0.000,0.000
60.6667,6.66,0.0,84.2,0.0000,0.000,0.000
60.8333,6.28,0.0,82.5,0.0000,0.000,0.000
61.0000,5.87,0.0,83.9,0.0000,0.000,0.000
61.1667,6.12,0.0,84.5,0.0000,0.000,0.000
61.3333,5.91,0.0,82.8,0.0000,0.000,0.000
61.5000,5.59,0.0,84.5,0.0000,0.000,0.000
61.6667,5.00,0.0,82.5,0.0000,0.000,0.000
61.8333,4.73,0.0,85.1,0.0000,0.000,0.000
62.0000,4.56,0.0,86.1,0.0000,0.000,0.000
62.1667,4.58,0.0,86.7,0.0000,0.000,0.000
62.3333,3.97,0.0,87.3,0.0000,0.000,0.000
62.5000,3.98,0.0,86.6,0.0000,0.000,0.000
62.6667,3.16,0.0,87.0,0.0000,0.000,0.000
62.8333,3.36,0.0,87.8,0.0000,0.000,0.000
63.0000,3.20,0.0,87.0,0.0000,0.000,0.000
63.1667,3.31,0.0,87.8,0.0000,0.000,0.000
63.3333,3.23,0.0,86.6,0.0000,0.000,0.000
63.5000,3.12,0.0,88.0,0.0000,0.000,0.000
63.6667,2.95,0.0,87.9,0.0000,0.000,0.000
63.8333,2.59,0.0,89.5,0.0000,0.000,0.000
64.0000,3.01,0.0,87.9,0.0000,0.000,0.000
64.1667,2.66,0.0,88.8,0.0000,0.000,0.000
64.3333,2.53,0.0,91.4,0.0000,0.000,0.000
64.5000,2.29,0.0,89.8,0.0000,0.000,0.000
64.6667,1.78,0.0,88.9,0.0000,0.000,0.000
64.8333,2.29,0.0,89.4,0.0000,0.000,0.000
65.0000,2.23,0.0,88.9,0.0000,0.000,0.000
65.1667,2.38,0.0,89.1,0.0000,0.000,0.000
65.3333,1.93,0.0,90.0,0.0000,0.000,0.000
65.5000,1.82,0.0,89.8,0.0000,0.000,0.000
65.6667,2.05,0.0,89.3,0.0000,0.000,0.000
65.8333,2.18,0.0,89.8,0.0000,0.000,0.000
66.0000,1.95,0.0,91.1,0.0000,0.000,0.000
66.1667,1.68,0.0,92.4,0.0000,0.000,0.000
66.3333,2.06,0.0,88.1,0.0000,0.000,0.000
66.5000,2.43,0.0,90.4,0.0000,0.000,0.000
66.6667,2.54,0.0,88.6,0.0000,0.000,0.000
66.8333,2.38,0.0,88.4,0.0000,0.000,0.000
67.0000,2.23,0.0,88.9,0.0000,0.000,0.000
67.1667,2.43,0.0,88.8,0.0000,0.000,0.000
67.3333,2.70,0.0,86.8,0.0000,0.000,0.000
67.5000,2.91,0.0,86.1,0.0000,0.000,0.000
67.6667,3.05,0.0,87.6,0.0000,0.000,0.000
67.8333,2.53,0.0,90.7,0.0000,0.000,0.000
68.0000,3.22,0.0,86.9,0.0000,0.000,0.000
68.1667,3.11,0.0,87.7,0.0000,0.000,0.000
68.3333,2.55,0.0,89.0,0.0000,0.000,0.000
68.5000,3.71,0.0,86.4,0.0000,0.000,0.000
68.6667,3.77,0.0,85.8,0.0000,0.000,0.000
68.8333,3.30,2.2,86.1,0.8222,0.053,0.044
69.0000,4.50,20.9,85.9,0.8793,0.476,0.418
69.1667,5.09,46.4,85.1,0.8954,1.029,0.922
69.3333,6.04,73.2,81.9,0.9060,1.600,1.450
69.5000,7.36,99.3,83.5,0.9116,2.152,1.962
69.6667,8.24,141.0,79.7,0.9204,3.041,2.799
69.8333,9.89,179.2,77.1,0.9205,3.811,3.508
70.0000,10.83,214.4,76.7,0.9241,4.557,4.211
70.1667,12.07,254.1,75.5,0.9303,5.334,4.963
70.3333,12.65,282.6,75.2,0.9282,5.944,5.518
70.5000,14.11,333.9,71.3,0.9308,7.010,6.525
70.6667,15.13,363.1,70.6,0.9289,7.645,7.101
70.8333,16.56,418.6,67.7,0.9299,8.761,8.147
71.0000,18.22,455.7,64.7,0.9271,9.602,8.902
71.1667,18.99,482.9,64.6,0.9294,10.098,9.385
71.3333,19.96,489.1,61.6,0.9281,10.187,9.455
71.5000,22.53,566.1,59.4,0.9267,11.782,10.918
71.6667,22.01,579.3,60.4,0.9280,12.015,11.150
71.8333,23.44,620.2,58.7,0.9276,12.852,11.921
72.0000,23.18,621.3,57.9,0.9275,12.724,11.802
72.1667,26.31,709.4,53.4,0.9244,14.544,13.444
72.3333,26.15,695.9,54.0,0.9232,14.323,13.223
72.5000,27.90,756.8,50.9,0.9254,15.643,14.476
72.6667,28.80,762.0,50.4,0.9211,15.664,14.429
72.8333,29.23,810.9,49.5,0.9221,16.592,15.299
73.0000,31.24,850.4,46.4,0.9223,17.514,16.153
73.1667,32.08,874.1,44.7,0.9171,17.913,16.429
73.3333,33.98,918.6,41.9,0.9150,18.656,17.070
73.5000,33.46,897.7,42.3,0.9155,18.388,16.833
73.6667,34.35,929.8,41.1,0.9195,18.816,17.301
73.8333,34.29,951.6,40.5,0.9195,19.346,17.788
74.0000,33.83,930.7,41.9,0.9177,18.920,17.363
74.1667,34.58,952.6,41.3,0.9156,19.487,17.843
74.3333,35.06,921.8,38.9,0.9182,18.779,17.242
74.5000,35.45,910.7,39.4,0.9116,18.590,16.946
74.6667,35.69,939.2,37.2,0.9136,19.229,17.568
74.8333,34.73,902.4,39.7,0.9171,18.323,16.804
75.0000,37.41,1020.5,34.7,0.9147,20.712,18.946
75.1667,36.49,962.0,35.9,0.9179,19.492,17.891
75.3333,38.31,1022.2,36.5,0.9069,20.860,18.919
75.5000,37.11,937.9,36.6,0.9129,19.041,17.383
75.6667,36.81,941.4,38.9,0.9120,19.081,17.402
75.8333,35.44,893.3,38.3,0.9133,18.138,16.566
76.0000,36.65,933.6,36.4,0.9125,19.086,17.416
76.1667,36.62,924.9,37.1,0.9082,18.816,17.088
76.3333,34.85,849.5,42.0,0.9119,17.447,15.910
76.5000,34.79,837.8,40.3,0.9145,17.230,15.756
76.6667,33.57,804.3,42.8,0.9117,16.380,14.934
76.8333,33.36,791.8,42.1,0.9146,16.284,14.893
