time (h),temperature (°C),relative_humidity (%)
87.5000,44.09,46.6
87.6667,36.64,47.8
87.8333,30.31,47.7
88.0000,22.71,47.7
88.1667,22.63,48.2
88.3333,22.90,46.4
88.5000,23.62,46.6
88.6667,23.15,48.6
88.8333,23.24,47.6
89.0000,22.84,46.4
89.1667,23.36,48.5
89.3333,22.87,47.0
89.5000,23.29,47.7
89.6667,23.34,49.0
89.8333,22.77,47.8
90.0000,22.89,48.3
90.1667,30.65,48.2
90.3333,37.30,48.3
90.5000,44.19,47.8
90.6667,50.73,47.2
90.8333,58.06,47.7
91.0000,65.52,46.9
91.1667,64.99,47.7
91.3333,64.94,48.1
91.5000,65.05,46.9
91.6667,65.03,46.6
91.8333,64.88,46.6
92.0000,64.75,47.0
92.1667,64.70,46.2
92.3333,65.26,46.7
92.5000,65.36,46.9
92.6667,64.55,45.6
92.8333,65.14,46.4
93.0000,65.09,45.1
93.1667,58.01,45.0
93.3333,51.02,44.9
93.5000,44.13,45.8
93.6667,36.70,46.4
93.8333,29.92,46.5
94.0000,23.21,44.7
94.1667,22.50,45.1
94.3333,22.76,43.9
94.5000,22.91,44.1
94.6667,23.14,45.0
94.8333,23.23,43.4
95.0000,23.05,42.3
95.1667,23.12,43.8
95.3333,23.35,43.5
95.5000,23.12,41.5
95.6667,23.04,42.0
95.8333,23.05,44.4
96.0000,22.64,43.0
96.1667,29.69,41.5
96.3333,37.02,41.6
96.5000,43.93,41.7
96.6667,51.14,41.0
96.8333,57.84,40.1
97.0000,64.84,41.7
97.1667,64.33,40.8
97.3333,64.75,39.2
97.5000,64.89,40.2
97.6667,64.60,38.0
97.8333,65.07,38.9
98.0000,64.76,37.6
98.1667,65.25,38.3
98.3333,64.79,37.9
98.5000,65.06,39.4
98.6667,64.99,38.4
98.8333,64.28,37.2
99.0000,65.00,37.7
99.1667,58.41,37.0
99.3333,50.96,37.5
99.5000,44.22,37.8
99.6667,37.03,37.1
99.8333,29.81,35.6
100.0000,22.62,36.9
100.1667,22.98,36.2
100.3333,22.73,36.8
100.5000,23.40,36.4
100.6667,22.59,35.9
100.8333,22.73,37.1
101.0000,22.59,35.3
101.1667,22.90,35.5
101.3333,22.55,35.9
101.5000,22.83,34.3
101.6667,22.50,35.7
101.8333,23.31,34.3
102.0000,22.87,35.7
102.1667,29.66,34.0
102.3333,37.08,35.3
102.5000,43.88,35.7
102.6667,51.07,36.2
102.8333,57.70,36.0
103.0000,65.07,35.1
103.1667,65.19,36.7
103.3333,64.68,35.5
103.5000,64.79,36.5
103.6667,64.61,36.6
103.8333,64.62,37.0
104.0000,65.23,36.8
104.1667,65.26,35.6
104.3333,65.15,35.9
104.5000,65.15,36.1
104.6667,64.90,34.7
104.8333,64.93,37.5
105.0000,64.40,36.3
105.1667,57.77,35.0
105.3333,50.80,37.3
105.5000,43.95,38.1
105.6667,36.77,36.2
105.8333,29.49,37.4
106.0000,22.94,38.1
106.1667,22.57,37.7
106.3333,23.20,38.9
106.5000,22.79,38.0
106.6667,23.15,39.3
106.8333,22.97,38.0
107.0000,23.03,38.1
107.1667,23.09,39.1
107.3333,23.07,38.6
107.5000,23.19,38.1
107.6667,22.96,38.9
107.8333,23.23,38.8
108.0000,23.25,39.3
108.1667,29.55,40.0
108.3333,36.34,38.9
108.5000,44.14,38.7
108.6667,51.59,39.2
108.8333,57.67,41.5
109.0000,64.71,42.1
109.1667,64.66,39.6
109.3333,64.69,40.7
109.5000,65.23,41.3
109.6667,64.78,40.5
109.8333,65.62,40.9
110.0000,64.90,42.5
110.1667,65.24,41.1
110.3333,65.06,40.6
110.5000,64.71,42.1
110.6667,65.01,42.5
110.8333,65.23,42.5
111.0000,65.15,43.4
111.1667,58.60,42.1
111.3333,51.20,42.5
111.5000,43.69,43.3
111.6667,36.84,43.6
111.8333,29.98,42.4
112.0000,22.78,42.7
112.1667,22.68,43.2
112.3333,22.90,44.9
112.5000,22.73,43.4
112.6667,22.94,43.1
112.8333,23.27,43.3
113.0000,22.72,42.7
113.1667,23.37,42.6
113.3333,23.26,41.4
113.5000,22.50,43.6
113.6667,22.85,42.4
113.8333,23.20,43.9
114.0000,23.04,42.6
114.1667,30.13,43.4
114.3333,36.93,41.4
114.5000,44.18,44.0
114.6667,51.32,44.5
114.8333,58.15,42.6
115.0000,65.14,42.9
115.1667,64.95,43.2
115.3333,66.02,41.2
115.5000,65.39,42.0
115.6667,65.24,41.7
115.8333,65.45,43.0
116.0000,64.90,40.4
116.1667,65.17,41.4
116.3333,65.49,42.0
116.5000,65.29,41.1
116.6667,64.77,41.0
116.8333,64.94,39.9
117.0000,65.63,39.9
117.1667,57.85,41.7
117.3333,50.78,40.7
117.5000,43.84,41.0
117.6667,37.25,39.7
117.8333,30.22,39.4
118.0000,22.40,39.5
118.1667,23.18,38.8
118.3333,23.05,37.8
118.5000,22.75,38.2
118.6667,23.55,38.6
118.8333,22.81,38.4
119.0000,23.04,37.9
119.1667,22.41,37.1
119.3333,22.86,35.9
119.5000,22.43,37.6
119.6667,22.80,37.8
119.8333,22.62,38.0
120.0000,22.86,36.1
120.1667,29.57,36.4
120.3333,36.70,35.3
120.5000,43.84,36.9
120.6667,51.05,36.1
120.8333,57.76,37.6
121.0000,64.97,35.2
121.1667,65.18,35.5
121.3333,65.75,34.2
121.5000,64.85,34.1
121.6667,64.91,35.5
121.8333,64.92,34.7
122.0000,65.01,34.1
122.1667,64.60,33.8
122.3333,65.00,34.5
122.5000,65.56,34.9
122.6667,65.27,32.9
122.8333,65.27,33.0
123.0000,65.01,32.9
123.1667,57.98,33.2
123.3333,51.22,31.1
123.5000,44.49,32.6
123.6667,37.30,32.8
123.8333,30.16,31.7
124.0000,23.46,33.7
124.1667,23.02,31.4
124.3333,22.55,30.7
124.5000,23.53,32.1
124.6667,23.36,33.5
124.8333,22.99,32.5
125.0000,22.75,30.9
125.1667,22.69,33.0
125.3333,22.92,32.0
125.5000,22.73,32.9
125.6667,22.76,33.7
125.8333,22.63,32.4
126.0000,22.84,32.5
126.1667,29.91,32.4
126.3333,36.83,32.7
126.5000,44.25,32.8
126.6667,51.17,33.1
126.8333,57.95,31.3
127.0000,65.01,32.5
127.1667,64.84,31.9
127.3333,65.06,31.4
127.5000,64.88,31.4
127.6667,65.29,33.1
127.8333,65.01,32.7
128.0000,64.62,34.5
128.1667,64.83,33.5
128.3333,64.93,33.4
128.5000,65.13,34.5
128.6667,64.81,34.6
128.8333,64.56,34.5
129.0000,64.96,34.1
129.1667,58.34,33.6
129.3333,51.23,32.5
129.5000,43.86,33.2
129.6667,37.09,35.1
129.8333,30.16,35.6
130.0000,22.88,35.9
130.1667,22.87,36.4
130.3333,22.36,35.6
130.5000,22.91,36.1
130.6667,23.28,37.1
130.8333,22.35,35.8
131.0000,23.13,37.2
131.1667,23.32,37.8
131.3333,22.88,38.5
131.5000,23.42,38.2
131.6667,22.80,38.6
131.8333,23.33,39.0
132.0000,23.42,39.7
132.1667,29.74,37.9
132.3333,37.25,39.0
132.5000,44.15,38.3
132.6667,50.74,39.7
132.8333,57.64,39.4
133.0000,65.10,39.1
133.1667,65.20,40.7
133.3333,64.87,40.1
133.5000,65.14,40.6
133.6667,64.50,40.3
133.8333,64.94,41.3
134.0000,65.09,41.5
134.1667,64.70,41.6
134.3333,64.51,40.0
134.5000,65.45,41.9
134.6667,64.43,41.6
134.8333,65.15,42.2
135.0000,64.79,42.1
135.1667,57.90,44.0
135.3333,50.93,41.2
135.5000,43.93,42.5
135.6667,37.11,42.6
135.8333,30.21,44.1
136.0000,23.05,43.5
136.1667,23.03,43.4
136.3333,22.77,42.9
136.5000,23.05,44.4
136.6667,22.51,44.8
136.8333,22.60,45.0
137.0000,22.66,44.7
137.1667,22.98,43.3
137.3333,22.72,44.1
137.5000,23.55,43.6
137.6667,22.69,43.8
137.8333,22.89,43.4
138.0000,23.03,44.1
138.1667,29.91,44.6
138.3333,37.08,44.3
138.5000,44.53,44.5
138.6667,51.46,46.7
138.8333,57.81,45.4
139.0000,64.78,45.6
139.1667,64.89,44.1
139.3333,65.08,43.4
139.5000,64.96,44.5
139.6667,64.73,45.5
139.8333,65.01,44.9
140.0000,64.50,45.3
140.1667,65.23,43.7
140.3333,65.39,45.2
140.5000,65.32,43.9
140.6667,65.43,44.5
140.8333,65.02,44.3
141.0000,65.45,44.1
141.1667,58.55,44.5
141.3333,50.80,43.6
141.5000,44.02,43.5
141.6667,37.00,42.9
141.8333,30.82,41.8
142.0000,23.45,42.2
142.1667,22.53,44.1
142.3333,22.99,42.3
142.5000,22.66,42.7
142.6667,22.85,41.8
142.8333,22.70,41.7
143.0000,22.11,41.8
143.1667,22.80,41.0
143.3333,23.07,39.9
143.5000,22.83,41.1
143.6667,23.06,38.9
143.8333,22.98,40.8
144.0000,22.85,39.4
144.1667,29.69,40.6
144.3333,37.32,41.6
144.5000,43.45,41.1
144.6667,50.61,38.7
144.8333,57.96,41.0
145.0000,64.63,40.0
145.1667,65.22,39.6
145.3333,64.83,40.3
145.5000,64.51,38.8
145.6667,65.39,40.2
145.8333,64.99,40.1
146.0000,64.83,38.1
146.1667,65.09,39.1
146.3333,65.40,39.7
146.5000,64.32,38.9
146.6667,65.00,39.8
146.8333,65.23,38.6
147.0000,65.08,37.3
147.1667,58.24,37.1
147.3333,50.85,38.6
147.5000,43.94,37.1
147.6667,36.99,36.6
147.8333,29.60,37.4
148.0000,22.95,37.4
148.1667,22.91,37.5
148.3333,22.85,37.7
148.5000,22.88,37.0
148.6667,23.27,37.9
148.8333,22.87,37.5
149.0000,23.05,37.0
149.1667,23.57,37.8
149.3333,23.36,37.0
149.5000,22.61,38.0
149.6667,23.10,37.2
149.8333,22.84,35.2
150.0000,23.32,38.7
150.1667,29.77,36.3
150.3333,36.61,37.8
150.5000,44.12,36.8
150.6667,51.03,38.7
150.8333,58.06,37.8
151.0000,65.02,39.3
151.1667,64.90,38.8
151.3333,65.26,36.1
151.5000,65.30,38.1
151.6667,65.09,37.7
151.8333,64.66,37.9
152.0000,64.49,39.3
152.1667,65.34,37.8
152.3333,64.86,38.0
152.5000,64.99,39.9
152.6667,64.45,39.6
152.8333,65.43,39.8
153.0000,65.35,38.4
153.1667,57.92,40.9
153.3333,50.68,40.6
153.5000,44.31,38.9
153.6667,36.78,39.6
153.8333,29.79,40.9
154.0000,23.19,41.9
154.1667,23.62,40.2
154.3333,22.71,40.8
154.5000,23.25,40.1
154.6667,22.97,40.9
154.8333,23.20,40.2
155.0000,23.36,41.3
155.1667,23.16,43.3
155.3333,22.85,42.1
155.5000,23.38,43.1
155.6667,22.66,42.8
155.8333,23.07,42.8
156.0000,23.23,44.0
156.1667,30.33,42.6
156.3333,36.77,43.0
156.5000,44.45,43.3
156.6667,50.96,44.5
156.8333,57.95,46.0
157.0000,64.86,44.0
157.1667,64.95,43.9
157.3333,64.78,45.4
157.5000,65.07,46.2
157.6667,64.82,44.6
157.8333,65.08,45.6
158.0000,64.63,45.9
158.1667,65.22,45.4
158.3333,65.05,46.8
158.5000,64.77,47.0
158.6667,64.54,47.0
158.8333,64.73,45.5
159.0000,65.02,46.3
159.1667,57.53,46.5
159.3333,50.59,45.9
159.5000,44.04,47.7
159.6667,36.81,46.7
159.8333,30.12,46.7
160.0000,22.34,47.2
160.1667,23.80,46.9
160.3333,22.46,46.3
160.5000,22.47,48.3
160.6667,23.31,46.6
160.8333,23.19,49.1
161.0000,23.21,48.2
161.1667,23.39,46.0
161.3333,22.44,48.5
161.5000,22.71,46.7
161.6667,23.04,47.5
161.8333,22.95,48.0
162.0000,22.87,47.1
162.1667,30.18,47.6
162.3333,36.42,48.3
162.5000,44.03,47.3
162.6667,50.75,48.0
162.8333,58.42,45.8
163.0000,65.43,47.3
163.1667,64.90,46.7
163.3333,64.71,47.3
163.5000,65.46,46.5
163.6667,64.47,46.8
163.8333,65.03,49.6
164.0000,65.25,46.1
164.1667,65.00,45.2
164.3333,64.82,45.9
164.5000,64.98,45.2
164.6667,64.91,45.7
164.8333,65.28,46.5
165.0000,64.79,45.0
165.1667,57.87,44.8
165.3333,51.42,44.0
165.5000,43.56,45.0
165.6667,37.31,45.0
165.8333,29.73,45.2
166.0000,23.16,43.8
166.1667,23.11,43.8
166.3333,23.01,43.0
166.5000,22.85,44.8
166.6667,22.74,42.6
166.8333,22.87,43.8
167.0000,23.20,43.5
167.1667,23.23,41.7
167.3333,23.18,42.9
167.5000,22.95,41.5
167.6667,23.03,41.0
167.8333,23.17,41.8
168.0000,22.58,42.7
