voltage (V),current_density (mA/cm^2),direction
0.230,21.9569,forward
0.240,21.9536,forward
0.250,21.9502,forward
0.260,21.9469,forward
0.270,21.9436,forward
0.280,21.9402,forward
0.290,21.9369,forward
0.300,21.9336,forward
0.310,21.9302,forward
0.320,21.9269,forward
0.330,21.9236,forward
0.340,21.9202,forward
0.350,21.9169,forward
0.360,21.9136,forward
0.370,21.9102,forward
0.380,21.9069,forward
0.390,21.9036,forward
0.400,21.9002,forward
0.410,21.8969,forward
0.420,21.8936,forward
0.430,21.8902,forward
0.440,21.8869,forward
0.450,21.8836,forward
0.460,21.8802,forward
0.470,21.8769,forward
0.480,21.8735,forward
0.490,21.8702,forward
0.500,21.8669,forward
0.510,21.8635,forward
0.520,21.8602,forward
0.530,21.8569,forward
0.540,21.8535,forward
0.550,21.8502,forward
0.560,21.8469,forward
0.570,21.8435,forward
0.580,21.8402,forward
0.590,21.8369,forward
0.600,21.8335,forward
0.610,21.8302,forward
0.620,21.8268,forward
0.630,21.8235,forward
0.640,21.8201,forward
0.650,21.8167,forward
0.660,21.8133,forward
0.670,21.8100,forward
0.680,21.8065,forward
0.690,21.8031,forward
0.700,21.7996,forward
0.710,21.7961,forward
0.720,21.7926,forward
0.730,21.7890,forward
0.740,21.7853,forward
0.750,21.7814,forward
0.760,21.7775,forward
0.770,21.7734,forward
0.780,21.7690,forward
0.790,21.7643,forward
0.800,21.7592,forward
0.810,21.7536,forward
0.820,21.7473,forward
0.830,21.7401,forward
0.840,21.7318,forward
0.850,21.7221,forward
0.860,21.7104,forward
0.870,21.6963,forward
0.880,21.6789,forward
0.890,21.6574,forward
0.900,21.6306,forward
0.910,21.5968,forward
0.920,21.5539,forward
0.930,21.4993,forward
0.940,21.4296,forward
0.950,21.3402,forward
0.960,21.2253,forward
0.970,21.0774,forward
0.980,20.8866,forward
0.990,20.6403,forward
1.000,20.3221,forward
1.010,19.9107,forward
1.020,19.3783,forward
1.030,18.6893,forward
1.040,17.7972,forward
1.050,16.6420,forward
1.060,15.1455,forward
1.070,13.2069,forward
1.080,10.6951,forward
1.090,7.4405,forward
1.100,3.2229,forward
1.110,-2.2427,forward
1.120,-9.3261,forward
1.130,-18.5062,forward
1.140,-30.4041,forward
1.150,-45.8247,forward
