time (h),temperature (°C),irradiance (W/m^2),relative_humidity (%),voltage (V),current_density (mA/cm^2),power_density (mW/cm^2)
12.0000,-24.63,942.1,50.3,1.0323,19.371,19.997
12.1667,-20.23,936.2,49.4,1.0232,19.255,19.701
12.3333,-15.22,938.3,50.7,1.0152,19.365,19.660
12.5000,-9.74,944.0,49.4,1.0037,19.516,19.588
12.6667,-5.64,940.1,50.5,0.9965,19.238,19.170
12.8333,-0.00,947.5,50.5,0.9865,19.325,19.064
13.0000,5.29,940.8,51.0,0.9777,19.222,18.794
13.1667,9.79,943.3,49.0,0.9666,19.394,18.746
13.3333,14.34,937.4,50.9,0.9587,19.257,18.462
13.5000,19.63,936.8,50.6,0.9514,19.395,18.453
13.6667,25.25,939.7,50.2,0.9369,19.365,18.143
13.8333,30.10,944.4,50.1,0.9288,19.441,18.057
14.0000,35.01,937.3,50.1,0.9218,19.177,17.677
14.1667,40.73,938.9,50.0,0.9063,19.508,17.680
14.3333,44.39,939.5,50.1,0.9035,19.256,17.397
14.5000,50.65,938.2,48.9,0.8905,19.131,17.037
14.6667,55.09,939.9,49.0,0.8801,19.407,17.080
14.8333,59.86,938.7,50.2,0.8723,19.338,16.868
15.0000,64.93,939.2,49.9,0.8677,19.252,16.704
15.1667,60.05,938.3,50.9,0.8735,19.168,16.744
15.3333,54.13,934.6,49.7,0.8859,19.141,16.957
15.5000,49.82,939.2,50.6,0.8916,19.370,17.269
15.6667,44.62,934.3,49.8,0.8970,19.147,17.175
15.8333,40.52,946.7,49.8,0.9072,19.427,17.625
16.0000,34.72,935.2,50.0,0.9207,19.206,17.683
16.1667,30.35,936.4,50.6,0.9299,19.032,17.698
16.3333,24.79,938.1,49.7,0.9371,19.282,18.070
16.5000,19.79,930.5,49.7,0.9412,19.302,18.166
16.6667,15.16,935.0,49.8,0.9572,19.096,18.279
16.8333,10.09,933.5,49.8,0.9635,19.091,18.394
17.0000,4.47,936.1,50.5,0.9731,19.272,18.753
17.1667,-0.29,932.5,50.0,0.9822,19.101,18.762
17.3333,-4.98,926.6,50.1,0.9927,18.825,18.688
17.5000,-9.94,932.0,49.2,1.0039,19.076,19.151
17.6667,-14.52,930.1,49.7,1.0124,18.911,19.146
17.8333,-20.06,933.0,49.1,1.0216,19.036,19.448
18.0000,-25.15,932.7,50.4,1.0266,19.202,19.713
18.1667,-19.56,927.3,51.7,1.0188,18.850,19.206
18.3333,-14.60,927.7,49.5,1.0115,19.168,19.388
18.5000,-9.59,930.3,50.0,1.0002,19.037,19.041
18.6667,-5.25,921.0,49.4,0.9928,18.951,18.814
18.8333,-0.01,931.0,48.7,0.9819,19.066,18.721
19.0000,4.91,931.4,50.2,0.9718,19.278,18.733
19.1667,9.98,928.9,50.7,0.9660,18.837,18.196
19.3333,15.34,928.6,50.4,0.9506,19.200,18.252
19.5000,19.85,920.7,50.5,0.9456,18.825,17.801
19.6667,24.48,923.3,49.3,0.9368,18.759,17.574
19.8333,30.08,922.0,49.8,0.9279,18.760,17.407
20.0000,35.43,919.9,50.3,0.9153,18.760,17.171
20.1667,39.21,919.9,49.5,0.9102,19.091,17.376
20.3333,45.14,921.7,48.7,0.8985,18.953,17.028
20.5000,50.18,920.5,50.6,0.8874,18.854,16.730
20.6667,55.56,920.5,49.8,0.8784,18.785,16.500
20.8333,60.50,921.0,49.8,0.8662,18.839,16.319
21.0000,64.76,916.7,49.8,0.8594,18.659,16.035
21.1667,60.00,918.3,50.1,0.8697,18.890,16.429
21.3333,54.30,917.3,50.9,0.8819,18.595,16.399
21.5000,49.44,914.8,50.2,0.8914,18.679,16.651
21.6667,44.57,917.7,49.8,0.8960,18.865,16.903
21.8333,40.20,915.5,50.1,0.9012,18.702,16.855
22.0000,35.30,915.2,50.5,0.9142,18.698,17.095
22.1667,29.72,910.9,50.1,0.9289,18.568,17.247
22.3333,25.26,912.4,50.4,0.9357,18.514,17.323
22.5000,20.08,912.9,49.6,0.9417,18.723,17.633
22.6667,14.80,910.9,49.6,0.9551,18.475,17.645
22.8333,9.96,909.9,50.2,0.9638,18.495,17.825
23.0000,4.31,908.3,50.6,0.9676,18.618,18.014
23.1667,-0.15,904.1,50.1,0.9781,18.446,18.041
23.3333,-4.94,913.1,49.8,0.9902,18.633,18.451
23.5000,-10.19,903.8,50.3,1.0017,18.332,18.363
23.6667,-15.02,905.5,50.1,1.0072,18.323,18.455
23.8333,-19.87,903.7,50.3,1.0165,18.417,18.720
24.0000,-25.00,905.7,50.0,1.0277,18.428,18.938
24.1667,-20.61,906.8,49.9,1.0218,18.620,19.025
24.3333,-15.64,905.5,49.7,1.0113,18.521,18.730
24.5000,-10.56,896.4,50.5,1.0004,18.209,18.215
24.6667,-4.74,898.7,50.9,0.9896,18.398,18.206
24.8333,0.05,900.9,49.8,0.9774,18.322,17.909
25.0000,4.71,902.5,50.4,0.9721,18.273,17.764
25.1667,9.55,901.0,49.9,0.9629,18.136,17.463
25.3333,15.35,896.4,49.7,0.9559,18.238,17.434
25.5000,19.75,893.8,50.4,0.9416,18.394,17.320
25.6667,24.71,898.7,50.5,0.9308,18.310,17.042
25.8333,30.35,899.0,49.3,0.9217,18.442,16.998
26.0000,34.37,893.5,49.7,0.9124,18.345,16.738
26.1667,40.02,897.3,49.7,0.9035,18.546,16.756
26.3333,45.12,893.3,50.2,0.8952,18.113,16.215
26.5000,50.02,891.8,50.0,0.8883,18.181,16.149
26.6667,55.22,893.5,50.8,0.8805,18.006,15.854
26.8333,59.95,893.1,49.9,0.8644,18.289,15.809
27.0000,65.34,892.5,50.4,0.8566,18.148,15.546
27.1667,60.36,893.7,50.0,0.8618,18.397,15.854
27.3333,54.64,890.4,50.0,0.8799,17.905,15.755
27.5000,50.00,887.5,50.3,0.8824,18.093,15.965
27.6667,45.59,886.8,50.5,0.8943,18.080,16.170
27.8333,39.99,886.8,50.0,0.9055,18.204,16.484
28.0000,35.18,886.5,50.1,0.9119,17.926,16.348
28.1667,30.01,886.7,49.9,0.9253,17.901,16.564
28.3333,24.86,883.6,50.2,0.9297,17.936,16.674
28.5000,19.79,881.6,49.3,0.9420,18.021,16.976
28.6667,15.45,885.9,50.5,0.9506,18.120,17.225
28.8333,10.64,882.7,49.2,0.9596,17.969,17.243
29.0000,5.01,880.7,49.8,0.9719,17.745,17.247
29.1667,0.23,882.1,49.9,0.9793,18.112,17.737
29.3333,-4.86,879.5,50.0,0.9841,17.965,17.679
29.5000,-10.11,879.5,49.5,0.9994,17.906,17.895
29.6667,-15.16,880.1,50.0,1.0109,17.702,17.895
29.8333,-20.29,881.0,50.1,1.0163,17.927,18.219
30.0000,-25.23,878.9,48.7,1.0274,17.927,18.418
30.1667,-19.79,870.7,50.7,1.0164,17.707,17.997
30.3333,-14.57,873.6,49.3,1.0052,17.728,17.820
30.5000,-9.78,876.1,50.4,0.9959,17.966,17.893
30.6667,-5.03,873.3,50.7,0.9894,17.794,17.606
30.8333,-0.05,867.1,50.3,0.9777,17.710,17.314
31.0000,4.97,871.0,49.8,0.9651,17.665,17.050
31.1667,9.77,874.5,49.8,0.9594,17.828,17.104
31.3333,15.43,874.5,50.3,0.9529,17.663,16.832
31.5000,19.96,864.7,49.9,0.9381,17.670,16.576
31.6667,25.03,866.4,49.9,0.9300,17.678,16.440
31.8333,30.33,871.7,49.7,0.9216,17.672,16.287
32.0000,34.83,872.9,50.0,0.9109,17.668,16.094
32.1667,40.10,868.3,49.3,0.9031,17.651,15.941
32.3333,45.26,870.0,50.1,0.8952,17.597,15.753
32.5000,49.58,862.2,50.5,0.8855,17.389,15.399
32.6667,54.81,865.2,50.6,0.8759,17.452,15.287
32.8333,60.18,872.8,49.8,0.8668,17.715,15.355
33.0000,64.62,864.8,50.4,0.8552,17.467,14.937
33.1667,60.35,863.6,51.5,0.8648,17.310,14.971
33.3333,55.02,866.9,50.4,0.8734,17.519,15.301
33.5000,49.62,863.1,50.6,0.8811,17.626,15.531
33.6667,45.39,865.7,50.9,0.8919,17.606,15.704
33.8333,39.83,864.7,49.6,0.8991,17.610,15.832
34.0000,34.87,865.2,49.5,0.9115,17.423,15.881
34.1667,29.72,864.0,49.6,0.9236,17.556,16.214
34.3333,24.62,866.0,51.1,0.9288,17.572,16.322
34.5000,20.06,862.5,49.5,0.9383,17.416,16.341
34.6667,15.04,866.8,50.0,0.9471,17.631,16.699
34.8333,10.22,862.6,50.7,0.9605,17.332,16.647
35.0000,5.34,861.8,50.4,0.9656,17.532,16.929
35.1667,-0.14,861.5,50.6,0.9771,17.569,17.166
35.3333,-5.19,864.4,49.3,0.9873,17.556,17.334
35.5000,-9.83,865.3,50.1,0.9959,17.475,17.403
35.6667,-15.50,869.0,50.2,1.0076,17.503,17.637
35.8333,-19.57,858.0,49.0,1.0157,17.389,17.662
36.0000,-25.56,863.5,49.6,1.0229,17.596,18.000
36.1667,-20.42,861.1,49.9,1.0155,17.503,17.773
36.3333,-14.53,863.5,50.0,1.0019,17.494,17.526
36.5000,-9.74,862.7,50.0,0.9966,17.391,17.331
36.6667,-4.98,864.1,49.5,0.9868,17.695,17.462
36.8333,-0.28,855.6,50.6,0.9736,17.469,17.008
37.0000,5.32,858.2,49.9,0.9645,17.459,16.840
37.1667,10.28,860.4,50.6,0.9585,17.409,16.687
37.3333,14.91,861.2,49.6,0.9488,17.740,16.833
37.5000,20.12,856.1,50.3,0.9404,17.258,16.230
37.6667,25.02,857.3,50.0,0.9325,17.340,16.170
37.8333,30.08,855.0,50.7,0.9241,17.334,16.018
38.0000,34.96,863.3,50.1,0.9099,17.577,15.993
38.1667,40.48,857.2,49.4,0.9000,17.511,15.760
38.3333,44.82,868.8,49.5,0.8933,17.623,15.743
38.5000,49.93,862.1,50.1,0.8852,17.455,15.451
38.6667,54.94,861.1,50.0,0.8714,17.414,15.175
38.8333,59.99,859.4,50.4,0.8646,17.482,15.115
39.0000,65.55,858.6,50.0,0.8512,17.374,14.788
39.1667,60.13,860.8,50.0,0.8670,17.287,14.988
39.3333,54.97,862.6,49.6,0.8745,17.468,15.276
39.5000,49.58,862.1,49.2,0.8837,17.547,15.506
39.6667,45.36,859.6,49.7,0.8883,17.332,15.396
39.8333,39.84,863.7,50.4,0.9023,17.445,15.742
40.0000,35.47,864.6,49.6,0.9089,17.570,15.970
40.1667,30.14,858.0,49.6,0.9245,17.320,16.013
40.3333,25.29,858.3,49.9,0.9282,17.537,16.278
40.5000,20.25,861.4,49.7,0.9387,17.529,16.454
40.6667,14.89,862.7,49.3,0.9483,17.345,16.448
40.8333,9.94,861.7,49.5,0.9543,17.572,16.769
41.0000,4.95,862.4,49.8,0.9683,17.429,16.877
41.1667,0.04,869.4,49.6,0.9756,17.611,17.181
41.3333,-4.71,867.5,50.7,0.9870,17.529,17.301
41.5000,-10.01,866.0,49.8,0.9922,17.601,17.463
41.6667,-14.72,864.4,50.2,1.0018,17.463,17.495
41.8333,-19.49,863.4,50.0,1.0095,17.650,17.818
42.0000,-24.97,862.1,49.8,1.0230,17.536,17.939
42.1667,-19.76,862.0,49.4,1.0108,17.530,17.719
42.3333,-14.97,867.9,50.7,1.0009,17.684,17.701
42.5000,-9.66,869.4,48.8,0.9937,17.411,17.302
42.6667,-4.96,866.6,50.2,0.9858,17.583,17.334
42.8333,-0.04,863.4,50.4,0.9783,17.451,17.072
43.0000,4.47,870.2,50.5,0.9675,17.578,17.006
43.1667,10.26,873.0,50.5,0.9568,17.749,16.983
43.3333,14.90,871.0,50.7,0.9479,17.590,16.674
43.5000,20.16,874.2,49.6,0.9408,17.710,16.662
43.6667,25.43,864.6,50.1,0.9283,17.499,16.245
43.8333,29.76,870.8,50.6,0.9221,17.575,16.207
44.0000,35.12,874.3,50.4,0.9088,17.744,16.126
44.1667,40.24,878.0,49.9,0.8993,17.768,15.978
44.3333,44.92,874.9,49.8,0.8953,17.570,15.729
44.5000,49.50,873.1,49.9,0.8852,17.672,15.642
44.6667,55.50,873.8,50.4,0.8708,17.759,15.465
44.8333,59.57,879.6,50.5,0.8659,17.742,15.362
45.0000,65.23,877.3,50.2,0.8551,17.752,15.179
45.1667,60.80,874.7,49.6,0.8651,17.472,15.114
45.3333,55.23,879.1,49.8,0.8704,17.817,15.507
45.5000,50.18,881.4,50.4,0.8838,17.659,15.606
45.6667,44.61,886.2,49.5,0.8909,17.987,16.025
45.8333,39.76,879.6,50.3,0.9014,17.708,15.961
46.0000,34.60,879.6,50.3,0.9090,17.808,16.187
46.1667,30.20,879.6,50.1,0.9163,17.915,16.414
46.3333,25.15,878.3,49.5,0.9281,17.540,16.278
46.5000,20.30,876.9,50.2,0.9345,17.665,16.507
46.6667,15.06,883.7,50.2,0.9459,17.868,16.902
46.8333,9.94,886.1,50.8,0.9581,18.061,17.304
47.0000,4.87,882.8,51.2,0.9649,17.712,17.090
47.1667,-0.16,878.8,50.4,0.9751,17.706,17.265
47.3333,-4.84,886.9,49.5,0.9842,17.883,17.601
47.5000,-10.02,887.9,49.8,0.9954,17.883,17.801
47.6667,-15.37,890.3,49.7,1.0041,17.993,18.068
47.8333,-20.04,894.5,49.4,1.0124,18.224,18.451
48.0000,-24.90,888.0,49.2,1.0193,18.273,18.626
48.1667,-20.18,893.5,50.3,1.0124,18.018,18.241
48.3333,-15.15,894.4,50.2,1.0053,17.941,18.036
48.5000,-10.04,890.4,50.8,0.9946,18.067,17.970
48.6667,-4.45,894.1,50.5,0.9845,18.100,17.820
48.8333,0.27,895.7,50.2,0.9740,18.140,17.668
49.0000,5.49,896.7,50.2,0.9659,17.956,17.344
49.1667,10.04,899.5,49.8,0.9568,18.103,17.322
49.3333,15.17,895.3,49.8,0.9487,17.907,16.989
49.5000,20.18,897.0,49.7,0.9344,18.205,17.010
49.6667,25.49,900.1,49.5,0.9289,18.231,16.934
49.8333,29.56,901.1,49.6,0.9200,18.151,16.699
50.0000,35.23,901.0,49.5,0.9068,18.377,16.665
50.1667,40.01,899.5,50.1,0.9019,18.108,16.332
50.3333,45.22,904.3,49.6,0.8930,18.201,16.254
50.5000,50.14,906.4,49.9,0.8821,18.415,16.244
50.6667,55.05,900.5,50.1,0.8732,18.152,15.850
50.8333,60.45,905.8,50.9,0.8578,18.256,15.660
51.0000,65.22,901.7,49.7,0.8525,18.175,15.494
51.1667,59.99,901.6,49.8,0.8608,18.112,15.592
51.3333,54.69,908.2,50.1,0.8775,18.238,16.003
51.5000,49.38,908.4,50.1,0.8856,18.186,16.105
51.6667,44.54,909.4,50.2,0.8942,18.338,16.399
51.8333,40.16,907.8,49.2,0.9048,18.181,16.450
52.0000,35.13,911.0,50.4,0.9132,18.311,16.721
52.1667,29.79,908.7,50.5,0.9155,18.458,16.898
52.3333,24.52,909.4,49.7,0.9325,18.201,16.972
52.5000,20.39,913.9,50.2,0.9391,18.326,17.210
52.6667,14.84,911.1,50.1,0.9469,18.346,17.372
52.8333,9.91,908.2,49.7,0.9549,18.360,17.533
53.0000,5.13,917.5,50.0,0.9654,18.719,18.071
53.1667,0.12,912.6,51.7,0.9766,18.421,17.989
53.3333,-4.84,917.4,50.4,0.9859,18.475,18.216
53.5000,-9.84,911.2,50.5,0.9894,18.409,18.215
53.6667,-15.07,912.3,50.0,1.0003,18.409,18.414
53.8333,-19.96,919.2,50.8,1.0140,18.542,18.801
54.0000,-25.19,922.3,49.5,1.0204,18.535,18.914
54.1667,-20.25,924.3,51.0,1.0097,18.693,18.874
54.3333,-14.49,926.9,51.0,1.0018,18.685,18.718
54.5000,-9.85,923.8,50.4,0.9928,18.512,18.378
54.6667,-5.48,918.3,50.9,0.9875,18.383,18.154
54.8333,0.02,924.6,50.4,0.9757,18.686,18.231
55.0000,5.29,924.7,50.5,0.9638,18.624,17.949
55.1667,10.41,928.8,50.2,0.9593,18.681,17.920
55.3333,15.24,929.4,50.9,0.9509,18.508,17.600
55.5000,20.16,926.5,50.4,0.9350,18.563,17.357
55.6667,24.75,926.5,50.2,0.9280,18.566,17.230
55.8333,30.13,929.6,49.0,0.9201,18.645,17.156
56.0000,34.77,931.0,49.9,0.9083,18.717,17.001
56.1667,39.60,930.8,50.7,0.9022,18.845,17.001
56.3333,45.14,927.2,50.1,0.8924,18.550,16.555
56.5000,50.44,929.2,50.3,0.8800,18.726,16.480
56.6667,55.51,930.9,49.9,0.8694,18.787,16.334
56.8333,59.76,928.5,49.7,0.8645,18.749,16.209
57.0000,65.51,933.0,50.0,0.8520,18.741,15.968
57.1667,60.14,934.7,50.2,0.8622,18.867,16.266
57.3333,54.97,930.8,49.7,0.8721,18.581,16.206
57.5000,50.52,928.6,49.8,0.8782,18.600,16.335
57.6667,45.71,934.0,49.9,0.8878,18.638,16.548
57.8333,39.28,934.0,49.8,0.8990,18.781,16.885
58.0000,35.17,931.9,50.5,0.9082,18.594,16.887
58.1667,30.55,936.8,50.2,0.9190,18.738,17.220
58.3333,24.75,932.4,50.0,0.9316,18.669,17.392
58.5000,20.47,935.5,50.1,0.9361,18.823,17.621
58.6667,15.14,933.4,49.2,0.9473,18.844,17.851
58.8333,9.97,936.8,50.1,0.9568,18.921,18.103
59.0000,4.72,941.3,50.3,0.9698,18.972,18.399
59.1667,-0.10,937.1,50.0,0.9763,18.795,18.350
59.3333,-5.08,942.3,50.6,0.9863,18.904,18.646
59.5000,-9.76,940.0,49.7,0.9920,18.842,18.691
59.6667,-15.06,940.8,50.6,1.0007,18.732,18.745
59.8333,-20.60,941.6,49.3,1.0133,18.884,19.136
60.0000,-24.98,939.3,49.7,1.0215,18.855,19.259
60.1667,-19.84,939.7,49.8,1.0136,18.826,19.082
60.3333,-15.04,934.4,49.2,1.0040,18.806,18.882
60.5000,-10.11,941.2,50.2,0.9896,18.896,18.699
60.6667,-5.41,944.6,49.5,0.9845,18.806,18.515
60.8333,-0.20,937.9,50.7,0.9697,18.782,18.214
61.0000,4.89,934.5,50.2,0.9623,18.756,18.049
61.1667,9.82,939.5,49.4,0.9532,18.908,18.023
61.3333,14.47,941.1,49.6,0.9456,18.918,17.888
61.5000,19.74,937.8,50.5,0.9375,18.691,17.522
61.6667,24.97,945.5,50.3,0.9264,18.977,17.581
61.8333,29.60,944.5,49.8,0.9218,18.777,17.307
62.0000,34.47,940.9,50.2,0.9107,18.875,17.190
62.1667,40.02,935.5,50.4,0.8967,18.736,16.800
62.3333,44.88,940.0,50.3,0.8933,18.698,16.704
62.5000,49.78,940.2,49.7,0.8810,18.823,16.583
62.6667,54.66,936.9,49.3,0.8744,18.519,16.193
62.8333,59.69,938.1,50.0,0.8619,18.968,16.349
63.0000,64.92,940.3,49.7,0.8520,18.749,15.974
63.1667,59.89,943.3,49.4,0.8625,18.969,16.361
63.3333,54.83,936.8,50.0,0.8723,18.702,16.314
63.5000,50.33,937.8,50.5,0.8812,18.735,16.509
63.6667,45.06,943.8,49.7,0.8899,18.641,16.589
63.8333,39.67,937.6,50.0,0.9004,18.639,16.781
64.0000,35.00,937.9,50.9,0.9089,18.840,17.124
64.1667,29.53,936.8,51.0,0.9180,18.878,17.329
64.3333,25.25,935.2,49.9,0.9237,18.754,17.323
64.5000,19.91,937.7,50.2,0.9376,18.801,17.627
64.6667,14.63,938.0,50.0,0.9435,18.962,17.892
64.8333,9.56,937.9,49.5,0.9541,18.837,17.971
65.0000,5.18,942.4,50.2,0.9654,18.831,18.179
65.1667,0.26,941.5,49.9,0.9719,18.750,18.222
65.3333,-5.34,937.4,50.4,0.9812,18.847,18.492
65.5000,-10.17,942.4,49.7,0.9899,18.902,18.712
65.6667,-14.67,932.1,50.5,1.0026,18.674,18.722
65.8333,-20.00,938.7,50.4,1.0111,18.814,19.023
66.0000,-25.34,936.4,49.5,1.0237,18.812,19.258
66.1667,-19.79,934.6,50.4,1.0097,18.741,18.922
66.3333,-15.08,937.9,49.9,1.0004,18.905,18.912
66.5000,-10.15,932.7,49.2,0.9896,18.597,18.403
66.6667,-5.40,932.4,49.9,0.9819,18.645,18.308
66.8333,-0.08,930.0,50.2,0.9755,18.737,18.278
67.0000,5.34,933.6,50.1,0.9617,18.795,18.075
67.1667,10.03,928.9,49.6,0.9534,18.566,17.700
67.3333,15.93,934.2,49.3,0.9434,18.595,17.542
67.5000,19.88,930.0,50.3,0.9363,18.634,17.448
67.6667,24.56,931.0,50.6,0.9285,18.386,17.071
67.8333,29.99,934.4,50.1,0.9196,18.560,17.067
68.0000,34.83,928.0,49.4,0.9052,18.503,16.749
68.1667,39.47,931.7,50.3,0.9018,18.434,16.624
68.3333,44.72,932.5,50.3,0.8903,18.587,16.548
68.5000,49.98,926.3,49.5,0.8801,18.596,16.367
68.6667,54.83,923.5,50.3,0.8736,18.392,16.067
68.8333,60.22,923.4,49.6,0.8639,18.352,15.854
69.0000,64.77,923.0,50.2,0.8537,18.543,15.830
69.1667,59.79,928.5,50.0,0.8625,18.574,16.021
69.3333,54.76,923.7,50.1,0.8767,18.336,16.076
69.5000,49.50,925.4,49.9,0.8824,18.450,16.281
69.6667,44.94,926.6,49.8,0.8893,18.480,16.435
69.8333,40.20,920.2,49.3,0.8990,18.361,16.507
70.0000,35.02,921.5,49.9,0.9089,18.349,16.677
70.1667,29.75,921.4,49.6,0.9165,18.488,16.944
70.3333,25.11,918.2,49.5,0.9247,18.346,16.964
70.5000,19.46,923.8,50.3,0.9402,18.378,17.278
70.6667,14.81,923.6,50.3,0.9413,18.576,17.486
70.8333,10.54,920.1,50.2,0.9524,18.197,17.330
71.0000,4.91,916.8,50.7,0.9678,18.246,17.658
71.1667,-0.48,919.7,49.8,0.9746,18.203,17.739
71.3333,-4.71,918.2,50.6,0.9835,18.441,18.137
71.5000,-10.10,916.4,49.5,0.9881,18.275,18.058
71.6667,-15.02,920.5,50.1,0.9976,18.260,18.217
71.8333,-19.83,913.3,51.0,1.0101,18.192,18.375
72.0000,-24.94,914.1,50.5,1.0202,18.124,18.491
72.1667,-20.04,909.0,49.2,1.0044,18.137,18.216
72.3333,-14.86,918.2,50.5,0.9985,18.410,18.383
72.5000,-9.85,915.0,50.6,0.9897,18.330,18.141
72.6667,-5.22,913.7,50.0,0.9816,18.191,17.856
72.8333,-0.25,913.7,49.9,0.9739,18.229,17.753
73.0000,5.23,909.5,50.5,0.9628,18.051,17.380
73.1667,10.33,908.5,50.3,0.9534,18.124,17.279
73.3333,15.23,910.6,49.9,0.9419,18.218,17.160
73.5000,19.63,912.3,49.6,0.9376,18.141,17.009
73.6667,24.93,905.7,49.7,0.9297,17.984,16.719
73.8333,30.48,903.3,50.4,0.9124,17.930,16.360
74.0000,35.18,907.8,49.8,0.9060,18.133,16.428
74.1667,40.42,899.4,49.7,0.8957,18.071,16.186
74.3333,45.04,899.8,49.6,0.8868,18.014,15.974
74.5000,49.51,901.5,50.3,0.8821,17.853,15.748
74.6667,55.27,904.6,49.3,0.8689,18.028,15.665
74.8333,59.72,905.5,49.7,0.8631,17.994,15.531
75.0000,64.68,897.7,49.1,0.8503,17.862,15.188
75.1667,59.95,896.1,49.3,0.8587,17.936,15.400
75.3333,54.70,894.0,49.9,0.8663,17.875,15.485
75.5000,49.82,899.2,50.0,0.8806,17.812,15.685
75.6667,44.85,896.3,50.7,0.8871,17.820,15.808
75.8333,40.06,895.5,49.3,0.8952,18.066,16.172
76.0000,34.90,892.0,49.9,0.9049,18.000,16.287
76.1667,30.39,894.5,49.9,0.9131,17.878,16.324
