direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1177,22.935,84.14,21.570,0.990,21.788,1.602,2985
forward,1000,1.1077,22.705,84.05,21.139,0.980,21.570,1.618,3030

voltage (V),current_density (mA/cm^2),direction
0.360,22.8146,reverse
0.350,22.8179,reverse
0.340,22.8212,reverse
0.330,22.8246,reverse
0.320,22.8279,reverse
0.310,22.8312,reverse
0.300,22.8346,reverse
0.290,22.8379,reverse
0.280,22.8412,reverse
0.270,22.8446,reverse
0.260,22.8479,reverse
0.250,22.8512,reverse
0.240,22.8546,reverse
0.230,22.8579,reverse
0.220,22.8612,reverse
0.210,22.8646,reverse
0.200,22.8679,reverse
0.190,22.8712,reverse
0.180,22.8746,reverse
0.170,22.8779,reverse
0.160,22.8812,reverse
0.150,22.8846,reverse
0.140,22.8879,reverse
0.130,22.8912,reverse
0.120,22.8946,reverse
0.110,22.8979,reverse
0.100,22.9012,reverse
0.090,22.9046,reverse
0.080,22.9079,reverse
0.070,22.9112,reverse
0.060,22.9146,reverse
0.050,22.9179,reverse
0.040,22.9212,reverse
0.030,22.9246,reverse
0.020,22.9279,reverse
0.010,22.9312,reverse
-0.000,22.9346,reverse
-0.010,22.9379,reverse
-0.020,22.9412,reverse
-0.030,22.9446,reverse
-0.040,22.9479,reverse
-0.050,22.9512,reverse
-0.060,22.9546,reverse
-0.070,22.9579,reverse
-0.080,22.9612,reverse
-0.090,22.9646,reverse
-0.100,22.9679,reverse
-0.100,22.7385,forward
-0.090,22.7352,forward
-0.080,22.7319,forward
-0.070,22.7285,forward
-0.060,22.7252,forward
-0.050,22.7219,forward
-0.040,22.7185,forward
-0.030,22.7152,forward
-0.020,22.7119,forward
-0.010,22.7085,forward
-0.000,22.7052,forward
0.010,22.7019,forward
0.020,22.6985,forward
0.030,22.6952,forward
0.040,22.6919,forward
0.050,22.6885,forward
0.060,22.6852,forward
0.070,22.6819,forward
0.080,22.6785,forward
0.090,22.6752,forward
0.100,22.6719,forward
0.110,22.6685,forward
0.120,22.6652,forward
0.130,22.6619,forward
0.140,22.6585,forward
0.150,22.6552,forward
0.160,22.6519,forward
0.170,22.6485,forward
0.180,22.6452,forward
0.190,22.6419,forward
0.200,22.6385,forward
0.210,22.6352,forward
0.220,22.6319,forward
0.230,22.6285,forward
0.240,22.6252,forward
0.250,22.6219,forward
0.260,22.6185,forward
0.270,22.6152,forward
0.280,22.6119,forward
0.290,22.6085,forward
0.300,22.6052,forward
0.310,22.6019,forward
0.320,22.5985,forward
0.330,22.5952,forward
0.340,22.5919,forward
0.350,22.5885,forward
0.360,22.5852,forward
0.370,22.5819,forward
0.380,22.5785,forward
0.390,22.5752,forward
0.400,22.5719,forward
0.410,22.5685,forward
0.420,22.5652,forward
0.430,22.5619,forward
0.440,22.5585,forward
0.450,22.5552,forward
0.460,22.5519,forward
0.470,22.5485,forward
0.480,22.5452,forward
0.490,22.5419,forward
0.500,22.5385,forward
0.510,22.5352,forward
0.520,22.5319,forward
0.530,22.5285,forward
0.540,22.5252,forward
0.550,22.5219,forward
0.560,22.5185,forward
0.570,22.5152,forward
0.580,22.5118,forward
0.590,22.5085,forward
0.600,22.5052,forward
0.610,22.5018,forward
0.620,22.4985,forward
0.630,22.4951,forward
0.640,22.4918,forward
0.650,22.4884,forward
0.660,22.4850,forward
0.670,22.4816,forward
0.680,22.4782,forward
0.690,22.4748,forward
0.700,22.4713,forward
0.710,22.4678,forward
0.720,22.4643,forward
0.730,22.4606,forward
0.740,22.4569,forward
0.750,22.4531,forward
0.760,22.4492,forward
0.770,22.4451,forward
0.780,22.4407,forward
0.790,22.4360,forward
0.800,22.4310,forward
0.810,22.4254,forward
0.820,22.4191,forward
0.830,22.4120,forward
0.840,22.4038,forward
0.850,22.3941,forward
0.860,22.3826,forward
0.870,22.3686,forward
0.880,22.3515,forward
0.890,22.3303,forward
0.900,22.3038,forward
0.910,22.2704,forward
0.920,22.2281,forward
0.930,22.1743,forward
0.940,22.1056,forward
0.950,22.0175,forward
0.960,21.9042,forward
0.970,21.7584,forward
0.980,21.5705,forward
0.990,21.3278,forward
1.000,21.0143,forward
1.010,20.6089,forward
1.020,20.0845,forward
1.030,19.4057,forward
1.040,18.5269,forward
1.050,17.3887,forward
1.060,15.9146,forward
1.070,14.0048,forward
1.080,11.5304,forward
1.090,8.3242,forward
1.100,4.1694,forward
1.110,-1.2148,forward
1.120,-8.1927,forward
1.130,-17.2361,forward
1.140,-28.9567,forward
1.150,-44.1475,forward
