voltage (V),current_density (mA/cm^2),direction
0.380,22.7697,reverse
0.370,22.7730,reverse
0.360,22.7764,reverse
0.350,22.7797,reverse
0.340,22.7830,reverse
0.330,22.7864,reverse
0.320,22.7897,reverse
0.310,22.7930,reverse
0.300,22.7964,reverse
0.290,22.7997,reverse
0.280,22.8030,reverse
0.270,22.8064,reverse
0.260,22.8097,reverse
0.250,22.8130,reverse
0.240,22.8164,reverse
0.230,22.8197,reverse
0.220,22.8230,reverse
0.210,22.8264,reverse
0.200,22.8297,reverse
0.190,22.8330,reverse
0.180,22.8364,reverse
0.170,22.8397,reverse
0.160,22.8430,reverse
0.150,22.8464,reverse
0.140,22.8497,reverse
0.130,22.8530,reverse
0.120,22.8564,reverse
0.110,22.8597,reverse
0.100,22.8630,reverse
0.090,22.8664,reverse
0.080,22.8697,reverse
0.070,22.8730,reverse
0.060,22.8764,reverse
0.050,22.8797,reverse
0.040,22.8830,reverse
0.030,22.8864,reverse
0.020,22.8897,reverse
0.010,22.8930,reverse
-0.000,22.8964,reverse
-0.010,22.8997,reverse
-0.020,22.9030,reverse
-0.030,22.9064,reverse
-0.040,22.9097,reverse
-0.050,22.9130,reverse
-0.060,22.9164,reverse
-0.070,22.9197,reverse
-0.080,22.9230,reverse
-0.090,22.9264,reverse
-0.100,22.9297,reverse
-0.100,22.7007,forward
-0.090,22.6974,forward
-0.080,22.6941,forward
-0.070,22.6907,forward
-0.060,22.6874,forward
-0.050,22.6841,forward
-0.040,22.6807,forward
-0.030,22.6774,forward
-0.020,22.6741,forward
-0.010,22.6707,forward
-0.000,22.6674,forward
0.010,22.6641,forward
0.020,22.6607,forward
0.030,22.6574,forward
0.040,22.6541,forward
0.050,22.6507,forward
0.060,22.6474,forward
0.070,22.6441,forward
0.080,22.6407,forward
0.090,22.6374,forward
0.100,22.6341,forward
0.110,22.6307,forward
0.120,22.6274,forward
0.130,22.6241,forward
0.140,22.6207,forward
0.150,22.6174,forward
0.160,22.6141,forward
0.170,22.6107,forward
0.180,22.6074,forward
0.190,22.6041,forward
0.200,22.6007,forward
0.210,22.5974,forward
0.220,22.5941,forward
0.230,22.5907,forward
0.240,22.5874,forward
0.250,22.5841,forward
0.260,22.5807,forward
0.270,22.5774,forward
0.280,22.5741,forward
0.290,22.5707,forward
0.300,22.5674,forward
0.310,22.5641,forward
0.320,22.5607,forward
0.330,22.5574,forward
0.340,22.5541,forward
0.350,22.5507,forward
0.360,22.5474,forward
0.370,22.5441,forward
0.380,22.5407,forward
0.390,22.5374,forward
0.400,22.5341,forward
0.410,22.5307,forward
0.420,22.5274,forward
0.430,22.5241,forward
0.440,22.5207,forward
0.450,22.5174,forward
0.460,22.5141,forward
0.470,22.5107,forward
0.480,22.5074,forward
0.490,22.5041,forward
0.500,22.5007,forward
0.510,22.4974,forward
0.520,22.4941,forward
0.530,22.4907,forward
0.540,22.4874,forward
0.550,22.4841,forward
0.560,22.4807,forward
0.570,22.4774,forward
0.580,22.4740,forward
0.590,22.4707,forward
0.600,22.4674,forward
0.610,22.4640,forward
0.620,22.4607,forward
0.630,22.4573,forward
0.640,22.4539,forward
0.650,22.4506,forward
0.660,22.4472,forward
0.670,22.4438,forward
0.680,22.4404,forward
0.690,22.4370,forward
0.700,22.4335,forward
0.710,22.4300,forward
0.720,22.4264,forward
0.730,22.4228,forward
0.740,22.4191,forward
0.750,22.4153,forward
0.760,22.4114,forward
0.770,22.4072,forward
0.780,22.4029,forward
0.790,22.3982,forward
0.800,22.3931,forward
0.810,22.3876,forward
0.820,22.3813,forward
0.830,22.3742,forward
0.840,22.3660,forward
0.850,22.3563,forward
0.860,22.3448,forward
0.870,22.3308,forward
0.880,22.3136,forward
0.890,22.2924,forward
0.900,22.2659,forward
0.910,22.2325,forward
0.920,22.1902,forward
0.930,22.1363,forward
0.940,22.0675,forward
0.950,21.9793,forward
0.960,21.8660,forward
0.970,21.7201,forward
0.980,21.5320,forward
0.990,21.2891,forward
1.000,20.9754,forward
1.010,20.5696,forward
1.020,20.0448,forward
1.030,19.3654,forward
1.040,18.4859,forward
1.050,17.3468,forward
1.060,15.8714,forward
1.070,13.9600,forward
1.080,11.4836,forward
1.090,8.2747,forward
1.100,4.1164,forward
1.110,-1.2723,forward
1.120,-8.2559,forward
1.130,-17.3069,forward
1.140,-29.0373,forward
1.150,-44.2407,forward
