direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1179,22.982,84.15,21.619,0.990,21.837,1.603,2985
forward,1000,1.1079,22.752,84.05,21.186,0.980,21.619,1.620,2985

voltage (V),current_density (mA/cm^2),direction
0.540,22.8023,reverse
0.530,22.8056,reverse
0.520,22.8089,reverse
0.510,22.8123,reverse
0.500,22.8156,reverse
0.490,22.8189,reverse
0.480,22.8223,reverse
0.470,22.8256,reverse
0.460,22.8289,reverse
0.450,22.8323,reverse
0.440,22.8356,reverse
0.430,22.8389,reverse
0.420,22.8423,reverse
0.410,22.8456,reverse
0.400,22.8489,reverse
0.390,22.8523,reverse
0.380,22.8556,reverse
0.370,22.8589,reverse
0.360,22.8623,reverse
0.350,22.8656,reverse
0.340,22.8689,reverse
0.330,22.8723,reverse
0.320,22.8756,reverse
0.310,22.8789,reverse
0.300,22.8823,reverse
0.290,22.8856,reverse
0.280,22.8889,reverse
0.270,22.8923,reverse
0.260,22.8956,reverse
0.250,22.8989,reverse
0.240,22.9023,reverse
0.230,22.9056,reverse
0.220,22.9089,reverse
0.210,22.9123,reverse
0.200,22.9156,reverse
0.190,22.9189,reverse
0.180,22.9223,reverse
0.170,22.9256,reverse
0.160,22.9289,reverse
0.150,22.9323,reverse
0.140,22.9356,reverse
0.130,22.9389,reverse
0.120,22.9423,reverse
0.110,22.9456,reverse
0.100,22.9489,reverse
0.090,22.9523,reverse
0.080,22.9556,reverse
0.070,22.9589,reverse
0.060,22.9623,reverse
0.050,22.9656,reverse
0.040,22.9689,reverse
0.030,22.9723,reverse
0.020,22.9756,reverse
0.010,22.9789,reverse
-0.000,22.9823,reverse
-0.010,22.9856,reverse
-0.020,22.9889,reverse
-0.030,22.9923,reverse
-0.040,22.9956,reverse
-0.050,22.9989,reverse
-0.060,23.0023,reverse
-0.070,23.0056,reverse
-0.080,23.0089,reverse
-0.090,23.0123,reverse
-0.100,23.0156,reverse
-0.100,22.7858,forward
-0.090,22.7824,forward
-0.080,22.7791,forward
-0.070,22.7758,forward
-0.060,22.7724,forward
-0.050,22.7691,forward
-0.040,22.7658,forward
-0.030,22.7624,forward
-0.020,22.7591,forward
-0.010,22.7558,forward
-0.000,22.7524,forward
0.010,22.7491,forward
0.020,22.7458,forward
0.030,22.7424,forward
0.040,22.7391,forward
0.050,22.7358,forward
0.060,22.7324,forward
0.070,22.7291,forward
0.080,22.7258,forward
0.090,22.7224,forward
0.100,22.7191,forward
0.110,22.7158,forward
0.120,22.7124,forward
0.130,22.7091,forward
0.140,22.7058,forward
0.150,22.7024,forward
0.160,22.6991,forward
0.170,22.6958,forward
0.180,22.6924,forward
0.190,22.6891,forward
0.200,22.6858,forward
0.210,22.6824,forward
0.220,22.6791,forward
0.230,22.6758,forward
0.240,22.6724,forward
0.250,22.6691,forward
0.260,22.6658,forward
0.270,22.6624,forward
0.280,22.6591,forward
0.290,22.6558,forward
0.300,22.6524,forward
0.310,22.6491,forward
0.320,22.6458,forward
0.330,22.6424,forward
0.340,22.6391,forward
0.350,22.6358,forward
0.360,22.6324,forward
0.370,22.6291,forward
0.380,22.6258,forward
0.390,22.6224,forward
0.400,22.6191,forward
0.410,22.6158,forward
0.420,22.6124,forward
0.430,22.6091,forward
0.440,22.6058,forward
0.450,22.6024,forward
0.460,22.5991,forward
0.470,22.5958,forward
0.480,22.5924,forward
0.490,22.5891,forward
0.500,22.5858,forward
0.510,22.5824,forward
0.520,22.5791,forward
0.530,22.5758,forward
0.540,22.5724,forward
0.550,22.5691,forward
0.560,22.5658,forward
0.570,22.5624,forward
0.580,22.5591,forward
0.590,22.5557,forward
0.600,22.5524,forward
0.610,22.5491,forward
0.620,22.5457,forward
0.630,22.5424,forward
0.640,22.5390,forward
0.650,22.5356,forward
0.660,22.5322,forward
0.670,22.5289,forward
0.680,22.5254,forward
0.690,22.5220,forward
0.700,22.5185,forward
0.710,22.5150,forward
0.720,22.5115,forward
0.730,22.5079,forward
0.740,22.5042,forward
0.750,22.5004,forward
0.760,22.4964,forward
0.770,22.4923,forward
0.780,22.4879,forward
0.790,22.4833,forward
0.800,22.4782,forward
0.810,22.4726,forward
0.820,22.4664,forward
0.830,22.4593,forward
0.840,22.4511,forward
0.850,22.4414,forward
0.860,22.4299,forward
0.870,22.4159,forward
0.880,22.3988,forward
0.890,22.3776,forward
0.900,22.3511,forward
0.910,22.3178,forward
0.920,22.2755,forward
0.930,22.2218,forward
0.940,22.1531,forward
0.950,22.0651,forward
0.960,21.9520,forward
0.970,21.8063,forward
0.980,21.6186,forward
0.990,21.3762,forward
1.000,21.0630,forward
1.010,20.6580,forward
1.020,20.1341,forward
1.030,19.4560,forward
1.040,18.5781,forward
1.050,17.4411,forward
1.060,15.9685,forward
1.070,14.0607,forward
1.080,11.5889,forward
1.090,8.3860,forward
1.100,4.2355,forward
1.110,-1.1431,forward
1.120,-8.1137,forward
1.130,-17.1477,forward
1.140,-28.8562,forward
1.150,-44.0312,forward
