direction,irradiance (W/m^2),open_circuit_voltage (V),short_circuit_current_density (mA/cm^2),fill_factor (%),efficiency (%),potential_at_maximum_power_point (V),current_density_at_maximum_power_point (mA/cm^2),series_resistance (ohm*cm^2),shunt_resistance (ohm*cm^2)
reverse,1000,1.1172,22.722,84.13,21.356,0.990,21.572,1.594,3030
forward,1000,1.1072,22.494,84.03,20.929,0.980,21.356,1.610,2985

voltage (V),current_density (mA/cm^2),direction
0.700,22.2605,forward
0.710,22.2570,forward
0.720,22.2534,forward
0.730,22.2498,forward
0.740,22.2461,forward
0.750,22.2423,forward
0.760,22.2383,forward
0.770,22.2342,forward
0.780,22.2298,forward
0.790,22.2252,forward
0.800,22.2201,forward
0.810,22.2145,forward
0.820,22.2083,forward
0.830,22.2011,forward
0.840,22.1929,forward
0.850,22.1832,forward
0.860,22.1716,forward
0.870,22.1576,forward
0.880,22.1404,forward
0.890,22.1191,forward
0.900,22.0925,forward
0.910,22.0590,forward
0.920,22.0165,forward
0.930,21.9625,forward
0.940,21.8934,forward
0.950,21.8049,forward
0.960,21.6911,forward
0.970,21.5447,forward
0.980,21.3559,forward
0.990,21.1121,forward
1.000,20.7971,forward
1.010,20.3899,forward
1.020,19.8630,forward
1.030,19.1810,forward
1.040,18.2981,forward
1.050,17.1547,forward
1.060,15.6736,forward
1.070,13.7549,forward
1.080,11.2690,forward
1.090,8.0478,forward
1.100,3.8736,forward
1.110,-1.5358,forward
1.120,-8.5462,forward
1.130,-17.6319,forward
1.140,-29.4073,forward
1.150,-44.6691,forward
